"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-10.4564	20.5078	-4.76293
21.9727	-4.3773	21.9727	-0.908311
23.4375	-4.32757	23.4375	-0.927584
24.9023	-4.59108	24.9023	-1.00194
26.3672	-3.44275	26.3672	-0.543326
27.832	-2.40105	27.832	-0.105347
29.2969	-2.96577	29.2969	-0.412339
30.7617	-3.28053	30.7617	-0.58914
32.2266	-2.50361	32.2266	-0.423783
33.6914	-2.45488	33.6914	-0.436801
35.1562	-2.34684	35.1562	-0.42341
36.6211	-2.23415	36.6211	-0.448554
38.0859	-2.18006	38.0859	-0.467162
39.5508	-2.12911	39.5508	-0.49702
41.0156	-2.10249	41.0156	-0.522739
42.4805	-1.89332	42.4805	-0.478254
43.9453	-1.87933	43.9453	-0.51107
45.4102	-1.67231	45.4102	-0.454393
46.875	-1.49813	46.875	-0.404876
48.3398	-1.39586	48.3398	-0.37659
51.2695	-1.32428	51.2695	-0.385405
52.7344	-1.26588	52.7344	-0.377651
54.1992	-1.2265	54.1992	-0.376968
55.6641	-1.16135	55.6641	-0.361491
58.5938	-1.0541	58.5938	-0.343264
60.0586	-1.01492	60.0586	-0.336034
62.9883	-0.929663	62.9883	-0.320185
64.4531	-0.897606	64.4531	-0.315575
67.3828	-0.821784	67.3828	-0.299329
68.8477	-0.784981	68.8477	-0.291455
71.7773	-0.71134	71.7773	-0.272343
74.707	-0.654952	74.707	-0.260197
77.6367	-0.630551	77.6367	-0.259909
79.1016	-0.607334	79.1016	-0.25539
82.0312	-0.569918	82.0312	-0.248735
84.9609	-0.474748	84.9609	-0.217886
87.8906	-0.547727	87.8906	-0.249916
90.8203	-0.548975	90.8203	-0.258481
95.2148	-0.422642	95.2148	-0.212863
98.1445	-0.361458	98.1445	-0.188882
101.074	-0.240355	101.074	-0.145264
105.469	-0.427367	105.469	-0.235014
108.398	-0.406603	108.398	-0.225238
112.793	-0.279991	112.793	-0.169715
117.188	-0.24858	117.188	-0.151986
120.117	-0.223435	120.117	-0.14675
124.512	-0.057249	124.512	-0.0766343
128.906	0.016892	128.906	-0.0467513
133.301	-0.0527716	133.301	-0.0766703
139.16	-0.192189	139.16	-0.140314
143.555	-0.0793779	143.555	-0.0871453
147.949	0.118207	147.949	-0.00140928
153.809	0.234002	153.809	0.0445225
159.668	0.137738	159.668	0.00969671
165.527	0.111044	165.527	0.00314239
171.387	0.22592	171.387	0.0705282
177.246	0.110882	177.246	0.0116093
183.105	0.359814	183.105	0.140787
188.965	0.493946	188.965	0.176052
196.289	0.513413	196.289	0.196757
203.613	0.655269	203.613	0.254769
210.938	0.77488	210.938	0.285845
218.262	0.719431	218.262	0.261348
225.586	0.671794	225.586	0.268076
232.91	0.876931	232.91	0.350408
241.699	1.04359	241.699	0.441812
250.488	1.47379	250.488	0.616794
259.277	1.25971	259.277	0.532526
268.066	1.37557	268.066	0.597566
276.855	1.40399	276.855	0.579211
