"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	38.7418	20.5078	37.5139	20.5078	37.201	20.5078	37.4657	20.5078	49.9306	20.5078	42.1562
21.9727	45.6151	21.9727	43.4657	21.9727	44.9934	21.9727	43.8356	21.9727	51.1282	21.9727	45.9694
23.4375	47.1627	23.4375	45.0391	23.4375	46.4257	23.4375	45.3764	23.4375	52.4897	23.4375	47.4226
24.9023	48.0435	24.9023	45.8127	24.9023	47.2938	24.9023	46.1031	24.9023	53.6738	24.9023	48.3732
26.3672	50.5637	26.3672	48.5549	26.3672	50.0024	26.3672	48.8814	26.3672	55.0451	26.3672	50.6049
27.832	52.9642	27.832	50.4805	27.832	52.3585	27.832	51.0097	27.832	56.1886	27.832	52.518
29.2969	53.7591	29.2969	51.7932	29.2969	53.1764	29.2969	52.2008	29.2969	57.6122	29.2969	53.6404
30.7617	54.5167	30.7617	53.0967	30.7617	54.0655	30.7617	53.3046	30.7617	58.8332	30.7617	54.7035
32.2266	57.2701	32.2266	56.0519	32.2266	56.8703	32.2266	56.4023	32.2266	60.6269	32.2266	57.3261
33.6914	58.6559	33.6914	57.6172	33.6914	58.2996	33.6914	57.9087	33.6914	61.9705	33.6914	58.7656
35.1562	60.4103	35.1562	59.3659	35.1562	60.0049	35.1562	59.6578	35.1562	63.514	35.1562	60.4559
36.6211	62.1291	36.6211	61.2887	36.6211	61.7735	36.6211	61.5883	36.6211	65.098	36.6211	62.2435
38.0859	63.6424	38.0859	62.9245	38.0859	63.3055	38.0859	63.2105	38.0859	66.5266	38.0859	63.7905
39.5508	65.1749	39.5508	64.6888	39.5508	64.9003	39.5508	64.9193	39.5508	68.0155	39.5508	65.4109
41.0156	67.1192	41.0156	66.7977	41.0156	66.9031	41.0156	67.0114	41.0156	69.9562	41.0156	67.4358
42.4805	68.6526	42.4805	68.2498	42.4805	68.3942	42.4805	68.5398	42.4805	71.1435	42.4805	68.8799
43.9453	70.0898	43.9453	69.8057	43.9453	69.8454	43.9453	70.0772	43.9453	72.5432	43.9453	70.3611
45.4102	71.8638	45.4102	71.5873	45.4102	71.632	45.4102	71.8542	45.4102	74.0469	45.4102	72.0898
46.875	73.5595	46.875	73.2878	46.875	73.3451	46.875	73.5521	46.875	75.5252	46.875	73.7524
48.3398	75.1283	48.3398	74.859	48.3398	74.9231	48.3398	75.123	48.3398	76.9598	48.3398	75.3016
51.2695	78.0965	51.2695	77.908	51.2695	77.9078	51.2695	78.17	51.2695	79.8122	51.2695	78.2923
52.7344	79.4364	52.7344	79.2584	52.7344	79.2494	52.7344	79.526	52.7344	81.0622	52.7344	79.6252
54.1992	80.6193	54.1992	80.4573	54.1992	80.4323	54.1992	80.729	54.1992	82.1772	54.1992	80.8065
55.6641	81.5539	55.6641	81.3709	55.6641	81.3612	55.6641	81.6581	55.6641	83.0104	55.6641	81.7195
58.5938	82.8438	58.5938	82.6801	58.5938	82.6613	58.5938	82.9729	58.5938	84.1464	58.5938	83
60.0586	83.1657	60.0586	83.0056	60.0586	82.9843	60.0586	83.3001	60.0586	84.4061	60.0586	83.3152
62.9883	83.3746	62.9883	83.2173	62.9883	83.1945	62.9883	83.5177	62.9883	84.4832	62.9883	83.5089
64.4531	83.3341	64.4531	83.1776	64.4531	83.1536	64.4531	83.4826	64.4531	84.3903	64.4531	83.4629
67.3828	83.1779	67.3828	83.0353	67.3828	83.0055	67.3828	83.3345	67.3828	84.1258	67.3828	83.2981
68.8477	83.1259	68.8477	82.9865	68.8477	82.9554	68.8477	83.2839	68.8477	84.0191	68.8477	83.2399
71.7773	83.0723	71.7773	82.9377	71.7773	82.9058	71.7773	83.2255	71.7773	83.8568	71.7773	83.1711
74.707	83.0654	74.707	82.9497	74.707	82.9085	74.707	83.2258	74.707	83.7743	74.707	83.1614
77.6367	83.0418	77.6367	82.9312	77.6367	82.8859	77.6367	83.2149	77.6367	83.708	77.6367	83.1379
79.1016	83.0462	79.1016	82.9392	79.1016	82.8933	79.1016	83.2229	79.1016	83.68	79.1016	83.1406
82.0312	83.0903	82.0312	82.9936	82.0312	82.9439	82.0312	83.2758	82.0312	83.6722	82.0312	83.1842
84.9609	83.1749	84.9609	83.0573	84.9609	83.0311	84.9609	83.3359	84.9609	83.6262	84.9609	83.2409
87.8906	83.1882	87.8906	83.1106	87.8906	83.0491	87.8906	83.3948	87.8906	83.7343	87.8906	83.2898
90.8203	83.2747	90.8203	83.2299	90.8203	83.1435	90.8203	83.5073	90.8203	83.8214	90.8203	83.3923
95.2148	83.4354	95.2148	83.4509	95.2148	83.3533	95.2148	83.6689	95.2148	83.8615	95.2148	83.5575
98.1445	83.565	98.1445	83.6139	98.1445	83.5019	98.1445	83.7869	98.1445	83.9247	98.1445	83.683
101.074	83.7478	101.074	83.8224	101.074	83.7215	101.074	83.9587	101.074	83.988	101.074	83.8596
105.469	83.7869	105.469	83.9746	105.469	83.7402	105.469	84.0894	105.469	84.2169	105.469	83.9655
108.398	84.1271	108.398	84.2328	108.398	84.0354	108.398	84.3722	108.398	84.4731	108.398	84.2517
112.793	84.4943	112.793	84.4976	112.793	84.389	112.793	84.6613	112.793	84.6646	112.793	84.5518
117.188	84.6064	117.188	84.6176	117.188	84.53	117.188	84.7804	117.188	84.7772	117.188	84.6752
120.117	84.7654	120.117	84.7494	120.117	84.6734	120.117	84.922	120.117	84.8762	120.117	84.813
