"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	37.201	20.5078	37.4657	20.5078	51.3328	20.5078	48.7102
21.9727	44.9934	21.9727	43.8356	21.9727	52.3965	21.9727	50.1912
23.4375	46.4257	23.4375	45.3764	23.4375	53.7372	23.4375	51.5504
24.9023	47.2938	24.9023	46.1031	24.9023	54.9586	24.9023	52.7199
26.3672	50.0024	26.3672	48.8814	26.3672	56.2461	26.3672	54.2043
27.832	52.3585	27.832	51.0097	27.832	57.3267	27.832	55.4863
29.2969	53.1764	29.2969	52.2008	29.2969	58.7551	29.2969	56.8372
30.7617	54.0655	30.7617	53.3046	30.7617	59.9723	30.7617	58.0172
32.2266	56.8703	32.2266	56.4023	32.2266	61.6252	32.2266	59.9265
33.6914	58.2996	33.6914	57.9087	33.6914	62.9456	33.6914	61.2808
35.1562	60.0049	35.1562	59.6578	35.1562	64.4625	35.1562	62.8467
36.6211	61.7735	36.6211	61.5883	36.6211	65.9907	36.6211	64.4554
38.0859	63.3055	38.0859	63.2105	38.0859	67.3846	38.0859	65.8974
39.5508	64.9003	39.5508	64.9193	39.5508	68.8315	39.5508	67.4004
41.0156	66.9031	41.0156	67.0114	41.0156	70.7446	41.0156	69.352
42.4805	68.3942	42.4805	68.5398	42.4805	71.8707	42.4805	70.587
43.9453	69.8454	43.9453	70.0772	43.9453	73.2345	43.9453	71.9917
45.4102	71.632	45.4102	71.8542	45.4102	74.6814	45.4102	73.5407
46.875	73.3451	46.875	73.5521	46.875	76.1107	46.875	75.058
48.3398	74.9231	48.3398	75.123	48.3398	77.5136	48.3398	76.5176
51.2695	77.9078	51.2695	78.17	51.2695	80.3131	51.2695	79.3932
