"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.01
21.2402	52.0467
21.9727	53.761
22.7051	54.9068
23.4375	42.2482
24.1699	43.1916
25.6348	51.9886
26.3672	54.5198
27.0996	56.8921
27.832	59.1312
29.2969	63.3235
30.0293	65.2105
31.4941	67.9032
32.2266	68.9964
33.6914	71.828
34.4238	73.4206
35.8887	76.1384
37.3535	78.7266
38.8184	81.2055
39.5508	82.4038
41.0156	84.482
42.4805	86.7537
43.9453	88.8088
45.4102	90.7857
47.6074	93.4753
49.0723	95.1742
50.5371	96.781
52.7344	98.9659
54.1992	100.229
56.3965	101.783
58.5938	102.937
60.0586	103.441
62.2559	103.905
64.4531	104.129
66.6504	104.168
69.5801	104.057
71.7773	103.974
73.9746	103.851
76.9043	103.736
79.834	103.648
82.7637	103.601
85.6934	103.567
88.623	103.524
91.5527	103.555
94.4824	103.628
98.1445	103.731
101.807	103.83
105.469	103.939
109.131	104.082
112.793	104.19
116.455	104.348
120.85	104.561
125.244	104.7
129.639	104.812
134.033	104.929
138.428	105.073
143.555	105.184
148.682	105.253
153.809	105.328
159.668	105.459
164.795	105.602
170.654	105.65
176.514	105.659
183.105	105.685
189.697	105.723
196.289	105.826
202.881	105.853
210.205	105.838
217.529	105.839
225.586	105.852
232.91	105.901
241.699	105.787
249.756	105.844
258.545	105.898
268.066	105.791
277.588	105.671
287.109	105.256
297.363	105.203
307.617	105.106
318.604	104.957
329.59	105.007
341.309	104.779
353.76	104.809
366.211	104.813
378.662	105.004
392.578	104.871
405.762	104.731
420.41	104.595
435.059	104.343
450.439	104.191
466.553	104.124
482.666	103.943
500.244	103.922
517.822	103.711
536.133	103.835
554.443	103.711
574.219	103.517
594.727	104.509
615.234	104.95
637.207	104.77
659.912	104.776
683.35	104.743
706.787	104.336
731.689	104.374
758.057	104.394
784.424	104.342
812.256	104.401
840.82	103.885
870.85	103.695
901.611	103.568
933.105	103.563
966.064	103.296
999.756	103.795
1,034.91	103.513
1,071.53	103.382
1,109.62	102.98
1,148.44	102.978
1,189.45	102.824
1,231.2	102.944
1,274.41	102.719
1,319.82	102.553
1,365.97	102.276
1,414.31	102.261
1,464.11	102.155
1,515.38	101.929
1,568.85	101.702
1,624.51	101.327
1,681.64	101.069
1,740.97	101.021
1,802.49	101.105
1,866.21	100.67
1,932.13	100.167
2,000.24	100.862
2,070.56	101.469
2,143.8	101.149
2,219.24	100.82
2,297.61	101.711
2,378.17	102.096
2,462.4	101.838
2,548.83	101.789
2,638.92	102.07
2,731.93	101.92
2,828.61	102.015
2,928.22	101.826
3,031.49	101.478
3,138.43	101.791
3,249.02	101.795
3,363.28	101.59
3,481.93	101.481
3,604.98	101.434
3,732.42	101.086
3,863.53	100.783
3,999.76	101.119
4,141.11	100.824
4,286.87	101.482
4,438.48	101.618
4,594.48	101.745
4,757.08	102.045
4,924.8	102.021
5,098.39	102.094
5,277.83	101.722
5,463.87	101.377
5,656.49	100.773
5,856.45	100.239
6,062.99	100.292
6,276.86	100.761
6,498.05	100.841
6,727.29	101.171
6,964.6	101.531
7,209.96	101.356
7,464.11	100.768
7,727.78	100.074
8,000.24	99.8403
8,282.23	100.679
8,574.46	101.884
8,876.22	102.203
9,189.7	101.656
9,513.43	100.768
9,848.88	100.578
10,196.8	101.083
10,556.4	101.561
10,928.5	101.688
11,313.7	101.568
11,712.9	101.232
12,126	101.027
12,553.7	101.463
12,996.1	101.799
13,454.6	101.885
13,928.5	101.52
14,419.9	100.971
14,928.2	101.409
15,454.8	101.604
15,999.8	101.239
16,564.5	100.454
17,148.2	100.034
17,753.2	100.004
18,379.4	99.0589
19,027.6	97.2062
19,698.5	96.4284
19,999.5	95.8845
