"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
482.666	105.917	482.666	102.916	482.666	104.67
500.244	106.12	500.244	102.607	500.244	104.71
517.822	105.73	517.822	102.339	517.822	104.357
536.133	105.389	536.133	103.192	536.133	104.428
554.443	105.26	554.443	103.7	554.443	104.55
574.219	105.618	574.219	103.28	574.219	104.604
594.727	106.511	594.727	103.877	594.727	105.391
615.234	106.8	615.234	104.628	615.234	105.848
637.207	106.594	637.207	104.604	637.207	105.712
659.912	106.623	659.912	104.566	659.912	105.715
683.35	106.63	683.35	104.292	683.35	105.617
706.787	105.886	706.787	103.697	706.787	104.928
731.689	106.037	731.689	103.725	731.689	105.033
758.057	106.24	758.057	103.607	758.057	105.12
784.424	106.217	784.424	103.92	784.424	105.219
812.256	106.233	812.256	104.319	812.256	105.38
840.82	105.381	840.82	104.143	840.82	104.806
870.85	105.475	870.85	102.9	870.85	104.376
901.611	105.393	901.611	102.648	901.611	104.234
933.105	105.579	933.105	102.211	933.105	104.214
966.064	105.31	966.064	101.608	966.064	103.842
999.756	105.893	999.756	102.076	999.756	104.391
1,034.91	105.38	1,034.91	101.874	1,034.91	103.971
1,071.53	105.006	1,071.53	103.05	1,071.53	104.137
1,109.62	104.551	1,109.62	103.447	1,109.62	104.034
1,148.44	104.508	1,148.44	103.473	1,148.44	104.021
1,189.45	104.443	1,189.45	102.946	1,189.45	103.759
1,231.2	104.445	1,231.2	103.023	1,231.2	103.792
1,274.41	104.294	1,274.41	103.247	1,274.41	103.802
1,319.82	104.178	1,319.82	102.802	1,319.82	103.545
1,365.97	103.87	1,365.97	102.115	1,365.97	103.081
1,414.31	104.078	1,414.31	101.939	1,414.31	103.139
1,464.11	104.155	1,464.11	101.406	1,464.11	102.995
1,515.38	104.035	1,515.38	100.555	1,515.38	102.634
1,568.85	103.88	1,568.85	100.083	1,568.85	102.384
1,624.51	103.791	1,624.51	98.9073	1,624.51	102.002
1,681.64	103.678	1,681.64	95.7801	1,681.64	101.321
1,740.97	103.475	1,740.97	91.5682	1,740.97	100.736
1,802.49	103.219	1,802.49	89.0062	1,802.49	100.371
1,866.21	102.85	1,866.21	90.9412	1,866.21	100.111
1,932.13	102.423	1,932.13	94.3471	1,932.13	100.041
2,000.24	102.159	2,000.24	95.9405	2,000.24	100.079
2,070.56	102.356	2,070.56	96.3967	2,070.56	100.328
2,143.8	102.528	2,143.8	97.143	2,143.8	100.622
2,219.24	102.793	2,219.24	97.7199	2,219.24	100.958
2,297.61	102.572	2,297.61	98.2562	2,297.61	100.93
2,378.17	103.166	2,378.17	98.6942	2,378.17	101.482
2,462.4	103.211	2,462.4	99.337	2,462.4	101.692
2,548.83	103.43	2,548.83	99.7765	2,548.83	101.976
2,638.92	103.219	2,638.92	100.753	2,638.92	102.159
2,731.93	103.135	2,731.93	101.041	2,731.93	102.213
2,828.61	103.251	2,828.61	101.287	2,828.61	102.379
2,928.22	103.549	2,928.22	101.5	2,928.22	102.644
3,031.49	103.638	3,031.49	101.139	3,031.49	102.565
3,138.43	103.629	3,138.43	100.374	3,138.43	102.3
3,249.02	104.049	3,249.02	99.3546	3,249.02	102.308
3,363.28	104.753	3,363.28	98.9081	3,363.28	102.747
3,481.93	104.568	3,481.93	98.877	3,481.93	102.595
3,604.98	104.313	3,604.98	99.4397	3,604.98	102.526
3,732.42	104.029	3,732.42	99.8701	3,732.42	102.429
3,863.53	103.52	3,863.53	100.019	3,863.53	102.113
3,999.76	103.366	3,999.76	99.9742	3,999.76	101.993
4,141.11	103	4,141.11	99.5716	4,141.11	101.616
4,286.87	102.725	4,286.87	99.2721	4,286.87	101.333
4,438.48	102.735	4,438.48	98.7472	4,438.48	101.184
4,594.48	102.672	4,594.48	98.4234	4,594.48	101.048
4,757.08	102.506	4,757.08	98.2678	4,757.08	100.885
4,924.8	103.026	4,924.8	98.1038	4,924.8	101.228
5,098.39	103.182	5,098.39	97.4846	5,098.39	101.208
5,277.83	103.319	5,277.83	96.7532	5,277.83	101.174
5,463.87	103.196	5,463.87	95.6954	5,463.87	100.897
5,656.49	102.54	5,656.49	95.4854	5,656.49	100.311
5,856.45	101.931	5,856.45	95.517	5,856.45	99.8142
6,062.99	101.435	6,062.99	96.2443	6,062.99	99.5731
6,276.86	101.126	6,276.86	96.2874	6,276.86	99.3487
6,498.05	101.115	6,498.05	96.2174	6,498.05	99.3227
6,727.29	101.609	6,727.29	96.5107	6,727.29	99.7684
6,964.6	101.638	6,964.6	97.0157	6,964.6	99.9146
7,209.96	101.925	7,209.96	96.7826	7,209.96	100.074
7,464.11	102.146	7,464.11	96.5831	7,464.11	100.201
7,727.78	101.75	7,727.78	96.8082	7,727.78	99.9468
8,000.24	101.282	8,000.24	97.3325	8,000.24	99.7414
8,282.23	100.971	8,282.23	97.7264	8,282.23	99.6448
8,574.46	101.017	8,574.46	97.4168	8,574.46	99.5796
8,876.22	101.96	8,876.22	97.092	8,876.22	100.175
9,189.7	102.284	9,189.7	96.7832	9,189.7	100.352
9,513.43	102.096	9,513.43	96.7837	9,513.43	100.206
9,848.88	102.181	9,848.88	97.0153	9,848.88	100.325
10,196.8	101.942	10,196.8	97.2114	10,196.8	100.191
10,556.4	102.223	10,556.4	96.6735	10,556.4	100.28
10,928.5	102.099	10,928.5	96.2025	10,928.5	100.083
11,313.7	102.446	11,313.7	95.7306	11,313.7	100.274
11,712.9	102.615	11,712.9	95.4976	11,712.9	100.375
12,126	102.26	12,126	95.6143	12,126	100.1
12,553.7	101.992	12,553.7	94.9022	12,553.7	99.7569
12,996.1	101.708	12,996.1	94.4379	12,996.1	99.4441
13,454.6	102.05	13,454.6	94.2757	13,454.6	99.7101
13,928.5	102.009	13,928.5	94.6597	13,928.5	99.7329
14,419.9	101.676	14,419.9	94.8196	14,419.9	99.4804
14,928.2	101.44	14,928.2	93.7319	14,928.2	99.1098
15,454.8	101.764	15,454.8	95.221	15,454.8	99.6229
15,999.8	101.844	15,999.8	96.0968	15,999.8	99.8588
16,564.5	101.436	16,564.5	96.3266	16,564.5	99.5928
17,148.2	100.502	17,148.2	95.8328	17,148.2	98.767
17,753.2	99.5181	17,753.2	94.8626	17,753.2	97.7864
18,379.4	98.7991	18,379.4	93.2374	18,379.4	96.8536
19,027.6	97.8994	19,027.6	91.3867	19,027.6	95.7642
19,698.5	97.2125	19,698.5	89.5834	19,698.5	94.8937
19,999.5	96.19	19,999.5	87.9494	19,999.5	93.7865
