"Contour Plot"		
""		
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa)"	"Theta / deg"
136	79.9761	-170
140	80.3309	-170
145	80.7795	-170
150	81.2294	-170
155	81.6795	-170
160	82.1287	-170
165	82.576	-170
170	83.0204	-170
175	83.4621	-170
180	83.8983	-170
185	84.3282	-170
190	84.751	-170
195	85.1661	-170
200	85.573	-170
206	86.0498	-170
212	86.5131	-170
218	86.9623	-170
224	87.3971	-170
230	87.8172	-170
236	88.2223	-170
243	88.6757	-170
250	89.1089	-170
258	89.5794	-170
265	89.9686	-170
272	90.3381	-170
280	90.737	-170
290	91.2001	-170
300	91.6262	-170
307	91.9023	-170
315	92.1974	-170
325	92.5352	-170
335	92.8414	-170
345	93.1165	-170
355	93.3619	-170
365	93.5804	-170
375	93.7737	-170
387	93.9727	-170
400	94.1518	-170
412	94.2871	-170
425	94.4037	-170
437	94.4864	-170
450	94.5518	-170
462	94.5916	-170
475	94.6147	-170
487	94.6191	-170
500	94.6068	-170
515	94.5727	-170
530	94.5178	-170
545	94.4439	-170
560	94.3504	-170
580	94.1987	-170
600	94.0165	-170
615	93.8629	-170
630	93.6959	-170
650	93.4576	-170
670	93.206	-170
690	92.9468	-170
710	92.6832	-170
730	92.4153	-170
750	92.1405	-170
775	91.777	-170
800	91.3786	-170
825	90.9348	-170
850	90.4464	-170
875	89.9333	-170
900	89.4373	-170
925	89.0149	-170
950	88.7194	-170
975	88.5714	-170
1,000	88.543	-170
1,030	88.5782	-170
1,060	88.5748	-170
1,090	88.4434	-170
1,120	88.1429	-170
1,150	87.6804	-170
1,180	87.1036	-170
1,220	86.2922	-170
1,250	85.7573	-170
1,280	85.3384	-170
1,320	84.956	-170
1,360	84.7362	-170
1,400	84.6819	-170
1,450	84.8606	-170
1,500	85.1403	-170
1,550	85.2069	-170
1,600	84.8824	-170
1,650	84.2454	-170
1,700	83.6241	-170
1,750	83.406	-170
1,800	83.6822	-170
1,850	84.1947	-170
1,900	84.674	-170
1,950	85.0999	-170
2,000	85.6616	-170
2,060	86.5669	-170
2,120	87.2556	-170
2,180	87.3459	-170
2,240	87.1088	-170
2,300	87.1442	-170
2,360	87.4184	-170
2,430	87.5303	-170
2,500	87.479	-170
2,580	87.1745	-170
2,650	86.7211	-170
2,720	87.1058	-170
2,800	88.1402	-170
2,900	88.392	-170
3,000	87.577	-170
3,070	86.1919	-170
3,150	84.0746	-170
3,250	82.5197	-170
3,350	82.2107	-170
3,450	82.8254	-170
3,550	84.8422	-170
3,650	86.6527	-170
3,750	88.3989	-170
3,870	89.4964	-170
4,000	90.8306	-170
4,120	90.9104	-170
4,250	90.599	-170
4,370	89.8301	-170
4,500	90.0566	-170
4,620	89.3378	-170
4,750	88.8684	-170
4,870	86.7805	-170
5,000	84.2257	-170
5,150	82.9292	-170
5,300	84.712	-170
5,450	84.5651	-170
5,600	84.0325	-170
5,800	84.2065	-170
6,000	83.2404	-170
6,150	84.4703	-170
6,300	84.1622	-170
6,500	84.5762	-170
6,700	85.2965	-170
6,900	86.101	-170
7,100	84.9467	-170
7,300	85.0712	-170
7,500	84.9242	-170
7,750	84.3401	-170
8,000	82.4873	-170
8,250	80.5648	-170
8,500	78.4885	-170
8,750	76.672	-170
9,000	71.5919	-170
9,250	70.7095	-170
9,500	73.6126	-170
9,750	68.1307	-170
10,000	67.0669	-170
10,300	68.4374	-170
10,600	67.3945	-170
10,900	66.4554	-170
11,200	62.277	-170
11,500	64.2113	-170
11,800	68.5907	-170
12,200	73.0148	-170
12,500	75.0326	-170
12,800	76.735	-170
13,200	77.2156	-170
13,600	76.3793	-170
14,000	74.8902	-170
14,500	72.4647	-170
15,000	71.3598	-170
15,500	73.7211	-170
16,000	76.1859	-170
16,500	75.4666	-170
17,000	73.7466	-170
17,500	69.8981	-170
18,000	67.2779	-170
18,500	64.7079	-170
19,000	63.1785	-170
19,500	64.4997	-170
23.6	72.344	-160
24.3	72.3918	-160
25	72.4382	-160
25.8	72.4896	-160
26.5	72.5334	-160
27.2	72.576	-160
28	72.6233	-160
29	72.6807	-160
30	72.7493	-160
30.7	72.7998	-160
31.5	72.8561	-160
32.5	72.9246	-160
33.5	72.991	-160
34.5	73.0554	-160
35.5	73.1232	-160
36.5	73.1988	-160
37.5	73.2723	-160
38.7	73.358	-160
40	73.4479	-160
41.2	73.5305	-160
42.5	73.6301	-160
43.7	73.7193	-160
45	73.8133	-160
46.2	73.8976	-160
47.5	73.9923	-160
48.7	74.0831	-160
50	74.1789	-160
51.5	74.2865	-160
53	74.3928	-160
54.5	74.5051	-160
56	74.6144	-160
58	74.7556	-160
60	74.9003	-160
61.5	75.0082	-160
63	75.1136	-160
65	75.253	-160
67	75.3954	-160
69	75.5336	-160
71	75.6709	-160
73	75.8103	-160
75	75.9459	-160
77.5	76.1161	-160
80	76.2858	-160
82.5	76.4523	-160
85	76.6224	-160
87.5	76.7876	-160
90	76.9575	-160
92.5	77.1245	-160
95	77.2928	-160
97.5	77.4626	-160
100	77.6301	-160
103	77.8381	-160
106	78.043	-160
109	78.2551	-160
112	78.4652	-160
115	78.6824	-160
118	78.8987	-160
122	79.195	-160
125	79.4221	-160
128	79.6496	-160
132	79.9623	-160
136	80.2773	-160
140	80.5981	-160
145	81.0086	-160
150	81.4249	-160
155	81.8458	-160
160	82.27	-160
165	82.6961	-160
170	83.1228	-160
175	83.5505	-160
180	83.9757	-160
185	84.3969	-160
190	84.8131	-160
195	85.2235	-160
200	85.6271	-160
206	86.1017	-160
212	86.5642	-160
218	87.0136	-160
224	87.4494	-160
230	87.8708	-160
236	88.2775	-160
243	88.733	-160
250	89.1681	-160
258	89.6407	-160
265	90.0312	-160
272	90.4016	-160
280	90.8009	-160
290	91.2635	-160
300	91.688	-160
307	91.9623	-160
315	92.2545	-160
325	92.5877	-160
335	92.888	-160
345	93.156	-160
355	93.393	-160
365	93.602	-160
375	93.7845	-160
387	93.9689	-160
400	94.1302	-160
412	94.2471	-160
425	94.3417	-160
437	94.4021	-160
450	94.4413	-160
462	94.4551	-160
475	94.4482	-160
487	94.4231	-160
500	94.3775	-160
515	94.3036	-160
530	94.2076	-160
545	94.0925	-160
560	93.9582	-160
580	93.7537	-160
600	93.5221	-160
615	93.334	-160
630	93.1349	-160
650	92.8571	-160
670	92.5682	-160
690	92.2714	-160
710	91.9668	-160
730	91.6512	-160
750	91.3198	-160
775	90.8713	-160
800	90.3744	-160
825	89.8252	-160
850	89.236	-160
875	88.6401	-160
900	88.0901	-160
925	87.6428	-160
950	87.3346	-160
975	87.1571	-160
1,000	87.058	-160
1,030	86.9443	-160
1,060	86.7373	-160
1,090	86.3755	-160
1,120	85.8456	-160
1,150	85.175	-160
1,180	84.4144	-160
1,220	83.3452	-160
1,250	82.5268	-160
1,280	81.6793	-160
1,320	80.5088	-160
1,360	79.5255	-160
1,400	79.2433	-160
1,450	80.0004	-160
1,500	80.9843	-160
1,550	81.4991	-160
1,600	81.5895	-160
1,650	81.6342	-160
1,700	81.9594	-160
1,750	82.5647	-160
1,800	83.2519	-160
1,850	83.8901	-160
1,900	84.4987	-160
1,950	85.1437	-160
2,000	85.7236	-160
2,060	85.8876	-160
2,120	84.9956	-160
2,180	83.296	-160
2,240	82.8611	-160
2,300	84.3357	-160
2,360	85.8079	-160
2,430	87.1414	-160
2,500	88.0843	-160
2,580	88.4245	-160
2,650	88.8313	-160
2,720	89.5238	-160
2,800	89.8516	-160
2,900	89.7798	-160
3,000	88.968	-160
3,070	88.3902	-160
3,150	88.3545	-160
3,250	88.2934	-160
3,350	88.1327	-160
3,450	88.5721	-160
3,550	89.763	-160
3,650	90.6306	-160
3,750	92.1424	-160
3,870	93.1399	-160
4,000	95.0028	-160
4,120	95.0784	-160
4,250	94.7699	-160
4,370	93.658	-160
4,500	92.8743	-160
4,620	91.6472	-160
4,750	90.7443	-160
4,870	88.8512	-160
5,000	87.0431	-160
5,150	85.4251	-160
5,300	86.4422	-160
5,450	85.8967	-160
5,600	86.184	-160
5,800	88.277	-160
6,000	88.9378	-160
6,150	88.7741	-160
6,300	87.6608	-160
6,500	87.9677	-160
6,700	87.3592	-160
6,900	89.1804	-160
7,100	88.0623	-160
7,300	88.5294	-160
7,500	87.46	-160
7,750	86.6925	-160
8,000	85.6239	-160
8,250	85.9	-160
8,500	86.5991	-160
8,750	84.8536	-160
9,000	82.9353	-160
9,250	80.8825	-160
9,500	80.7427	-160
9,750	83.9099	-160
10,000	84.1092	-160
10,300	84.3518	-160
10,600	82.4555	-160
10,900	82.5206	-160
11,200	82.2235	-160
11,500	81.8249	-160
11,800	82.6842	-160
12,200	82.2121	-160
12,500	81.3302	-160
12,800	78.6607	-160
13,200	75.1194	-160
13,600	75.2892	-160
14,000	79.0555	-160
14,500	79.3292	-160
15,000	76.6456	-160
15,500	72.2573	-160
16,000	72.8984	-160
16,500	67.404	-160
17,000	60.1827	-160
17,500	63.5447	-160
18,000	63.9039	-160
18,500	64.059	-160
19,000	62.3747	-160
19,500	58.7308	-160
23.6	69.5156	-150
24.3	69.5928	-150
25	69.6679	-150
25.8	69.7512	-150
26.5	69.8219	-150
27.2	69.8908	-150
28	69.9675	-150
29	70.0602	-150
30	70.1684	-150
30.7	70.2474	-150
31.5	70.3355	-150
32.5	70.4425	-150
33.5	70.5463	-150
34.5	70.6471	-150
35.5	70.7518	-150
36.5	70.8665	-150
37.5	70.9781	-150
38.7	71.1081	-150
40	71.2446	-150
41.2	71.3694	-150
42.5	71.5169	-150
43.7	71.6491	-150
45	71.7882	-150
46.2	71.9132	-150
47.5	72.0521	-150
48.7	72.184	-150
50	72.3234	-150
51.5	72.4797	-150
53	72.634	-150
54.5	72.7951	-150
56	72.9517	-150
58	73.1542	-150
60	73.3603	-150
61.5	73.5136	-150
63	73.6633	-150
65	73.8608	-150
67	74.0616	-150
69	74.2565	-150
71	74.4498	-150
73	74.6451	-150
75	74.8352	-150
77.5	75.073	-150
80	75.3093	-150
82.5	75.5409	-150
85	75.7759	-150
87.5	76.0042	-150
90	76.2366	-150
92.5	76.4647	-150
95	76.6929	-150
97.5	76.9215	-150
100	77.1462	-150
103	77.4211	-150
106	77.6907	-150
109	77.9649	-150
112	78.2348	-150
115	78.5088	-150
118	78.7795	-150
122	79.1433	-150
125	79.4171	-150
128	79.6891	-150
132	80.0548	-150
136	80.4182	-150
140	80.7816	-150
145	81.2369	-150
150	81.69	-150
155	82.1402	-150
160	82.587	-150
165	83.0296	-150
170	83.4673	-150
175	83.9005	-150
180	84.3273	-150
185	84.7468	-150
190	85.1587	-150
195	85.5625	-150
200	85.9579	-150
206	86.4207	-150
212	86.8702	-150
218	87.3059	-150
224	87.7275	-150
230	88.1347	-150
236	88.5274	-150
243	88.967	-150
250	89.3869	-150
258	89.843	-150
265	90.22	-150
272	90.5777	-150
280	90.9636	-150
290	91.4107	-150
300	91.8211	-150
307	92.0861	-150
315	92.3682	-150
325	92.6893	-150
335	92.9779	-150
345	93.2343	-150
355	93.4594	-150
365	93.6559	-150
375	93.8252	-150
387	93.9923	-150
400	94.1326	-150
412	94.2278	-150
425	94.2958	-150
437	94.3289	-150
450	94.3351	-150
462	94.3153	-150
475	94.2689	-150
487	94.2046	-150
500	94.1139	-150
515	93.9856	-150
530	93.8337	-150
545	93.6622	-150
560	93.4724	-150
580	93.1973	-150
600	92.9007	-150
615	92.668	-150
630	92.4276	-150
650	92.098	-150
670	91.7576	-150
690	91.4048	-150
710	91.0349	-150
730	90.641	-150
750	90.217	-150
775	89.6349	-150
800	88.9952	-150
825	88.3123	-150
850	87.6231	-150
875	86.9804	-150
900	86.4418	-150
925	86.0405	-150
950	85.7659	-150
975	85.5651	-150
1,000	85.3708	-150
1,030	85.0719	-150
1,060	84.6633	-150
1,090	84.1614	-150
1,120	83.6236	-150
1,150	83.1131	-150
1,180	82.6567	-150
1,220	82.0955	-150
1,250	81.6831	-150
1,280	81.3396	-150
1,320	81.2809	-150
1,360	81.9763	-150
1,400	83.2011	-150
1,450	84.7024	-150
1,500	85.6952	-150
1,550	86.1265	-150
1,600	86.1576	-150
1,650	86.0126	-150
1,700	85.907	-150
1,750	85.9848	-150
1,800	86.294	-150
1,850	86.805	-150
1,900	87.4234	-150
1,950	87.972	-150
2,000	88.1979	-150
2,060	87.7247	-150
2,120	86.5511	-150
2,180	86.2183	-150
2,240	87.8313	-150
2,300	89.6705	-150
2,360	90.9578	-150
2,430	92.0178	-150
2,500	92.6635	-150
2,580	92.8506	-150
2,650	92.9136	-150
2,720	92.8371	-150
2,800	92.1318	-150
2,900	91.0136	-150
3,000	90.3155	-150
3,070	90.4613	-150
3,150	91.2005	-150
3,250	91.6609	-150
3,350	91.3588	-150
3,450	91.1381	-150
3,550	91.3844	-150
3,650	91.8467	-150
3,750	92.667	-150
3,870	92.3846	-150
4,000	93.2405	-150
4,120	93.4948	-150
4,250	93.2798	-150
4,370	92.7433	-150
4,500	92.4682	-150
4,620	91.8558	-150
4,750	91.2735	-150
4,870	90.9401	-150
5,000	89.9421	-150
5,150	88.7564	-150
5,300	89.8116	-150
5,450	89.3431	-150
5,600	89.5151	-150
5,800	90.0121	-150
6,000	89.98	-150
6,150	90.0285	-150
6,300	89.8149	-150
6,500	91.1875	-150
6,700	90.7408	-150
6,900	91.53	-150
7,100	90.0719	-150
7,300	89.479	-150
7,500	87.434	-150
7,750	86.5689	-150
8,000	85.5297	-150
8,250	85.5539	-150
8,500	87.4415	-150
8,750	86.5322	-150
9,000	85.445	-150
9,250	85.8386	-150
9,500	84.96	-150
9,750	85.8338	-150
10,000	86.2723	-150
10,300	86.6346	-150
10,600	85.1102	-150
10,900	84.9238	-150
11,200	83.8741	-150
11,500	83.0672	-150
11,800	83.5392	-150
12,200	84.0291	-150
12,500	83.8646	-150
12,800	83.4978	-150
13,200	82.7983	-150
13,600	81.118	-150
14,000	81.8645	-150
14,500	82.5077	-150
15,000	81.0685	-150
15,500	76.9381	-150
16,000	77.7712	-150
16,500	76.8031	-150
17,000	75.8478	-150
17,500	72.6249	-150
18,000	68.3939	-150
18,500	69.2938	-150
19,000	66.8453	-150
19,500	60.888	-150
23.6	71.4893	-140
24.3	71.5554	-140
25	71.6195	-140
25.8	71.6907	-140
26.5	71.7511	-140
27.2	71.81	-140
28	71.8755	-140
29	71.9548	-140
30	72.0475	-140
30.7	72.1153	-140
31.5	72.1909	-140
32.5	72.2827	-140
33.5	72.3718	-140
34.5	72.4583	-140
35.5	72.5481	-140
36.5	72.6467	-140
37.5	72.7426	-140
38.7	72.8543	-140
40	72.9716	-140
41.2	73.0788	-140
42.5	73.2053	-140
43.7	73.3187	-140
45	73.4381	-140
46.2	73.5453	-140
47.5	73.6642	-140
48.7	73.777	-140
50	73.896	-140
51.5	74.0296	-140
53	74.1613	-140
54.5	74.298	-140
56	74.4311	-140
58	74.603	-140
60	74.777	-140
61.5	74.9063	-140
63	75.0324	-140
65	75.1986	-140
67	75.3664	-140
69	75.5294	-140
71	75.6906	-140
73	75.8528	-140
75	76.0106	-140
77.5	76.2073	-140
80	76.4024	-140
82.5	76.5935	-140
85	76.7869	-140
87.5	76.9748	-140
90	77.1662	-140
92.5	77.354	-140
95	77.5424	-140
97.5	77.7314	-140
100	77.9176	-140
103	78.1468	-140
106	78.3721	-140
109	78.6034	-140
112	78.8319	-140
115	79.0664	-140
118	79.2992	-140
122	79.6158	-140
125	79.8569	-140
128	80.0978	-140
132	80.4264	-140
136	80.7559	-140
140	81.0895	-140
145	81.5135	-140
150	81.941	-140
155	82.3708	-140
160	82.8018	-140
165	83.2328	-140
170	83.6626	-140
175	84.0917	-140
180	84.5168	-140
185	84.9367	-140
190	85.3507	-140
195	85.7578	-140
200	86.1574	-140
206	86.6261	-140
212	87.082	-140
218	87.5241	-140
224	87.9518	-140
230	88.3647	-140
236	88.7625	-140
243	89.2071	-140
250	89.6308	-140
258	90.0898	-140
265	90.4679	-140
272	90.8254	-140
280	91.2097	-140
290	91.6523	-140
300	92.0557	-140
307	92.3144	-140
315	92.5881	-140
325	92.8965	-140
335	93.1704	-140
345	93.4099	-140
355	93.616	-140
365	93.7917	-140
375	93.9382	-140
387	94.0753	-140
400	94.1799	-140
412	94.2395	-140
425	94.2661	-140
437	94.2585	-140
450	94.2185	-140
462	94.1544	-140
475	94.0589	-140
487	93.949	-140
500	93.8094	-140
515	93.627	-140
530	93.4249	-140
545	93.2088	-140
560	92.9817	-140
580	92.669	-140
600	92.3493	-140
615	92.107	-140
630	91.8618	-140
650	91.5283	-140
670	91.1811	-140
690	90.8129	-140
710	90.4161	-140
730	89.9854	-140
750	89.5212	-140
775	88.903	-140
800	88.2755	-140
825	87.6914	-140
850	87.2163	-140
875	86.8914	-140
900	86.7239	-140
925	86.6782	-140
950	86.6998	-140
975	86.7414	-140
1,000	86.7805	-140
1,030	86.8283	-140
1,060	86.9039	-140
1,090	87.027	-140
1,120	87.1808	-140
1,150	87.3121	-140
1,180	87.357	-140
1,220	87.2076	-140
1,250	86.9419	-140
1,280	86.621	-140
1,320	86.3477	-140
1,360	86.5392	-140
1,400	87.1818	-140
1,450	88.1112	-140
1,500	88.6918	-140
1,550	88.7651	-140
1,600	88.4346	-140
1,650	87.9646	-140
1,700	87.7037	-140
1,750	87.8719	-140
1,800	88.3878	-140
1,850	89.0192	-140
1,900	89.5821	-140
1,950	89.9385	-140
2,000	89.9323	-140
2,060	89.303	-140
2,120	88.4617	-140
2,180	88.8571	-140
2,240	90.3696	-140
2,300	91.598	-140
2,360	92.3449	-140
2,430	93.014	-140
2,500	93.2572	-140
2,580	92.7721	-140
2,650	92.3585	-140
2,720	91.9058	-140
2,800	90.8529	-140
2,900	90.6293	-140
3,000	90.8642	-140
3,070	91.3289	-140
3,150	91.6035	-140
3,250	90.929	-140
3,350	90.7171	-140
3,450	91.4819	-140
3,550	92.8254	-140
3,650	93.3914	-140
3,750	93.3388	-140
3,870	92.9988	-140
4,000	94.6035	-140
4,120	94.8539	-140
4,250	93.9935	-140
4,370	92.9932	-140
4,500	91.4399	-140
4,620	90.7357	-140
4,750	90.0531	-140
4,870	89.5403	-140
5,000	88.7743	-140
5,150	89.2221	-140
5,300	90.3077	-140
5,450	90.2782	-140
5,600	90.2453	-140
5,800	89.022	-140
6,000	89.6569	-140
6,150	89.5413	-140
6,300	89.3784	-140
6,500	89.1141	-140
6,700	89.0445	-140
6,900	89.5148	-140
7,100	87.8501	-140
7,300	87.2358	-140
7,500	86.4572	-140
7,750	85.7352	-140
8,000	84.782	-140
8,250	84.5735	-140
8,500	85.2982	-140
8,750	85.2489	-140
9,000	84.279	-140
9,250	85.9137	-140
9,500	85.2436	-140
9,750	84.5599	-140
10,000	85.3335	-140
10,300	84.3446	-140
10,600	83.1044	-140
10,900	84.2339	-140
11,200	84.3906	-140
11,500	83.4581	-140
11,800	82.9043	-140
12,200	82.396	-140
12,500	82.2026	-140
12,800	81.8283	-140
13,200	80.393	-140
13,600	79.6976	-140
14,000	79.1926	-140
14,500	78.4152	-140
15,000	77.9061	-140
15,500	74.78	-140
16,000	71.3509	-140
16,500	71.4999	-140
17,000	69.3008	-140
17,500	68.8864	-140
18,000	66.9411	-140
18,500	55.695	-140
19,000	57.3423	-140
19,500	62.939	-140
23.6	69.9811	-130
24.3	70.0693	-130
25	70.155	-130
25.8	70.2501	-130
26.5	70.3308	-130
27.2	70.4095	-130
28	70.497	-130
29	70.6029	-130
30	70.7241	-130
30.7	70.8121	-130
31.5	70.9102	-130
32.5	71.0294	-130
33.5	71.145	-130
34.5	71.2572	-130
35.5	71.3728	-130
36.5	71.4977	-130
37.5	71.6192	-130
38.7	71.7607	-130
40	71.9093	-130
41.2	72.0447	-130
42.5	72.202	-130
43.7	72.3429	-130
45	72.4913	-130
46.2	72.6246	-130
47.5	72.7713	-130
48.7	72.9095	-130
50	73.0554	-130
51.5	73.2191	-130
53	73.3801	-130
54.5	73.5459	-130
56	73.7073	-130
58	73.9158	-130
60	74.1258	-130
61.5	74.2814	-130
63	74.4333	-130
65	74.6331	-130
67	74.8343	-130
69	75.0296	-130
71	75.2225	-130
73	75.4161	-130
75	75.6046	-130
77.5	75.8391	-130
80	76.0713	-130
82.5	76.2985	-130
85	76.5278	-130
87.5	76.7505	-130
90	76.9763	-130
92.5	77.1977	-130
95	77.419	-130
97.5	77.6402	-130
100	77.8577	-130
103	78.1234	-130
106	78.3841	-130
109	78.6492	-130
112	78.9104	-130
115	79.1757	-130
118	79.4381	-130
122	79.7914	-130
125	80.0577	-130
128	80.3225	-130
132	80.6796	-130
136	81.0349	-130
140	81.391	-130
145	81.8385	-130
150	82.2848	-130
155	82.7293	-130
160	83.1711	-130
165	83.6094	-130
170	84.0435	-130
175	84.4736	-130
180	84.8975	-130
185	85.3143	-130
190	85.7235	-130
195	86.1246	-130
200	86.5172	-130
206	86.9764	-130
212	87.4218	-130
218	87.8529	-130
224	88.2694	-130
230	88.6709	-130
236	89.0572	-130
243	89.4885	-130
250	89.8992	-130
258	90.3437	-130
265	90.7093	-130
272	91.0547	-130
280	91.4254	-130
290	91.8515	-130
300	92.2388	-130
307	92.4862	-130
315	92.7471	-130
325	93.0394	-130
335	93.2969	-130
345	93.5196	-130
