"Contour Plot"
""
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa)"	"Theta / deg"
23.6	70.3458	-180
24.3	70.389	-180
25	70.431	-180
25.8	70.4775	-180
26.5	70.5171	-180
27.2	70.5556	-180
28	70.5985	-180
29	70.6503	-180
30	70.713	-180
30.7	70.7593	-180
31.5	70.811	-180
32.5	70.8737	-180
33.5	70.9345	-180
34.5	70.9936	-180
35.5	71.056	-180
36.5	71.1263	-180
37.5	71.1947	-180
38.7	71.2744	-180
40	71.358	-180
41.2	71.435	-180
42.5	71.529	-180
43.7	71.6133	-180
45	71.7021	-180
46.2	71.7818	-180
47.5	71.872	-180
48.7	71.9593	-180
50	72.0515	-180
51.5	72.1549	-180
53	72.2575	-180
54.5	72.3676	-180
56	72.4747	-180
58	72.6131	-180
60	72.7572	-180
61.5	72.8653	-180
63	72.9708	-180
65	73.1114	-180
67	73.2573	-180
69	73.3989	-180
71	73.541	-180
73	73.6874	-180
75	73.8299	-180
77.5	74.0112	-180
80	74.1941	-180
82.5	74.3744	-180
85	74.5624	-180
87.5	74.7449	-180
90	74.9363	-180
92.5	75.125	-180
95	75.3172	-180
97.5	75.5129	-180
100	75.7065	-180
103	75.95	-180
106	76.1903	-180
109	76.4412	-180
112	76.69	-180
115	76.9484	-180
118	77.2056	-180
122	77.5581	-180
125	77.8276	-180
128	78.0973	-180
132	78.4658	-180
136	78.8352	-180
140	79.2089	-180
145	79.6822	-180
150	80.1572	-180
155	80.6322	-180
160	81.1058	-180
165	81.5765	-180
170	82.043	-180
175	82.5052	-180
180	82.9604	-180
185	83.4075	-180
190	83.8458	-180
195	84.2747	-180
200	84.6938	-180
206	85.1831	-180
212	85.6567	-180
218	86.1143	-180
224	86.5556	-180
230	86.9805	-180
236	87.389	-180
243	87.8447	-180
250	88.2787	-180
258	88.7487	-180
265	89.1359	-180
272	89.5026	-180
280	89.8974	-180
290	90.354	-180
300	90.7726	-180
307	91.0429	-180
315	91.3308	-180
325	91.659	-180
335	91.955	-180
345	92.2192	-180
355	92.4531	-180
365	92.6596	-180
375	92.8402	-180
387	93.0235	-180
400	93.1851	-180
412	93.3042	-180
425	93.404	-180
437	93.473	-180
450	93.5269	-180
462	93.5611	-180
475	93.5857	-180
487	93.6008	-180
500	93.6133	-180
515	93.6276	-180
530	93.6471	-180
545	93.6749	-180
560	93.7135	-180
580	93.7801	-180
600	93.8592	-180
615	93.9204	-180
630	93.9769	-180
650	94.0354	-180
670	94.0614	-180
690	94.0442	-180
710	93.9747	-180
730	93.8476	-180
750	93.6632	-180
775	93.3552	-180
800	92.9796	-180
825	92.5639	-180
850	92.1443	-180
875	91.7544	-180
900	91.4179	-180
925	91.1374	-180
950	90.8945	-180
975	90.6569	-180
1,000	90.3928	-180
1,030	90.0155	-180
1,060	89.5817	-180
1,090	89.1501	-180
1,120	88.8116	-180
1,150	88.6343	-180
1,180	88.6038	-180
1,220	88.6091	-180
1,250	88.4698	-180
1,280	88.0794	-180
1,320	87.0457	-180
1,360	85.4203	-180
1,400	83.6276	-180
1,450	82.8375	-180
1,500	83.6438	-180
1,550	83.7316	-180
1,600	81.8649	-180
1,650	77.3421	-180
1,700	76.871	-180
1,750	82.1155	-180
1,800	85.0033	-180
1,850	86.1241	-180
1,900	86.1764	-180
1,950	85.7299	-180
2,000	85.258	-180
2,060	84.6822	-180
2,120	83.3057	-180
2,180	80.4837	-180
2,240	79.9981	-180
2,300	84.1344	-180
2,360	87.061	-180
2,430	88.3284	-180
2,500	88.0295	-180
2,580	86.8773	-180
2,650	85.7661	-180
2,720	84.134	-180
2,800	83.3992	-180
2,900	87.9571	-180
3,000	89.1029	-180
3,070	86.9599	-180
3,150	85.6039	-180
3,250	87.0621	-180
3,350	85.3712	-180
3,450	89.98	-180
3,550	91.6435	-180
3,650	91.123	-180
3,750	91.5991	-180
3,870	90.9056	-180
4,000	91.3638	-180
4,120	90.6489	-180
4,250	85.9266	-180
4,370	85.7874	-180
4,500	83.1849	-180
4,620	86.5121	-180
4,750	86.2677	-180
4,870	80.4957	-180
5,000	85.1469	-180
5,150	79.1883	-180
5,300	83.1641	-180
5,450	83.4955	-180
5,600	84.8551	-180
5,800	69.478	-180
6,000	74.3883	-180
6,150	79.6692	-180
6,300	77.2458	-180
6,500	77.8123	-180
6,700	73.9982	-180
6,900	78.5312	-180
7,100	73.1357	-180
7,300	63.9582	-180
7,500	75.1931	-180
7,750	65.3451	-180
8,000	71.0447	-180
8,250	68.6629	-180
8,500	69.4457	-180
8,750	76.4195	-180
9,000	77.3755	-180
9,250	78.8735	-180
9,500	75.888	-180
9,750	76.695	-180
10,000	79.9342	-180
10,300	78.8232	-180
10,600	80.3784	-180
10,900	77.8133	-180
11,200	77.2323	-180
11,500	72.5794	-180
11,800	78.2164	-180
12,200	76.9566	-180
12,500	80.2744	-180
12,800	75.6314	-180
13,200	78.3032	-180
13,600	63.827	-180
14,000	72.8306	-180
14,500	71.0872	-180
15,000	63.0113	-180
15,500	66.56	-180
16,000	67.4404	-180
16,500	71.7654	-180
17,000	70.8712	-180
17,500	63.2286	-180
18,000	58.1329	-180
18,500	62.0366	-180
19,000	60.9973	-180
19,500	61.8107	-180
23.6	70.1819	-170
24.3	70.2343	-170
25	70.2852	-170
25.8	70.3417	-170
26.5	70.3897	-170
27.2	70.4365	-170
28	70.4884	-170
29	70.5514	-170
30	70.6265	-170
30.7	70.6818	-170
31.5	70.7435	-170
32.5	70.8184	-170
33.5	70.891	-170
34.5	70.9615	-170
35.5	71.0356	-170
36.5	71.1182	-170
37.5	71.1986	-170
38.7	71.2922	-170
40	71.3905	-170
41.2	71.4807	-170
42.5	71.5896	-170
43.7	71.6872	-170
45	71.7899	-170
46.2	71.8821	-170
47.5	71.9858	-170
48.7	72.0853	-170
50	72.1904	-170
51.5	72.3083	-170
53	72.4251	-170
54.5	72.5489	-170
56	72.6693	-170
58	72.825	-170
60	72.9854	-170
61.5	73.1053	-170
63	73.2224	-170
65	73.3778	-170
67	73.5376	-170
69	73.6927	-170
71	73.8475	-170
73	74.0059	-170
75	74.1599	-170
77.5	74.3546	-170
80	74.5499	-170
82.5	74.742	-170
85	74.9403	-170
87.5	75.1329	-170
90	75.3328	-170
92.5	75.5297	-170
95	75.7291	-170
97.5	75.9312	-170
100	76.1306	-170
103	76.3796	-170
106	76.6249	-170
109	76.8794	-170
112	77.1312	-170
115	77.3914	-170
118	77.65	-170
122	78.003	-170
125	78.2719	-170
128	78.5408	-170
132	78.907	-170
136	79.2738	-170
140	79.644	-170
145	80.1123	-170
150	80.5819	-170
155	81.0512	-170
160	81.5189	-170
165	81.9838	-170
170	82.4446	-170
175	82.9012	-170
180	83.3511	-170
185	83.7931	-170
190	84.2266	-170
195	84.6511	-170
200	85.066	-170
206	85.5505	-170
212	86.0198	-170
218	86.4734	-170
224	86.911	-170
230	87.3325	-170
236	87.7377	-170
243	88.19	-170
250	88.6208	-170
258	89.0873	-170
265	89.4717	-170
272	89.8358	-170
280	90.2278	-170
290	90.6814	-170
300	91.0973	-170
307	91.3661	-170
315	91.6526	-170
325	91.98	-170
335	92.2759	-170
345	92.5414	-170
355	92.7781	-170
365	92.989	-170
375	93.1761	-170
387	93.3703	-170
400	93.5482	-170
412	93.6866	-170
425	93.8125	-170
437	93.9101	-170
450	93.9997	-170
462	94.0703	-170
475	94.137	-170
487	94.1917	-170
500	94.2453	-170
515	94.3015	-170
530	94.3518	-170
545	94.3954	-170
560	94.4297	-170
580	94.4562	-170
600	94.4514	-170
615	94.4227	-170
630	94.3673	-170
650	94.2493	-170
670	94.0748	-170
690	93.8445	-170
710	93.561	-170
730	93.2319	-170
750	92.8712	-170
775	92.4029	-170
800	91.9573	-170
825	91.578	-170
850	91.2991	-170
875	91.1236	-170
900	91.0334	-170
925	90.9926	-170
950	90.9618	-170
975	90.9083	-170
1,000	90.8128	-170
1,030	90.6352	-170
1,060	90.4021	-170
1,090	90.1449	-170
1,120	89.901	-170
1,150	89.694	-170
1,180	89.5161	-170
1,220	89.2453	-170
1,250	88.9272	-170
1,280	88.4338	-170
1,320	87.4326	-170
1,360	86.1068	-170
1,400	84.9115	-170
1,450	84.7071	-170
1,500	85.5943	-170
1,550	86.0804	-170
1,600	85.5823	-170
1,650	84.4176	-170
1,700	83.8825	-170
1,750	84.6931	-170
1,800	85.6209	-170
1,850	85.865	-170
1,900	85.6865	-170
1,950	85.9716	-170
2,000	87.0173	-170
2,060	88.1312	-170
2,120	88.0873	-170
2,180	86.8611	-170
2,240	85.9742	-170
2,300	86.9358	-170
2,360	87.9441	-170
2,430	87.8745	-170
2,500	87.7928	-170
2,580	88.9432	-170
2,650	89.6981	-170
2,720	90.1228	-170
2,800	90.5295	-170
2,900	90.1068	-170
3,000	89.776	-170
3,070	89.5836	-170
3,150	88.2827	-170
3,250	87.8046	-170
3,350	88.8926	-170
3,450	89.1253	-170
3,550	90.8264	-170
3,650	90.7351	-170
3,750	89.1115	-170
3,870	89.7054	-170
4,000	88.2928	-170
4,120	88.7202	-170
4,250	86.9629	-170
4,370	83.0843	-170
4,500	85.0758	-170
4,620	82.267	-170
4,750	83.9326	-170
4,870	82.1282	-170
5,000	80.8891	-170
5,150	81.3987	-170
5,300	80.29	-170
5,450	82.6166	-170
5,600	86.463	-170
5,800	83.7498	-170
6,000	85.9426	-170
6,150	84.8905	-170
6,300	83.2597	-170
6,500	83.443	-170
6,700	78.9961	-170
6,900	78.5704	-170
7,100	81.3822	-170
7,300	65.7811	-170
7,500	79.9796	-170
7,750	73.6151	-170
8,000	77.3531	-170
8,250	75.8454	-170
8,500	77.0849	-170
8,750	77.0449	-170
