Freq[Hz]     dBSPL  Phase[Deg]
Freq[Hz]     dBSPL  Phase[Deg]
5.00000    -12.275   -13.066
5.07273    -11.918   -13.157
5.14651    -11.529   -13.256
5.22137    -11.094   -13.366
5.29732    -10.640   -13.482
5.37437    -10.164   -13.604
5.45254     -9.689   -13.727
5.53185     -9.214   -13.853
5.61231     -8.739   -13.980
5.69394     -8.264   -14.109
5.77676     -7.788   -14.240
5.86079     -7.313   -14.373
5.94604     -6.838   -14.508
6.03252     -6.363   -14.644
6.12027     -5.887   -14.783
6.20929     -5.412   -14.924
6.29961     -4.937   -15.067
6.39124     -4.461   -15.211
6.48420     -3.986   -15.358
6.57851     -3.511   -15.508
6.67420     -3.035   -15.659
6.77128     -2.560   -15.812
6.86977     -2.084   -15.968
6.96969     -1.609   -16.126
7.07107     -1.133   -16.286
7.17392     -0.658   -16.449
7.27827     -0.182   -16.614
7.38413      0.293   -16.781
7.49154      0.769   -16.951
7.60050      1.244   -17.124
7.71105      1.720   -17.299
7.82321      2.196   -17.476
7.93701      2.671   -17.656
8.05245      3.147   -17.839
8.16958      3.623   -18.024
8.28841      4.099   -18.212
8.40896      4.574   -18.403
8.53128      5.050   -18.596
8.65537      5.526   -18.793
8.78126      6.002   -18.992
8.90899      6.478   -19.194
9.03857      6.954   -19.399
9.17004      7.430   -19.608
9.30342      7.906   -19.819
9.43874      8.382   -20.033
9.57603      8.858   -20.250
9.71532      9.334   -20.471
9.85663      9.811   -20.695
10.0000     10.287   -20.922
10.1455     10.763   -21.153
10.2930     11.240   -21.386
10.4427     11.716   -21.624
10.5946     12.193   -21.864
10.7487     12.669   -22.109
10.9051     13.146   -22.357
11.0637     13.622   -22.608
11.2246     14.099   -22.864
11.3879     14.576   -23.123
11.5535     15.053   -23.385
11.7216     15.529   -23.652
11.8921     16.006   -23.923
12.0650     16.483   -24.197
12.2405     16.961   -24.476
12.4186     17.438   -24.759
12.5992     17.915   -25.046
12.7825     18.392   -25.337
12.9684     18.870   -25.633
13.1570     19.347   -25.933
13.3484     19.825   -26.237
13.5426     20.303   -26.546
13.7395     20.780   -26.859
13.9394     21.258   -27.177
14.1421     21.736   -27.500
14.3478     22.214   -27.828
14.5565     22.692   -28.160
14.7683     23.171   -28.498
14.9831     23.649   -28.840
15.2010     24.128   -29.188
15.4221     24.606   -29.541
15.6464     25.085   -29.899
15.8740     25.564   -30.262
16.1049     26.043   -30.631
16.3392     26.522   -31.006
16.5768     27.002   -31.386
16.8179     27.481   -31.772
17.0626     27.961   -32.164
17.3107     28.441   -32.561
17.5625     28.921   -32.965
17.8180     29.401   -33.375
18.0771     29.882   -33.791
18.3401     30.362   -34.214
18.6068     30.843   -34.643
18.8775     31.324   -35.078
19.1521     31.805   -35.521
19.4306     32.287   -35.970
19.7133     32.768   -36.437
20.0000     33.249   -36.935
20.2909     33.726   -37.463
20.5860     34.196   -37.987
20.8855     34.652   -38.396
21.1893     35.093   -38.654
21.4975     35.523   -38.861
21.8102     35.954   -39.100
22.1274     36.395   -39.400
22.4492     36.857   -39.716
22.7758     37.344   -39.988
23.1071     37.851   -40.291
23.4432     38.372   -40.662
23.7841     38.899   -41.229
24.1301     39.423   -42.164
24.4811     39.936   -43.322
24.8372     40.432   -44.465
25.1984     40.913   -45.480
25.5649     41.383   -46.288
25.9368     41.849   -46.984
26.3141     42.319   -47.699
26.6968     42.796   -48.508
27.0851     43.278   -49.457
27.4791     43.763   -50.515
27.8788     44.246   -51.597
28.2843     44.725   -52.607
28.6957     45.201   -53.551
29.1131     45.677   -54.493
29.5365     46.153   -55.472
29.9661     46.631   -56.550
30.4020     47.108   -57.652
30.8442     47.583   -58.741
31.2929     48.058   -59.844
31.7480     48.532   -60.994
32.2098     49.004   -62.277
32.6783     49.473   -63.704
33.1536     49.928   -64.992
33.6359     50.374   -65.931
34.1251     50.823   -66.430
34.6215     51.301   -66.838
35.1250     51.818   -67.491
35.6359     52.362   -68.577
36.1543     52.909   -69.927
36.6802     53.448   -71.379
37.2137     53.975   -72.789
37.7550     54.493   -74.137
38.3041     55.011   -75.545
38.8613     55.539   -77.225
39.4265     56.063   -79.010
40.0000     56.580   -80.697
40.5818     57.088   -82.144
41.1721     57.600   -83.501
41.7710     58.120   -84.956
42.3785     58.651   -86.681
42.9949     59.187   -88.706
43.6203     59.717   -90.951
44.2548     60.232   -93.277
44.8985     60.728   -95.526
45.5515     61.204   -97.590
46.2141     61.671   -99.488
46.8863     62.137  -101.309
47.5683     62.611  -103.140
48.2602     63.095  -105.060
48.9621     63.588  -107.093
49.6743     64.088  -109.217
50.3968     64.591  -111.421
51.1299     65.096  -113.689
51.8736     65.601  -116.004
52.6281     66.102  -118.387
53.3936     66.599  -120.858
54.1702     67.090  -123.426
54.9581     67.575  -126.077
55.7575     68.052  -128.805
56.5685     68.521  -131.617
57.3914     68.981  -134.483
58.2261     69.432  -137.381
59.0730     69.876  -140.329
59.9323     70.312  -143.353
60.8040     70.738  -146.458
61.6884     71.153  -149.632
62.5857     71.558  -152.875
63.4960     71.953  -156.190
64.4196     72.331  -159.570
65.3566     72.691  -163.011
66.3073     73.031  -166.507
67.2717     73.355  -170.036
68.2502     73.665  -173.571
69.2429     73.966  -177.106
70.2501     74.259   179.347
71.2719     74.536   175.761
72.3086     74.791   172.143
