"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.1573
21.9727	60.5798
23.4375	64.631
24.9023	68.3441
26.3672	71.4443
27.832	74.8728
29.2969	76.8503
30.7617	78.7435
32.2266	78.9584
33.6914	79.9448
35.1562	80.2232
36.6211	80.5362
38.0859	80.8107
39.5508	82.3394
41.0156	82.532
42.4805	82.6876
43.9453	82.8899
45.4102	83.2229
46.875	83.4911
48.3398	83.7667
51.2695	84.3013
52.7344	84.5931
54.1992	84.9096
55.6641	85.2121
58.5938	85.747
60.0586	85.9577
62.9883	86.4381
64.4531	86.9592
67.3828	87.3138
68.8477	87.5307
71.7773	87.9689
74.707	88.3811
77.6367	88.7071
79.1016	88.7595
82.0312	89.0029
84.9609	89.1225
87.8906	89.0597
90.8203	88.9964
95.2148	89.3788
98.1445	89.4881
101.074	89.0319
105.469	88.9827
108.398	89.1903
112.793	89.1791
117.188	89.0803
120.117	89.1789
124.512	89.3508
128.906	89.4974
133.301	89.6094
139.16	89.2213
143.555	88.8793
147.949	88.5928
153.809	88.363
159.668	89.0719
165.527	89.3322
171.387	89.4192
177.246	89.2705
183.105	88.9496
188.965	89.0677
196.289	90.3239
203.613	90.3186
210.938	89.9298
218.262	90.0662
225.586	90.1012
232.91	89.6915
241.699	89.9003
250.488	89.706
259.277	89.998
268.066	90.2779
276.855	89.2666
287.109	89.3292
297.363	89.0145
307.617	89.3551
319.336	88.5332
329.59	88.8477
341.309	88.421
353.027	88.9876
366.211	89.2781
379.395	89.0417
392.578	88.729
405.762	88.9111
420.41	88.4101
435.059	88.5607
451.172	89.3524
465.82	89.8184
483.398	88.8648
499.512	89.3227
517.09	88.289
536.133	89.2443
555.176	89.8531
574.219	89.846
594.727	88.9885
615.234	88.681
637.207	88.9116
659.18	89.3608
682.617	89.2088
707.52	88.692
732.422	88.8189
757.324	89.417
785.156	89.4721
811.523	88.5047
840.82	88.8431
870.117	88.4886
900.879	88.3128
933.105	88.3865
965.332	88.5005
1,000.49	88.5645
1,035.64	88.4671
1,072.27	87.5393
1,108.89	87.9596
1,148.44	87.5905
1,189.45	88.0549
1,230.47	87.8778
1,274.41	87.9222
1,319.82	88.4106
1,366.7	87.9681
1,413.57	88.0092
1,463.38	87.7491
1,516.11	88.2781
1,568.85	88.0988
1,624.51	88.0574
1,681.64	87.6049
1,741.7	87.3589
1,803.22	87.0118
1,866.21	87.3386
1,932.13	87.3603
1,999.51	87.0433
2,069.82	86.877
2,143.07	87.5852
2,219.24	87.8107
2,296.88	87.819
2,378.91	86.9925
2,462.4	86.8443
2,548.83	88.084
2,639.65	87.8257
2,731.93	87.9577
2,828.61	87.2888
2,928.22	87.497
3,030.76	88.2318
3,137.7	87.9508
3,249.02	87.5057
3,363.28	87.2008
3,481.93	86.9429
3,604.98	86.6805
3,732.42	86.9841
3,864.26	86.3025
4,000.49	86.106
4,141.11	86.499
4,287.6	85.7239
4,438.48	85.9705
4,595.21	86.2493
4,756.35	85.7719
4,924.8	86.0259
5,097.66	86.2602
5,277.83	86.6609
5,463.87	86.4822
5,657.23	87.0955
5,856.45	86.773
6,062.99	86.6785
6,276.86	86.5598
6,498.05	86.2767
6,726.56	86.2962
6,963.87	85.6475
7,209.96	86.0479
7,464.84	85.4784
7,727.05	85.7216
7,999.51	85.7364
8,282.23	85.8148
8,573.73	85.7054
8,876.95	85.5524
9,188.96	85.7575
9,514.16	85.6809
9,849.61	85.7108
10,196.8	85.7463
10,555.7	85.5225
10,927.7	85.2953
11,313	85.241
11,712.9	85.3095
12,126	85.4656
12,553.7	85.4743
12,996.1	85.4958
13,454.6	85.2772
13,929.2	85.0369
14,419.9	85.0513
14,928.2	85.1558
15,455.6	85.1946
16,000.5	84.9478
16,564.5	84.3671
17,148.9	83.723
17,752.4	83.3138
18,379.4	82.9802
19,026.9	82.4355
19,697.8	81.4611
19,999.5	80.9508
