Frequency Spectrum for Input Signal

Data Shown:    V2-6 (Community)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 170°  

Freq [Hz]	Signal Level [dBSPL]
22.4	35.2
23	35.2
23.6	35.4
24	37
25	38.4
25.8	39.6
26.5	40.6
27.2	41.4
28	42.2
29	42.9
30	43.9
30.7	45.2
31.5	46.4
32.5	47.4
33.5	48.2
34.5	48.9
35.5	49.6
36.5	50.8
37.5	51.8
38.7	52.7
40	53.5
41.2	54.2
42.5	55.1
43.7	56.1
45	56.9
46.2	57.6
47.5	58.3
48.7	59.2
50	60.1
51.5	60.8
53	61.5
54.5	62.4
56	63.1
58	63.8
60	64.5
61.5	65.3
63	66
65	66.6
67	67.4
69	68
71	68.7
73	69.3
75	70
77.5	70.6
80	71.2
82.5	71.8
85	72.4
87.5	72.9
90	73.5
92.5	74
95	74.5
97.5	75
100	75.5
103	75.9
106	76.4
109	76.8
112	77.2
115	77.5
118	77.8
122	78.1
125	78.4
128	78.6
132	78.7
136	78.9
140	79
145	79
150	78.9
155	78.9
160	78.7
165	78.6
170	78.4
175	78.2
180	78
185	77.8
190	77.8
195	77.8
200	78
206	78.2
212	78.6
218	78.9
224	79.2
230	79.4
236	79.5
240	79.5
250	79.3
258	79.1
265	78.7
272	78.2
280	77.8
290	77.5
300	77.3
307	77.2
315	77.2
325	77.1
335	76.9
345	76.6
355	76.1
365	75.6
375	74.8
387	74
400	73.4
412	73.1
425	73.4
437	74
450	74.6
462	74.9
475	74.8
487	74.2
500	73.5
515	72.7
530	72.3
545	71.8
560	71.3
580	71.1
600	71.3
615	71.8
630	72.4
650	72.7
670	72.9
690	73
710	73.2
730	73.2
750	72.1
775	69.3
800	68.4
825	70.9
850	72.1
875	70.7
900	70.7
925	73.5
950	74.2
975	73.2
1000	71.6
1030	70.4
1060	70.9
1090	71.5
1120	70.5
1150	69.6
1180	69.7
1220	69.7
1250	69.7
1280	71.2
1320	72
1360	70.2
1400	68.6
1450	69.2
1500	70.6
1550	72.6
1600	72.8
1650	72
1700	73
1750	74.1
1800	72.3
1850	71.1
1900	71.3
1950	71
2000	67.1
2060	68.4
2120	68.4
2180	67.9
2240	70
2300	73.2
2360	69.2
2400	67.2
2500	67
2580	66.6
2650	68.3
2720	67
2800	67.6
2900	68.8
3000	68
3070	67.5
3150	64
3250	67.5
3350	68.1
3450	64.4
3550	59
3650	60.9
3750	63.7
3870	62.8
4000	61.2
4120	59.6
4250	55.3
4370	55.9
4500	56
4620	50.9
4750	55
4870	51.2
5000	60.8
5150	59.6
5300	54
5450	60.9
5600	63.3
5800	64.3
6000	65
6150	61.8
6300	60.8
6500	53.1
6700	52.2
6900	51.6
7100	52.7
7300	58.7
7500	61
7750	63.2
8000	62.1
8250	58.9
8500	62.3
8750	56.7
9000	52.4
9250	58.4
9500	59.5
9750	56.2
10000	56.5
10300	55.9
10600	60.9
10900	60.4
11200	64.4
11500	60.7
11800	55.8
12200	58.7
12500	57.9
12800	50.5
13200	45.1
13600	43.2
14000	44.4
14500	42.6
15000	45
15500	44
16000	42.9
16500	43.9
17000	37.2
17500	39.9
18000	37.8
18500	33.5
19000	36.1
19500	40.8
20000	50
20600	50.9
21200	52.1
21800	60.5
22400	43.7
