* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\5-LW.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:56:50 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\5-LW.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 5-LW
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	56.406666	15.4812
20.144928	56.757179	14.2533
20.290907	57.107689	12.9822
20.437943	57.458241	11.6696
20.586044	57.808754	10.2880
20.735220	58.159195	8.8440
20.885475	58.509590	7.2360
21.036821	58.892929	5.2731
21.189262	59.210674	3.2276
21.342808	59.342213	1.1922
21.497467	59.385983	-0.4833
21.653246	59.371578	-1.3430
21.810154	59.385933	-1.6120
21.968201	59.520073	-1.1615
22.127390	59.791611	-0.5985
22.287735	60.323353	-0.5504
22.449242	60.890572	-0.8316
22.611917	61.252922	-1.5816
22.775772	61.578598	-2.4490
22.940815	61.957352	-2.9935
23.107054	62.385391	-3.6200
23.274498	62.935734	-4.6898
23.443153	63.467327	-5.8983
23.613033	63.773365	-6.9497
23.784142	64.122635	-8.1748
23.956491	64.834457	-9.7800
24.130091	65.553238	-11.8453
24.304947	65.970505	-14.7376
24.481071	66.261673	-17.8030
24.658470	66.489334	-20.4289
24.837156	66.685722	-22.8538
25.017136	66.925400	-25.1281
25.198421	67.143799	-27.2080
25.381020	67.269699	-29.0585
25.564941	67.396858	-30.7025
25.750195	67.613182	-32.0862
25.936790	67.865662	-33.4053
26.124741	68.141548	-34.9049
26.314051	68.407631	-36.3839
26.504732	68.584755	-37.6441
26.696796	68.797684	-38.9194
26.890253	69.211372	-40.4077
27.085112	69.627556	-42.0221
27.281382	69.831329	-43.7231
27.479073	70.035667	-45.5644
27.678198	70.462700	-47.5866
27.878765	70.872490	-49.7897
28.080786	71.045517	-52.3158
28.284271	71.139900	-54.7787
28.489231	71.241425	-56.7512
28.695675	71.349838	-58.4957
28.903616	71.503456	-60.1183
29.113064	71.671753	-61.6648
29.324028	71.835045	-63.2289
29.536524	71.998802	-64.7722
29.750557	72.161819	-66.2849
29.966141	72.324814	-67.7743
30.183289	72.488304	-69.2421
30.402010	72.651794	-70.6952
30.622314	72.818481	-72.1575
30.844217	72.977814	-73.5803
31.067726	73.110321	-74.9135
31.292856	73.245789	-76.1851
31.519617	73.415070	-77.3903
31.748020	73.595787	-78.5775
31.978081	73.775719	-79.8140
32.209808	73.954758	-81.0394
32.443211	74.118141	-82.1784
32.678310	74.297745	-83.3424
32.915108	74.544792	-84.6330
33.153625	74.786720	-86.0052
33.393871	74.953972	-87.5142
33.635857	75.087807	-88.9599
33.879597	75.189224	-90.1021
34.125103	75.309799	-91.1147
34.372387	75.522659	-92.0610
34.621464	75.764618	-93.0355
34.872345	75.991676	-94.1821
35.125042	76.218727	-95.4155
35.379574	76.446175	-96.6928
35.635948	76.673737	-98.0284
35.894180	76.901268	-99.4118
36.154285	77.128662	-100.8738
36.416275	77.366516	-102.4798
36.680161	77.582703	-104.1145
36.945961	77.725357	-105.6722
37.213688	77.863770	-107.1878
37.483353	78.066803	-108.6176
37.754974	78.284668	-110.0916
38.028561	78.497025	-111.7825
38.304131	78.683769	-113.5207
38.581699	78.798355	-115.1916
38.861279	78.899834	-116.8006
39.142883	79.045654	-118.2950
39.426529	79.194809	-119.7361
39.712231	79.316833	-121.1743
40.000000	79.436821	-122.5899
40.289856	79.579163	-123.9944
40.581814	79.715820	-125.3451
40.875885	79.810860	-126.5989
41.172089	79.911835	-127.7693
41.470440	80.060860	-128.8175
41.770950	80.238686	-129.8572
42.073643	80.436928	-130.9482
42.378525	80.664650	-132.2150
42.685616	80.960663	-133.8668
42.994934	81.227661	-135.7103
43.306492	81.340378	-137.6325
43.620308	81.420868	-139.6000
43.936401	81.590126	-141.5661
44.254780	81.727837	-143.4581
44.575470	81.700317	-145.1684
44.898483	81.667007	-146.7546
45.223835	81.794472	-148.2062
45.551544	81.929832	-149.6199
45.881630	81.946449	-151.1615
46.214108	81.930031	-152.6139
46.548996	81.930000	-153.7973
46.886307	81.930000	-154.7637
47.226067	81.917320	-155.4853
47.568283	81.929947	-156.0222
47.912983	82.006577	-156.3721
48.260181	82.132744	-156.6954
48.609894	82.318306	-157.1606
48.962143	82.528679	-157.7420
49.316940	82.723251	-158.4672
49.674313	82.929657	-159.3444
50.034271	83.178230	-160.4025
50.396843	83.420654	-161.6081
50.762039	83.609467	-162.9817
51.129883	83.771744	-164.3896
51.500389	83.907509	-165.6659
51.873581	84.050728	-166.9258
52.249481	84.250893	-168.2109
52.628101	84.461655	-169.5776
53.009464	84.651001	-171.1205
53.393593	84.824715	-172.7661
53.780506	84.980942	-174.4958
54.170223	85.110817	-176.2381
54.562763	85.197876	-177.9409
54.958145	85.262901	-179.5276
55.356396	85.305916	179.1536
