* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\5-On Axis.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:56:24 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\5-On Axis.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 5-On Axis
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	52.721546	118.4478
20.144928	53.198555	115.4692
20.290907	53.675571	112.0093
20.437943	54.243416	107.5363
20.586044	54.629837	102.8153
20.735220	54.468323	98.2958
20.885475	54.131420	94.3960
21.036821	53.904213	91.8566
21.189262	53.684273	90.1577
21.342808	53.472515	88.9294
21.497467	53.242302	88.4561
21.653246	52.925777	88.8563
21.810154	52.647305	90.2604
21.968201	52.447304	93.2060
22.127390	52.510731	96.5923
22.287735	53.186905	99.5198
22.449242	54.024338	101.9134
22.611917	54.608330	103.1763
22.775772	55.174286	103.9782
22.940815	55.814243	105.0092
23.107054	56.545956	105.6136
23.274498	57.519215	105.1611
23.443153	58.429890	104.2594
23.613033	58.888630	103.2292
23.784142	59.297607	102.3077
23.956491	59.978828	102.1292
24.130091	60.788002	101.8216
24.304947	61.752182	100.4680
24.481071	62.677864	98.8322
24.658470	63.182117	97.8455
24.837156	63.858772	96.0974
25.017136	65.612350	91.9199
25.198421	67.134827	87.0011
25.381020	66.841995	82.5121
25.564941	66.453133	78.3557
25.750195	67.627113	75.3614
25.936790	68.975456	71.9161
26.124741	69.478798	65.9695
26.314051	69.675865	59.6509
26.504732	69.740654	54.6459
26.696796	69.755966	50.2570
26.890253	69.906494	46.3926
27.085112	70.059845	42.9069
27.281382	70.123077	39.5602
27.479073	70.160957	36.5428
27.678198	70.200188	34.0056
27.878765	70.262886	31.8299
28.080786	70.374870	30.0281
28.284271	70.551697	28.3573
28.489231	70.844368	26.5865
28.695675	71.172531	24.6907
28.903616	71.463654	22.5254
29.113064	71.744614	20.2203
29.324028	72.023270	17.8438
29.536524	72.284706	15.4379
29.750557	72.510201	13.0488
29.966141	72.718773	10.7325
30.183289	72.917641	8.5709
30.402010	73.123734	6.5325
30.622314	73.347824	4.6834
30.844217	73.615639	2.8134
31.067726	73.987457	0.7247
31.292856	74.370445	-1.5564
31.519617	74.671478	-4.1046
31.748020	74.950661	-6.8136
31.978081	75.250328	-9.5925
32.209808	75.531647	-12.4681
32.443211	75.768089	-15.4794
32.678310	75.964760	-18.5010
32.915108	76.106956	-21.4182
33.153625	76.227844	-24.2375
33.393871	76.353813	-26.8672
33.635857	76.490768	-29.4879
33.879597	76.685600	-32.3073
34.125103	76.841843	-35.1541
34.372387	76.848480	-38.0042
34.621464	76.795113	-40.6213
34.872345	76.726784	-42.7158
35.125042	76.667061	-44.4222
35.379574	76.648621	-45.7001
35.635948	76.688911	-46.7867
35.894180	76.839767	-47.8923
36.154285	77.030708	-49.0571
36.416275	77.201736	-50.4309
36.680161	77.372742	-51.8947
36.945961	77.543732	-53.3789
37.213688	77.714745	-54.8837
37.483353	77.885742	-56.3903
37.754974	78.056732	-57.8877
38.028561	78.231445	-59.4103
38.304131	78.398796	-60.8043
38.581699	78.494255	-61.7473
38.861279	78.681595	-62.7782
39.142883	79.213051	-64.3418
39.426529	79.760330	-66.4019
39.712231	80.019104	-69.2629
