Frequency Spectrum for Input Signal

Data Shown:    X-Series (SEEBURG acoustic line)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 30°  

Freq [Hz]	Signal Level [dBSPL]
22.4	28.9
23	28.2
23.6	28
24	28.5
25	29.4
25.8	30.5
26.5	31.8
27.2	33.4
28	35.2
29	37.5
30	40.5
30.7	44.4
31.5	48.4
32.5	51.6
33.5	53.8
34.5	55.6
35.5	57.3
36.5	58.9
37.5	60.3
38.7	61.5
40	62.1
41.2	62.8
42.5	65
43.7	68.2
45	70.5
46.2	71.9
47.5	73.1
48.7	74.8
50	76.6
51.5	78.5
53	80.5
54.5	82.6
56	84.5
58	85.9
60	87.5
61.5	89.5
63	91.5
65	93.5
67	95.4
69	97
71	98.1
73	98.4
75	98.1
77.5	97.8
80	97.5
82.5	96.9
85	96.4
87.5	96.5
90	96.7
92.5	97.2
95	97.7
97.5	98.2
100	98.5
103	98.8
106	99
109	99.3
112	99.6
115	99.4
118	99
122	99
125	100.1
128	100.8
132	100.3
136	100.1
140	100.2
145	100
150	100.1
155	100.2
160	100.1
165	99.7
170	99.6
175	100.1
180	100.3
185	100
190	100.5
195	100.9
200	100.5
206	100.2
212	100
218	99.7
224	99.6
230	99.4
236	99
240	99
250	99
258	98.9
265	99.1
272	99.4
280	99.4
290	99.6
300	99.8
307	99.9
315	99.9
325	99.8
335	99.4
345	98.8
355	97.9
365	97.4
375	97.3
387	97.4
400	97.9
412	98.3
425	98.4
437	98.2
450	98
462	97.9
475	98
487	98.2
500	98.4
515	98.5
530	98.5
545	98.3
560	98.3
580	98.3
600	98.4
615	98.5
630	98.6
650	98.6
670	98.7
690	98.8
710	98.9
730	99.1
750	99.2
775	99.3
800	99.3
825	99.2
850	99
875	98.7
900	98.2
925	97.6
950	96.8
975	96
1000	95.2
1030	94.9
1060	95.1
1090	95.8
1120	96.7
1150	97.5
1180	98.1
1220	98.5
1250	98.6
1280	98.6
1320	98.5
1360	98.4
1400	98.3
1450	98.3
1500	98.4
1550	98.4
1600	98.4
1650	98.2
1700	97.8
1750	97.5
1800	97.1
1850	96.7
1900	96.1
1950	95.4
2000	94.7
2060	94.1
2120	93.8
2180	93.6
2240	93.4
2300	93.3
2360	93.2
2400	93.3
2500	94
2580	95
2650	95.4
2720	95.1
2800	94.2
2900	93.6
3000	93.5
3070	93.8
3150	94.5
3250	95.3
3350	95.9
3450	96.4
3550	97
3650	97.6
3750	97.8
3870	97.4
4000	96.8
4120	96
4250	95.4
4370	94.6
4500	94.2
4620	94.8
4750	95.8
4870	96.4
5000	97
5150	97.4
5300	97.3
5450	96.7
5600	96
5800	95.4
6000	94.6
6150	93.8
6300	93.4
6500	93.2
6700	93.4
6900	94.5
7100	95.7
7300	95.9
7500	95.5
7750	95.3
8000	95.3
8250	95.7
8500	96.3
8750	96.4
9000	95.9
9250	95.3
9500	95
9750	94.8
10000	94.9
10300	95.4
10600	95.5
10900	95
11200	93.6
11500	92
11800	91
12200	90.4
12500	92.3
12800	94.1
13200	92.9
13600	89.8
14000	88.5
14500	91.2
15000	92.8
15500	90.9
16000	86.5
16500	85.5
17000	86
17500	84.3
18000	83
18500	83.7
19000	82.7
19500	79.2
20000	77.2
20600	76.4
21200	75.5
21800	74.6
22400	73.7
