"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.0914	20.5078	57.2717	20.5078	57.7849	20.5078	57.5177
21.2402	53.1816	21.2402	53.0736	21.2402	52.9406	21.2402	53.0255
21.9727	49.5869	21.9727	49.2341	21.9727	48.3225	21.9727	48.8556
22.7051	48.3212	22.7051	47.6993	22.7051	45.8401	22.7051	46.9737
23.4375	47.2257	23.4375	46.4329	23.4375	43.6577	23.4375	45.4077
24.1699	48.5071	24.1699	47.7678	24.1699	45.3282	24.1699	46.8487
25.6348	52.8139	25.6348	52.4454	25.6348	51.3096	25.6348	51.9674
26.3672	54.0586	26.3672	53.7397	26.3672	52.8894	26.3672	53.3821
27.0996	56.1278	27.0996	55.9388	27.0996	55.4598	27.0996	55.7321
27.832	56.8117	27.832	56.6713	27.832	56.3036	27.832	56.51
29.2969	59.1959	29.2969	59.0105	29.2969	58.5068	29.2969	58.7909
30.0293	60.3944	30.0293	60.2018	30.0293	59.6992	30.0293	59.9842
31.4941	63.2424	31.4941	63.1324	31.4941	62.872	31.4941	63.0192
32.2266	63.9094	32.2266	63.7652	32.2266	63.4184	32.2266	63.6152
33.6914	66.3608	33.6914	66.247	33.6914	65.9626	33.6914	66.1223
34.4238	67.3984	34.4238	67.2952	34.4238	67.0471	34.4238	67.1869
35.8887	69.2584	35.8887	69.149	35.8887	68.8924	35.8887	69.0376
37.3535	70.9866	37.3535	70.8719	37.3535	70.6004	37.3535	70.754
38.8184	72.6444	38.8184	72.5317	38.8184	72.2788	38.8184	72.4229
39.5508	73.4074	39.5508	73.2851	39.5508	73.0085	39.5508	73.1662
41.0156	74.9865	41.0156	74.8672	41.0156	74.5921	41.0156	74.7484
42.4805	76.233	42.4805	76.1073	42.4805	75.823	42.4805	75.9852
43.9453	77.424	43.9453	77.2936	43.9453	77.0007	43.9453	77.1681
45.4102	78.4033	45.4102	78.2675	45.4102	77.9585	45.4102	78.1349
47.6074	79.5566	47.6074	79.4229	47.6074	79.126	47.6074	79.296
49.0723	80.0884	49.0723	79.9497	49.0723	79.6487	49.0723	79.8218
50.5371	80.4724	50.5371	80.3252	50.5371	80.0019	50.5371	80.1877
52.7344	80.8533	52.7344	80.7085	52.7344	80.3976	52.7344	80.5768
54.1992	81.0084	54.1992	80.8605	54.1992	80.5489	54.1992	80.7291
56.3965	81.2075	56.3965	81.0608	56.3965	80.7647	56.3965	80.937
58.5938	81.1944	58.5938	81.036	58.5938	80.7318	58.5938	80.9105
60.0586	81.3264	60.0586	81.1465	60.0586	80.7771	60.0586	80.9926
62.2559	81.5619	62.2559	81.3936	62.2559	81.0554	62.2559	81.253
64.4531	81.5648	64.4531	81.3958	64.4531	81.0667	64.4531	81.26
66.6504	81.7244	66.6504	81.55	66.6504	81.2163	66.6504	81.413
69.5801	81.8429	69.5801	81.6498	69.5801	81.2693	69.5801	81.4931
71.7773	82.0206	71.7773	81.8378	71.7773	81.4852	71.7773	81.6929
73.9746	82.0762	73.9746	81.8959	73.9746	81.5638	73.9746	81.7609
76.9043	82.2966	76.9043	82.1092	76.9043	81.772	76.9043	81.9731
79.834	82.3862	79.834	82.2109	79.834	81.9325	79.834	82.102
82.7637	82.6903	82.7637	82.4836	82.7637	82.1519	82.7637	82.3543
85.6934	82.922	85.6934	82.6804	85.6934	82.2375	85.6934	82.5029
88.623	83.0323	88.623	82.8415	88.623	82.4495	88.623	82.6786
91.5527	82.8893	91.5527	82.7452	91.5527	82.6251	91.5527	82.711
94.4824	83.3544	94.4824	83.1165	94.4824	82.8157	94.4824	83.0094
98.1445	83.52	98.1445	83.279	98.1445	82.8572	98.1445	83.1119
101.807	83.6837	101.807	83.4603	101.807	83.1337	101.807	83.3371
105.469	83.8413	105.469	83.6051	105.469	83.3111	105.469	83.501
109.131	84.1621	109.131	83.8986	109.131	83.5278	109.131	83.7617
112.793	84.3212	112.793	84.0601	112.793	83.6955	112.793	83.9258
116.455	84.4321	116.455	84.1729	116.455	83.8394	116.455	84.0537
120.85	84.6296	120.85	84.3522	120.85	84.0446	120.85	84.25
125.244	84.7579	125.244	84.4551	125.244	84.1275	125.244	84.3482
129.639	84.9072	129.639	84.5865	129.639	84.2104	129.639	84.4592
134.033	85.0085	134.033	84.6752	134.033	84.2985	134.033	84.5504
138.428	85.1212	138.428	84.7743	138.428	84.3996	138.428	84.6534
143.555	85.2219	143.555	84.8384	143.555	84.4295	143.555	84.7085
148.682	85.3241	148.682	84.9091	148.682	84.4524	148.682	84.7625
153.809	85.4947	153.809	85.0586	153.809	84.5019	153.809	84.8679
159.668	85.5503	159.668	85.1127	159.668	84.6368	159.668	84.9617
164.795	85.6608	164.795	85.2016	164.795	84.6765	164.795	85.0314
170.654	85.6064	170.654	85.1347	170.654	84.6759	170.654	84.9997
176.514	85.6027	176.514	85.0833	176.514	84.6004	176.514	84.9473
183.105	85.5889	183.105	85.0232	183.105	84.4401	183.105	84.8493
189.697	85.6907	189.697	85.0969	189.697	84.3989	189.697	84.8747
196.289	85.7191	196.289	85.1052	196.289	84.4842	196.289	84.9243
202.881	85.7279	202.881	85.0564	202.881	84.408	202.881	84.876
210.205	85.7526	210.205	85.0404	210.205	84.2792	210.205	84.8167
217.529	85.6251	217.529	84.8974	217.529	84.2445	217.529	84.7282
225.586	85.7642	225.586	84.9144	225.586	84.0702	225.586	84.6861
232.91	85.8392	232.91	84.9585	232.91	83.9504	232.91	84.6638
241.699	85.6989	241.699	84.8206	241.699	83.692	241.699	84.4716
249.756	85.8207	249.756	84.8524	249.756	83.5412	249.756	84.4477
258.545	85.8365	258.545	84.9197	258.545	83.5456	258.545	84.4744
268.066	85.5329	268.066	84.6098	268.066	83.1721	268.066	84.1392
277.588	85.6407	277.588	84.6449	277.588	83.2914	277.588	84.2295
287.109	85.6245	287.109	84.6332	287.109	83.2149	287.109	84.1892
297.363	85.6025	297.363	84.5572	297.363	82.8705	297.363	84.0171
307.617	85.5926	307.617	84.4937	307.617	83.054	307.617	84.0701
318.604	85.7761	318.604	84.5026	318.604	82.5344	318.604	83.9174
329.59	85.4671	329.59	84.3747	329.59	82.5669	329.59	83.7993
341.309	85.2854	341.309	84.018	341.309	82.3713	341.309	83.5573
353.76	85.5404	353.76	84.2015	353.76	81.9989	353.76	83.5478
366.211	85.7523	366.211	84.5346	366.211	81.8205	366.211	83.6603
378.662	85.6213	378.662	84.4986	378.662	82.2531	378.662	83.7635
392.578	85.2079	392.578	84.0533	392.578	81.7831	392.578	83.3186
405.762	85.2208	405.762	83.9171	405.762	81.558	405.762	83.1953
420.41	85.2738	420.41	84.3195	420.41	81.2848	420.41	83.2539
435.059	85.1339	435.059	83.9991	435.059	81.403	435.059	83.1404
450.439	85.0383	450.439	84.049	450.439	81.0164	450.439	82.995
