"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.3763
21.2402	53.2332
21.9727	49.3939
22.7051	47.9192
23.4375	46.6869
24.1699	48.0781
25.6348	52.5614
26.3672	53.8803
27.0996	56.0427
27.832	56.7786
29.2969	59.0742
30.0293	60.2644
31.4941	63.1846
32.2266	63.8101
33.6914	66.2762
34.4238	67.3234
35.8887	69.1693
37.3535	70.8854
38.8184	72.5425
39.5508	73.2917
41.0156	74.8678
42.4805	76.1038
43.9453	77.2863
45.4102	78.2548
47.6074	79.4081
49.0723	79.9332
50.5371	80.3044
52.7344	80.6868
54.1992	80.8382
56.3965	81.0395
58.5938	81.0145
60.0586	81.1163
62.2559	81.3652
64.4531	81.3683
66.6504	81.5217
69.5801	81.616
71.7773	81.8061
73.9746	81.8669
76.9043	82.0807
79.834	82.1905
82.7637	82.4601
85.6934	82.6445
88.623	82.7986
91.5527	82.7481
94.4824	83.1077
98.1445	83.2443
101.807	83.4407
105.469	83.5964
109.131	83.8813
112.793	84.0425
116.455	84.1617
120.85	84.352
125.244	84.4574
129.639	84.5849
134.033	84.6771
138.428	84.7809
143.555	84.8497
148.682	84.9206
153.809	85.056
159.668	85.1262
164.795	85.2114
170.654	85.1649
176.514	85.124
183.105	85.0602
189.697	85.1251
196.289	85.1549
202.881	85.1149
210.205	85.0913
217.529	84.9781
225.586	84.9958
232.91	85.0081
241.699	84.8527
249.756	84.8821
258.545	84.9201
268.066	84.6066
277.588	84.6989
287.109	84.6606
297.363	84.567
307.617	84.5456
318.604	84.5408
329.59	84.3605
341.309	84.113
353.76	84.2134
366.211	84.4057
378.662	84.3984
392.578	83.9725
405.762	83.8544
420.41	84.0137
435.059	83.8246
450.439	83.7237
466.553	83.5305
482.666	83.3758
500.244	84.1506
517.822	84.1713
536.133	83.8693
554.443	83.9143
574.219	83.6958
594.727	82.5848
615.234	82.8606
637.207	83.3008
659.912	83.3203
683.35	84.2121
706.787	85.1187
731.689	85.2625
758.057	84.9859
784.424	84.867
812.256	84.5133
840.82	84.3486
870.85	84.301
901.611	84.7228
933.105	85.1435
966.064	85.0543
999.756	84.6256
1,034.91	84.0573
1,071.53	83.3272
1,109.62	82.533
1,148.44	82.6994
1,189.45	84.0985
1,231.2	84.3368
1,274.41	83.707
1,319.82	82.9557
1,365.97	82.4814
1,414.31	82.3721
1,464.11	82.1121
1,515.38	81.2676
1,568.85	80.9241
1,624.51	80.4874
1,681.64	80.5562
1,740.97	80.8943
1,802.49	81.018
1,866.21	81.056
1,932.13	80.6616
2,000.24	81.0419
2,070.56	81.192
2,143.8	80.6218
2,219.24	80.1671
2,297.61	80.9552
2,378.17	81.1859
2,462.4	80.8979
2,548.83	80.9589
2,638.92	80.8986
2,731.93	81.0859
2,828.61	81.4214
2,928.22	81.0739
3,031.49	80.9032
3,138.43	80.9172
3,249.02	80.8002
3,363.28	80.5667
3,481.93	80.618
3,604.98	80.0605
3,732.42	80.2392
3,863.53	80.5527
3,999.76	80.5112
4,141.11	80.6365
4,286.87	81.1537
4,438.48	81.1943
4,594.48	81.6114
4,757.08	81.4731
4,924.8	81.5356
5,098.39	81.5825
5,277.83	81.4477
5,463.87	81.6082
5,656.49	81.4843
5,856.45	81.5534
6,062.99	81.6427
6,276.86	81.884
6,498.05	81.8341
6,727.29	81.8698
6,964.6	81.9271
7,209.96	81.7859
7,464.11	81.4771
7,727.78	80.8565
8,000.24	80.6192
8,282.23	80.8663
8,574.46	81.7117
8,876.22	81.9028
9,189.7	81.3162
9,513.43	80.9216
9,848.88	81.2955
10,196.8	81.674
10,556.4	81.6549
10,928.5	81.5923
11,313.7	81.6377
11,712.9	81.3779
12,126	80.5859
12,553.7	80.7652
12,996.1	81.3666
13,454.6	81.2956
13,928.5	80.8619
14,419.9	80.482
14,928.2	80.4541
15,454.8	80.27
15,999.8	79.7889
16,564.5	79.6439
17,148.2	79.4196
17,753.2	78.9281
18,379.4	78.1523
19,027.6	77.6214
19,698.5	76.8743
19,999.5	76.3472
