Freq[Hz]     dBSPL  Phase[Deg]
5.00000     42.949    98.043
5.07273     42.777    98.208
5.14651     42.605    98.374
5.22137     42.433    98.540
5.29732     42.256    98.711
5.37437     42.077    98.885
5.45254     41.897    99.059
5.53185     41.715    99.237
5.61231     41.528    99.418
5.69394     41.341    99.601
5.77676     41.152    99.786
5.86079     40.959    99.976
5.94604     40.765   100.166
6.03252     40.581   100.360
6.12027     40.416   100.558
6.20929     40.250   100.756
6.29961     40.081   100.959
6.39124     39.909   101.165
6.48420     39.738   101.372
6.57851     39.562   101.585
6.67420     39.384   101.799
6.77128     39.206   102.016
6.86977     39.023   102.238
6.96969     38.840   102.461
7.07107     38.653   102.689
7.17392     38.464   102.920
7.27827     38.273   103.153
7.38413     38.079   103.392
7.49154     37.884   103.631
7.60050     37.725   103.877
7.71105     37.569   104.124
7.82321     37.380   104.376
7.93701     37.174   104.631
8.05245     36.986   104.890
8.16958     36.821   105.153
8.28841     36.655   105.419
8.40896     36.485   105.690
8.53128     36.302   105.964
8.65537     36.079   106.242
8.78126     35.866   106.524
8.90899     35.688   106.811
9.03857     35.509   107.101
9.17004     35.327   107.397
9.30342     35.143   107.696
9.43874     34.956   107.999
9.57603     34.798   108.307
9.71532     34.662   108.619
9.85663     34.482   108.936
10.0000     34.286   109.256
10.1455     34.145   109.774
10.2930     33.881   108.938
10.4427     33.318   104.792
10.5946     32.556   101.607
10.7487     31.672    99.011
10.9051     30.519    99.187
11.0637     29.457   101.545
11.2246     28.533   107.145
11.3879     28.257   113.033
11.5535     28.338   118.693
11.7216     28.918   123.750
11.8921     29.623   122.995
12.0650     30.229   119.923
12.2405     30.625   114.939
12.4186     30.690   108.211
12.5992     30.499   100.533
12.7825     30.004    92.041
12.9684     29.013    83.015
13.1570     27.439    74.305
13.3484     25.256    65.512
13.5426     21.978    63.518
13.7395     16.443    86.439
13.9394     13.851   115.205
14.1421     17.729   142.152
14.3478     23.109   156.568
14.5565     26.716   155.212
14.7683     29.086   145.969
14.9831     30.867   136.288
15.2010     31.950   126.478
15.4221     32.712   116.801
15.6464     32.994   107.565
15.8740     32.862    98.850
16.1049     32.265    91.252
16.3392     30.910    86.480
16.5768     28.581    86.420
16.8179     26.059    97.632
17.0626     25.366   128.774
17.3107     27.143   158.089
17.5625     30.946   171.160
17.8180     33.918   171.645
18.0771     35.989   168.532
18.3401     37.431   164.780
18.6068     38.302   161.482
18.8775     38.876   159.520
19.1521     39.279   159.109
19.4306     39.589   160.367
19.7133     39.989   163.124
20.0000     40.623   166.104
20.2909     41.414   168.461
20.5860     42.185   169.974
20.8855     42.883   170.682
21.1893     43.664   170.892
21.4975     44.224   170.993
21.8102     44.796   171.056
22.1274     45.312   170.941
22.4492     45.978   170.466
22.7758     46.642   169.437
23.1071     47.271   167.781
23.4432     47.810   165.715
23.7841     48.549   163.452
24.1301     49.018   161.279
24.4811     49.476   159.336
24.8372     49.939   157.750
25.1984     50.356   156.467
25.5649     50.903   155.441
25.9368     51.498   154.560
26.3141     52.116   153.704
26.6968     52.714   152.785
27.0851     53.336   151.774
27.4791     53.866   150.728
27.8788     54.505   149.759
28.2843     55.030   148.916
28.6957     55.534   148.179
29.1131     56.180   147.410
29.5365     56.758   146.484
29.9661     57.276   145.336
30.4020     57.782   144.029
30.8442     58.312   142.679
31.2929     58.805   141.328
31.7480     59.297   139.906
32.2098     59.951   138.286
32.6783     60.490   136.416
33.1536     60.984   134.433
33.6359     61.462   132.484
34.1251     62.149   130.632
34.6215     62.691   128.799
35.1250     63.249   126.873
35.6359     63.808   124.832
36.1543     64.312   122.791
36.6802     64.815   120.845
37.2137     65.456   118.961
37.7550     65.993   116.989
38.3041     66.442   114.815
38.8613     66.900   112.562
39.4265     67.440   110.375
40.0000     67.899   108.277
40.5818     68.465   106.117
41.1721     68.937   103.745
41.7710     69.416   101.191
42.3785     70.002    98.551
42.9949     70.454    95.855
43.6203     71.095    93.049
44.2548     71.603    90.140
44.8985     72.118    87.212
45.5515     72.540    84.289
46.2141     73.070    81.330
46.8863     73.508    78.312
47.5683     73.864    75.216
48.2602     74.503    71.961
48.9621     74.769    68.495
49.6743     75.203    64.966
50.3968     75.517    61.474
51.1299     75.951    57.912
51.8736     76.348    54.253
52.6281     76.621    50.659
53.3936     76.976    47.064
54.1702     77.367    43.336
54.9581     77.682    39.725
55.7575     77.928    36.181
56.5685     78.199    32.360
57.3914     78.384    28.924
58.2261     78.499    26.055
59.0730     78.897    22.274
59.9323     78.999    17.895
60.8040     79.021    14.476
61.6884     79.274    11.507
62.5857     79.333     8.127
