Freq[Hz]     dBSPL  Phase[Deg]
5.00000     42.879    94.505
5.07273     42.713    94.685
5.14651     42.546    94.865
5.22137     42.380    95.047
5.29732     42.209    95.233
5.37437     42.035    95.422
5.45254     41.862    95.612
5.53185     41.685    95.805
5.61231     41.505    96.003
5.69394     41.324    96.202
5.77676     41.141    96.404
5.86079     40.953    96.611
5.94604     40.765    96.818
6.03252     40.587    97.029
6.12027     40.428    97.245
6.20929     40.268    97.461
6.29961     40.105    97.682
6.39124     39.939    97.907
6.48420     39.773    98.132
6.57851     39.603    98.364
6.67420     39.432    98.598
6.77128     39.259    98.834
6.86977     39.082    99.076
6.96969     38.905    99.319
7.07107     38.723    99.567
7.17392     38.540    99.819
7.27827     38.356   100.073
7.38413     38.167   100.333
7.49154     37.978   100.594
7.60050     37.825   100.861
7.71105     37.674   101.131
7.82321     37.492   101.405
7.93701     37.291   101.683
8.05245     37.110   101.965
8.16958     36.951   102.252
8.28841     36.790   102.542
8.40896     36.627   102.837
8.53128     36.449   103.135
8.65537     36.232   103.439
8.78126     36.025   103.745
8.90899     35.853   104.058
9.03857     35.680   104.374
9.17004     35.503   104.696
9.30342     35.325   105.022
9.43874     35.144   105.353
9.57603     34.992   105.688
9.71532     34.862   106.028
9.85663     34.688   106.374
10.0000     34.498   106.723
10.1455     34.363   107.269
10.2930     34.105   106.463
10.4427     33.547   102.347
10.5946     32.791    99.193
10.7487     31.913    96.627
10.9051     30.767    96.835
11.0637     29.710    99.225
11.2246     28.792   104.857
11.3879     28.522   110.779
11.5535     28.609   116.472
11.7216     29.195   121.562
11.8921     29.906   120.842
12.0650     30.517   117.804
12.2405     30.919   112.855
12.4186     30.991   106.163
12.5992     30.805    98.521
12.7825     30.316    90.067
12.9684     29.331    81.078
13.1570     27.763    72.406
13.3484     25.585    63.651
13.5426     22.313    61.696
13.7395     16.784    84.657
13.9394     14.199   113.462
14.1421     18.081   140.451
14.3478     23.468   154.908
14.5565     27.081   153.593
14.7683     29.456   144.393
14.9831     31.243   134.755
15.2010     32.332   124.990
15.4221     33.100   115.357
15.6464     33.388   106.166
15.8740     33.262    97.496
16.1049     32.671    89.945
16.3392     31.322    85.220
16.5768     28.998    85.208
16.8179     26.482    96.468
17.0626     25.796   127.659
17.3107     27.578   157.024
17.5625     31.387   170.146
17.8180     34.365   170.681
18.0771     36.442   167.621
18.3401     37.889   163.922
18.6068     38.767   160.677
18.8775     39.347   158.769
19.1521     39.755   158.414
19.4306     40.071   159.727
