Freq[Hz]     dBSPL  Phase[Deg]
5.00000     43.431    98.116
5.07273     43.255    98.292
5.14651     43.080    98.468
5.22137     42.904    98.644
5.29732     42.724    98.826
5.37437     42.542    99.010
5.45254     42.359    99.195
5.53185     42.173    99.384
5.61231     41.983    99.577
5.69394     41.793    99.771
5.77676     41.601    99.967
5.86079     41.404   100.169
5.94604     41.206   100.371
6.03252     41.020   100.576
6.12027     40.851   100.787
6.20929     40.682   100.997
6.29961     40.509   101.213
6.39124     40.335   101.432
6.48420     40.160   101.652
6.57851     39.980   101.878
6.67420     39.800   102.105
6.77128     39.618   102.335
6.86977     39.431   102.571
6.96969     39.245   102.808
7.07107     39.054   103.050
7.17392     38.862   103.295
7.27827     38.669   103.543
7.38413     38.471   103.797
7.49154     38.273   104.051
7.60050     38.110   104.312
7.71105     37.950   104.574
7.82321     37.758   104.842
7.93701     37.549   105.112
8.05245     37.358   105.387
8.16958     37.190   105.667
8.28841     37.020   105.949
8.40896     36.847   106.237
8.53128     36.661   106.527
8.65537     36.434   106.824
8.78126     36.218   107.122
8.90899     36.037   107.427
9.03857     35.854   107.736
9.17004     35.669   108.049
9.30342     35.481   108.367
9.43874     35.291   108.689
9.57603     35.130   109.016
9.71532     34.991   109.347
9.85663     34.807   109.684
10.0000     34.608   110.024
10.1455     34.464   110.562
10.2930     34.197   109.747
10.4427     33.630   105.621
10.5946     32.864   102.458
10.7487     31.977    99.883
10.9051     30.821   100.080
11.0637     29.756   102.461
11.2246     28.829   108.083
11.3879     28.549   113.994
11.5535     28.627   119.677
11.7216     29.204   124.757
11.8921     29.906   124.026
12.0650     30.507   120.977
12.2405     30.900   116.018
12.4186     30.963   109.315
12.5992     30.768   101.662
12.7825     30.270    93.196
12.9684     29.275    84.195
13.1570     27.698    75.512
13.3484     25.511    66.745
13.5426     22.230    64.778
13.7395     16.691    87.727
13.9394     14.097   116.520
14.1421     17.971   143.496
14.3478     23.348   157.940
14.5565     26.952   156.612
14.7683     29.318   147.399
14.9831     31.096   137.748
15.2010     32.176   127.969
15.4221     32.934   118.322
15.6464     33.213   109.117
15.8740     33.077   100.434
16.1049     32.477    92.868
16.3392     31.119    88.128
16.5768     28.786    88.102
16.8179     26.261    99.347
17.0626     25.565   130.523
17.3107     27.338   159.872
17.5625     31.138   172.978
17.8180     34.107   173.498
18.0771     36.175   170.422
18.3401     37.613   166.706
18.6068     38.481   163.445
18.8775     39.052   161.521
19.1521     39.451   161.148
19.4306     39.758   162.444
19.7133     40.155   165.241
20.0000     40.786   168.261
20.2909     41.573   170.658
20.5860     42.306   172.208
20.8855     43.079   172.956
21.1893     43.778   173.207
21.4975     44.324   173.349
21.8102     44.896   173.453
22.1274     45.454   173.379
22.4492     46.147   172.946
22.7758     46.761   171.957
23.1071     47.461   170.343
23.4432     47.910   168.318
23.7841     48.649   166.097
24.1301     49.118   163.964
24.4811     49.576   162.063
24.8372     50.039   160.517
25.1984     50.456   159.274
25.5649     51.003   158.288
25.9368     51.516   157.447
26.3141     52.202   156.630
26.6968     52.814   155.749
