22.4	-173.5
23	-173.6
23.6	-173.8
24	-173.9
25	76.7
25.8	78.3
26.5	79.7
27.2	80.8
28	81.9
29	82.9
30	83.8
30.7	84.7
31.5	85.6
32.5	86.4
33.5	87.2
34.5	88
35.5	88.8
36.5	89.5
37.5	90.2
38.7	90.8
40	91.3
41.2	91.8
42.5	92.2
43.7	92.4
45	92.6
46.2	92.8
47.5	92.9
48.7	92.9
50	93
51.5	93.1
53	93.2
54.5	93.2
56	93.2
58	93.2
60	93.1
61.5	93.1
63	93.1
65	93.1
67	93.2
69	93.2
71	93.2
73	93.3
75	93.3
77.5	93.2
80	93.2
82.5	93.2
85	93.1
87.5	93.1
90	93.1
92.5	93.1
95	93.1
97.5	93.2
100	93.2
103	93.2
106	93.2
109	93.2
112	93.2
115	93.3
118	93.3
122	93.3
125	93.2
128	93.2
132	93
136	92.9
140	92.8
145	92.7
150	92.5
155	92.2
160	91.9
165	91.5
170	91.1
175	90.6
180	90.5
185	90.3
190	90.1
195	89.9
200	89.7
206	89.5
212	89.2
218	88.9
224	88.6
230	88.4
236	88.1
240	87.8
250	87.7
258	87.7
265	87.6
272	87.7
280	87.9
290	88.1
300	88.3
307	88.4
315	88.6
325	88.7
335	88.7
345	88.7
355	88.8
365	89
375	88.9
387	88.5
400	88
412	87.3
425	86.6
437	85.7
450	84.8
462	84
475	83.3
487	82.8
500	82
515	80.9
530	80.4
545	79.6
560	78.6
580	78.8
600	79.3
615	79.7
630	78.8
650	79.2
670	80.3
690	80.5
710	80.3
730	81.2
750	81
775	79.7
800	79
825	78.7
850	76.1
875	71.7
900	66.1
925	69.2
950	72.4
975	70.6
1000	74.8
1030	74.9
1060	73.2
1090	73.4
1120	77.6
1150	77.8
1180	76.2
1220	74.6
1250	73.6
1280	73.1
1320	69.6
1360	71.3
1400	69.9
1450	67.3
1500	69.2
1550	68
1600	63.8
1650	67.9
1700	72.1
1750	71.6
1800	73.2
1850	74.8
1900	71.7
1950	69.9
2000	69.9
2060	69.3
2120	67.5
2180	63
2240	61.1
2300	67.8
2360	66.5
2400	62
2500	67.2
2580	69
2650	68
2720	59.8
2800	65.2
2900	66
3000	62.7
3070	64.9
3150	68.3
3250	70.3
3350	69.3
3450	66
3550	62.5
3650	65.7
3750	64.4
3870	65
4000	62.7
4120	68.7
4250	66.6
4370	66.5
4500	61.6
4620	60.4
4750	63.7
4870	65.2
5000	62.4
5150	63.6
5300	65
5450	65
5600	62.4
5800	63.6
6000	63.8
6150	62
6300	63.1
6500	63.1
6700	58.9
6900	62
7100	64.4
7300	62.4
7500	64.9
7750	64.3
8000	63.4
8250	65.2
8500	65.3
8750	62.2
9000	62.7
9250	61.8
9500	63.2
9750	62.8
10000	64.3
10300	65.1
10600	67.3
10900	68
11200	66.6
11500	66.3
11800	66.6
12200	65.9
12500	65
12800	62.5
13200	61.9
13600	60.2
14000	59.5
14500	54.8
15000	55.5
15500	55.7
16000	55.9
16500	53.7
17000	47.3
17500	44.9
18000	51.5
18500	55.8
19000	52
19500	46.8
20000	47
20600	48.5
21200	48.8
21800	50.5
22400	54.9
