"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	35.0629
21.9727	45.7279
23.4375	47.6765
24.9023	50.5969
26.3672	52.5604
27.832	54.7701
29.2969	57.0753
30.7617	58.9725
32.2266	60.5755
33.6914	62.3254
35.1562	63.7932
36.6211	65.4957
38.0859	66.8373
39.5508	68.1877
41.0156	69.2352
42.4805	70.3756
43.9453	71.5815
45.4102	72.686
46.875	73.7493
48.3398	74.7483
51.2695	76.3891
52.7344	77.1452
54.1992	77.8129
55.6641	78.4227
58.5938	79.4408
60.0586	79.8475
62.9883	80.5709
64.4531	80.8124
67.3828	81.2178
68.8477	81.3607
71.7773	81.7977
74.707	82.1646
77.6367	82.3672
79.1016	82.5284
82.0312	82.8074
84.9609	82.7601
87.8906	83.0395
90.8203	83.458
95.2148	83.6815
98.1445	83.8826
101.074	84.0267
105.469	84.2002
108.398	84.3283
112.793	84.8015
117.188	84.971
120.117	85.3105
124.512	85.504
128.906	85.587
133.301	85.7545
139.16	85.8724
143.555	86.0032
147.949	86.1135
153.809	86.2448
159.668	86.4485
165.527	86.6686
171.387	86.66
177.246	86.7026
183.105	86.6205
188.965	86.6902
196.289	86.8869
203.613	86.8149
210.938	86.7797
218.262	86.6744
225.586	86.6349
232.91	86.5672
241.699	86.4449
250.488	86.0027
259.277	86.3596
268.066	85.8008
276.855	85.6719
287.109	86.2842
297.363	86.0846
307.617	86.1893
319.336	85.9774
329.59	86.097
341.309	85.9221
353.027	85.8249
366.211	85.8102
379.395	86.122
392.578	85.78
405.762	85.3591
420.41	85.8433
435.059	85.6178
451.172	85.5706
465.82	85.5734
483.398	85.5392
499.512	85.3846
517.09	85.6572
536.133	84.9145
555.176	85.3879
574.219	85.4383
594.727	84.9092
615.234	84.9905
637.207	85.0197
659.18	84.7161
682.617	84.7792
707.52	84.8792
732.422	84.7443
757.324	85.0081
785.156	85.0073
811.523	84.7381
840.82	84.9645
870.117	84.5314
900.879	84.3961
933.105	83.6182
965.332	82.614
1,000.49	83.7407
1,035.64	85.6831
1,072.27	85.0461
1,108.89	85.1897
1,148.44	85.8327
1,189.45	85.2449
1,230.47	84.8153
1,274.41	83.8291
1,319.82	83.0398
1,366.7	82.2949
1,413.57	81.1891
1,463.38	80.9361
1,516.11	82.6557
1,568.85	82.1847
1,624.51	81.1156
1,681.64	80.3319
1,741.7	82.1796
1,803.22	80.5847
1,866.21	80.369
1,932.13	79.7879
1,999.51	78.8745
2,069.82	79.184
2,143.07	79.6244
2,219.24	80.1814
2,296.88	79.6432
2,378.91	78.8618
2,462.4	79.0819
2,548.83	79.3597
2,639.65	78.7076
2,731.93	78.0057
2,828.61	77.8711
2,928.22	77.8232
3,030.76	78.6656
3,137.7	79.5853
3,249.02	80.2851
3,363.28	80.5512
3,481.93	80.7728
3,604.98	81.5813
3,732.42	81.7491
3,864.26	81.4327
4,000.49	82.1298
4,141.11	82.2154
4,287.6	82.2427
4,438.48	81.8827
4,595.21	82.537
4,756.35	82.1152
4,924.8	82.2179
5,097.66	82.4472
5,277.83	82.4767
5,463.87	81.8115
5,657.23	82.0962
5,856.45	81.9125
6,062.99	81.9451
6,276.86	81.9356
6,498.05	81.808
6,726.56	81.9461
6,963.87	81.3769
7,209.96	81.68
7,464.84	80.8347
7,727.05	80.776
7,999.51	80.3167
8,282.23	80.2399
8,573.73	80.7284
8,876.95	82.1572
9,188.96	82.8598
9,514.16	82.766
9,849.61	82.8269
10,196.8	82.6046
10,555.7	82.1996
10,927.7	81.9002
11,313	81.5974
11,712.9	80.9326
12,126	80.5563
12,553.7	81.112
12,996.1	81.6259
13,454.6	81.3224
13,929.2	80.8715
14,419.9	80.4845
14,928.2	80.5172
15,455.6	81.0216
16,000.5	81.0347
16,564.5	80.2947
17,148.9	79.2137
17,752.4	77.3651
18,379.4	75.9434
19,026.9	75.8505
19,697.8	75.2775
19,999.5	74.8298
