"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-1.85044	20.5078	0.262845
21.9727	1.70188	21.9727	0.576543
23.4375	1.18055	23.4375	0.387001
24.9023	0.522351	24.9023	0.169105
26.3672	0.20102	26.3672	0.0751395
27.832	0.13244	27.832	0.0537015
29.2969	0.251093	29.2969	0.102451
30.7617	0.326828	30.7617	0.133921
32.2266	0.287536	32.2266	0.12236
33.6914	0.238619	33.6914	0.101639
35.1562	0.215479	35.1562	0.100077
36.6211	0.241284	36.6211	0.106824
38.0859	0.265654	38.0859	0.118006
39.5508	0.243592	39.5508	0.111723
41.0156	0.193265	41.0156	0.100915
42.4805	0.350701	42.4805	0.155445
43.9453	0.32885	43.9453	0.147787
45.4102	0.302269	45.4102	0.139393
46.875	0.331709	46.875	0.150941
48.3398	0.338611	48.3398	0.153872
51.2695	0.342345	51.2695	0.157895
52.7344	0.348988	52.7344	0.16072
54.1992	0.351301	54.1992	0.162134
55.6641	0.364755	55.6641	0.167573
58.5938	0.373723	58.5938	0.172376
60.0586	0.365979	60.0586	0.170595
62.9883	0.383952	62.9883	0.179041
64.4531	0.388765	64.4531	0.181722
67.3828	0.394786	67.3828	0.184691
68.8477	0.39542	68.8477	0.186136
71.7773	0.404342	71.7773	0.191152
74.707	0.414863	74.707	0.196348
77.6367	0.45387	77.6367	0.213304
79.1016	0.487296	79.1016	0.22545
82.0312	0.43749	82.0312	0.20564
84.9609	0.262994	84.9609	0.145509
87.8906	0.156554	87.8906	0.118962
90.8203	0.51869	90.8203	0.253505
95.2148	0.542598	95.2148	0.256331
98.1445	0.541455	98.1445	0.259534
101.074	0.52409	101.074	0.255668
105.469	0.506303	105.469	0.253164
108.398	0.51294	108.398	0.255328
112.793	0.576282	112.793	0.279833
117.188	0.502905	117.188	0.262311
120.117	0.602134	120.117	0.305348
124.512	0.648217	124.512	0.322123
128.906	0.706402	128.906	0.337366
133.301	0.625924	133.301	0.312815
139.16	0.665886	139.16	0.336734
143.555	0.685606	143.555	0.350543
147.949	0.711804	147.949	0.363836
153.809	0.782746	153.809	0.399649
159.668	0.827059	159.668	0.414718
165.527	0.844625	165.527	0.426928
171.387	0.843494	171.387	0.430176
177.246	0.882858	177.246	0.444782
183.105	0.8648	183.105	0.454286
188.965	0.970126	188.965	0.509626
196.289	1.07471	196.289	0.532205
203.613	1.18979	203.613	0.584829
210.938	1.21212	210.938	0.583189
218.262	1.13272	218.262	0.559648
225.586	1.19402	225.586	0.604636
232.91	1.31254	232.91	0.641954
241.699	1.34776	241.699	0.642118
250.488	1.40585	250.488	0.699209
259.277	1.49929	259.277	0.735557
268.066	1.32948	268.066	0.725016
276.855	1.38173	276.855	0.79636
287.109	1.8028	287.109	0.957921
297.363	1.76377	297.363	0.946746
307.617	1.98276	307.617	1.01136
319.336	2.17714	319.336	1.07787
329.59	2.39936	329.59	1.13835
341.309	2.18946	341.309	1.03722
353.027	2.72803	353.027	1.25879
366.211	2.75959	366.211	1.21969
379.395	2.80234	379.395	1.18605
392.578	2.64074	392.578	1.11438
405.762	2.73053	405.762	1.25396
420.41	3.22915	420.41	1.36685
435.059	2.88096	435.059	1.1984
451.172	3.30541	451.172	1.35393
465.82	3.3775	465.82	1.34864
483.398	3.37286	483.398	1.29506
499.512	3.33333	499.512	1.25508
517.09	3.27398	517.09	1.2181
536.133	2.72808	536.133	0.906472
555.176	3.39167	555.176	1.03581
574.219	3.50415	574.219	1.12761
594.727	3.27219	594.727	1.05766
615.234	3.68738	615.234	1.26265
637.207	3.52333	637.207	1.1534
659.18	3.79402	659.18	1.36173
682.617	4.00095	682.617	1.47431
707.52	3.95301	707.52	1.39714
732.422	4.15322	732.422	1.57782
757.324	4.35225	757.324	1.69434
785.156	4.47292	785.156	1.74457
811.523	4.42877	811.523	1.77546
840.82	4.81733	840.82	2.03466
870.117	4.78927	870.117	2.06436
900.879	5.02076	900.879	2.24023
933.105	5.07087	933.105	2.31949
965.332	4.87878	965.332	2.22546
1,000.49	5.10859	1,000.49	2.3475
1,035.64	5.07851	1,035.64	2.3008
1,072.27	5.28619	1,072.27	2.35697
1,108.89	5.65783	1,108.89	2.51691
1,148.44	5.75428	1,148.44	2.48628
