"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	34.13	20.5078	31.7453	20.5078	34.9553	20.5078	34.0999
21.9727	46.6643	21.9727	45.8005	21.9727	43.2447	21.9727	44.8747
23.4375	48.3309	23.4375	47.7895	23.4375	45.9854	23.4375	47.0653
24.9023	50.8894	24.9023	50.6201	24.9023	49.8512	24.9023	50.29
26.3672	52.6764	26.3672	52.5282	26.3672	52.2482	26.3672	52.4129
27.832	54.8481	27.832	54.7403	27.832	54.5465	27.832	54.6607
29.2969	57.2256	29.2969	57.0711	29.2969	56.7511	29.2969	56.9368
30.7617	59.1689	30.7617	58.9906	30.7617	58.555	30.7617	58.8033
32.2266	60.7502	32.2266	60.5857	32.2266	60.2071	32.2266	60.424
33.6914	62.4706	33.6914	62.336	33.6914	62.0218	33.6914	62.2005
35.1562	63.9277	35.1562	63.7961	35.1562	63.5203	35.1562	63.6795
36.6211	65.6444	36.6211	65.5103	36.6211	65.2028	36.6211	65.3781
38.0859	67.0013	38.0859	66.8549	38.0859	66.5219	38.0859	66.7124
39.5508	68.3395	39.5508	68.2023	39.5508	67.8978	39.5508	68.0723
41.0156	69.3604	41.0156	69.2308	41.0156	69.0196	41.0156	69.1467
42.4805	70.5919	42.4805	70.4044	42.4805	69.9695	42.4805	70.2194
43.9453	71.7852	43.9453	71.6078	43.9453	71.2005	43.9453	71.4344
45.4102	72.8748	45.4102	72.7071	45.4102	72.3441	45.4102	72.5539
46.875	73.9556	46.875	73.7746	46.875	73.3774	46.875	73.607
48.3398	74.9587	48.3398	74.7753	48.3398	74.3686	48.3398	74.6034
51.2695	76.6028	51.2695	76.4134	51.2695	76.0108	51.2695	76.2449
52.7344	77.363	52.7344	77.1706	52.7344	76.7619	52.7344	76.9997
54.1992	78.0322	54.1992	77.8378	54.1992	77.43	54.1992	77.6677
55.6641	78.6501	55.6641	78.4494	55.6641	78.0261	55.6641	78.2729
58.5938	79.674	58.5938	79.4672	58.5938	79.0366	58.5938	79.2884
60.0586	80.0765	60.0586	79.8719	60.0586	79.4548	60.0586	79.6993
62.9883	80.8111	62.9883	80.5952	62.9883	80.1624	62.9883	80.4172
64.4531	81.0558	64.4531	80.8361	64.4531	80.4004	64.4531	80.6575
67.3828	81.465	67.3828	81.2419	67.3828	80.801	67.3828	81.0614
68.8477	81.6087	68.8477	81.3834	68.8477	80.9474	68.8477	81.2058
71.7773	82.0516	71.7773	81.8192	71.7773	81.3812	71.7773	81.6422
74.707	82.4252	74.707	82.1853	74.707	81.7393	74.707	82.0059
77.6367	82.6513	77.6367	82.3888	77.6367	81.9021	77.6367	82.1941
79.1016	82.8318	79.1016	82.5546	79.1016	82.021	79.1016	82.34
82.0312	83.0814	82.0312	82.8314	82.0312	82.3475	82.0312	82.6354
84.9609	82.9337	84.9609	82.7521	84.9609	82.5094	84.9609	82.6627
87.8906	83.1553	87.8906	82.993	87.8906	82.9556	87.8906	83.0055
90.8203	83.7861	90.8203	83.4604	90.8203	82.9765	90.8203	83.2808
95.2148	84.0209	95.2148	83.6974	95.2148	83.1417	95.2148	83.4822
98.1445	84.2224	98.1445	83.8922	98.1445	83.3479	98.1445	83.684
101.074	84.3575	101.074	84.0292	101.074	83.52	101.074	83.8378
105.469	84.5225	105.469	84.1952	105.469	83.7417	105.469	84.031
108.398	84.6542	108.398	84.3223	108.398	83.8656	108.398	84.1575
112.793	85.1643	112.793	84.8011	112.793	84.2519	112.793	84.5978
117.188	85.295	117.188	84.9452	117.188	84.5389	117.188	84.8092
120.117	85.6941	120.117	85.283	120.117	84.7745	120.117	85.1102
124.512	85.9142	124.512	85.4831	124.512	84.9251	124.512	85.2906
128.906	86.0285	128.906	85.5878	128.906	84.9207	128.906	85.345
133.301	86.1516	133.301	85.7368	133.301	85.1889	133.301	85.5456
139.16	86.2957	139.16	85.8403	139.16	85.2811	139.16	85.6527
143.555	86.4403	143.555	85.9626	143.555	85.3984	143.555	85.7777
147.949	86.5671	147.949	86.0707	147.949	85.4824	147.949	85.8784
153.809	86.7427	153.809	86.1938	153.809	85.5699	153.809	85.9964
159.668	86.9711	159.668	86.4029	159.668	85.7154	159.668	86.1797
165.527	87.2033	165.527	86.6106	165.527	85.9385	165.527	86.4004
171.387	87.1954	171.387	86.5942	171.387	85.9398	171.387	86.3944
177.246	87.2608	177.246	86.6465	177.246	85.944	177.246	86.4271
183.105	87.1742	183.105	86.5323	183.105	85.9034	183.105	86.3542
188.965	87.3104	188.965	86.5803	188.965	85.9179	188.965	86.4073
196.289	87.5598	196.289	86.8104	196.289	85.9697	196.289	86.5589
203.613	87.5563	203.613	86.7271	203.613	85.7888	203.613	86.4508
210.938	87.5293	210.938	86.7072	210.938	85.6886	210.938	86.3928
218.262	87.3814	218.262	86.582	218.262	85.6539	218.262	86.3028
225.586	87.3857	225.586	86.5174	225.586	85.6333	225.586	86.2755
232.91	87.382	232.91	86.4699	232.91	85.4046	232.91	86.1577
241.699	87.2725	241.699	86.3661	241.699	85.1666	241.699	85.9934
250.488	86.8758	250.488	85.8719	250.488	84.7162	250.488	85.5439
259.277	87.2853	259.277	86.2279	259.277	84.9702	259.277	85.87
268.066	86.6512	268.066	85.5488	268.066	84.7071	268.066	85.386
276.855	86.5762	276.855	85.3413	276.855	84.6788	276.855	85.2945
287.109	87.4201	287.109	85.9458	287.109	84.8916	287.109	85.7903
297.363	87.1994	297.363	85.7074	297.363	84.7966	297.363	85.6191
307.617	87.4189	307.617	85.8788	307.617	84.678	307.617	85.6801
319.336	87.3092	319.336	85.6492	319.336	84.1478	319.336	85.3632
329.59	87.5379	329.59	85.8227	329.59	83.8254	329.59	85.3632
341.309	87.2424	341.309	85.6825	341.309	83.9548	341.309	85.2768
353.027	87.4347	353.027	85.5398	353.027	83.123	353.027	84.9901
366.211	87.4159	366.211	85.6394	366.211	82.8438	366.211	84.9221
379.395	87.7319	379.395	86.0269	379.395	83.2025	379.395	85.2756
392.578	87.3003	392.578	85.7023	392.578	82.9559	392.578	84.9406
405.762	86.9706	405.762	85.0717	405.762	82.7217	405.762	84.5464
420.41	87.674	420.41	85.6659	420.41	82.2021	420.41	84.8265
435.059	87.2597	435.059	85.5765	435.059	82.3437	435.059	84.688
451.172	87.4259	451.172	85.4949	451.172	81.9433	451.172	84.6015
465.82	87.4491	465.82	85.5694	465.82	81.5598	465.82	84.5302
483.398	87.3938	483.398	85.6487	483.398	81.5198	483.398	84.5269
499.512	87.2053	499.512	85.539	499.512	81.1707	499.512	84.3253
517.09	87.4461	517.09	85.803	517.09	81.8609	517.09	84.6936
536.133	86.3915	536.133	85.341	536.133	81.5908	536.133	84.0799
555.176	87.1328	555.176	86.0765	555.176	80.95	555.176	84.4515
574.219	87.2587	574.219	85.9972	574.219	80.8744	574.219	84.4482
594.727	86.6089	594.727	85.4334	594.727	81.0051	594.727	84.025
615.234	86.9113	615.234	85.3989	615.234	80.2745	615.234	83.9444
637.207	86.8372	637.207	85.4333	637.207	80.7598	637.207	84.0448
659.18	86.7123	659.18	84.9645	659.18	79.7573	659.18	83.5839
682.617	86.8883	682.617	84.9884	682.617	79.8392	682.617	83.6818
707.52	86.9479	707.52	85.1862	707.52	80.1271	707.52	83.844
732.422	86.9336	732.422	84.874	732.422	79.7004	732.422	83.6279
757.324	87.319	757.324	85.046	757.324	80.0037	757.324	83.9178
785.156	87.3586	785.156	84.7677	785.156	79.909	785.156	83.8164
811.523	87.088	811.523	84.3774	811.523	79.718	811.523	83.5221
840.82	87.5507	840.82	84.3346	840.82	79.4022	840.82	83.6545
