"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	63.9265	20.5078	63.477	20.5078	63.8186	20.5078	63.7111	20.5078	63.3588	20.5078	63.7005
21.9727	64.9684	21.9727	64.4927	21.9727	64.8431	21.9727	64.7514	21.9727	64.4223	21.9727	64.7364
23.4375	66.2101	23.4375	65.7145	23.4375	66.0822	23.4375	65.9734	23.4375	65.6049	23.4375	65.9613
25.6348	67.6733	25.6348	67.1944	25.6348	67.5473	25.6348	67.4466	25.6348	67.1084	25.6348	67.4351
27.0996	68.5899	27.0996	68.1109	27.0996	68.4646	27.0996	68.3583	27.0996	68.0147	27.0996	68.3488
29.2969	69.934	29.2969	69.4691	29.2969	69.8096	29.2969	69.7114	29.2969	69.3971	29.2969	69.7023
31.4941	71.1556	31.4941	70.6611	31.4941	71.0157	31.4941	70.918	31.4941	70.6297	31.4941	70.9118
33.6914	72.1216	33.6914	71.6398	33.6914	71.9921	33.6914	71.8776	33.6914	71.5672	33.6914	71.8765
35.8887	73.2024	35.8887	72.7203	35.8887	73.0745	35.8887	72.9464	35.8887	72.6216	35.8887	72.9503
38.8184	74.5475	38.8184	74.0703	38.8184	74.4232	38.8184	74.2848	38.8184	73.9607	38.8184	74.2937
41.0156	75.5694	41.0156	75.0957	41.0156	75.4498	41.0156	75.3006	41.0156	74.9517	41.0156	75.3117
43.9453	76.8559	43.9453	76.3464	43.9453	76.7154	43.9453	76.5623	43.9453	76.265	43.9453	76.5818
47.6074	78.3074	47.6074	77.8009	47.6074	78.1708	47.6074	77.996	47.6074	77.6825	47.6074	78.0243
50.5371	79.3958	50.5371	78.8686	50.5371	79.2558	50.5371	79.0564	50.5371	78.7212	50.5371	79.0935
54.1992	80.6871	54.1992	80.1871	54.1992	80.5575	54.1992	80.3412	54.1992	80.0096	54.1992	80.3879
58.5938	82.1139	58.5938	81.5631	58.5938	81.9633	58.5938	81.7225	58.5938	81.4185	58.5938	81.784
62.2559	83.0591	62.2559	82.5314	62.2559	82.9227	62.2559	82.6477	62.2559	82.3054	62.2559	82.7221
66.6504	84.2628	66.6504	83.7075	66.6504	84.1188	66.6504	83.8102	66.6504	83.4597	66.6504	83.8999
71.7773	85.4079	71.7773	84.8864	71.7773	85.277	71.7773	84.9357	71.7773	84.6049	71.7773	85.0451
76.9043	86.5075	76.9043	85.9875	76.9043	86.3803	76.9043	85.9969	76.9043	85.6667	76.9043	86.1276
82.7637	87.5611	82.7637	87.0007	82.7637	87.4241	82.7637	86.979	82.7637	86.6224	82.7637	87.1372
88.623	88.3654	88.623	87.792	88.623	88.2224	88.623	87.733	88.623	87.4075	88.623	87.9177
94.4824	88.9516	94.4824	88.3619	94.4824	88.8161	94.4824	88.2439	94.4824	87.88	94.4824	88.465
101.807	89.3669	101.807	88.8327	101.807	89.2642	101.807	88.5895	101.807	88.1766	101.807	88.8591
109.131	89.6516	109.131	89.0563	109.131	89.533	109.131	88.7676	109.131	88.3251	109.131	89.0804
116.455	89.7973	116.455	89.1153	116.455	89.6531	116.455	88.7929	116.455	88.3284	116.455	89.1519
125.244	89.7695	125.244	88.9584	125.244	89.5851	125.244	88.5993	125.244	88.0829	125.244	89.0183
134.033	89.6815	134.033	88.6986	134.033	89.4448	134.033	88.3367	134.033	87.7936	134.033	88.8156
143.555	89.6814	143.555	88.5011	143.555	89.3915	143.555	88.1408	143.555	87.5398	143.555	88.6871
153.809	89.8334	153.809	88.517	153.809	89.5307	153.809	88.0674	153.809	87.285	153.809	88.7094
164.795	90.2787	164.795	88.8739	164.795	89.956	164.795	88.404	164.795	87.5731	164.795	89.0897
176.514	90.2646	176.514	88.724	176.514	89.921	176.514	88.2156	176.514	87.3868	176.514	88.9832
189.697	90.4277	189.697	88.9303	189.697	90.1423	189.697	88.2524	189.697	87.1126	189.697	89.097
202.881	90.2916	202.881	88.88	202.881	90.0699	202.881	88.0947	202.881	86.9179	202.881	88.9813
217.529	90.0697	217.529	88.3747	217.529	89.7718	217.529	87.7067	217.529	86.4609	217.529	88.633
232.91	90.1425	232.91	88.1995	232.91	89.8062	232.91	87.6404	232.91	85.911	232.91	88.5814
249.756	89.8784	249.756	87.2635	249.756	89.3513	249.756	87.1505	249.756	84.9561	249.756	88.07
268.066	89.3624	268.066	86.5959	268.066	88.7985	268.066	86.724	268.066	84.6377	268.066	87.5659
287.109	89.7067	287.109	87.5561	287.109	89.4486	287.109	87.0934	287.109	84.8422	287.109	88.0811
307.617	89.7437	307.617	87.6055	307.617	89.3619	307.617	87.2267	307.617	84.736	307.617	88.0965
329.59	89.4238	329.59	86.9415	329.59	88.9389	329.59	86.7323	329.59	84.233	329.59	87.6403
353.76	89.8326	353.76	87.1111	353.76	89.3769	353.76	86.8559	353.76	83.876	353.76	87.9116
378.662	89.9729	378.662	87.852	378.662	89.5542	378.662	87.2633	378.662	84.0891	378.662	88.2112
405.762	89.4828	405.762	87.1	405.762	88.8354	405.762	86.5995	405.762	84.0336	405.762	87.5778
435.059	89.4897	435.059	87.0733	435.059	88.8892	435.059	86.4689	435.059	83.5554	435.059	87.5329
466.553	89.5362	466.553	87.4301	466.553	89.1067	466.553	86.2183	466.553	82.6645	466.553	87.5515
