"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	63.9265	20.5078	63.477	20.5078	63.7075
21.9727	64.9684	21.9727	64.4927	21.9727	64.737
23.4375	66.2101	23.4375	65.7145	23.4375	65.9694
25.6348	67.6733	25.6348	67.1944	25.6348	67.4405
27.0996	68.5899	27.0996	68.1109	27.0996	68.357
29.2969	69.934	29.2969	69.4691	29.2969	69.7078
31.4941	71.1556	31.4941	70.6611	31.4941	70.9153
33.6914	72.1216	33.6914	71.6398	33.6914	71.8874
35.8887	73.2024	35.8887	72.7203	35.8887	72.968
38.8184	74.5475	38.8184	74.0703	38.8184	74.3155
41.0156	75.5694	41.0156	75.0957	41.0156	75.339
43.9453	76.8559	43.9453	76.3464	43.9453	76.6086
47.6074	78.3074	47.6074	77.8009	47.6074	78.0615
50.5371	79.3958	50.5371	78.8686	50.5371	79.1402
54.1992	80.6871	54.1992	80.1871	54.1992	80.4443
58.5938	82.1139	58.5938	81.5631	58.5938	81.8472
62.2559	83.0591	62.2559	82.5314	62.2559	82.8032
66.6504	84.2628	66.6504	83.7075	66.6504	83.994
71.7773	85.4079	71.7773	84.8864	71.7773	85.155
76.9043	86.5075	76.9043	85.9875	76.9043	86.2553
82.7637	87.5611	82.7637	87.0007	82.7637	87.29
88.623	88.3654	88.623	87.792	88.623	88.0882
94.4824	88.9516	94.4824	88.3619	94.4824	88.6668
101.807	89.3669	101.807	88.8327	101.807	89.108
109.131	89.6516	109.131	89.0563	109.131	89.3641
116.455	89.7973	116.455	89.1153	116.455	89.4696
125.244	89.7695	125.244	88.9584	125.244	89.3828
134.033	89.6815	134.033	88.6986	134.033	89.2178
143.555	89.6814	143.555	88.5011	143.555	89.1312
153.809	89.8334	153.809	88.517	153.809	89.2249
164.795	90.2787	164.795	88.8739	164.795	89.6329
176.514	90.2646	176.514	88.724	176.514	89.5623
189.697	90.4277	189.697	88.9303	189.697	89.7432
202.881	90.2916	202.881	88.88	202.881	89.6429
217.529	90.0697	217.529	88.3747	217.529	89.3044
232.91	90.1425	232.91	88.1995	232.91	89.2788
249.756	89.8784	249.756	87.2635	249.756	88.7649
268.066	89.3624	268.066	86.5959	268.066	88.1958
287.109	89.7067	287.109	87.5561	287.109	88.7632
307.617	89.7437	307.617	87.6055	307.617	88.8049
329.59	89.4238	329.59	86.9415	329.59	88.3576
353.76	89.8326	353.76	87.1111	353.76	88.6816
378.662	89.9729	378.662	87.852	378.662	89.0407
405.762	89.4828	405.762	87.1	405.762	88.4528
