"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"
20.5078	70.2981	20.5078	70.0849	20.5078	69.549	20.5078	69.8554
21.9727	71.9132	21.9727	71.6117	21.9727	70.8265	21.9727	71.281
23.4375	72.7239	23.4375	72.3907	23.4375	71.4939	23.4375	72.0146
24.9023	73.7318	24.9023	73.3867	24.9023	72.4581	24.9023	72.9984
26.3672	74.7361	26.3672	74.4129	26.3672	73.5518	26.3672	74.0512
27.832	75.796	27.832	75.4297	27.832	74.4236	27.832	75.0104
29.2969	76.336	29.2969	75.9976	29.2969	75.0951	29.2969	75.62
30.7617	77.0341	30.7617	76.694	30.7617	75.8036	30.7617	76.3224
32.2266	77.7092	32.2266	77.3794	32.2266	76.5282	32.2266	77.0239
33.6914	78.325	33.6914	77.9932	33.6914	77.1903	33.6914	77.661
35.1562	78.9216	35.1562	78.5621	35.1562	77.6861	35.1562	78.2018
36.6211	79.6239	36.6211	79.2386	36.6211	78.2918	36.6211	78.8512
38.0859	80.0794	38.0859	79.6792	38.0859	78.692	38.0859	79.2766
39.5508	80.7699	39.5508	80.3703	39.5508	79.3886	39.5508	79.9701
41.0156	81.3582	41.0156	80.9395	41.0156	79.913	41.0156	80.5231
42.4805	81.6912	42.4805	81.2704	42.4805	80.1997	42.4805	80.8343
43.9453	81.8637	43.9453	81.4408	43.9453	80.3923	43.9453	81.0154
45.4102	81.9201	45.4102	81.5307	45.4102	80.6016	45.4102	81.1524
46.875	82.2598	46.875	81.8889	46.875	81.0465	46.875	81.547
48.3398	82.6135	48.3398	82.2269	48.3398	81.3925	48.3398	81.8923
51.2695	83.261	51.2695	82.7901	51.2695	81.7334	51.2695	82.3723
52.7344	83.5391	52.7344	83.0269	52.7344	81.7762	52.7344	82.5319
54.1992	83.7454	54.1992	83.2672	54.1992	82.0944	54.1992	82.7987
55.6641	83.7158	55.6641	83.3117	55.6641	82.41	55.6641	82.9496
58.5938	83.9968	58.5938	83.5633	58.5938	82.6612	58.5938	83.2079
60.0586	84.1038	60.0586	83.6774	60.0586	82.788	60.0586	83.3262
62.9883	84.2907	62.9883	83.8418	62.9883	82.9506	62.9883	83.495
64.4531	84.2982	64.4531	83.8578	64.4531	83.0154	64.4531	83.5319
67.3828	84.2861	67.3828	83.8404	67.3828	83.0615	67.3828	83.5456
68.8477	84.2859	68.8477	83.8193	68.8477	83.0152	68.8477	83.5174
71.7773	84.4577	71.7773	83.9764	71.7773	83.1949	71.7773	83.6886
