"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.420482	20.5078	0.248187
21.9727	0.588405	21.9727	0.333802
23.4375	0.646948	23.4375	0.36789
24.9023	0.674314	24.9023	0.383088
26.3672	0.636025	26.3672	0.358225
27.832	0.739109	27.832	0.404435
29.2969	0.660174	29.2969	0.369536
30.7617	0.657216	30.7617	0.370301
32.2266	0.636071	32.2266	0.359112
33.6914	0.615492	33.6914	0.351547
35.1562	0.670065	35.1562	0.378322
36.6211	0.723571	36.6211	0.403178
38.0859	0.755016	38.0859	0.417291
39.5508	0.748728	39.5508	0.414831
41.0156	0.787065	41.0156	0.435076
42.4805	0.801954	42.4805	0.441689
43.9453	0.788502	43.9453	0.436325
45.4102	0.715104	45.4102	0.402277
46.875	0.668053	46.875	0.37937
48.3398	0.680233	48.3398	0.386993
51.2695	0.86164	51.2695	0.472144
52.7344	0.975381	52.7344	0.523096
54.1992	0.9057	54.1992	0.490408
55.6641	0.726861	55.6641	0.407085
58.5938	0.753722	58.5938	0.420191
60.0586	0.742379	60.0586	0.416406
62.9883	0.770574	62.9883	0.431698
64.4531	0.737278	64.4531	0.417867
67.3828	0.716226	67.3828	0.411398
68.8477	0.747624	68.8477	0.427558
71.7773	0.753745	71.7773	0.433478
74.707	0.799772	74.707	0.452392
77.6367	0.886579	77.6367	0.49564
79.1016	0.919979	79.1016	0.513063
82.0312	0.919986	82.0312	0.515712
84.9609	0.906017	84.9609	0.509105
87.8906	0.779166	87.8906	0.45464
90.8203	1.16013	90.8203	0.625603
95.2148	0.883932	95.2148	0.508395
98.1445	1.01602	98.1445	0.571344
101.074	0.962399	101.074	0.545733
105.469	1.24264	105.469	0.674212
108.398	1.48652	108.398	0.784146
112.793	1.52769	112.793	0.796496
117.188	1.402	117.188	0.73289
120.117	1.22718	120.117	0.66583
124.512	1.01908	124.512	0.614602
128.906	1.43417	128.906	0.779802
133.301	1.47067	133.301	0.793105
139.16	1.41279	139.16	0.77363
143.555	1.19608	143.555	0.692952
147.949	0.986908	147.949	0.614564
153.809	1.59906	153.809	0.946829
159.668	2.26308	159.668	1.18938
165.527	2.45002	165.527	1.24509
171.387	2.61834	171.387	1.29806
177.246	2.66962	177.246	1.31064
183.105	2.66637	183.105	1.32264
188.965	2.99117	188.965	1.43792
196.289	3.28701	196.289	1.54511
203.613	3.37695	203.613	1.56523
210.938	3.61559	210.938	1.60556
218.262	2.85723	218.262	1.28157
225.586	2.92734	225.586	1.43747
232.91	3.5276	232.91	1.6618
241.699	3.56065	241.699	1.61087
250.488	3.26605	250.488	1.4902
259.277	3.6786	259.277	1.66032
268.066	3.50885	268.066	1.58954
276.855	3.27821	276.855	1.53865
287.109	3.37932	287.109	1.62139
297.363	3.54901	297.363	1.69833
307.617	4.23242	307.617	1.9402
319.336	3.96983	319.336	1.84396
329.59	4.36258	329.59	1.97431
341.309	3.76946	341.309	1.76251
353.027	4.0189	353.027	1.87406
366.211	3.77646	366.211	1.80112
379.395	4.74331	379.395	2.22082
392.578	4.32009	392.578	2.04309
405.762	4.15788	405.762	1.95229
420.41	4.76474	420.41	2.2279
435.059	4.59969	435.059	2.24075
451.172	4.81813	451.172	2.29473
465.82	4.47316	465.82	2.0098
483.398	5.31423	483.398	2.59022
499.512	5.1135	499.512	2.57806
517.09	4.83944	517.09	2.26801
536.133	5.78758	536.133	2.76645
555.176	6.11456	555.176	2.90761
574.219	6.02421	574.219	2.87952
594.727	5.87646	594.727	2.77453
615.234	6.14271	615.234	2.86677
637.207	6.14723	637.207	3.11015
659.18	6.07457	659.18	2.91353
682.617	6.06419	682.617	2.77453
707.52	5.69989	707.52	2.5543
732.422	5.6896	732.422	2.5967
757.324	6.09409	757.324	2.78123
785.156	5.59562	785.156	2.25151
811.523	5.62133	811.523	2.49246
840.82	5.63368	840.82	2.12605
870.117	5.26852	870.117	2.10318
900.879	4.76219	900.879	1.29119
933.105	5.52229	933.105	2.03483
965.332	6.08312	965.332	2.43741
1,000.49	6.39933	1,000.49	2.75554
1,035.64	6.51423	1,035.64	2.82181
1,072.27	6.38287	1,072.27	2.68025
1,108.89	6.57503	1,108.89	2.96457
1,148.44	6.88719	1,148.44	3.3021
1,189.45	7.38227	1,189.45	3.82495
1,230.47	7.51228	1,230.47	3.9216
1,274.41	7.42315	1,274.41	3.97757
1,319.82	7.59036	1,319.82	4.13164
1,366.7	7.35726	1,366.7	4.03615
1,413.57	6.94475	1,413.57	3.86907
1,463.38	6.91411	1,463.38	3.82243
1,516.11	6.66107	1,516.11	3.57942
1,568.85	6.51828	1,568.85	3.66383
1,624.51	6.50118	1,624.51	3.75939
1,681.64	6.65005	1,681.64	3.85518
1,741.7	6.55745	1,741.7	3.87029
1,803.22	6.3648	1,803.22	3.63064
1,866.21	6.11567	1,866.21	3.27481
1,932.13	5.97456	1,932.13	3.06082
1,999.51	5.93689	1,999.51	2.72226
2,069.82	6.54283	2,069.82	3.08167
2,143.07	6.68836	2,143.07	3.242
2,219.24	6.47937	2,219.24	3.10716
2,296.88	5.86624	2,296.88	2.57911
2,378.91	5.64722	2,378.91	2.11933
2,462.4	6.1678	2,462.4	2.5848
2,548.83	6.48969	2,548.83	3.04307
2,639.65	6.0567	2,639.65	2.90268
2,731.93	5.05437	2,731.93	2.13035
2,828.61	4.25321	2,828.61	1.92558
2,928.22	3.86649	2,928.22	1.82216
3,030.76	4.11882	3,030.76	2.05786
3,137.7	4.65709	3,137.7	2.3148
3,249.02	4.40356	3,249.02	2.09709
3,363.28	4.43079	3,363.28	1.98378
3,481.93	4.56349	3,481.93	2.07983
3,604.98	4.37169	3,604.98	1.69433
3,732.42	4.7664	3,732.42	2.00408
3,864.26	5.46136	3,864.26	2.24651
4,000.49	5.42561	4,000.49	1.96231
4,141.11	5.655	4,141.11	2.2047
4,287.6	5.46715	4,287.6	1.82695
4,438.48	5.21567	4,438.48	1.67452
4,595.21	4.91724	4,595.21	1.45433
4,756.35	5.06417	4,756.35	1.74181
4,924.8	5.64594	4,924.8	2.39823
5,097.66	5.18762	5,097.66	2.07721
5,277.83	5.27852	5,277.83	2.54896
5,463.87	5.18321	5,463.87	2.52972
5,657.23	5.33835	5,657.23	2.47234
5,856.45	5.03994	5,856.45	1.9344
6,062.99	5.08847	6,062.99	1.87597
6,276.86	5.16902	6,276.86	2.00613
6,498.05	5.34456	6,498.05	2.20274
6,726.56	5.33522	6,726.56	2.08993
6,963.87	5.16546	6,963.87	1.89461
