"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"
20.5078	70.325	20.5078	70.3035	20.5078	70.0553	20.5078	69.883	20.5078	50.4205	20.5078	50.2482	20.5078	50
21.9727	71.9517	21.9727	71.9213	21.9727	71.5875	21.9727	71.3329	21.9727	50.5884	21.9727	50.3338	21.9727	50
23.4375	72.7662	23.4375	72.733	23.4375	72.3651	23.4375	72.086	23.4375	50.6469	23.4375	50.3679	23.4375	50
24.9023	73.7756	24.9023	73.7409	24.9023	73.3578	24.9023	73.0665	24.9023	50.6743	24.9023	50.3831	24.9023	50
26.3672	74.7768	26.3672	74.7445	26.3672	74.3862	26.3672	74.1084	26.3672	50.636	26.3672	50.3582	26.3672	50
27.832	75.8419	27.832	75.8052	27.832	75.4007	27.832	75.0661	27.832	50.7391	27.832	50.4044	27.832	50
29.2969	76.3789	29.2969	76.345	29.2969	75.9755	29.2969	75.6848	29.2969	50.6602	29.2969	50.3695	29.2969	50
30.7617	77.0773	30.7617	77.0431	30.7617	76.6728	30.7617	76.3859	30.7617	50.6572	30.7617	50.3703	30.7617	50
32.2266	77.7512	32.2266	77.7178	32.2266	77.3587	32.2266	77.0817	32.2266	50.6361	32.2266	50.3591	32.2266	50
33.6914	78.3679	33.6914	78.3339	33.6914	77.9823	33.6914	77.7184	33.6914	50.6155	33.6914	50.3515	33.6914	50
35.1562	78.9681	35.1562	78.9312	35.1562	78.5528	35.1562	78.2611	35.1562	50.6701	35.1562	50.3783	35.1562	50
36.6211	79.6736	36.6211	79.634	36.6211	79.2308	36.6211	78.9104	36.6211	50.7236	36.6211	50.4032	36.6211	50
38.0859	80.1312	38.0859	80.0899	38.0859	79.6726	38.0859	79.3349	38.0859	50.755	38.0859	50.4173	38.0859	50
39.5508	80.8216	39.5508	80.7805	39.5508	80.3656	39.5508	80.0317	39.5508	50.7487	39.5508	50.4148	39.5508	50
41.0156	81.4124	41.0156	81.3692	41.0156	80.9341	41.0156	80.5821	41.0156	50.7871	41.0156	50.4351	41.0156	50
42.4805	81.745	42.4805	81.702	42.4805	81.2604	42.4805	80.9001	42.4805	50.802	42.4805	50.4417	42.4805	50
43.9453	81.9181	43.9453	81.8749	43.9453	81.4386	43.9453	81.0864	43.9453	50.7885	43.9453	50.4363	43.9453	50
45.4102	81.9708	45.4102	81.9305	45.4102	81.5282	45.4102	81.2154	45.4102	50.7151	45.4102	50.4023	45.4102	50
46.875	82.3087	46.875	82.2699	46.875	81.8905	46.875	81.6018	46.875	50.6681	46.875	50.3794	46.875	50
48.3398	82.6648	48.3398	82.624	48.3398	82.237	48.3398	81.9437	48.3398	50.6802	48.3398	50.387	48.3398	50
51.2695	83.3228	51.2695	83.2729	51.2695	82.8008	51.2695	82.4113	51.2695	50.8616	51.2695	50.4721	51.2695	50
52.7344	83.6052	52.7344	83.5517	52.7344	83.0286	52.7344	82.5763	52.7344	50.9754	52.7344	50.5231	52.7344	50
54.1992	83.8074	54.1992	83.7575	54.1992	83.2671	54.1992	82.8518	54.1992	50.9057	54.1992	50.4904	54.1992	50
55.6641	83.7696	55.6641	83.7266	55.6641	83.3195	55.6641	82.9997	55.6641	50.7269	55.6641	50.4071	55.6641	50
58.5938	84.055	58.5938	84.0085	58.5938	83.5883	58.5938	83.2547	58.5938	50.7537	58.5938	50.4202	58.5938	50
60.0586	84.1611	60.0586	84.1152	60.0586	83.6988	60.0586	83.3728	60.0586	50.7424	60.0586	50.4164	60.0586	50
62.9883	84.3516	62.9883	84.3026	62.9883	83.8709	62.9883	83.532	62.9883	50.7706	62.9883	50.4317	62.9883	50
64.4531	84.3586	64.4531	84.3101	64.4531	83.8923	64.4531	83.5729	64.4531	50.7373	64.4531	50.4179	64.4531	50
67.3828	84.3483	67.3828	84.2983	67.3828	83.8869	67.3828	83.5821	67.3828	50.7162	67.3828	50.4114	67.3828	50
68.8477	84.3512	68.8477	84.2987	68.8477	83.8711	68.8477	83.5511	68.8477	50.7476	68.8477	50.4276	68.8477	50
71.7773	84.5254	71.7773	84.4708	71.7773	84.0373	71.7773	83.7171	71.7773	50.7537	71.7773	50.4335	71.7773	50
74.707	84.6613	74.707	84.6035	74.707	84.1511	74.707	83.8037	74.707	50.7998	74.707	50.4524	74.707	50
77.6367	84.7521	77.6367	84.6885	77.6367	84.1928	77.6367	83.8019	77.6367	50.8866	77.6367	50.4956	77.6367	50
79.1016	84.7287	79.1016	84.6638	79.1016	84.1508	79.1016	83.7439	79.1016	50.92	79.1016	50.5131	79.1016	50
82.0312	84.7198	82.0312	84.6549	82.0312	84.1392	82.0312	83.7349	82.0312	50.92	82.0312	50.5157	82.0312	50
84.9609	84.6851	84.9609	84.6192	84.9609	84.1101	84.9609	83.7131	84.9609	50.906	84.9609	50.5091	84.9609	50
87.8906	84.4491	87.8906	84.3811	87.8906	83.9264	87.8906	83.6019	87.8906	50.7792	87.8906	50.4546	87.8906	50
90.8203	84.9043	90.8203	84.8216	90.8203	84.196	90.8203	83.6615	90.8203	51.1601	90.8203	50.6256	90.8203	50
95.2148	84.2564	95.2148	84.1824	95.2148	83.6741	95.2148	83.2985	95.2148	50.8839	95.2148	50.5084	95.2148	50
98.1445	84.3636	98.1445	84.2825	98.1445	83.7112	98.1445	83.2665	98.1445	51.016	98.1445	50.5713	98.1445	50
101.074	84.1363	101.074	84.0567	101.074	83.511	101.074	83.0943	101.074	50.9624	101.074	50.5457	101.074	50
105.469	84.6062	105.469	84.5043	105.469	83.8301	105.469	83.2617	105.469	51.2426	105.469	50.6742	105.469	50
108.398	84.9751	108.398	84.8654	108.398	84.0813	108.398	83.3789	108.398	51.4865	108.398	50.7841	108.398	50
112.793	85.0864	112.793	84.983	112.793	84.1865	112.793	83.4553	112.793	51.5277	112.793	50.7965	112.793	50
117.188	84.8786	117.188	84.7823	117.188	84.0494	117.188	83.3803	117.188	51.402	117.188	50.7329	117.188	50
120.117	84.6425	120.117	84.5578	120.117	83.892	120.117	83.3306	120.117	51.2272	120.117	50.6658	120.117	50
124.512	84.1495	124.512	84.0347	124.512	83.4201	124.512	83.0156	124.512	51.0191	124.512	50.6146	124.512	50
128.906	84.6602	128.906	84.5363	128.906	83.7565	128.906	83.1021	128.906	51.4342	128.906	50.7798	128.906	50
133.301	84.7674	133.301	84.6471	133.301	83.854	133.301	83.1764	133.301	51.4707	133.301	50.7931	133.301	50
139.16	84.7559	139.16	84.634	139.16	83.8604	139.16	83.2212	139.16	51.4128	139.16	50.7736	139.16	50
143.555	84.4287	143.555	84.3041	143.555	83.6112	143.555	83.108	143.555	51.1961	143.555	50.693	143.555	50
147.949	83.9299	147.949	83.7837	147.949	83.1692	147.949	82.7968	147.949	50.9869	147.949	50.6146	147.949	50
153.809	83.9348	153.809	83.7037	153.809	82.7569	153.809	82.1047	153.809	51.5991	153.809	50.9468	153.809	50
159.668	84.6211	159.668	84.4118	159.668	83.2225	159.668	82.1488	159.668	52.2631	159.668	51.1894	159.668	50
165.527	84.9979	165.527	84.7959	165.527	83.5508	165.527	82.3459	165.527	52.45	165.527	51.2451	165.527	50
171.387	85.1836	171.387	84.9819	171.387	83.6838	171.387	82.3636	171.387	52.6183	171.387	51.2981	171.387	50
177.246	85.0953	177.246	84.9047	177.246	83.5941	177.246	82.2351	177.246	52.6696	177.246	51.3106	177.246	50
183.105	84.8979	183.105	84.6993	183.105	83.3767	183.105	82.0329	183.105	52.6664	183.105	51.3226	183.105	50
188.965	85.1314	188.965	84.9306	188.965	83.4927	188.965	81.9394	188.965	52.9912	188.965	51.4379	188.965	50
196.289	85.8575	196.289	85.6694	196.289	84.1243	196.289	82.3824	196.289	53.287	196.289	51.5451	196.289	50
203.613	86.1738	203.613	85.9925	203.613	84.4273	203.613	82.6156	203.613	53.3769	203.613	51.5652	203.613	50
210.938	86.4095	210.938	86.2547	210.938	84.6491	210.938	82.6391	210.938	53.6156	210.938	51.6056	210.938	50
218.262	85.4335	218.262	85.3295	218.262	84.048	218.262	82.4723	218.262	52.8572	218.262	51.2816	218.262	50
225.586	85.7026	225.586	85.5219	225.586	84.0844	225.586	82.5946	225.586	52.9273	225.586	51.4375	225.586	50
232.91	86.6385	232.91	86.4354	232.91	84.7736	232.91	82.9078	232.91	53.5276	232.91	51.6618	232.91	50
241.699	86.5273	241.699	86.365	241.699	84.7541	241.699	82.8043	241.699	53.5607	241.699	51.6109	241.699	50
250.488	86.3761	250.488	86.205	250.488	84.7148	250.488	82.9389	250.488	53.2661	250.488	51.4902	250.488	50
259.277	87.1634	259.277	86.9489	259.277	85.2885	259.277	83.2703	259.277	53.6786	259.277	51.6603	259.277	50
268.066	86.7799	268.066	86.5953	268.066	85.0058	268.066	83.0865	268.066	53.5088	268.066	51.5895	268.066	50
276.855	86.3202	276.855	86.1522	276.855	84.6135	276.855	82.874	276.855	53.2782	276.855	51.5386	276.855	50
287.109	86.2811	287.109	86.0923	287.109	84.4709	287.109	82.713	287.109	53.3793	287.109	51.6214	287.109	50
297.363	86.6308	297.363	86.3991	297.363	84.7008	297.363	82.8501	297.363	53.549	297.363	51.6983	297.363	50
307.617	87.5953	307.617	87.3793	307.617	85.4391	307.617	83.1469	307.617	54.2324	307.617	51.9402	307.617	50
319.336	87.1437	319.336	86.9153	319.336	85.0713	319.336	82.9454	319.336	53.9698	319.336	51.844	319.336	50
329.59	87.9537	329.59	87.753	329.59	85.7786	329.59	83.3904	329.59	54.3626	329.59	51.9743	329.59	50
341.309	86.913	341.309	86.7285	341.309	84.966	341.309	82.959	341.309	53.7695	341.309	51.7625	341.309	50
353.027	86.7958	353.027	86.5615	353.027	84.6874	353.027	82.5426	353.027	54.0189	353.027	51.8741	353.027	50
366.211	86.6262	366.211	86.3988	366.211	84.5976	366.211	82.6223	366.211	53.7765	366.211	51.8011	366.211	50
379.395	87.8373	379.395	87.5064	379.395	85.2856	379.395	82.7631	379.395	54.7433	379.395	52.2208	379.395	50
392.578	87.6665	392.578	87.4644	392.578	85.4213	392.578	83.1443	392.578	54.3201	392.578	52.0431	392.578	50
405.762	87.3614	405.762	87.088	405.762	85.1357	405.762	82.9301	405.762	54.1579	405.762	51.9523	405.762	50
420.41	87.5415	420.41	87.1587	420.41	84.9308	420.41	82.394	420.41	54.7647	420.41	52.2279	420.41	50
435.059	87.2624	435.059	86.9217	435.059	84.681	435.059	82.322	435.059	54.5997	435.059	52.2407	435.059	50
451.172	87.6647	451.172	87.316	451.172	85.0213	451.172	82.4979	451.172	54.8181	451.172	52.2947	451.172	50
465.82	87.0629	465.82	86.6148	465.82	84.605	465.82	82.1417	465.82	54.4732	465.82	52.0098	465.82	50
483.398	86.8101	483.398	86.3117	483.398	83.7215	483.398	80.9975	483.398	55.3142	483.398	52.5902	483.398	50
499.512	85.4214	499.512	84.9378	499.512	82.3597	499.512	79.8243	499.512	55.1135	499.512	52.5781	499.512	50
517.09	85.651	517.09	85.0769	517.09	82.8089	517.09	80.2374	517.09	54.8394	517.09	52.268	517.09	50
536.133	88.2447	536.133	87.6953	536.133	84.9289	536.133	81.9078	536.133	55.7876	536.133	52.7665	536.133	50
555.176	88.7631	555.176	88.258	555.176	85.3504	555.176	82.1435	555.176	56.1146	555.176	52.9076	555.176	50
574.219	88.509	574.219	88.0145	574.219	85.1349	574.219	81.9902	574.219	56.0242	574.219	52.8795	574.219	50
594.727	88.0239	594.727	87.5143	594.727	84.7398	594.727	81.6378	594.727	55.8765	594.727	52.7745	594.727	50
615.234	88.5735	615.234	88.0255	615.234	85.1587	615.234	81.8828	615.234	56.1427	615.234	52.8668	615.234	50
637.207	88.2527	637.207	87.8191	637.207	84.7089	637.207	81.6718	637.207	56.1472	637.207	53.1101	637.207	50
659.18	88.091	659.18	87.5629	659.18	84.6494	659.18	81.4883	659.18	56.0746	659.18	52.9135	659.18	50
682.617	88.195	682.617	87.6332	682.617	84.8586	682.617	81.569	682.617	56.0642	682.617	52.7745	682.617	50
707.52	86.9591	707.52	86.4926	707.52	83.9383	707.52	80.7927	707.52	55.6999	707.52	52.5543	707.52	50
732.422	87.0331	732.422	86.4404	732.422	83.8437	732.422	80.7508	732.422	55.6896	732.422	52.5967	732.422	50
757.324	87.0331	757.324	86.4408	757.324	83.6595	757.324	80.3467	757.324	56.0941	757.324	52.7812	757.324	50
