"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	45.6964	20.5078	48.8995	20.5078	45.7847	20.5078	48.7573	20.5078	54.1024	20.5078	49.1384
21.9727	42.1035	21.9727	49.9155	21.9727	44.0653	21.9727	49.5718	21.9727	56.4151	21.9727	50.2304
23.4375	41.5534	23.4375	44.6664	23.4375	38.8146	23.4375	43.668	23.4375	54.1875	23.4375	46.6549
24.9023	37.9757	24.9023	45.6669	24.9023	29.6154	24.9023	44.477	24.9023	55.1527	24.9023	47.3079
26.3672	40.354	26.3672	46.7012	26.3672	36.5548	26.3672	45.7379	26.3672	56.4977	26.3672	48.6803
27.832	44.2583	27.832	47.9434	27.832	42.2363	27.832	47.2148	27.832	57.4043	27.832	49.934
29.2969	48.3844	29.2969	50.5529	29.2969	47.3359	29.2969	50.1711	29.2969	58.9944	29.2969	52.2319
30.7617	53.0641	30.7617	52.7702	30.7617	52.0897	30.7617	52.7335	30.7617	60.2994	30.7617	54.5416
32.2266	56.1141	32.2266	55.2549	32.2266	55.3048	32.2266	55.4553	32.2266	61.8084	32.2266	56.8773
33.6914	59.1378	33.6914	57.407	33.6914	58.3117	33.6914	57.8451	33.6914	62.9677	33.6914	59.0489
35.1563	60.9936	35.1563	58.9073	35.1563	60.166	35.1563	59.4455	35.1563	63.9034	35.1563	60.5555
36.6211	62.6788	36.6211	60.8927	36.6211	61.9446	36.6211	61.3907	36.6211	65.4066	36.6211	62.3231
38.0859	64.607	38.0859	63.0464	38.0859	63.9649	38.0859	63.5367	38.0859	66.9887	38.0859	64.2846
39.5508	66.5341	39.5508	64.9792	39.5508	65.929	39.5508	65.5216	39.5508	68.3172	39.5508	66.1191
41.0156	68.4807	41.0156	67.0136	41.0156	67.9306	41.0156	67.5582	41.0156	69.8325	41.0156	68.0396
42.4805	69.4372	42.4805	67.8627	42.4805	68.8731	42.4805	68.4405	42.4805	70.4295	42.4805	68.8961
43.9453	70.4318	43.9453	68.9929	43.9453	69.8972	43.9453	69.5554	43.9453	71.4186	43.9453	69.9521
45.4102	71.4128	45.4102	70.1165	45.4102	70.9144	45.4102	70.6554	45.4102	72.3643	45.4102	70.9924
46.875	72.503	46.875	71.3779	46.875	72.0542	46.875	71.8781	46.875	73.459	46.875	72.1602
48.3398	73.5501	48.3398	72.5042	48.3398	73.1202	48.3398	73.0115	48.3398	74.5435	48.3398	73.2569
51.2695	75.184	51.2695	74.2922	51.2695	74.7856	51.2695	74.7936	51.2695	76.1191	51.2695	74.9596
52.7344	75.9854	52.7344	75.1711	52.7344	75.6067	52.7344	75.6597	52.7344	76.8939	52.7344	75.7939
54.1992	76.8097	54.1992	76.0834	54.1992	76.4545	54.1992	76.5535	54.1992	77.729	54.1992	76.6606
