Frequency Spectrum for Input Signal

Data Shown:    CA 106 Pro (KLING&FREITAG GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 150°  

Freq [Hz]	Signal Level [dBSPL]
22.4	47.8
23	49.5
23.6	51
24	52.6
25	52.4
25.8	51.1
26.5	48.9
27.2	39.2
28	35.6
29	39.5
30	42.9
30.7	45.1
31.5	47.4
32.5	50
33.5	50.7
34.5	49.5
35.5	45
36.5	49.7
37.5	56.2
38.7	58.4
40	55.7
41.2	54.6
42.5	59.8
43.7	64.8
45	64.7
46.2	64.1
47.5	66.8
48.7	69.7
50	63.4
51.5	64.1
53	67.9
54.5	69.4
56	70.2
58	71.6
60	73.3
61.5	74.8
63	76
65	76.9
67	78
69	78.8
71	79.2
73	79.5
75	80.5
77.5	81.6
80	82.3
82.5	82.7
85	83.5
87.5	84
90	84
92.5	83.6
95	83.2
97.5	83
100	83
103	83
106	83
109	83
112	82.9
115	82.9
118	83.1
122	83.3
125	83.6
128	84
132	84.3
136	84.6
140	84.8
145	84.8
150	84.8
155	84.9
160	85.2
165	85.4
170	85.6
175	85.9
180	86.2
185	86.4
190	86.1
195	85.9
200	86
206	85.6
212	85.1
218	84.8
224	84.3
230	84.2
236	84.6
240	84.9
250	85.3
258	85.7
265	85.8
272	85.9
280	86.3
290	86.5
300	86.2
307	86.3
315	86.7
325	86.8
335	86.4
345	85.3
355	84.3
365	83.6
375	83.2
387	83
400	82.7
412	82.2
425	82
437	82.6
450	83.3
462	83.9
475	83.8
487	84.2
500	83.8
515	82.5
530	81.9
545	81.8
560	81.7
580	81.4
600	82
615	83
630	82.6
650	81.5
670	81.3
690	81.2
710	81.3
730	81.2
750	80.4
775	79.6
800	80.9
825	82.1
850	82.6
875	81.9
900	82.2
925	82.3
950	82.1
975	82.4
1000	81.6
1030	81.9
1060	81.7
1090	81.1
1120	81.2
1150	79
1180	77.6
1220	77.1
1250	74.8
1280	74.2
1320	73.4
1360	71.6
1400	70.8
1450	71.9
1500	69.9
1550	68.9
1600	68.8
1650	64.1
1700	66.2
1750	67.7
1800	65.9
1850	63.1
1900	57.7
1950	62.7
2000	61
2060	59.5
2120	62.7
2180	63.4
2240	65.3
2300	64.4
2360	63.3
2400	65.8
2500	62.7
2580	62.7
2650	61.5
2720	60.5
2800	57.5
2900	60.1
3000	59.7
3070	60.8
3150	59
3250	63
3350	63.4
3450	60.4
3550	60.9
3650	58.1
3750	59.3
3870	56.4
4000	58.2
4120	61.5
4250	63.2
4370	62.6
4500	64.2
4620	64.9
4750	63.1
4870	62.9
5000	63.2
5150	61.6
5300	58.1
5450	62.2
5600	63.6
5800	65.2
6000	65
6150	61.5
6300	60
6500	56.2
6700	54.5
6900	50.1
7100	53.5
7300	52.3
7500	49.8
7750	48.3
8000	54.3
8250	55.9
8500	57.4
8750	58.6
9000	58.3
9250	57.3
9500	58.1
9750	58.7
10000	61.1
10300	59.1
10600	57.4
10900	54.1
11200	49.5
11500	45.1
11800	46.8
12200	51.4
12500	50.1
12800	49.2
13200	46.8
13600	44.9
14000	45.1
14500	45.9
15000	46.2
15500	45.4
16000	45.2
16500	45.2
17000	44.8
17500	45.6
18000	47.3
18500	45.6
19000	43.8
19500	43.4
20000	43.3
20600	46
21200	54
21800	50.2
22400	48.5
