Frequency Spectrum for Input Signal

Data Shown:    CA 106 Pro (KLING&FREITAG GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 150°

Freq [Hz]	Signal Level [dBSPL]
22.4	49.6
23	44.8
23.6	40.8
24	36.6
25	35.3
25.8	35.6
26.5	36.4
27.2	38.8
28	41.5
29	44.4
30	47.8
30.7	50.3
31.5	53.1
32.5	56.8
33.5	55.4
34.5	55.2
35.5	56.7
36.5	61.9
37.5	68.9
38.7	74.8
40	71.9
41.2	68.7
42.5	67.7
43.7	68.2
45	72.8
46.2	78.7
47.5	73.3
48.7	67
50	67.8
51.5	68.9
53	68.9
54.5	68.6
56	64.5
58	66
60	69.9
61.5	71.2
63	72.6
65	74.2
67	75.2
69	76.1
71	77.1
73	78.2
75	79.3
77.5	80.3
80	81.2
82.5	82.2
85	82.8
87.5	83.2
90	83.5
92.5	83.4
95	83.1
97.5	83
100	82.9
103	83
106	83.1
109	83.1
112	83
115	82.9
118	83
122	83.2
125	83.4
128	83.6
132	83.8
136	84.1
140	84.4
145	84.5
150	84.6
155	84.8
160	85.1
165	85.3
170	85.3
175	85.5
180	85.9
185	86.2
190	86.2
195	86.2
200	86.7
206	86.6
212	86.5
218	86.2
224	85.7
230	85.3
236	85.1
240	85
250	85.3
258	85.5
265	85.7
272	85.9
280	86.2
290	86.3
300	86.3
307	86.1
315	85.9
325	85.6
335	85.5
345	85.3
355	85.2
365	85.2
375	85.2
387	85.1
400	84.9
412	84.6
425	84.3
437	84.4
450	84.9
462	85.1
475	85.4
487	86
500	86
515	85.1
530	84.2
545	83.3
560	82.4
580	82.9
600	83.7
615	84.4
630	84.6
650	84.5
670	84.4
690	84.5
710	84.4
730	83.9
750	83.6
775	82.4
800	81.6
825	82.2
850	82.5
875	82
900	82.2
925	80.9
950	81.8
975	81.9
1000	81
1030	81.7
1060	80.8
1090	79.8
1120	77.4
1150	75.5
1180	76.6
1220	75.1
1250	76.2
1280	72.4
1320	72.5
1360	71.4
1400	71.9
1450	70.7
1500	69.8
1550	69.5
1600	68.9
1650	67.6
1700	69.6
1750	70.4
1800	70.2
1850	68
1900	68
1950	69.8
2000	68.1
2060	68.9
2120	69.6
2180	69.1
2240	69.5
2300	70.9
2360	67.9
2400	70.3
2500	68.7
2580	68.2
2650	67.8
2720	67
2800	67.6
2900	66.7
3000	66.7
3070	65.5
3150	66.8
3250	68.2
3350	67.3
3450	67.3
3550	67.9
3650	67.5
3750	65.6
3870	65.6
4000	65.2
4120	69.3
4250	68.9
4370	69.3
4500	69.2
4620	68.5
4750	67.5
4870	66.3
5000	67.5
5150	67.7
5300	67.5
5450	67.6
5600	66.9
5800	66.6
6000	64.7
6150	62.9
6300	60.7
6500	60.8
6700	59.9
6900	57.8
7100	58.8
7300	59.8
7500	57.3
7750	50
8000	53.6
8250	53
8500	52.6
8750	52.7
9000	48.3
9250	48.7
9500	47
9750	49.2
10000	47.9
10300	50.9
10600	48.8
10900	48.8
11200	49.5
11500	51.7
11800	51.8
12200	52.6
12500	51.1
12800	51.6
13200	52.9
13600	55.4
14000	56.1
14500	56.3
15000	58.3
15500	58.2
16000	57.7
16500	56
17000	54.4
17500	52.6
18000	51.7
18500	49.9
19000	49.1
19500	49.2
20000	47.6
20600	48.6
21200	53.9
21800	49.1
22400	47.4
