Frequency Spectrum for Input Signal

Data Shown:    DBR12 (YAMAHA)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 40°

Freq [Hz]	Signal Level [dBSPL]
22.4	35
23	35.6
23.6	35.9
24	36
25	35.8
25.8	35.2
26.5	34
27.2	32
28	28.7
29	27.3
30	32.3
30.7	37.1
31.5	40.8
32.5	43.8
33.5	46.3
34.5	48.4
35.5	50.3
36.5	52
37.5	53.7
38.7	55.3
40	57
41.2	58.6
42.5	60.2
43.7	61.9
45	63.5
46.2	65.1
47.5	66.7
48.7	68.2
50	69.6
51.5	70.9
53	72.2
54.5	73.4
56	74.6
58	75.7
60	76.8
61.5	77.8
63	78.7
65	79.6
67	80.4
69	81.1
71	81.7
73	82.3
75	82.8
77.5	83.2
80	83.5
82.5	83.7
85	83.9
87.5	84.1
90	84.2
92.5	84.4
95	84.4
97.5	84.5
100	84.4
103	84.4
106	84.2
109	84.1
112	84.1
115	84
118	83.9
122	83.8
125	83.6
128	83.4
132	83.2
136	83.2
140	83.3
145	83.3
150	83.1
155	82.9
160	82.7
165	82.8
170	82.8
175	82.8
180	82.6
185	82.5
190	82.7
195	82.9
200	82.9
206	82.7
212	82.6
218	82.3
224	81.6
230	81.3
236	82.2
240	83.5
250	84.2
258	84.5
265	84.2
272	83.6
280	83.4
290	82.8
300	82.1
307	81.7
315	81.2
325	80.4
335	79.8
345	78.8
355	77.8
365	76.9
375	76.1
387	75.8
400	75.7
412	75.4
425	75.1
437	74.8
450	74.5
462	74.1
475	73.7
487	74
500	76
515	77.3
530	78.1
545	79.1
560	80.3
580	81
600	81.3
615	81.5
630	81.2
650	81.1
670	81.4
690	82.4
710	83
730	82.6
750	82
775	81.1
800	80.6
825	81.3
850	82.2
875	82.6
900	82.5
925	82.2
950	81
975	80
1000	79
1030	77.4
1060	76.5
1090	77.4
1120	78.4
1150	78
1180	78
1220	79.3
1250	79.2
1280	79.4
1320	79.5
1360	79
1400	77.9
1450	76.3
1500	74.9
1550	74.5
1600	74.8
1650	74.8
1700	73.3
1750	73.1
1800	75.3
1850	77.9
1900	78.1
1950	77.6
2000	77.5
2060	77.5
2120	77.1
2180	77.9
2240	78.9
2300	78.5
2360	78.6
2400	76.7
2500	74.5
2580	71.8
2650	71.4
2720	70.5
2800	69.2
2900	70.1
3000	71.9
3070	72.5
3150	74.2
3250	75.8
3350	76.2
3450	75.6
3550	75.2
3650	74.7
3750	74.3
3870	72.7
4000	71.8
4120	70.4
4250	66.6
4370	66.5
4500	70.9
4620	73.9
4750	75.6
4870	74.9
5000	74.5
5150	72.6
5300	71.2
5450	72.2
5600	73
5800	71.1
6000	68.3
6150	67.6
6300	68.3
6500	69.2
6700	70.6
6900	70.6
7100	68.8
7300	68.8
7500	67.6
7750	70.9
8000	73.1
8250	71.2
8500	71.8
8750	72.3
9000	69.3
9250	72.3
9500	75.8
9750	76.5
10000	73.2
10300	70.9
10600	74.8
10900	75
11200	75.6
11500	75.3
11800	72.2
12200	77.3
12500	76.2
12800	75.1
13200	73.7
13600	74.7
14000	68.9
14500	73.5
15000	77.5
15500	76.8
16000	67.9
16500	68.1
17000	66.2
17500	67.5
18000	71.1
18500	63.3
19000	67.2
19500	63.5
20000	66.1
20600	66
21200	52
21800	58.5
22400	47.8
