Frequency Spectrum for Input Signal

Data Shown:    KH 120 A (Georg Neumann GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 120°

Freq [Hz]	Signal Level [dBSPL]
22.4	12.8
23	12.5
23.6	13.8
24	19.2
25	22.1
25.8	24
26.5	26
27.2	29.2
28	31.1
29	32.4
30	34.5
30.7	37.4
31.5	39.3
32.5	40.9
33.5	43.2
34.5	45.1
35.5	46.9
36.5	50.3
37.5	52.7
38.7	54
40	54.5
41.2	55.3
42.5	56.5
43.7	57.5
45	59.1
46.2	62.1
47.5	64.6
48.7	66.4
50	67.5
51.5	68.2
53	68.9
54.5	69.1
56	69.5
58	70
60	70.4
61.5	70.6
63	70.7
65	70.8
67	70.5
69	70.4
71	70.4
73	70.7
75	70.9
77.5	71
80	71.2
82.5	71.5
85	71.9
87.5	72.1
90	72.1
92.5	72
95	71.6
97.5	71.5
100	71.4
103	71.3
106	71.2
109	71.4
112	71.2
115	71.2
118	71.2
122	71.2
125	71.2
128	71.1
132	71.3
136	71.5
140	71.5
145	71.2
150	71.2
155	70.9
160	70.8
165	70.6
170	70.7
175	70.3
180	70
185	70.4
190	71.2
195	71.3
200	71.2
206	70.9
212	70.3
218	69.8
224	69.4
230	69
236	69
240	69.1
250	69.3
258	69.6
265	69.8
272	69.9
280	70
290	70
300	70.1
307	70.2
315	70.5
325	70.7
335	70.5
345	69.6
355	69
365	69.1
375	69
387	68.4
400	67.7
412	66.8
425	66.2
437	66.3
450	66.4
462	67.2
475	68.2
487	68.8
500	67.7
515	66.2
530	65
545	63.9
560	62.7
580	61.8
600	61.9
615	64.2
630	65.6
650	65.8
670	65.4
690	64.2
710	63.8
730	64.4
750	63.5
775	62.5
800	63.2
825	63.7
850	63.6
875	63
900	61.4
925	61.3
950	62.9
975	64.5
1000	63.6
1030	63.4
1060	62.7
1090	62.3
1120	62.5
1150	62.6
1180	63
1220	64
1250	63.7
1280	61.6
1320	61.8
1360	59.9
1400	58.4
1450	60
1500	60.7
1550	59.2
1600	59.3
1650	59.1
1700	60.7
1750	58.9
1800	57.8
1850	58.9
1900	58.4
1950	57.5
2000	57.3
2060	57.4
2120	58.2
2180	58.4
2240	57.2
2300	57
2360	56.7
2400	55.4
2500	56.1
2580	56.1
2650	57.7
2720	56.6
2800	54.2
2900	55
3000	57.2
3070	56.7
3150	56.3
3250	54.8
3350	54.1
3450	57.3
3550	54.4
3650	55.6
3750	53.4
3870	54.5
4000	53.4
4120	52.5
4250	54
4370	53.8
4500	53.8
4620	52
4750	53
4870	51.6
5000	49.6
5150	51.2
5300	51.1
5450	49.7
5600	49.7
5800	48.6
6000	49.3
6150	51.2
6300	49
6500	49.5
6700	48.2
6900	48.5
7100	47.4
7300	47.6
7500	44.3
7750	48.1
8000	47.5
8250	46.3
8500	43.9
8750	45.2
9000	45.1
9250	45.6
9500	46.1
9750	45.1
10000	43.2
10300	44.7
10600	44.9
10900	43.6
11200	42.8
11500	40.8
11800	41.6
12200	42.6
12500	42.3
12800	42
13200	42.4
13600	43.8
14000	42.7
14500	42.4
15000	42.8
15500	42.9
16000	42.1
16500	41.4
17000	40.7
17500	40.8
18000	41
18500	39.6
19000	40.3
19500	39
20000	36
20600	34
21200	30.6
21800	28.7
22400	31.9
