Frequency Spectrum for Input Signal

Data Shown:    KH 120 A (Georg Neumann GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 110°  

Freq [Hz]	Signal Level [dBSPL]
22.4	24.7
23	29
23.6	32.7
24	30.4
25	28.8
25.8	26.5
26.5	23.2
27.2	28.9
28	32.5
29	34.7
30	36.2
30.7	36.2
31.5	34.6
32.5	31.4
33.5	37.4
34.5	42.8
35.5	47.1
36.5	49.2
37.5	50.6
38.7	52.5
40	55.9
41.2	58.1
42.5	60.7
43.7	62.5
45	64.9
46.2	69.4
47.5	70.4
48.7	66.3
50	66
51.5	67.5
53	68.6
54.5	69.9
56	70.6
58	70.6
60	70.7
61.5	70.9
63	70.8
65	70.4
67	70.5
69	70.5
71	70.3
73	70.4
75	70.8
77.5	71
80	71.1
82.5	71.1
85	71.2
87.5	71.3
90	71.4
92.5	71.4
95	71.5
97.5	71.6
100	71.5
103	71.6
106	71.8
109	71.9
112	71.8
115	71.6
118	71.6
122	71.6
125	71.5
128	71.5
132	71.5
136	71.5
140	71.4
145	71.4
150	71.3
155	71.1
160	70.9
165	70.7
170	70.6
175	70.2
180	70
185	70.2
190	70.7
195	70.9
200	70.8
206	70.3
212	69.9
218	69.7
224	69.5
230	69.5
236	69.5
240	69.6
250	69.6
258	69.8
265	70.1
272	70.2
280	70.2
290	70.4
300	70.6
307	70.6
315	70.9
325	71.1
335	71
345	70
355	69.1
365	68.9
375	68.6
387	68.5
400	68
412	67.3
425	67.3
437	67.7
450	68.1
462	68.4
475	69.3
487	69
500	67.7
515	66.3
530	65.5
545	65.4
560	65.2
580	65
600	65.3
615	66.9
630	67.2
650	66.6
670	66.1
690	65.4
710	65.7
730	65.8
750	64.6
775	63.8
800	64.7
825	65.4
850	65.4
875	63.9
900	62.2
925	62.6
950	63.3
975	62.5
1000	61.7
1030	61.4
1060	59.5
1090	61.2
1120	61.5
1150	59.8
1180	62.3
1220	62.6
1250	62.8
1280	62.4
1320	61.6
1360	62.7
1400	61.6
1450	59.7
1500	60.2
1550	59.9
1600	56.1
1650	57.3
1700	54.8
1750	54.1
1800	49.4
1850	52.7
1900	56.6
1950	57.4
2000	55.4
2060	56.7
2120	56.8
2180	58.2
2240	58.8
2300	56.8
2360	58.4
2400	56.5
2500	55.5
2580	53.8
2650	54.7
2720	57.4
2800	55.1
2900	56.8
3000	57.2
3070	57.3
3150	58.3
3250	57
3350	53.3
3450	51
3550	54.4
3650	55
3750	56.6
3870	53.8
4000	54.6
4120	54.6
4250	55.3
4370	55.1
4500	54.5
4620	53.7
4750	53.5
4870	53
5000	51.1
5150	53.4
5300	53.5
5450	49.8
5600	48.5
5800	51.2
6000	51.2
6150	53.8
6300	53.1
6500	52.7
6700	53.2
6900	51.5
7100	50.5
7300	53.2
7500	51.7
7750	50.7
8000	51
8250	49.4
8500	48.2
8750	47.7
9000	48.7
9250	46.7
9500	47.3
9750	44.7
10000	45.6
10300	43.6
10600	43.1
10900	41.5
11200	41.1
11500	39.6
11800	35.8
12200	34.6
12500	36.6
12800	34.1
13200	34.5
13600	36.2
14000	34.5
14500	36
15000	36
15500	36
16000	36.4
16500	35
17000	35
17500	37.1
18000	37.7
18500	37.5
19000	38.2
19500	36.4
20000	34.3
20600	32
21200	29.2
21800	31.7
22400	33.4
