"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-4.09372	20.5078	-0.631247
23.4375	-4.62963	23.4375	-1.2803
26.3672	-3.0702	26.3672	-0.427868
29.2969	-3.32129	29.2969	-0.724328
32.2266	-3.25116	32.2266	-0.831058
35.1563	-2.43839	35.1563	-0.585982
38.0859	-2.19749	38.0859	-0.55897
41.0156	-1.86177	41.0156	-0.492837
43.9453	-1.59119	43.9453	-0.419806
46.875	-1.46397	46.875	-0.414028
49.8047	-1.3482	49.8047	-0.399232
52.7344	-1.2153	52.7344	-0.373222
55.6641	-1.10474	55.6641	-0.351339
58.5938	-1.00126	58.5938	-0.327624
61.5234	-0.918518	61.5234	-0.309255
64.4531	-0.8446	64.4531	-0.292017
67.3828	-0.778856	67.3828	-0.276524
70.3125	-0.715155	70.3125	-0.259746
73.2422	-0.669177	73.2422	-0.25101
76.1719	-0.596312	76.1719	-0.229263
79.1016	-0.566469	79.1016	-0.221849
82.0313	-0.51668	82.0313	-0.208869
84.9609	-0.371263	84.9609	-0.156843
87.8906	-0.197607	87.8906	-0.0915447
90.8203	-0.588881	90.8203	-0.246295
93.75	-0.492778	93.75	-0.212646
96.6797	-0.14619	96.6797	-0.0851642
102.539	-0.268005	102.539	-0.135849
105.469	-0.235668	105.469	-0.123311
108.398	-0.183778	108.398	-0.1015
111.328	-0.136087	111.328	-0.0832218
117.188	-0.0815035	117.188	-0.0642964
120.117	-0.0541273	120.117	-0.0529952
125.977	0.0387754	125.977	-0.012996
128.906	0.117246	128.906	0.0132234
134.766	0.0248197	134.766	-0.0161387
137.695	-0.0263851	137.695	-0.0339312
143.555	-0.108798	143.555	-0.0618474
149.414	0.170814	149.414	0.0704092
155.273	0.44348	155.273	0.155981
158.203	0.401015	158.203	0.137496
164.063	0.371876	164.063	0.126556
169.922	0.361093	169.922	0.142687
175.781	0.444025	175.781	0.175198
181.641	0.5849	181.641	0.227281
190.43	0.64342	190.43	0.237542
196.289	0.652599	196.289	0.258245
202.148	0.761762	202.148	0.306399
210.938	0.918163	210.938	0.362799
216.797	0.883168	216.797	0.357259
225.586	1.13028	225.586	0.469543
234.375	1.26894	234.375	0.50737
240.234	1.27212	240.234	0.519862
249.023	1.645	249.023	0.681932
257.813	1.61569	257.813	0.635493
266.602	1.71302	266.602	0.703415
278.32	1.92905	278.32	0.79609
287.109	2.04507	287.109	0.824975
295.898	2.26907	295.898	0.899223
307.617	2.22405	307.617	0.862486
319.336	2.47999	319.336	0.955382
331.055	2.44589	331.055	0.957011
342.773	2.54547	342.773	1.05143
354.492	3.0196	354.492	1.15493
366.211	3.13966	366.211	1.11458
377.93	3.03225	377.93	1.06619
392.578	3.13411	392.578	1.16516
407.227	3.44739	407.227	1.32648
421.875	3.35714	421.875	1.37579
436.523	3.28244	436.523	1.40853
451.172	3.21844	451.172	1.25875
