"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	47.8465	20.5078	44.6939	20.5078	46.5502
23.4375	51.4854	23.4375	50.4364	23.4375	50.9925
26.3672	54.8476	26.3672	52.9787	26.3672	54.0129
29.2969	57.719	29.2969	56.5127	29.2969	57.1576
32.2266	60.4904	32.2266	59.8233	32.2266	60.1696
35.1563	64.3704	35.1563	63.7663	35.1563	64.0788
38.0859	67.3825	38.0859	66.9686	38.0859	67.1805
41.0156	70.6757	41.0156	70.3156	41.0156	70.4994
43.9453	73.322	43.9453	72.9584	43.9453	73.144
46.875	75.7404	46.875	75.4521	46.875	75.5987
49.8047	77.4516	49.8047	77.1808	49.8047	77.3183
52.7344	78.7697	52.7344	78.5214	52.7344	78.6473
55.6641	79.6982	55.6641	79.4634	55.6641	79.5824
58.5938	80.3568	58.5938	80.1376	58.5938	80.2486
61.5234	80.8953	61.5234	80.6669	61.5234	80.7826
64.4531	81.3624	64.4531	81.1274	64.4531	81.2465
67.3828	81.8559	67.3828	81.6052	67.3828	81.7323
70.3125	82.3832	70.3125	82.1293	70.3125	82.2581
73.2422	82.8816	73.2422	82.6396	73.2422	82.7623
76.1719	83.3644	76.1719	83.11	76.1719	83.239
79.1016	83.7286	79.1016	83.4383	79.1016	83.5859
82.0313	84.1102	82.0313	83.8156	82.0313	83.9654
84.9609	84.4725	84.9609	84.1538	84.9609	84.3161
87.8906	84.7875	87.8906	84.4648	87.8906	84.6292
90.8203	84.5584	90.8203	84.2804	90.8203	84.4216
93.75	84.8625	93.75	84.5072	93.75	84.6884
96.6797	85.2051	96.6797	84.887	96.6797	85.049
102.539	85.0048	102.539	84.6734	102.539	84.8422
105.469	84.9809	105.469	84.6387	105.469	84.8131
108.398	85.0925	108.398	84.6787	108.398	84.8905
111.328	85.1662	111.328	84.7256	111.328	84.9515
117.188	85.0762	117.188	84.6671	117.188	84.8765
120.117	85.0694	120.117	84.6691	120.117	84.8739
125.977	85.0734	125.977	84.666	125.977	84.8745
128.906	84.841	128.906	84.4304	128.906	84.6405
134.766	84.4227	134.766	83.9528	134.766	84.1941
137.695	84.3787	137.695	83.9194	137.695	84.1552
143.555	84.0675	143.555	83.5672	143.555	83.8245
149.414	83.9051	149.414	83.1697	149.414	83.553
155.273	84.099	155.273	83.3709	155.273	83.7502
158.203	83.9615	158.203	83.2897	158.203	83.6386
164.063	83.8366	164.063	83.0275	164.063	83.4508
169.922	83.6079	169.922	82.816	169.922	83.23
175.781	83.5728	175.781	82.8092	175.781	83.2078
181.641	83.6392	181.641	82.9532	181.641	83.3097
190.43	83.6117	190.43	82.9862	190.43	83.3102
196.289	83.7683	196.289	83.2836	196.289	83.5327
202.148	83.9048	202.148	83.4879	202.148	83.7014
210.938	84.2184	210.938	83.8399	210.938	84.0333
216.797	84.3203	216.797	84.0627	216.797	84.1934
225.586	84.7332	225.586	84.6441	225.586	84.6889
234.375	85.1449	234.375	85.1583	234.375	85.1516
240.234	85.1937	240.234	85.3727	240.234	85.2842
249.023	85.3662	249.023	85.6648	249.023	85.5181
257.813	85.5923	257.813	86.0648	257.813	85.835
266.602	85.2798	266.602	85.6709	266.602	85.4797
278.32	84.7781	278.32	85.6842	278.32	85.2548
287.109	84.4514	287.109	85.7299	287.109	85.1376
295.898	84.4419	295.898	85.3814	295.898	84.937
307.617	84.252	307.617	85.1117	307.617	84.7031
319.336	83.7498	319.336	84.7621	319.336	84.2854
331.055	83.6816	331.055	84.5307	331.055	84.1268
342.773	83.2695	342.773	84.1725	342.773	83.7444
354.492	83.4466	354.492	84.0593	354.492	83.7637
366.211	83.3448	366.211	83.9873	366.211	83.6779
377.93	83.4712	377.93	84.0622	377.93	83.7767
392.578	82.9171	392.578	83.6015	392.578	83.2728
407.227	83.0747	407.227	83.7028	407.227	83.4001
421.875	83.9382	421.875	84.2249	421.875	84.0839
436.523	84.2937	436.523	84.5437	436.523	84.4205
451.172	84.2158	451.172	84.4911	451.172	84.3557
465.82	84.5844	465.82	84.3493	465.82	84.4684
483.398	84.6657	483.398	83.4909	483.398	84.1179
500.977	84.5289	500.977	83.5219	500.977	84.0545
518.555	84.6116	518.555	83.7114	518.555	84.1848
536.133	84.2583	536.133	83.0669	536.133	83.7033
553.711	84.3735	553.711	83.4813	553.711	83.9503
574.219	84.6509	574.219	83.0772	574.219	83.935
594.727	82.9097	594.727	81.2229	594.727	82.1477
615.234	80.7706	615.234	80.4403	615.234	80.6086
638.672	83.591	638.672	82.0325	638.672	82.8813
659.18	84.3012	659.18	83.1436	659.18	83.7609
682.617	84.3439	682.617	83.2677	682.617	83.8391
706.055	84.975	706.055	83.1665	706.055	84.1643
732.422	85.3188	732.422	83.0914	732.422	84.3464
758.789	85.3041	758.789	82.6037	758.789	84.1605
785.156	85.5748	785.156	82.4557	785.156	84.2895
811.523	85.3347	811.523	82.1281	811.523	84.0209
840.82	85.3217	840.82	81.9379	840.82	83.9513
870.117	85.4788	870.117	82.896	870.117	84.3766
902.344	85.6875	902.344	81.8476	902.344	84.1788
931.641	85.8332	931.641	82.3834	931.641	84.4422
966.797	85.5255	966.797	82.7779	966.797	84.3655
999.023	85.7628	999.023	83.0153	999.023	84.6028
1,034.18	85.5828	1,034.18	81.9869	1,034.18	84.1468
1,072.27	85.6139	1,072.27	81.9411	1,072.27	84.1547
1,110.35	85.2559	1,110.35	82.3881	1,110.35	84.0546
1,148.44	84.8419	1,148.44	83.1329	1,148.44	84.071
1,189.45	84.5752	1,189.45	82.5677	1,189.45	83.6864
1,230.47	84.3018	1,230.47	82.7509	1,230.47	83.5952
1,274.41	83.9408	1,274.41	83.0211	1,274.41	83.5052
1,318.36	83.6971	1,318.36	82.6054	1,318.36	83.1855
1,365.23	83.0128	1,365.23	82.1139	1,365.23	82.5865
1,415.04	82.1274	1,415.04	81.7284	1,415.04	81.9325
1,464.84	83.0074	1,464.84	82.2118	1,464.84	82.6278
1,514.65	84.0484	1,514.65	82.0614	1,514.65	83.1676
1,570.31	84.1746	1,570.31	81.9099	1,570.31	83.1882
1,623.05	83.8164	1,623.05	81.2414	1,623.05	82.717
1,681.64	83.9358	1,681.64	81.2319	1,681.64	82.7909
1,740.23	83.4743	1,740.23	81.1146	1,740.23	82.4528
1,801.76	83.4359	1,801.76	80.7222	1,801.76	82.2876
1,866.21	83.6746	1,866.21	80.5719	1,866.21	82.3947
1,930.66	82.8568	1,930.66	81.3664	1,930.66	82.1752
