"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	65.74	20.5078	66.7072	20.5078	65.6634	20.5078	67.0097	20.5078	70.1688	20.5078	67.0729
21.2402	67.4592	21.2402	67.89	21.2402	67.3156	21.2402	68.2204	21.2402	70.838	21.2402	68.297
21.9727	68.6506	21.9727	68.6713	21.9727	68.448	21.9727	69.0382	21.9727	71.1783	21.9727	69.1245
22.7051	69.0604	22.7051	68.6754	22.7051	68.7959	22.7051	69.0928	22.7051	70.7494	22.7051	69.1973
23.4375	68.5289	23.4375	67.5056	23.4375	68.1664	23.4375	68.0196	23.4375	68.8555	23.4375	68.17
24.1699	67.6979	24.1699	66.0014	24.1699	67.2443	24.1699	66.6246	24.1699	66.1227	24.1699	66.8183
25.6348	56.3558	25.6348	51.359	25.6348	54.9086	25.6348	53.0111	25.6348	59.7693	25.6348	55.255
26.3672	52.853	26.3672	59.5249	26.3672	54.2379	26.3672	59.2614	26.3672	66.145	26.3672	59.985
27.0996	62.8166	27.0996	64.8523	27.0996	63.0442	27.0996	64.8645	27.0996	69.2519	27.0996	65.1405
27.832	65.6618	27.832	66.6106	27.832	65.6628	27.832	66.7634	27.832	70.2681	27.832	66.9881
29.2969	67.9872	29.2969	67.933	29.2969	67.8265	29.2969	68.1913	29.2969	70.5341	29.2969	68.3985
30.0293	68.1473	30.0293	67.8596	30.0293	67.9502	30.0293	68.1533	30.0293	70.277	30.0293	68.3766
31.4941	69.1569	31.4941	68.7704	31.4941	68.9382	31.4941	69.0897	31.4941	70.9795	31.4941	69.2904
32.2266	69.8993	32.2266	69.4547	32.2266	69.675	32.2266	69.7856	32.2266	71.4454	32.2266	69.9623
33.6914	71.0897	33.6914	70.5526	33.6914	70.8596	33.6914	70.8888	33.6914	72.1773	33.6914	71.0378
34.4238	71.513	34.4238	70.8993	34.4238	71.2688	34.4238	71.2528	34.4238	72.3593	34.4238	71.3921
35.8887	72.1295	35.8887	71.4747	35.8887	71.882	35.8887	71.8329	35.8887	72.7599	35.8887	71.9593
37.3535	72.8429	37.3535	72.1881	37.3535	72.5971	37.3535	72.5449	37.3535	73.3517	37.3535	72.656
38.8184	73.622	38.8184	72.9779	38.8184	73.3753	38.8184	73.341	38.8184	74.0644	38.8184	73.4334
39.5508	74.047	39.5508	73.4237	39.5508	73.807	39.5508	73.78	39.5508	74.4471	39.5508	73.862
