"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	65.6634	20.5078	67.0097	20.5078	70.9344	20.5078	69.3734
21.2402	67.3156	21.2402	68.2204	21.2402	71.5189	21.2402	70.1618
21.9727	68.448	21.9727	69.0382	21.9727	71.7742	21.9727	70.6172
22.7051	68.7959	22.7051	69.0928	22.7051	71.2498	22.7051	70.3203
23.4375	68.1664	23.4375	68.0196	23.4375	69.1657	23.4375	68.6869
24.1699	67.2443	24.1699	66.6246	24.1699	66.0043	24.1699	66.4454
25.6348	54.9086	25.6348	53.0111	25.6348	61.0594	25.6348	58.9727
26.3672	54.2379	26.3672	59.2614	26.3672	67.3048	26.3672	64.9463
27.0996	63.0442	27.0996	64.8645	27.0996	70.1938	27.0996	68.3008
27.832	65.6628	27.832	66.7634	27.832	71.1024	27.832	69.4633
29.2969	67.8265	29.2969	68.1913	29.2969	71.1911	29.2969	69.9798
30.0293	67.9502	30.0293	68.1533	30.0293	70.8969	30.0293	69.785
31.4941	68.9382	31.4941	69.0897	31.4941	71.5504	31.4941	70.5374
32.2266	69.675	32.2266	69.7856	32.2266	71.9635	32.2266	71.0527
33.6914	70.8596	33.6914	70.8888	33.6914	72.605	33.6914	71.8734
34.4238	71.2688	34.4238	71.2528	34.4238	72.7401	34.4238	72.1031
35.8887	71.882	35.8887	71.8329	35.8887	73.0908	35.8887	72.5499
37.3535	72.5971	37.3535	72.5449	37.3535	73.6453	37.3535	73.169
38.8184	73.3753	38.8184	73.341	38.8184	74.3296	38.8184	73.8965
39.5508	73.807	39.5508	73.78	39.5508	74.6928	39.5508	74.2902
41.0156	74.7262	41.0156	74.7217	41.0156	75.5219	41.0156	75.1631
42.4805	75.464	42.4805	75.4718	42.4805	76.1786	42.4805	75.8577
43.9453	76.342	43.9453	76.3576	43.9453	76.9798	43.9453	76.6943
45.4102	76.8821	45.4102	76.8975	45.4102	77.4293	45.4102	77.1835
47.6074	77.7666	47.6074	77.8007	47.6074	78.2543	47.6074	78.0397
49.0723	78.3699	49.0723	78.4176	49.0723	78.8376	49.0723	78.6355
50.5371	78.8876	50.5371	78.9435	50.5371	79.32	50.5371	79.136
52.7344	79.6931	52.7344	79.7636	52.7344	80.0919	52.7344	79.9269
54.1992	80.1613	54.1992	80.2393	54.1992	80.5409	54.1992	80.3866
56.3965	80.8043	56.3965	80.8962	56.3965	81.1736	56.3965	81.0277
58.5938	81.4495	58.5938	81.5444	58.5938	81.7725	58.5938	81.6485
60.0586	81.869	60.0586	81.9696	60.0586	82.173	60.0586	82.0593
62.2559	82.3842	62.2559	82.4947	62.2559	82.6828	62.2559	82.5742
64.4531	82.8537	64.4531	82.9698	64.4531	83.1377	64.4531	83.0374
66.6504	83.2078	66.6504	83.3177	66.6504	83.4333	66.6504	83.3582
69.5801	83.8172	69.5801	83.9297	69.5801	84.0248	69.5801	83.9588
71.7773	84.1224	71.7773	84.2357	71.7773	84.3085	71.7773	84.2527
73.9746	84.5254	73.9746	84.6358	73.9746	84.6762	73.9746	84.636
76.9043	84.9207	76.9043	85.0272	76.9043	85.0348	76.9043	85.0107
79.834	85.2769	79.834	85.3946	79.834	85.431	79.834	85.3913
82.7637	85.7633	82.7637	85.8274	82.7637	85.6924	82.7637	85.7441
85.6934	86.1145	85.6934	86.1446	85.6934	85.8837	85.6934	86.0028
88.623	86.2316	88.623	86.3414	88.623	86.3096	88.623	86.3034
91.5527	86.2815	91.5527	86.4509	91.5527	86.595	91.5527	86.4957
94.4824	86.742	94.4824	86.8008	94.4824	86.6756	94.4824	86.7236
98.1445	87.0731	98.1445	87.1013	98.1445	86.8502	98.1445	86.965
101.807	87.3099	101.807	87.3392	101.807	87.11	101.807	87.2139
105.469	87.4473	105.469	87.4669	105.469	87.2485	105.469	87.3491
109.131	87.6731	109.131	87.6791	109.131	87.4459	109.131	87.5564
112.793	87.9583	112.793	87.9508	112.793	87.6773	112.793	87.8101
116.455	88.0834	116.455	88.0804	116.455	87.8437	116.455	87.9577
120.85	88.2869	120.85	88.2442	120.85	88.0283	120.85	88.1402
125.244	88.497	125.244	88.3935	125.244	87.9979	125.244	88.2105
129.639	88.4827	129.639	88.3969	129.639	87.9167	129.639	88.1678
134.033	88.2377	134.033	88.2226	134.033	88.0971	134.033	88.1598
138.428	88.4426	138.428	88.3572	138.428	88.1887	138.428	88.2862
143.555	88.6521	143.555	88.4913	143.555	88.092	143.555	88.3184
148.682	88.6505	148.682	88.4905	148.682	88.1102	148.682	88.327
153.809	88.6624	153.809	88.4478	153.809	87.9868	153.809	88.2556
159.668	88.8154	159.668	88.5482	159.668	87.9761	159.668	88.3126
164.795	88.8857	164.795	88.6606	164.795	88.0749	164.795	88.4092
170.654	88.4508	170.654	88.3498	170.654	88.1023	170.654	88.2413
