Frequency Spectrum for Input Signal

Data Shown:    CDL-12 (PreSonus)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 170°  

Freq [Hz]	Signal Level [dBSPL]
22.4	58.5
23	59.5
23.6	60.5
24	61.6
25	62.7
25.8	63.9
26.5	65
27.2	66.3
28	67.4
29	68.7
30	70
30.7	71.2
31.5	72.5
32.5	73.7
33.5	75
34.5	76.2
35.5	77.4
36.5	78.6
37.5	79.7
38.7	80.9
40	82
41.2	83
42.5	84.1
43.7	85.1
45	86
46.2	86.9
47.5	87.8
48.7	88.6
50	89.4
51.5	90
53	90.6
54.5	91.2
56	91.6
58	92
60	92.3
61.5	92.6
63	92.7
65	92.8
67	92.8
69	92.8
71	92.8
73	92.7
75	92.7
77.5	92.6
80	92.6
82.5	92.6
85	92.7
87.5	92.7
90	92.8
92.5	92.8
95	92.8
97.5	92.9
100	93
103	93.1
106	93.1
109	93.2
112	93.3
115	93.3
118	93.3
122	93.2
125	93.1
128	93
132	93.1
136	93.1
140	93.1
145	92.9
150	92.6
155	92.4
160	92
165	91.5
170	91
175	90.6
180	90.2
185	90
190	89.8
195	89.8
200	90
206	90.2
212	90.2
218	90.1
224	89.9
230	89.8
236	89.9
240	90.1
250	90.3
258	90.2
265	89.9
272	90.1
280	90.4
290	90.6
300	90.3
307	90
315	90.2
325	90.7
335	90.8
345	90.5
355	89.9
365	88.9
375	88.1
387	87.9
400	87.7
412	87.2
425	86.5
437	85.7
450	84.4
462	82.3
475	81.1
487	81.1
500	81
515	80.7
530	80.3
545	80.2
560	79.4
580	77.6
600	75.4
615	73.9
630	74.2
650	75.1
670	75.1
690	74.2
710	71.6
730	69.9
750	72.2
775	75.3
800	77.2
825	78
850	78.4
875	75.2
900	75.2
925	78.2
950	76.4
975	76.2
1000	78.5
1030	75.9
1060	74.2
1090	75.2
1120	72
1150	71.5
1180	71.2
1220	72.9
1250	72.4
1280	77.1
1320	77.3
1360	75.3
1400	76.9
1450	78.1
1500	79.7
1550	81
1600	79.7
1650	80.8
1700	81.5
1750	83.9
1800	82.1
1850	81
1900	79.3
1950	81.8
2000	83.1
2060	82.9
2120	82.3
2180	79.1
2240	80.3
2300	80.5
2360	80.3
2400	80.4
2500	80.2
2580	81.4
2650	82.2
2720	84.4
2800	85.8
2900	83.6
3000	84.2
3070	84.7
3150	84.2
3250	82.1
3350	80.8
3450	79.5
3550	76.9
3650	71
3750	71.4
3870	74.7
4000	75.4
4120	75.4
4250	77
4370	78.8
4500	78.8
4620	80.1
4750	81.5
4870	80.5
5000	77.8
5150	76.9
5300	79.4
5450	80.6
5600	81.3
5800	81.2
6000	79.5
6150	74.1
6300	72.1
6500	74.6
6700	74.3
6900	71.5
7100	71.3
7300	66.9
7500	65.8
7750	64.8
8000	61.1
8250	60.8
8500	61.7
8750	67.7
9000	71.1
9250	65.4
9500	65
9750	68.2
10000	69.4
10300	73.6
10600	71.5
10900	77.5
11200	77.1
11500	72.5
11800	74.8
12200	76.7
12500	74.3
12800	70.4
13200	73.6
13600	72.1
14000	73.2
14500	74.1
15000	74
15500	75.1
16000	72.9
16500	73.4
17000	76
17500	70
18000	64.6
18500	63
19000	60.4
19500	41.2
20000	22.9
20600	22
21200	18.2
21800	6.7
22400	-0.3
