"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.6265
21.9727	53.479
23.4375	55.0886
24.9023	57.0691
26.3672	58.7569
27.832	60.3612
29.2969	61.9128
30.7617	63.495
32.2266	65.0364
33.6914	66.5069
35.1563	67.8225
36.6211	69.115
38.0859	70.2864
39.5508	71.5014
41.0156	72.5513
42.4805	73.5372
43.9453	74.6685
45.4102	75.8085
46.875	76.6097
48.3398	77.4038
51.2695	78.9958
52.7344	79.6766
54.1992	80.3645
55.6641	80.8853
58.5938	81.9076
60.0586	82.3016
62.9883	83.1095
64.4531	83.4532
67.3828	83.9455
68.8477	84.0775
71.7773	84.5645
74.707	85.0515
77.6367	85.1605
79.1016	85.1207
82.0313	85.3949
84.9609	85.5935
87.8906	85.5028
90.8203	85.6254
95.2148	85.6301
98.1445	85.5784
101.074	85.5093
105.469	85.4991
108.398	85.4845
112.793	85.4256
117.188	85.3821
120.117	85.2879
124.512	85.2401
128.906	85.0672
133.301	84.9181
139.16	84.6953
143.555	84.515
147.949	84.3176
153.809	84.1285
159.668	84.0141
165.527	83.9477
171.387	83.7335
177.246	83.5323
183.105	83.1912
188.965	83.0119
196.289	82.8763
203.613	82.6196
210.938	82.4445
218.262	82.2532
225.586	82.052
232.91	81.9439
241.699	81.7852
250.488	81.5229
259.277	81.6483
268.066	81.2991
276.855	81.0022
287.109	81.0777
297.363	80.7771
307.617	80.9093
319.336	80.4691
329.59	80.427
341.309	80.3439
353.027	79.7754
366.211	79.8016
379.395	80.0141
392.578	79.2363
405.762	79.1325
420.41	81.2173
435.059	80.9193
451.172	80.5853
465.82	80.5125
483.398	80.2414
499.512	80.0112
517.09	80.224
536.133	79.5514
555.176	79.8053
574.219	80.021
594.727	80.0308
615.234	79.9495
637.207	80.0947
659.18	80.433
682.617	80.853
707.52	81.5721
732.422	82.34
757.324	82.7722
785.156	83.6835
811.523	83.8385
840.82	83.3783
870.117	82.4266
900.879	82.4173
933.105	82.3881
965.332	82.1001
1,000.49	82.2295
1,035.64	82.0241
1,072.27	82.0436
1,108.89	81.8295
1,148.44	81.3899
1,189.45	81.0414
1,230.47	80.8072
1,274.41	80.7874
1,319.82	80.5782
1,366.7	79.965
1,413.57	79.372
1,463.38	79.9849
1,516.11	80.3718
1,568.85	80.6055
1,624.51	79.9325
1,681.64	79.5802
1,741.7	80.0698
1,803.22	80.4767
1,866.21	80.586
1,932.13	81.0571
1,999.51	81.5718
2,069.82	81.4581
2,143.07	81.4172
2,219.24	81.8794
2,296.88	81.5964
2,378.91	81.6024
2,462.4	82.1649
2,548.83	81.5146
2,639.65	81.9679
2,731.93	82.3533
2,828.61	81.9785
2,928.22	81.9646
3,030.76	80.2532
3,137.7	79.3611
3,249.02	79.8798
3,363.28	80.2769
3,481.93	80.5503
3,604.98	80.6527
3,732.42	80.4857
3,864.26	80.8584
4,000.49	80.5503
4,141.11	81.1718
4,287.6	80.8754
4,438.48	80.8094
4,595.21	80.8511
4,756.35	80.7638
4,924.8	80.0855
5,097.66	79.9653
5,277.83	79.7983
5,463.87	79.6145
5,657.23	79.6965
5,856.45	79.7171
6,062.99	79.6105
6,276.86	79.5577
6,498.05	79.6183
6,726.56	79.5935
6,963.87	79.4331
7,209.96	79.4436
7,464.84	79.3059
7,727.05	79.0119
7,999.51	79.0061
8,282.23	78.8433
8,573.73	78.7456
8,876.95	78.6968
9,188.96	78.7214
9,514.16	78.7174
9,849.61	78.5568
10,196.8	78.3665
10,555.7	78.2622
10,927.7	78.2884
11,313	78.5232
11,712.9	78.9558
12,126	79.3149
12,553.7	79.5858
12,996.1	79.6651
13,454.6	79.7941
13,929.2	79.7269
14,419.9	79.7835
14,928.2	80.0874
15,455.6	80.4016
16,000.5	80.6191
16,564.5	80.7453
17,148.9	80.8505
17,752.4	80.4818
18,379.4	77.96
19,026.9	73.2043
19,697.8	67.941
19,999.5	65.9343
