"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
707.52	4.1371	707.52	1.64946
732.422	4.44953	732.422	1.76468
757.324	4.56388	757.324	1.92547
785.156	4.75779	785.156	2.20463
811.523	5.0642	811.523	2.31522
840.82	5.22409	840.82	2.3043
870.117	5.29269	870.117	2.37234
900.879	5.10062	900.879	2.28272
933.105	5.80642	933.105	2.56909
965.332	5.63204	965.332	2.58873
1,000.49	5.46459	1,000.49	2.23974
1,035.64	5.29926	1,035.64	2.22152
1,072.27	5.01333	1,072.27	2.08841
1,108.89	5.33933	1,108.89	2.36696
1,148.44	5.72974	1,148.44	2.37459
1,189.45	6.07098	1,189.45	2.71334
1,230.47	6.73691	1,230.47	2.79384
1,274.41	6.85357	1,274.41	2.81933
1,319.82	6.88377	1,319.82	2.94361
1,366.7	7.45992	1,366.7	3.25866
1,413.57	7.78514	1,413.57	3.36292
1,463.38	7.35717	1,463.38	3.00843
1,516.11	7.03408	1,516.11	2.88128
1,568.85	7.3569	1,568.85	3.22155
1,624.51	7.73218	1,624.51	3.40236
1,681.64	8.05723	1,681.64	3.77018
1,741.7	7.96157	1,741.7	3.47136
1,803.22	7.85912	1,803.22	3.46302
1,866.21	7.19774	1,866.21	3.18307
1,932.13	6.95204	1,932.13	3.16472
1,999.51	7.29499	1,999.51	3.33884
2,069.82	7.38444	2,069.82	3.29215
2,143.07	7.2925	2,143.07	3.25512
2,219.24	7.00009	2,219.24	3.14182
2,296.88	6.66607	2,296.88	2.84768
2,378.91	7.29278	2,378.91	3.1311
2,462.4	7.91123	2,462.4	3.34668
2,548.83	7.71892	2,548.83	3.281
2,639.65	6.90065	2,639.65	2.85139
2,731.93	6.82162	2,731.93	2.79307
2,828.61	7.27285	2,828.61	3.02364
2,928.22	7.53568	2,928.22	3.17909
3,030.76	7.48354	3,030.76	3.15549
3,137.7	7.53312	3,137.7	3.19017
3,249.02	7.45746	3,249.02	3.14787
3,363.28	7.56731	3,363.28	3.28447
3,481.93	7.31782	3,481.93	3.18223
3,604.98	7.14706	3,604.98	2.99057
3,732.42	7.5965	3,732.42	3.1867
3,864.26	7.24174	3,864.26	2.86493
4,000.49	7.35396	4,000.49	2.88713
4,141.11	7.46837	4,141.11	2.98395
4,287.6	7.33852	4,287.6	2.98131
4,438.48	7.27688	4,438.48	2.96522
4,595.21	7.26929	4,595.21	3.03237
4,756.35	7.57601	4,756.35	3.12782
4,924.8	7.33234	4,924.8	2.97384
5,097.66	7.45347	5,097.66	2.9948
5,277.83	7.26133	5,277.83	2.90199
5,463.87	7.22662	5,463.87	2.85293
5,657.23	7.31796	5,657.23	2.91657
5,856.45	7.37158	5,856.45	3.03173
6,062.99	7.54078	6,062.99	3.0715
6,276.86	7.47102	6,276.86	3.02805
6,498.05	7.56529	6,498.05	3.09794
6,726.56	7.7354	6,726.56	3.24653
6,963.87	7.80364	6,963.87	3.17483
7,209.96	7.81693	7,209.96	3.2312
7,464.84	7.68696	7,464.84	3.14649
7,727.05	7.91181	7,727.05	3.25555
7,999.51	7.79335	7,999.51	3.27759
8,282.23	7.8882	8,282.23	3.27121
8,573.73	8.10798	8,573.73	3.41825
8,876.95	8.08985	8,876.95	3.38625
9,188.96	7.97187	9,188.96	3.37432
9,514.16	7.92721	9,514.16	3.29434
9,849.61	7.80453	9,849.61	3.17248
10,196.8	7.62677	10,196.8	2.95595
10,555.7	7.44579	10,555.7	2.83684
10,927.7	7.18902	10,927.7	2.68599
11,313	7.05029	11,313	2.65436
11,712.9	7.09808	11,712.9	2.69867
12,126	7.22449	12,126	2.79792
12,553.7	7.34844	12,553.7	2.88184
12,996.1	7.42899	12,996.1	2.88741
13,454.6	7.53703	13,454.6	2.97105
13,929.2	7.67852	13,929.2	3.03799
14,419.9	7.80588	14,419.9	3.11573
14,928.2	7.94804	14,928.2	3.23139
15,455.6	7.9961	15,455.6	3.30386
16,000.5	8.1084	16,000.5	3.38274
16,564.5	8.22035	16,564.5	3.44649
17,148.9	8.42168	17,148.9	3.56349
17,752.4	8.2198	17,752.4	3.42508
18,379.4	7.99916	18,379.4	3.27022
19,026.9	8.00865	19,026.9	3.27632
19,697.8	8.2118	19,697.8	3.38387
19,999.5	8.37337	19,999.5	3.45194
