"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.4536	20.5078	62.2517	20.5078	67.5275	20.5078	65.6457
21.9727	64.6505	21.9727	65.851	21.9727	70.1172	21.9727	68.4868
23.4375	67.393	23.4375	68.4291	23.4375	72.415	23.4375	70.8653
24.9023	70.3996	24.9023	71.3468	24.9023	74.951	24.9023	73.5068
26.3672	73.6351	26.3672	74.3308	26.3672	77.2963	26.3672	76.0573
27.832	76.0611	27.832	76.8374	27.832	79.7653	27.832	78.5286
29.2969	78.3924	29.2969	79.0537	29.2969	81.5722	29.2969	80.4754
30.7617	80.4109	30.7617	81.0014	30.7617	83.2245	30.7617	82.2336
32.2266	81.8926	32.2266	82.4328	32.2266	84.4377	32.2266	83.5282
33.6914	83.0157	33.6914	83.5113	33.6914	85.3284	33.6914	84.4916
35.1562	84.1047	35.1562	84.5614	35.1562	86.1834	35.1562	85.4234
36.6211	84.8534	36.6211	85.269	36.6211	86.719	36.6211	86.0298
38.0859	85.4029	38.0859	85.7837	38.0859	87.0887	38.0859	86.4606
39.5508	85.7234	39.5508	86.0718	39.5508	87.2362	39.5508	86.6686
41.0156	85.9386	41.0156	86.2633	41.0156	87.3145	41.0156	86.7961
42.4805	86.1683	42.4805	86.4651	42.4805	87.3904	42.4805	86.928
43.9453	86.3566	43.9453	86.6317	43.9453	87.4558	43.9453	87.0391
45.4102	86.5632	45.4102	86.8226	45.4102	87.5662	45.4102	87.1861
46.875	86.6594	46.875	86.9074	46.875	87.5847	46.875	87.2348
48.3398	86.7685	48.3398	86.9853	48.3398	87.5468	48.3398	87.2522
51.2695	86.9031	51.2695	87.0795	51.2695	87.4958	51.2695	87.2721
52.7344	86.9703	52.7344	87.1339	52.7344	87.4927	52.7344	87.297
54.1992	87.0701	54.1992	87.2102	54.1992	87.4841	54.1992	87.3309
55.6641	87.0561	55.6641	87.1883	55.6641	87.4195	55.6641	87.2872
58.5938	87.19	58.5938	87.3039	58.5938	87.4551	58.5938	87.3628
60.0586	87.2625	60.0586	87.3583	60.0586	87.4536	60.0586	87.3906
62.9883	87.3711	62.9883	87.441	62.9883	87.4628	62.9883	87.439
64.4531	87.4093	64.4531	87.4657	64.4531	87.446	64.4531	87.4444
67.3828	87.4228	67.3828	87.4739	67.3828	87.4325	67.3828	87.4422
68.8477	87.5066	68.8477	87.5537	68.8477	87.509	68.8477	87.521
71.7773	87.6741	71.7773	87.6866	71.7773	87.5461	71.7773	87.6105
74.707	87.7337	74.707	87.7439	74.707	87.6003	74.707	87.6667
77.6367	87.8143	77.6367	87.8004	77.6367	87.6086	77.6367	87.703
