"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.2639	20.5078	60.4246	20.5078	62.5743	20.5078	65.3039	20.5078	35.1002	20.5078	37.8297	20.5078	39.9794
21.9727	64.5372	21.9727	64.6337	21.9727	66.083	21.9727	68.2137	21.9727	36.3994	21.9727	38.5301	21.9727	39.9794
23.4375	67.3027	23.4375	67.3797	23.4375	68.6468	23.4375	70.6094	23.4375	36.7497	23.4375	38.7123	23.4375	39.9794
24.9023	70.3118	24.9023	70.3866	24.9023	71.512	24.9023	73.29	24.9023	37.076	24.9023	38.854	24.9023	39.9794
26.3672	73.573	26.3672	73.6255	26.3672	74.4511	26.3672	75.8687	26.3672	37.7363	26.3672	39.1539	26.3672	39.9794
27.832	75.9833	27.832	76.0489	27.832	76.9206	27.832	78.3556	27.832	37.6727	27.832	39.1076	27.832	39.9794
29.2969	78.3245	29.2969	78.3815	29.2969	79.1051	29.2969	80.3275	29.2969	38.0334	29.2969	39.2558	29.2969	39.9794
30.7617	80.3482	30.7617	80.4008	30.7617	81.0321	30.7617	82.1057	30.7617	38.2745	30.7617	39.348	30.7617	39.9794
32.2266	81.8341	32.2266	81.883	32.2266	82.4464	32.2266	83.4161	32.2266	38.4462	32.2266	39.416	32.2266	39.9794
33.6914	82.961	33.6914	83.0067	33.6914	83.5146	33.6914	84.3959	33.6914	38.5903	33.6914	39.4715	33.6914	39.9794
35.1562	84.053	35.1562	84.0962	35.1562	84.5523	35.1562	85.3433	35.1562	38.7323	35.1562	39.5234	35.1562	39.9794
36.6211	84.8055	36.6211	84.8455	36.6211	85.2522	36.6211	85.9606	36.6211	38.8643	36.6211	39.5727	36.6211	39.9794
38.0859	85.3582	38.0859	85.3955	38.0859	85.7617	38.0859	86.4018	38.0859	38.9732	38.0859	39.6133	38.0859	39.9794
39.5508	85.6817	39.5508	85.7165	39.5508	86.0449	39.5508	86.6199	39.5508	39.076	39.5508	39.6509	39.5508	39.9794
41.0156	85.8994	41.0156	85.9322	41.0156	86.2325	41.0156	86.7585	41.0156	39.1531	41.0156	39.6791	41.0156	39.9794
42.4805	86.1319	42.4805	86.1624	42.4805	86.4316	42.4805	86.9006	42.4805	39.2411	42.4805	39.7102	42.4805	39.9794
43.9453	86.3225	43.9453	86.3511	43.9453	86.5956	43.9453	87.0206	43.9453	39.3099	43.9453	39.7349	43.9453	39.9794
45.4102	86.5305	45.4102	86.558	45.4102	86.7838	45.4102	87.1732	45.4102	39.3642	45.4102	39.7536	45.4102	39.9794
46.875	86.6275	46.875	86.6542	46.875	86.8648	46.875	87.2253	46.875	39.4083	46.875	39.7688	46.875	39.9794
48.3398	86.7402	48.3398	86.764	48.3398	86.9431	48.3398	87.25	48.3398	39.4934	48.3398	39.8003	48.3398	39.9794
51.2695	86.8795	51.2695	86.8993	51.2695	87.0374	51.2695	87.2772	51.2695	39.6015	51.2695	39.8414	51.2695	39.9794
52.7344	86.9482	52.7344	86.9668	52.7344	87.0912	52.7344	87.3069	52.7344	39.6393	52.7344	39.855	52.7344	39.9794
54.1992	87.0506	54.1992	87.067	54.1992	87.169	54.1992	87.3456	54.1992	39.7007	54.1992	39.8774	54.1992	39.9794
55.6641	87.0374	55.6641	87.0532	55.6641	87.1462	55.6641	87.3035	55.6641	39.729	55.6641	39.8863	55.6641	39.9794
58.5938	87.1733	58.5938	87.1874	58.5938	87.2615	58.5938	87.385	58.5938	39.7818	58.5938	39.9053	58.5938	39.9794
60.0586	87.2482	60.0586	87.2603	60.0586	87.3182	60.0586	87.4155	60.0586	39.8242	60.0586	39.9216	60.0586	39.9794
62.9883	87.3601	62.9883	87.3695	62.9883	87.4042	62.9883	87.4684	62.9883	39.8805	62.9883	39.9447	62.9883	39.9794
64.4531	87.4	64.4531	87.408	64.4531	87.4305	64.4531	87.4762	64.4531	39.9112	64.4531	39.9569	64.4531	39.9794
67.3828	87.4142	67.3828	87.4217	67.3828	87.4387	67.3828	87.4788	67.3828	39.9223	67.3828	39.9624	67.3828	39.9794
68.8477	87.4988	68.8477	87.5058	68.8477	87.5206	68.8477	87.5622	68.8477	39.923	68.8477	39.9646	68.8477	39.9794
71.7773	87.6707	71.7773	87.674	71.7773	87.6598	71.7773	87.6557	71.7773	39.9978	71.7773	39.9937	71.7773	39.9794
74.707	87.7308	74.707	87.7335	74.707	87.7165	74.707	87.7028	74.707	40.0101	74.707	39.9964	74.707	39.9794
77.6367	87.8148	77.6367	87.8147	77.6367	87.7773	77.6367	87.7383	77.6367	40.0558	77.6367	40.0167	77.6367	39.9794
79.1016	87.8236	79.1016	87.8223	79.1016	87.7774	79.1016	87.7303	79.1016	40.0714	79.1016	40.0243	79.1016	39.9794
82.0312	87.8565	82.0312	87.8533	82.0312	87.7954	82.0312	87.7323	82.0312	40.1004	82.0312	40.0373	82.0312	39.9794
84.9609	87.8978	84.9609	87.8934	84.9609	87.8262	84.9609	87.7526	84.9609	40.1202	84.9609	40.0465	84.9609	39.9794
87.8906	87.9041	87.8906	87.8974	87.8906	87.8175	87.8906	87.73	87.8906	40.1468	87.8906	40.0594	87.8906	39.9794
90.8203	87.848	90.8203	87.8402	90.8203	87.7529	90.8203	87.6597	90.8203	40.1598	90.8203	40.0667	90.8203	39.9794
95.2148	87.8136	95.2148	87.8016	95.2148	87.6863	95.2148	87.5565	95.2148	40.2245	95.2148	40.0947	95.2148	39.9794
98.1445	87.7095	98.1445	87.6983	98.1445	87.5938	98.1445	87.485	98.1445	40.1926	98.1445	40.0839	98.1445	39.9794
101.074	87.5122	101.074	87.499	101.074	87.3911	101.074	87.2857	101.074	40.1927	101.074	40.0873	101.074	39.9794
105.469	87.4932	105.469	87.4677	105.469	87.2707	105.469	87.031	105.469	40.4161	105.469	40.1764	105.469	39.9794
108.398	87.5054	108.398	87.4799	108.398	87.2673	108.398	86.9803	108.398	40.479	108.398	40.1921	108.398	39.9794
112.793	87.484	112.793	87.4584	112.793	87.2607	112.793	87.007	112.793	40.4308	112.793	40.1771	112.793	39.9794
117.188	87.3505	117.188	87.3227	117.188	87.1171	117.188	86.8718	117.188	40.4303	117.188	40.185	117.188	39.9794
120.117	87.2615	120.117	87.2325	120.117	87.0158	120.117	86.7494	120.117	40.4626	120.117	40.1961	120.117	39.9794
124.512	87.1162	124.512	87.0838	124.512	86.8554	124.512	86.6072	124.512	40.4561	124.512	40.2079	124.512	39.9794
128.906	87.0389	128.906	87.0029	128.906	86.754	128.906	86.4769	128.906	40.5053	128.906	40.2283	128.906	39.9794
133.301	87.0387	133.301	86.9964	133.301	86.7023	133.301	86.3617	133.301	40.614	133.301	40.2735	133.301	39.9794
139.16	86.9215	139.16	86.8732	139.16	86.5464	139.16	86.1834	139.16	40.6692	139.16	40.3062	139.16	39.9794
143.555	86.7929	143.555	86.7428	143.555	86.4027	143.555	86.0297	143.555	40.6925	143.555	40.3195	143.555	39.9794
147.949	86.6094	147.949	86.5567	147.949	86.2094	147.949	85.8599	147.949	40.6762	147.949	40.3267	147.949	39.9794
153.809	86.5534	153.809	86.4844	153.809	86.0495	153.809	85.6161	153.809	40.8476	153.809	40.4143	153.809	39.9794
159.668	86.7666	159.668	86.6972	159.668	86.2482	159.668	85.7608	159.668	40.9158	159.668	40.4284	159.668	39.9794
165.527	86.5796	165.527	86.5071	165.527	86.0532	165.527	85.5885	165.527	40.898	165.527	40.4333	165.527	39.9794
