"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.1667	20.5078	51.5507	20.5078	51.8696
21.2402	55.0748	21.2402	49.901	21.2402	53.2167
21.9727	61.613	21.9727	59.3936	21.9727	60.6435
22.7051	58.8826	22.7051	57.4172	22.7051	58.2114
23.4375	59.968	23.4375	57.6775	23.4375	58.9721
24.1699	61.6793	24.1699	58.7063	24.1699	60.4424
25.6348	66.137	25.6348	63.9773	25.6348	65.19
26.3672	67.5265	26.3672	65.4382	26.3672	66.6067
27.0996	68.0973	27.0996	66.0417	27.0996	67.19
27.832	69.521	27.832	67.3478	27.832	68.569
29.2969	71.9275	29.2969	69.7984	29.2969	70.9922
30.0293	73.065	30.0293	70.9279	30.0293	72.1266
31.4941	75.6888	31.4941	73.7158	31.4941	74.8134
32.2266	76.9224	32.2266	75.1201	32.2266	76.1141
33.6914	78.7216	33.6914	76.9253	33.6914	77.9157
34.4238	79.8432	34.4238	78.0661	34.4238	79.0449
35.8887	81.8939	35.8887	80.1415	35.8887	81.1055
37.3535	83.9752	37.3535	82.2844	37.3535	83.2116
38.8184	85.9277	38.8184	84.2771	38.8184	85.1803
39.5508	86.8168	39.5508	85.2121	39.5508	86.0882
41.0156	88.5222	41.0156	86.8951	41.0156	87.7844
42.4805	90.0721	42.4805	88.4686	42.4805	89.344
43.9453	91.479	43.9453	89.9274	43.9453	90.7721
45.4102	92.5531	45.4102	91.0484	45.4102	91.8656
47.6074	93.7045	47.6074	92.2401	47.6074	93.0337
49.0723	94.2355	49.0723	92.7788	49.0723	93.5679
50.5371	94.6558	50.5371	93.2057	50.5371	93.991
52.7344	95.0801	52.7344	93.6638	52.7344	94.4295
54.1992	95.2783	54.1992	93.8973	54.1992	94.6424
56.3965	95.5085	56.3965	94.1519	56.3965	94.883
58.5938	95.6513	58.5938	94.3283	58.5938	95.04
60.0586	95.717	60.0586	94.3941	60.0586	95.1058
62.2559	95.8494	62.2559	94.5125	62.2559	95.2322
64.4531	95.9043	64.4531	94.5641	64.4531	95.2857
66.6504	95.961	66.6504	94.628	66.6504	95.3454
69.5801	95.9312	69.5801	94.6054	69.5801	95.3187
71.7773	95.9588	71.7773	94.6647	71.7773	95.3598
73.9746	96.0057	73.9746	94.7434	73.9746	95.4202
76.9043	95.9947	76.9043	94.7386	76.9043	95.4119
79.834	96.0277	79.834	94.7487	79.834	95.4351
82.7637	96.1235	82.7637	94.8628	82.7637	95.5388
85.6934	96.0361	85.6934	94.7777	85.6934	95.4523
88.623	96.029	88.623	94.7637	88.623	95.4422
91.5527	95.9504	91.5527	94.6864	91.5527	95.3642
94.4824	96.0679	94.4824	94.7556	94.4824	95.4611
98.1445	96.1829	98.1445	94.8972	98.1445	95.5875
101.807	96.1566	101.807	94.8851	101.807	95.5672
105.469	96.2227	105.469	94.9565	105.469	95.6356
109.131	96.2883	109.131	94.9785	109.131	95.6826
112.793	96.3665	112.793	95.0408	112.793	95.7541
116.455	96.3807	116.455	95.036	116.455	95.7601
120.85	96.4643	120.85	95.1056	120.85	95.8379
125.244	96.5579	125.244	95.1507	125.244	95.9111
129.639	96.4789	129.639	95.0648	129.639	95.8292
134.033	96.4678	134.033	94.9992	134.033	95.7953
138.428	96.4504	138.428	94.9299	138.428	95.7564
143.555	96.4883	143.555	94.8734	143.555	95.7555
148.682	96.4925	148.682	94.8266	148.682	95.739
153.809	96.5736	153.809	94.8834	153.809	95.8102
159.668	96.6669	159.668	94.8988	159.668	95.8722
164.795	96.6393	164.795	94.9141	164.795	95.8618
170.654	96.4788	170.654	94.7728	170.654	95.709
176.514	96.3671	176.514	94.5451	176.514	95.5509
183.105	96.3581	183.105	94.3653	183.105	95.4751
189.697	96.2043	189.697	94.3548	189.697	95.3773
196.289	96.1374	196.289	94.3621	196.289	95.3399
202.881	96.1722	202.881	94.2978	202.881	95.3354
210.205	96.1044	210.205	94.2066	210.205	95.2584
217.529	95.9703	217.529	94.0348	217.529	95.1095
225.586	96.0523	225.586	94.0384	225.586	95.1611
232.91	96.2774	232.91	94.2112	232.91	95.366
241.699	95.9866	241.699	93.7232	241.699	95.0007
249.756	96.325	249.756	93.6025	249.756	95.1737
258.545	96.1026	258.545	93.7509	258.545	95.084
268.066	95.9286	268.066	92.9391	268.066	94.6861
277.588	95.8271	277.588	93.6588	277.588	94.8769
287.109	95.8688	287.109	93.6942	287.109	94.9162
297.363	96.0369	297.363	93.687	297.363	95.019
307.617	95.8028	307.617	93.6016	307.617	94.8402
318.604	95.9494	318.604	93.5228	318.604	94.9034
329.59	95.8159	329.59	93.3685	329.59	94.7624
341.309	95.5524	341.309	92.7021	341.309	94.357
353.76	95.89	353.76	93.1568	353.76	94.7349
366.211	96.0685	366.211	93.4696	366.211	94.9606
378.662	96.2119	378.662	93.7301	378.662	95.1459
392.578	95.7633	392.578	93.2897	392.578	94.7003
405.762	95.882	405.762	93.045	405.762	94.6912
420.41	96.5601	420.41	93.6215	420.41	95.3347
435.059	96.2228	435.059	93.2749	435.059	94.9944
450.439	96.4718	450.439	93.6027	450.439	95.27
466.553	95.9994	466.553	93.2548	466.553	94.8404
482.666	95.5157	482.666	92.9247	482.666	94.4106
