"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.3323	20.5078	51.7182	20.5078	52.6577	20.5078	52.1751
21.2402	53.0362	21.2402	52.9843	21.2402	52.686	21.2402	52.8399
21.9727	60.5938	21.9727	60.7682	21.9727	61.2318	21.9727	60.9875
22.7051	57.9495	22.7051	58.1649	22.7051	58.7248	22.7051	58.4311
23.4375	58.791	23.4375	58.9731	23.4375	59.3973	23.4375	59.1691
24.1699	60.3007	24.1699	60.3464	24.1699	60.4063	24.1699	60.3693
25.6348	65.1041	25.6348	65.2428	25.6348	65.5753	25.6348	65.3959
26.3672	66.5422	26.3672	66.6427	26.3672	66.8596	26.3672	66.7397
27.0996	67.1121	27.0996	67.2107	27.0996	67.4277	27.0996	67.3081
27.832	68.5124	27.832	68.574	27.832	68.6976	27.832	68.628
29.2969	70.9697	29.2969	70.9869	29.2969	70.9969	29.2969	70.9888
30.0293	72.1147	30.0293	72.1072	30.0293	72.0464	30.0293	72.0767
31.4941	74.8214	31.4941	74.8049	31.4941	74.7188	31.4941	74.7629
32.2266	76.1187	32.2266	76.1167	32.2266	76.0781	32.2266	76.0968
33.6914	77.9278	33.6914	77.8964	33.6914	77.7853	33.6914	77.8443
34.4238	79.0614	34.4238	79.0245	34.4238	78.9042	34.4238	78.9687
35.8887	81.1347	35.8887	81.0747	35.8887	80.8981	35.8887	80.9944
37.3535	83.2473	37.3535	83.1819	37.3535	82.9982	37.3535	83.099
38.8184	85.2254	38.8184	85.15	38.8184	84.9457	38.8184	85.0585
39.5508	86.1334	39.5508	86.056	39.5508	85.8526	39.5508	85.9654
41.0156	87.8377	41.0156	87.7467	41.0156	87.5183	41.0156	87.646
42.4805	89.4123	42.4805	89.2929	42.4805	88.9806	42.4805	89.1552
43.9453	90.8432	43.9453	90.7231	43.9453	90.4154	43.9453	90.5879
45.4102	91.9392	45.4102	91.8141	45.4102	91.5017	45.4102	91.6776
47.6074	93.1118	47.6074	92.9792	47.6074	92.6557	47.6074	92.8386
49.0723	93.6489	49.0723	93.5138	49.0723	93.1926	49.0723	93.3749
50.5371	94.076	50.5371	93.9369	50.5371	93.6149	50.5371	93.7984
52.7344	94.5211	52.7344	94.3721	52.7344	94.0335	52.7344	94.2273
54.1992	94.7351	54.1992	94.5834	54.1992	94.2472	54.1992	94.4403
56.3965	94.9775	56.3965	94.8227	56.3965	94.4918	56.3965	94.6829
58.5938	95.1359	58.5938	94.9791	58.5938	94.6639	58.5938	94.8477
60.0586	95.2068	60.0586	95.0363	60.0586	94.6947	60.0586	94.8944
62.2559	95.3399	62.2559	95.1569	62.2559	94.7916	62.2559	95.0058
64.4531	95.4004	64.4531	95.2041	64.4531	94.8156	64.4531	95.0441
66.6504	95.4664	66.6504	95.2582	66.6504	94.8445	66.6504	95.0881
69.5801	95.4458	69.5801	95.2291	69.5801	94.802	69.5801	95.0541
71.7773	95.4871	71.7773	95.2684	71.7773	94.8494	71.7773	95.0979
73.9746	95.5463	73.9746	95.3275	73.9746	94.9291	73.9746	95.1673
76.9043	95.5385	76.9043	95.3186	76.9043	94.936	76.9043	95.1665
79.834	95.5711	79.834	95.3332	79.834	94.9524	79.834	95.1859
82.7637	95.6907	82.7637	95.4101	82.7637	94.9192	82.7637	95.2173
85.6934	95.5925	85.6934	95.3412	85.6934	94.8853	85.6934	95.1593
88.623	95.5795	88.623	95.3426	88.623	95.0032	88.623	95.2158
91.5527	95.5082	91.5527	95.2529	91.5527	94.9377	91.5527	95.1422
94.4824	95.6311	94.4824	95.3144	94.4824	94.9068	94.4824	95.1706
98.1445	95.7632	98.1445	95.4308	98.1445	94.9015	98.1445	95.2304
101.807	95.7436	101.807	95.4043	101.807	94.9238	101.807	95.2294
105.469	95.8143	105.469	95.4617	105.469	94.9723	105.469	95.2853
109.131	95.864	109.131	95.5058	109.131	95.0474	109.131	95.3459
112.793	95.943	112.793	95.5695	112.793	95.1088	112.793	95.4118
116.455	95.9551	116.455	95.5638	116.455	95.1199	116.455	95.4183
120.85	96.0499	120.85	95.6067	120.85	95.1067	120.85	95.4452
125.244	96.1331	125.244	95.6655	125.244	95.064	125.244	95.4603
129.639	96.0493	129.639	95.5902	129.639	95.0072	129.639	95.392
134.033	96.0191	134.033	95.5525	134.033	95.0182	134.033	95.3795
138.428	95.9859	138.428	95.5098	138.428	95.0736	138.428	95.3869
143.555	96.0118	143.555	95.4647	143.555	94.9623	143.555	95.3255
148.682	96.0221	148.682	95.419	148.682	94.8236	148.682	95.2478
153.809	96.1129	153.809	95.4622	153.809	94.7043	153.809	95.2253
159.668	96.1815	159.668	95.5316	159.668	94.8021	159.668	95.3078
164.795	96.1716	164.795	95.5256	164.795	94.8161	164.795	95.3103
170.654	96.0193	170.654	95.3547	170.654	94.7664	170.654	95.2013
176.514	95.8791	176.514	95.1507	176.514	94.5318	176.514	94.9978
183.105	95.8438	183.105	95.0539	183.105	94.3421	183.105	94.8721
189.697	95.7655	189.697	94.946	189.697	94.1885	189.697	94.7502
196.289	95.7361	196.289	94.8419	196.289	94.0551	196.289	94.6511
202.881	95.7573	202.881	94.7956	202.881	93.8318	202.881	94.5414
210.205	95.7007	210.205	94.7147	210.205	93.624	210.205	94.4105
217.529	95.527	217.529	94.5289	217.529	93.5814	217.529	94.2915
225.586	95.6424	225.586	94.4857	225.586	93.3465	225.586	94.2057
232.91	95.8223	232.91	94.6762	232.91	93.2359	232.91	94.2654
241.699	95.4264	241.699	94.2792	241.699	92.8719	241.699	93.8825
249.756	95.691	249.756	94.4373	249.756	92.5645	249.756	93.8831
258.545	95.5528	258.545	94.4197	258.545	92.8292	258.545	93.9434
268.066	95.2233	268.066	93.9506	268.066	92.3237	268.066	93.4993
277.588	95.4856	277.588	94.212	277.588	92.3404	277.588	93.6641
287.109	95.4736	287.109	94.1949	287.109	92.4602	287.109	93.7023
297.363	95.5213	297.363	94.1964	297.363	91.9988	297.363	93.5403
307.617	95.2758	307.617	94.1069	307.617	92.1935	307.617	93.512
318.604	95.3786	318.604	94.0519	318.604	91.6027	318.604	93.3049
329.59	95.1988	329.59	94.0265	329.59	91.7882	329.59	93.3089
341.309	94.8593	341.309	93.4215	341.309	91.7457	341.309	92.9992
353.76	95.3237	353.76	93.9712	353.76	91.1843	353.76	93.1151
366.211	95.5674	366.211	94.2614	366.211	91.1378	366.211	93.2789
378.662	95.5962	378.662	94.4449	378.662	91.7309	378.662	93.5499
392.578	95.095	392.578	94.0435	392.578	91.5018	392.578	93.1787
405.762	95.1177	405.762	93.8316	405.762	91.6353	405.762	93.1641
420.41	95.6026	420.41	94.475	420.41	91.0038	420.41	93.324
435.059	95.4114	435.059	94.3198	435.059	91.5012	435.059	93.3701
450.439	95.6601	450.439	94.6392	450.439	91.304	450.439	93.4963
466.553	95.0201	466.553	94.2689	466.553	91.0091	466.553	93.0661
482.666	94.6506	482.666	93.4791	482.666	90.283	482.666	92.4293
500.244	94.9956	500.244	93.5289	500.244	90.0628	500.244	92.4938
517.822	95.4878	517.822	93.3813	517.822	90.4931	517.822	92.7516
536.133	97.1251	536.133	94.1589	536.133	89.8538	536.133	93.4968
554.443	96.7458	554.443	94.5911	554.443	90.1527	554.443	93.5512
574.219	97.4794	574.219	94.3707	574.219	90.4734	574.219	93.8681
594.727	98.1191	594.727	94.0252	594.727	89.403	594.727	93.8432
615.234	97.2166	615.234	94.6387	615.234	86.6883	615.234	93.1782
637.207	97.4807	637.207	94.7755	637.207	88.9176	637.207	93.6812
659.912	97.0893	659.912	94.7156	659.912	88.4245	659.912	93.3939
683.35	97.1737	683.35	94.8383	683.35	88.6978	683.35	93.525
706.787	97.5619	706.787	95.1677	706.787	88.6022	706.787	93.8105
731.689	97.072	731.689	95.3838	731.689	88.7374	731.689	93.7015
758.057	97.1219	758.057	94.3688	758.057	89.6966	758.057	93.5296
784.424	97.3671	784.424	94.221	784.424	88.5109	784.424	93.3631
812.256	97.0736	812.256	94.213	812.256	88.3204	812.256	93.1859
840.82	96.9827	840.82	93.9327	840.82	87.6851	840.82	92.9389
870.85	97.1065	870.85	93.9044	870.85	87.5813	870.85	92.9747
901.611	97.0427	901.611	93.8601	901.611	87.2757	901.611	92.8817
933.105	97.5711	933.105	93.9429	933.105	86.8441	933.105	93.1287
966.064	97.4303	966.064	93.841	966.064	86.7828	966.064	93.011
999.756	97.4615	999.756	93.6332	999.756	86.6359	999.756	92.9409
1,034.91	96.7794	1,034.91	93.3204	1,034.91	85.8117	1,034.91	92.3657
1,071.53	97.102	1,071.53	93.0001	1,071.53	86.0893	1,071.53	92.4709
1,109.62	97.0466	1,109.62	92.651	1,109.62	85.5406	1,109.62	92.2673
1,148.44	97.2683	1,148.44	92.8249	1,148.44	85.2173	1,148.44	92.4166
1,189.45	97.5261	1,189.45	93.0576	1,189.45	84.6929	1,189.45	92.594
1,231.2	97.3864	1,231.2	93.4394	1,231.2	84.2588	1,231.2	92.5987
1,274.41	96.91	1,274.41	93.1685	1,274.41	84.3131	1,274.41	92.2355
1,319.82	96.8679	1,319.82	93.0668	1,319.82	84.3183	1,319.82	92.177
1,365.97	97.6352	1,365.97	92.9492	1,365.97	83.9702	1,365.97	92.5707
1,414.31	97.099	1,414.31	92.3623	1,414.31	83.2618	1,414.31	92.0069
1,464.11	96.8781	1,464.11	92.1062	1,464.11	83.1465	1,464.11	91.783
1,515.38	97.2517	1,515.38	92.2792	1,515.38	83.0493	1,515.38	92.0647
1,568.85	96.8711	1,568.85	91.8274	1,568.85	82.6162	1,568.85	91.6599
1,624.51	95.8725	1,624.51	91.0915	1,624.51	82.3817	1,624.51	90.7925
