"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	48.0654
21.9727	52.604
23.4375	53.7004
24.9023	55.8091
26.3672	57.4938
27.832	59.3509
29.2969	60.9166
30.7617	62.5937
32.2266	63.8687
33.6914	65.3582
35.1562	66.8029
36.6211	68.0625
38.0859	69.1355
39.5508	70.0877
41.0156	71.426
42.4805	72.1895
43.9453	72.9014
45.4102	73.522
46.875	74.1458
48.3398	74.6899
51.2695	75.6085
52.7344	76.015
54.1992	76.3841
55.6641	76.7397
58.5938	77.3261
60.0586	77.6198
62.9883	78.2833
64.4531	78.5294
67.3828	78.9459
68.8477	79.1377
71.7773	79.6475
74.707	80.1277
77.6367	80.4467
79.1016	80.5929
82.0312	81.011
84.9609	81.1792
87.8906	81.31
90.8203	81.6687
95.2148	81.9033
98.1445	81.9346
101.074	82.117
105.469	82.1827
108.398	82.3499
112.793	82.424
117.188	82.4387
120.117	82.3367
124.512	82.3561
128.906	82.4713
133.301	82.4098
139.16	82.1871
143.555	82.136
147.949	82.105
153.809	81.988
159.668	81.8706
165.527	81.8474
171.387	81.6195
177.246	81.5056
183.105	81.388
188.965	81.2928
196.289	81.2638
203.613	81.1168
210.938	80.9423
218.262	80.8564
225.586	80.8416
232.91	80.7184
241.699	80.4903
250.488	80.3889
259.277	80.3623
268.066	80.152
276.855	80.1336
287.109	80.0979
297.363	80.0711
307.617	80.0333
319.336	79.8133
329.59	79.6888
341.309	79.5895
353.027	79.6688
366.211	79.544
379.395	79.7775
392.578	79.3334
405.762	79.4063
420.41	79.5956
435.059	79.0699
451.172	79.379
465.82	79.2742
483.398	79.486
499.512	80.0266
517.09	80.0996
536.133	80.2551
555.176	80.6308
574.219	80.4362
594.727	80.2101
615.234	80.4492
637.207	80.5154
659.18	80.1912
682.617	80.6419
707.52	80.4267
732.422	80.1965
757.324	80.6043
785.156	80.6005
811.523	80.5282
840.82	80.2598
870.117	79.8669
900.879	79.9816
933.105	79.4828
965.332	79.3599
1,000.49	78.7615
1,035.64	78.457
1,072.27	78.574
1,108.89	78.546
1,148.44	78.848
1,189.45	79.1211
1,230.47	78.9328
1,274.41	78.6991
1,319.82	78.0725
1,366.7	77.3472
1,413.57	77.2
1,463.38	77.1124
1,516.11	77.5003
1,568.85	77.8896
1,624.51	77.6107
1,681.64	76.672
1,741.7	75.8362
1,803.22	75.7134
1,866.21	75.9664
1,932.13	76.3245
1,999.51	75.8916
2,069.82	75.8337
2,143.07	76.7633
2,219.24	77.9692
2,296.88	78.0881
2,378.91	77.0829
2,462.4	77.0652
2,548.83	78.5616
2,639.65	78.8943
2,731.93	78.367
2,828.61	78.2134
2,928.22	78.9049
3,030.76	79.3075
3,137.7	79.504
3,249.02	79.526
3,363.28	79.4642
3,481.93	79.4013
3,604.98	79.8369
3,732.42	79.8684
3,864.26	79.0842
4,000.49	79.368
4,141.11	79.1272
4,287.6	78.966
4,438.48	79.3053
4,595.21	79.3591
4,756.35	78.9949
4,924.8	78.6994
5,097.66	78.8944
5,277.83	78.2717
5,463.87	78.2118
5,657.23	78.2476
5,856.45	78.1725
6,062.99	78.3424
6,276.86	78.3043
6,498.05	78.4103
6,726.56	78.7966
6,963.87	78.4006
7,209.96	78.6981
7,464.84	78.1488
7,727.05	78.5158
7,999.51	78.2979
8,282.23	78.4444
8,573.73	78.3843
8,876.95	78.1625
9,188.96	78.2177
9,514.16	77.9412
9,849.61	77.821
10,196.8	77.3875
10,555.7	76.925
10,927.7	76.6519
11,313	76.5351
11,712.9	76.4936
12,126	76.4141
12,553.7	76.515
12,996.1	76.347
13,454.6	76.0369
13,929.2	75.8202
14,419.9	75.5193
14,928.2	75.4205
15,455.6	75.7775
16,000.5	75.7865
16,564.5	75.2212
17,148.9	74.2487
17,752.4	73.0266
18,379.4	71.8094
19,026.9	71.0385
19,697.8	70.4198
19,999.5	70.0394
