Frequency Spectrum for Input Signal

Data Shown:    STINGER 15 A G3 (LD Systems)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 50°

Freq [Hz]	Signal Level [dBSPL]
22.4	23.9
23	29.6
23.6	36.9
24	42.1
25	45.2
25.8	48.2
26.5	51.3
27.2	50.8
28	51.2
29	52
30	53.1
30.7	54.3
31.5	54.7
32.5	54.6
33.5	57.4
34.5	61
35.5	65.3
36.5	67.8
37.5	69.4
38.7	71.6
40	76.1
41.2	81.2
42.5	82.9
43.7	82.4
45	83.1
46.2	85.9
47.5	89
48.7	91.3
50	92.4
51.5	90
53	88.2
54.5	89.6
56	90.9
58	91.4
60	91.9
61.5	92.3
63	92.7
65	92.9
67	93.1
69	93.3
71	93.6
73	93.9
75	94
77.5	94
80	93.8
82.5	93.6
85	93.2
87.5	92.7
90	92.3
92.5	91.6
95	91.1
97.5	90.4
100	90
103	89.4
106	89.1
109	88.6
112	88
115	87.3
118	86.9
122	86.4
125	85.9
128	85.4
132	84.9
136	84.4
140	84
145	83.6
150	83.5
155	83.2
160	82.7
165	82.2
170	82.4
175	81.9
180	80.9
185	81.1
190	81.2
195	81.2
200	81.3
206	81.4
212	81.8
218	82.1
224	81.8
230	81.2
236	80.3
240	79.7
250	79.8
258	80.8
265	81.9
272	82.6
280	83
290	83.3
300	82.9
307	82
315	81.9
325	81.4
335	81.1
345	80.6
355	80.4
365	80.4
375	80.6
387	80.6
400	80.4
412	80.3
425	79.5
437	78.3
450	75.9
462	74.7
475	79.6
487	82.7
500	83.5
515	83.5
530	83.3
545	81.8
560	81.6
580	80.6
600	78.7
615	79
630	77
650	74.3
670	79.3
690	81.4
710	82.1
730	83.2
750	83.2
775	82.4
800	81.8
825	80
850	78
875	78.3
900	80.6
925	78.7
950	77
975	73.5
1000	71.6
1030	72
1060	73.2
1090	75.2
1120	75.6
1150	74.7
1180	74.6
1220	72.5
1250	66.6
1280	62
1320	66.8
1360	75.4
1400	76
1450	75
1500	75.6
1550	75.5
1600	75.9
1650	75
1700	73.3
1750	73.4
1800	75
1850	74.2
1900	73.8
1950	72.8
2000	75.5
2060	77.6
2120	78.2
2180	78.9
2240	79.4
2300	78.4
2360	76.8
2400	76.1
2500	77.4
2580	74.9
2650	72.5
2720	73.5
2800	75.5
2900	74.4
3000	71.7
3070	70.3
3150	75.6
3250	74.5
3350	72.7
3450	73.1
3550	74.1
3650	73.6
3750	71.1
3870	67.8
4000	69.5
4120	73.6
4250	75.6
4370	77.2
4500	79.6
4620	75.4
4750	72.7
4870	70.5
5000	67.4
5150	70.5
5300	70.4
5450	70
5600	69.4
5800	72.6
6000	72.5
6150	71
6300	69.6
6500	70.9
6700	70.2
6900	70.4
7100	69.5
7300	70
7500	68.9
7750	65.2
8000	63.6
8250	70.8
8500	72.3
8750	71.2
9000	65.4
9250	63.3
9500	69.9
9750	71.8
10000	70.5
10300	68.1
10600	66.7
10900	68
11200	66.7
11500	70.2
11800	67.3
12200	71
12500	69.1
12800	64.7
13200	71.9
13600	71.9
14000	66.9
14500	67.7
15000	68.4
15500	62
16000	69.2
16500	69.8
17000	67
17500	70.3
18000	69.2
18500	66.2
19000	68.3
19500	63.1
20000	63.7
20600	55.2
21200	60.1
21800	56.2
22400	55.4
