Frequency Spectrum for Input Signal

Data Shown:    STINGER 15 A G3 (LD Systems)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 160°  

Freq [Hz]	Signal Level [dBSPL]
22.4	41.7
23	45.2
23.6	48.7
24	50.6
25	52
25.8	53.1
26.5	53.7
27.2	56.9
28	59.8
29	62.2
30	64.5
30.7	66.8
31.5	68.5
32.5	70
33.5	72.4
34.5	74.5
35.5	75.9
36.5	74.5
37.5	72.5
38.7	72
40	76.6
41.2	79.4
42.5	82
43.7	85.2
45	88.9
46.2	91.1
47.5	92.6
48.7	92.1
50	92.3
51.5	91.3
53	90
54.5	89.9
56	90.3
58	90.6
60	91.1
61.5	91.8
63	92.6
65	93.3
67	93.6
69	94
71	94.6
73	95.6
75	96.6
77.5	97.3
80	97.4
82.5	97.3
85	97.1
87.5	96.8
90	96.4
92.5	96.1
95	95.5
97.5	94.8
100	93.7
103	92.4
106	91.3
109	89.9
112	89.7
115	89.1
118	88.5
122	87.9
125	87.5
128	87.2
132	87
136	86.6
140	85.9
145	85.5
150	85.1
155	84.6
160	84.1
165	83.8
170	83.8
175	84.8
180	85
185	83.7
190	83.6
195	83.9
200	84.1
206	83.9
212	83.4
218	82.4
224	80.7
230	79.7
236	78.8
240	78.4
250	78.3
258	78.8
265	79.4
272	79.3
280	79.3
290	79.5
300	79.5
307	78.6
315	78.6
325	79.5
335	80
345	80
355	79.6
365	79.1
375	78.8
387	78.9
400	79.2
412	78.9
425	78.3
437	77
450	77.3
462	78.6
475	78
487	76.3
500	77.1
515	78.2
530	79.3
545	78.1
560	76.7
580	76.7
600	76.1
615	75.1
630	73.7
650	73.6
670	72.9
690	73.3
710	75.5
730	76.4
750	74.4
775	72.6
800	72.1
825	71.2
850	69.6
875	67.1
900	68.4
925	67.8
950	66.1
975	64.5
1000	67.9
1030	69
1060	64
1090	64
1120	63.9
1150	58.6
1180	56.8
1220	53.9
1250	67.8
1280	68.6
1320	67.8
1360	65
1400	64.1
1450	65.1
1500	65.2
1550	65.9
1600	67.2
1650	66.2
1700	65.2
1750	61.5
1800	63.1
1850	51.2
1900	52.8
1950	61.1
2000	57.8
2060	62.1
2120	63.5
2180	63.3
2240	63.4
2300	62.9
2360	62.7
2400	62.3
2500	63.4
2580	64.1
2650	62.9
2720	58.4
2800	60.2
2900	58.3
3000	56.3
3070	63.7
3150	65.3
3250	64.6
3350	63.3
3450	62.1
3550	61.8
3650	62.1
3750	60.9
3870	62.4
4000	62.6
4120	61.1
4250	56
4370	57.9
4500	58.8
4620	59.9
4750	60.6
4870	57.8
5000	55.5
5150	56.8
5300	56.2
5450	56.8
5600	54.6
5800	57.2
6000	57.3
6150	57.6
6300	55.2
6500	56.3
6700	58.1
6900	59.2
7100	58.1
7300	54.6
7500	54.1
7750	58.2
8000	55.5
8250	59.6
8500	58.6
8750	57.8
9000	57.9
9250	59.7
9500	60.5
9750	60.2
10000	57.2
10300	57.3
10600	55
10900	59.9
11200	58.2
11500	61.1
11800	57.1
12200	53.5
12500	56.9
12800	53
13200	56.7
13600	57.8
14000	56.4
14500	54.6
15000	60.2
15500	56.4
16000	58.9
16500	56.6
17000	62.9
17500	58.5
18000	54.4
18500	58.5
19000	57
19500	56.7
20000	51.2
20600	47.4
21200	42.4
21800	45.4
22400	39.4
