Frequency Spectrum for Input Signal

Data Shown:    IC6-1082/96 (Community Professional Loudspeakers)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 100°  

Freq [Hz]	Signal Level [dBSPL]
22.4	38.1
23	38.7
23.6	39.2
24	39.6
25	39.8
25.8	40
26.5	40.3
27.2	41.3
28	42.4
29	43.4
30	44.6
30.7	46.3
31.5	47.8
32.5	48.9
33.5	49.2
34.5	49.2
35.5	49.2
36.5	49.7
37.5	50.3
38.7	50.9
40	51.8
41.2	52.6
42.5	53.9
43.7	55.2
45	56.8
46.2	59.1
47.5	60.8
48.7	61.9
50	62.9
51.5	64
53	65
54.5	66.5
56	67.9
58	69.5
60	70.9
61.5	72.4
63	73.7
65	74.9
67	75.7
69	76.4
71	77
73	77.7
75	78.3
77.5	78.8
80	79
82.5	79.6
85	79.9
87.5	80.1
90	80.3
92.5	80.5
95	80.8
97.5	81.1
100	81.5
103	81.5
106	81.8
109	82
112	82.4
115	82.5
118	82.6
122	82.5
125	82.2
128	83
132	83.4
136	83.3
140	83.8
145	84.1
150	84.3
155	84.6
160	84.7
165	84.6
170	84.6
175	84.4
180	83.9
185	83.6
190	83.5
195	82.8
200	83
206	82.5
212	83.3
218	83.8
224	83.5
230	83.2
236	83.2
240	83.4
250	83.2
258	83
265	82.1
272	82.5
280	82
290	82.7
300	83.7
307	83.6
315	84.2
325	84.5
335	84.9
345	85.6
355	85.5
365	85.2
375	85
387	85.5
400	86.1
412	86.5
425	86.6
437	86.4
450	85.9
462	85
475	83.8
487	82.7
500	82.9
515	82.8
530	82.9
545	82.9
560	82.6
580	82.3
600	82
615	82
630	82.4
650	83
670	83.5
690	83.2
710	82.1
730	81.3
750	81.6
775	82.1
800	82.2
825	81.6
850	80.7
875	79.8
900	78.7
925	77.1
950	75
975	73.5
1000	73.7
1030	74.4
1060	74.2
1090	72.1
1120	70.1
1150	69.2
1180	68.1
1220	68
1250	69.4
1280	70.2
1320	70.8
1360	71.6
1400	71.5
1450	70
1500	68.8
1550	67.8
1600	66.3
1650	66.1
1700	66.9
1750	65.7
1800	62
1850	60.5
1900	61.8
1950	64.2
2000	65.5
2060	66.6
2120	67.7
2180	69.3
2240	70.2
2300	70.2
2360	69.6
2400	70.2
2500	72
2580	71.2
2650	69.4
2720	64.8
2800	55.7
2900	60.6
3000	59.1
3070	53.9
3150	55.6
3250	59.7
3350	57.2
3450	60.2
3550	66.4
3650	67.2
3750	67.9
3870	63.3
4000	61.8
4120	68.4
4250	71.3
4370	68.4
4500	60
4620	59.3
4750	59.1
4870	61.8
5000	58.5
5150	59.2
5300	64.1
5450	62.8
5600	61.1
5800	63.6
6000	64.5
6150	59.2
6300	58.5
6500	64.7
6700	60.6
6900	62.4
7100	60
7300	60.2
7500	61.4
7750	65.2
8000	59.6
8250	64.8
8500	60.4
8750	59.1
9000	60.8
9250	56.3
9500	51.7
9750	58.2
10000	63.1
10300	59.8
10600	64
10900	63.1
11200	59.5
11500	54.9
11800	52.1
12200	58.6
12500	61.3
12800	63.2
13200	56.4
13600	55.9
14000	57
14500	57.5
15000	56.3
15500	57.3
16000	63.2
16500	56
17000	54
17500	56
18000	54.7
18500	58.1
19000	51.6
19500	51.5
20000	59.3
20600	60.8
21200	57.1
21800	58.9
22400	64.1
