"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.8864	20.5078	48.903	20.5078	49.4393	20.5078	49.5215	20.5078	49.674	20.5078	49.4948
21.2402	51.9324	21.2402	50.9718	21.2402	51.4853	21.2402	51.5363	21.2402	51.6947	21.2402	51.528
21.9727	52.4518	21.9727	51.0971	21.9727	51.9082	21.9727	51.8149	21.9727	51.6295	21.9727	51.8222
22.7051	52.7472	22.7051	51.5049	22.7051	52.2323	22.7051	52.179	22.7051	52.117	22.7051	52.1843
23.4375	54.3775	23.4375	53.046	23.4375	53.8561	23.4375	53.7285	23.4375	53.4745	23.4375	53.7428
24.1699	55.7219	24.1699	54.4217	24.1699	55.2088	24.1699	55.0927	24.1699	54.8522	24.1699	55.1038
25.6348	57.7346	25.6348	56.4083	25.6348	57.2125	25.6348	57.0865	25.6348	56.8231	25.6348	57.0996
26.3672	58.8493	26.3672	57.5181	26.3672	58.3171	26.3672	58.2176	26.3672	58.0149	26.3672	58.2257
27.0996	59.8095	27.0996	58.4584	27.0996	59.2766	27.0996	59.1551	27.0996	58.9112	27.0996	59.1681
27.832	60.6711	27.832	59.3286	27.832	60.1466	27.832	60.0111	27.832	59.7323	27.832	60.0264
29.2969	62.8256	29.2969	61.5089	29.2969	62.305	29.2969	62.1913	29.2969	61.9533	29.2969	62.2015
30.0293	63.8787	30.0293	62.551	30.0293	63.3512	30.0293	63.2434	30.0293	63.028	30.0293	63.2536
31.4941	65.6348	31.4941	64.3294	31.4941	65.1136	31.4941	65.0102	31.4941	64.808	31.4941	65.0204
32.2266	66.3748	32.2266	65.0442	32.2266	65.8493	32.2266	65.7241	32.2266	65.4769	32.2266	65.7389
33.6914	68.4153	33.6914	67.0277	33.6914	67.869	33.6914	67.7413	33.6914	67.4879	33.6914	67.756
34.4238	69.4613	34.4238	68.0897	34.4238	68.9167	34.4238	68.7988	34.4238	68.568	34.4238	68.8121
35.8887	71.2771	35.8887	69.8581	35.8887	70.72	35.8887	70.5882	35.8887	70.3287	35.8887	70.6037
37.3535	73.2123	37.3535	71.8141	37.3535	72.6612	37.3535	72.5367	37.3535	72.2973	37.3535	72.5514
38.8184	75.042	38.8184	73.653	38.8184	74.4929	38.8184	74.3679	38.8184	74.1326	38.8184	74.3837
39.5508	75.9657	39.5508	74.556	39.5508	75.4082	39.5508	75.2835	39.5508	75.051	39.5508	75.2993
41.0156	77.7741	41.0156	76.3678	41.0156	77.216	41.0156	77.0957	41.0156	76.8831	41.0156	77.112
42.4805	79.4337	42.4805	77.9808	42.4805	78.8686	42.4805	78.7166	42.4805	78.4323	42.4805	78.7383
43.9453	80.9253	43.9453	79.4754	43.9453	80.3628	43.9453	80.2066	43.9453	79.9152	43.9453	80.2294
45.4102	82.0559	45.4102	80.6142	45.4102	81.4944	45.4102	81.3415	45.4102	81.0541	45.4102	81.3636
47.6074	83.1194	47.6074	81.6774	47.6074	82.5528	47.6074	82.4107	47.6074	82.1536	47.6074	82.4317
49.0723	83.5323	49.0723	82.0757	49.0723	82.9606	49.0723	82.816	49.0723	82.5616	49.0723	82.8384
50.5371	83.7021	50.5371	82.2306	50.5371	83.1261	50.5371	82.9774	50.5371	82.7184	50.5371	83.0009
52.7344	83.7197	52.7344	82.2794	52.7344	83.1558	52.7344	83.007	52.7344	82.7531	52.7344	83.0313
54.1992	83.6309	54.1992	82.2084	54.1992	83.0716	54.1992	82.9218	54.1992	82.6698	54.1992	82.9475
56.3965	83.5498	56.3965	82.102	56.3965	82.9773	56.3965	82.8301	56.3965	82.5949	56.3965	82.8569
58.5938	83.4683	58.5938	82.009	58.5938	82.8923	58.5938	82.7419	58.5938	82.5139	58.5938	82.7708
60.0586	83.3994	60.0586	81.9331	60.0586	82.8224	60.0586	82.6603	60.0586	82.4182	60.0586	82.6932
62.2559	83.4417	62.2559	81.9269	62.2559	82.8508	62.2559	82.6705	62.2559	82.3999	62.2559	82.7081
64.4531	83.5079	64.4531	82.0027	64.4531	82.9278	64.4531	82.731	64.4531	82.4238	64.4531	82.7716
66.6504	83.5465	66.6504	82.0459	66.6504	82.9718	66.6504	82.7573	66.6504	82.4056	66.6504	82.8014
69.5801	83.7424	69.5801	82.2049	69.5801	83.1474	69.5801	82.9464	69.5801	82.6201	69.5801	82.9875
71.7773	83.8886	71.7773	82.3727	71.7773	83.2971	71.7773	83.1034	71.7773	82.8062	71.7773	83.1451
73.9746	84.0638	73.9746	82.5737	73.9746	83.4746	73.9746	83.2934	73.9746	83.0351	73.9746	83.3348
76.9043	84.1864	76.9043	82.6793	76.9043	83.5885	76.9043	83.4055	76.9043	83.1706	76.9043	83.4507
79.834	84.4189	79.834	82.9169	79.834	83.8277	79.834	83.6226	79.834	83.3748	79.834	83.6767
82.7637	84.6617	82.7637	83.093	82.7637	84.0626	82.7637	83.8022	82.7637	83.4291	82.7637	83.8669
85.6934	84.663	85.6934	83.1458	85.6934	84.0589	85.6934	83.8633	85.6934	83.5972	85.6934	83.9121
88.623	84.6468	88.623	83.1155	88.623	84.0285	88.623	83.8394	88.623	83.6409	88.623	83.8942
91.5527	84.5914	91.5527	83.0065	91.5527	83.9543	91.5527	83.7472	91.5527	83.5801	91.5527	83.8138
94.4824	84.7903	94.4824	83.1099	94.4824	84.1468	94.4824	83.8621	94.4824	83.5845	94.4824	83.9491
98.1445	84.8934	98.1445	83.2452	98.1445	84.2677	98.1445	83.9636	98.1445	83.5694	98.1445	84.0474
101.807	84.7269	101.807	83.09	101.807	84.097	101.807	83.7983	101.807	83.4864	101.807	83.8899
105.469	84.6806	105.469	82.9871	105.469	84.0317	105.469	83.7101	105.469	83.3667	105.469	83.8094
109.131	84.6679	109.131	82.9046	109.131	83.9977	109.131	83.6685	109.131	83.3323	109.131	83.7709
112.793	84.5934	112.793	82.832	112.793	83.9325	112.793	83.5871	112.793	83.2497	112.793	83.6957
116.455	84.4608	116.455	82.6932	116.455	83.8051	116.455	83.4276	116.455	83.0658	116.455	83.5487
120.85	84.4469	120.85	82.6449	120.85	83.7831	120.85	83.364	120.85	82.9751	120.85	83.5027
125.244	84.4084	125.244	82.5567	125.244	83.7439	125.244	83.2891	125.244	82.821	125.244	83.4341
129.639	84.2049	129.639	82.3741	129.639	83.5548	129.639	83.0927	129.639	82.584	129.639	83.236
134.033	83.9932	134.033	82.1389	134.033	83.3236	134.033	82.8789	134.033	82.4597	134.033	83.0245
138.428	83.8751	138.428	81.9285	138.428	83.1863	138.428	82.7152	138.428	82.3421	138.428	82.8753
143.555	83.7554	143.555	81.6899	143.555	83.0551	143.555	82.5079	143.555	82.0567	143.555	82.6922
148.682	83.7219	148.682	81.5415	148.682	83.0193	148.682	82.4116	148.682	81.8904	148.682	82.6114
153.809	83.8034	153.809	81.5406	153.809	83.1172	153.809	82.4367	153.809	81.7576	153.809	82.6491
159.668	84.0639	159.668	81.8297	159.668	83.4086	159.668	82.744	159.668	82.0835	159.668	82.9448
164.795	84.1535	164.795	81.9723	164.795	83.5306	164.795	82.8726	164.795	82.2523	164.795	83.0707
170.654	84.0097	170.654	81.6993	170.654	83.3564	170.654	82.664	170.654	82.1313	170.654	82.8848
176.514	83.569	176.514	81.003	176.514	82.8682	176.514	82.0913	176.514	81.4904	176.514	82.3403
183.105	82.9408	183.105	80.0247	183.105	82.1967	183.105	81.34	183.105	80.6188	183.105	81.6026
189.697	82.4411	189.697	79.5507	189.697	81.756	189.697	80.8549	189.697	79.9714	189.697	81.1152
196.289	81.9182	196.289	78.9239	196.289	81.2327	196.289	80.3095	196.289	79.4938	196.289	80.5798
202.881	81.6343	202.881	78.4145	202.881	80.9499	202.881	79.9455	202.881	78.9937	202.881	80.2309
210.205	81.3612	210.205	78.5472	210.205	80.8565	210.205	79.8266	210.205	78.6963	210.205	80.1004
217.529	81.3176	217.529	78.9281	217.529	80.9546	217.529	79.9471	217.529	78.9522	217.529	80.222
225.586	81.7564	225.586	79.8736	225.586	81.6689	225.586	80.4567	225.586	79.2589	225.586	80.8095
232.91	82.5517	232.91	80.8981	232.91	82.5307	232.91	81.3808	232.91	79.8726	232.91	81.68
241.699	82.7118	241.699	81.2576	241.699	82.7575	241.699	81.6261	241.699	80.2498	241.699	81.9287
249.756	83.1122	249.756	82.2339	249.756	83.3709	249.756	82.1802	249.756	80.6242	249.756	82.5114
258.545	83.5676	258.545	82.9555	258.545	83.8739	258.545	82.7018	258.545	81.147	258.545	83.0404
268.066	83.462	268.066	82.8906	268.066	83.8116	268.066	82.5115	268.066	81.1664	268.066	82.9332
277.588	83.6122	277.588	83.3873	277.588	84.1287	277.588	82.8096	277.588	81.1922	277.588	83.2216
287.109	83.498	287.109	83.4432	287.109	84.1059	287.109	82.7619	287.109	81.2276	287.109	83.1925
297.363	84.0271	297.363	83.9479	297.363	84.7506	297.363	83.192	297.363	81.1393	297.363	83.681
307.617	84.4342	307.617	84.1416	307.617	85.0575	307.617	83.6589	307.617	81.6301	307.617	84.0544
318.604	84.6429	318.604	84.2435	318.604	85.2766	318.604	83.8238	318.604	81.4987	318.604	84.2171
329.59	84.8985	329.59	84.3485	329.59	85.3421	329.59	84.1265	329.59	82.0362	329.59	84.4259
341.309	84.599	341.309	84.2651	341.309	85.1636	341.309	83.6923	341.309	81.9552	341.309	84.1595
353.76	84.5445	353.76	83.7167	353.76	84.7528	353.76	83.5072	353.76	81.3424	353.76	83.8453
366.211	84.2328	366.211	83.5114	366.211	84.5796	366.211	83.2062	366.211	80.7581	366.211	83.5788
378.662	84.9476	378.662	83.5983	378.662	85.0477	378.662	83.8529	378.662	81.5122	378.662	84.1211
392.578	84.679	392.578	83.0838	392.578	84.808	392.578	83.7176	392.578	81.349	392.578	83.8932
405.762	84.7549	405.762	83.42	405.762	85.1475	405.762	83.7513	405.762	81.7112	405.762	84.087
420.41	85.3251	420.41	83.6333	420.41	85.3657	420.41	84.2733	420.41	81.3742	420.41	84.4294
435.059	84.6067	435.059	82.672	435.059	84.5832	435.059	83.5021	435.059	81.4568	435.059	83.6979
450.439	85.0245	450.439	82.7854	450.439	84.7391	450.439	83.7141	450.439	81.564	450.439	83.9054
466.553	85.1292	466.553	82.5802	466.553	84.8388	466.553	83.7288	466.553	81.6129	466.553	83.9448
482.666	84.9965	482.666	82.803	482.666	84.946	482.666	83.0804	482.666	80.692	482.666	83.6968
500.244	84.883	500.244	83.0104	500.244	85.4098	500.244	83.7166	500.244	80.9087	500.244	84.0975
517.822	85.3689	517.822	83.2668	517.822	85.4895	517.822	83.9062	517.822	82.1141	517.822	84.3588
536.133	86.1693	536.133	83.8623	536.133	86.0873	536.133	83.5264	536.133	81.705	536.133	84.6077
554.443	85.6326	554.443	83.2325	554.443	85.6008	554.443	82.525	554.443	80.4677	554.443	83.9077
574.219	86.6387	574.219	82.7098	574.219	86.271	574.219	83.0772	574.219	80.2611	574.219	84.4592
594.727	86.7456	594.727	83.1979	594.727	86.1717	594.727	82.9936	594.727	80.8049	594.727	84.4817
615.234	87.0335	615.234	84.2471	615.234	86.0901	615.234	82.9095	615.234	80.5248	615.234	84.5722
637.207	85.7303	637.207	83.4813	637.207	86.1115	637.207	82.2547	637.207	79.1137	637.207	84.0296
659.912	84.7399	659.912	81.8373	659.912	84.6036	659.912	82.1022	659.912	76.9229	659.912	82.9619
683.35	85.6549	683.35	81.8053	683.35	84.6728	683.35	81.895	683.35	77.0256	683.35	83.1004
706.787	85.5184	706.787	81.9036	706.787	84.7879	706.787	82.4642	706.787	76.2911	706.787	83.2802
731.689	85.7824	731.689	82.1824	731.689	84.1824	731.689	82.0478	731.689	76.649	731.689	83.0159
758.057	85.2367	758.057	82.2697	758.057	83.0156	758.057	81.669	758.057	74.1249	758.057	82.3393
784.424	84.3462	784.424	82.6516	784.424	83.2563	784.424	82.5762	784.424	78.1655	784.424	82.7135
812.256	84.8176	812.256	83.218	812.256	83.9074	812.256	80.8738	812.256	77.6781	812.256	82.5331
840.82	85.0579	840.82	83.1764	840.82	83.6673	840.82	80.1632	840.82	77.9421	840.82	82.3226
870.85	85.2198	870.85	82.7378	870.85	83.5827	870.85	79.6669	870.85	76.5679	870.85	82.1044
901.611	85.254	901.611	82.4565	901.611	84.0403	901.611	80.2782	901.611	76.6424	901.611	82.3952
933.105	85.3243	933.105	82.1065	933.105	84.2435	933.105	79.9463	933.105	76.5585	933.105	82.3754
966.064	85.4572	966.064	81.8506	966.064	84.7015	966.064	80.1444	966.064	76.3382	966.064	82.6107
999.756	85.1559	999.756	81.6635	999.756	84.4959	999.756	79.768	999.756	75.4977	999.756	82.3327
1,034.91	84.8023	1,034.91	81.1669	1,034.91	84.4706	1,034.91	80.1426	1,034.91	75.3855	1,034.91	82.2804
1,071.53	84.2614	1,071.53	81.1956	1,071.53	83.9839	1,071.53	80.1078	1,071.53	73.4393	1,071.53	81.9126
1,109.62	83.6277	1,109.62	80.9959	1,109.62	83.6221	1,109.62	79.8108	1,109.62	74.3433	1,109.62	81.5553
1,148.44	83.5191	1,148.44	80.563	1,148.44	84.1722	1,148.44	79.9506	1,148.44	74.6466	1,148.44	81.785
1,189.45	82.7622	1,189.45	79.6787	1,189.45	84.1349	1,189.45	79.9174	1,189.45	74.5611	1,189.45	81.5627
1,231.2	82.7072	1,231.2	79.8362	1,231.2	84.3032	1,231.2	79.9201	1,231.2	73.6793	1,231.2	81.6317
1,274.41	82.2966	1,274.41	79.6499	1,274.41	84.0607	1,274.41	79.8351	1,274.41	73.8021	1,274.41	81.4177
1,319.82	82.1181	1,319.82	79.2094	1,319.82	83.6163	1,319.82	79.0323	1,319.82	72.6732	1,319.82	80.9073
1,365.97	81.7539	1,365.97	78.6834	1,365.97	83.3062	1,365.97	78.4016	1,365.97	72.1018	1,365.97	80.4896
1,414.31	81.2855	1,414.31	79.6314	1,414.31	82.7218	1,414.31	78.0291	1,414.31	71.6662	1,414.31	80.1124
1,464.11	81.1224	1,464.11	78.7874	1,464.11	82.6557	1,464.11	77.9247	1,464.11	71.8082	1,464.11	79.9517
1,515.38	80.7706	1,515.38	78.952	1,515.38	82.779	1,515.38	78.1462	1,515.38	72.7615	1,515.38	80.0507
1,568.85	80.8725	1,568.85	79.4663	1,568.85	82.6396	1,568.85	78.1497	1,568.85	72.7507	1,568.85	80.0451
1,624.51	81.0332	1,624.51	78.8995	1,624.51	82.2038	1,624.51	77.6541	1,624.51	70.9048	1,624.51	79.6447
1,681.64	81.2674	1,681.64	80.0036	1,681.64	82.126	1,681.64	77.8666	1,681.64	70.3159	1,681.64	79.809
1,740.97	81.7791	1,740.97	79.4906	1,740.97	82.732	1,740.97	78.6812	1,740.97	71.407	1,740.97	80.3394
1,802.49	82.1066	1,802.49	80.5029	1,802.49	83.7539	1,802.49	79.3939	1,802.49	71.5775	1,802.49	81.1631
1,866.21	82.7183	1,866.21	80.8269	1,866.21	84.1081	1,866.21	79.5292	1,866.21	71.912	1,866.21	81.4974
1,932.13	82.7932	1,932.13	81.3628	1,932.13	83.5834	1,932.13	79.2155	1,932.13	72.0595	1,932.13	81.2432
2,000.24	82.5181	2,000.24	80.7351	2,000.24	84.5656	2,000.24	80.2044	2,000.24	73.9694	2,000.24	81.8892
2,070.56	83.2663	2,070.56	81.7876	2,070.56	85.3552	2,070.56	81.4349	2,070.56	74.5954	2,070.56	82.8133
2,143.8	83.3759	2,143.8	81.8431	2,143.8	84.801	2,143.8	81.2855	2,143.8	73.6277	2,143.8	82.5149
2,219.24	83.9169	2,219.24	81.5271	2,219.24	83.9576	2,219.24	80.7683	2,219.24	75.4639	2,219.24	82.089
2,297.61	83.7161	2,297.61	81.9272	2,297.61	85.5478	2,297.61	81.7472	2,297.61	73.6109	2,297.61	83.0509
2,378.17	82.6331	2,378.17	81.3084	2,378.17	85.5938	2,378.17	81.8007	2,378.17	73.1758	2,378.17	82.9
2,462.4	82.7941	2,462.4	81.0576	2,462.4	84.5341	2,462.4	80.8012	2,462.4	72.747	2,462.4	82.0838
2,548.83	82.8925	2,548.83	80.4844	2,548.83	84.3232	2,548.83	80.3834	2,548.83	71.8287	2,548.83	81.8179
2,638.92	82.9415	2,638.92	81.2017	2,638.92	84.5887	2,638.92	80.3939	2,638.92	71.9773	2,638.92	82.0224
2,731.93	83.143	2,731.93	80.8735	2,731.93	84.3591	2,731.93	80.0742	2,731.93	71.9704	2,731.93	81.827
2,828.61	83.3998	2,828.61	80.7218	2,828.61	84.646	2,828.61	80.257	2,828.61	72.4567	2,828.61	82.046
2,928.22	83.6822	2,928.22	80.4108	2,928.22	84.2436	2,928.22	80.0546	2,928.22	72.675	2,928.22	81.8251
3,031.49	83.9282	3,031.49	80.7809	3,031.49	83.5705	3,031.49	79.8093	3,031.49	72.3405	3,031.49	81.5341
3,138.43	83.7553	3,138.43	80.4713	3,138.43	83.8766	3,138.43	80.111	3,138.43	72.2237	3,138.43	81.6842
3,249.02	83.9062	3,249.02	80.5293	3,249.02	83.81	3,249.02	80.3761	3,249.02	72.4636	3,249.02	81.764
3,363.28	84.3035	3,363.28	80.6101	3,363.28	83.2713	3,363.28	79.9755	3,363.28	71.7582	3,363.28	81.5081
3,481.93	83.7979	3,481.93	80.4503	3,481.93	83.2854	3,481.93	79.9409	3,481.93	71.4322	3,481.93	81.3792
3,604.98	83.9974	3,604.98	80.7348	3,604.98	83.3436	3,604.98	79.925	3,604.98	70.692	3,604.98	81.4591
3,732.42	83.9093	3,732.42	80.7455	3,732.42	83.1695	3,732.42	79.6887	3,732.42	70.4774	3,732.42	81.3043
3,863.53	83.4916	3,863.53	81.0941	3,863.53	83.163	3,863.53	79.5075	3,863.53	69.8553	3,863.53	81.2009
3,999.76	83.2655	3,999.76	81.0711	3,999.76	83.3683	3,999.76	79.8727	3,999.76	70.2114	3,999.76	81.3441
4,141.11	83.736	4,141.11	81.225	4,141.11	83.1899	4,141.11	79.8193	4,141.11	70.4242	4,141.11	81.3627
4,286.87	82.895	4,286.87	81.2485	4,286.87	83.8937	4,286.87	80.2145	4,286.87	70.3442	4,286.87	81.6288
4,438.48	83.2686	4,438.48	81.1744	4,438.48	83.7797	4,438.48	80.5379	4,438.48	71.0765	4,438.48	81.7292
4,594.48	83.5312	4,594.48	81.3688	4,594.48	84.3356	4,594.48	80.8854	4,594.48	70.8643	4,594.48	82.1341
4,757.08	83.4883	4,757.08	81.4239	4,757.08	84.19	4,757.08	81.0253	4,757.08	71.6932	4,757.08	82.1175
4,924.8	84.1347	4,924.8	81.0456	4,924.8	84.1695	4,924.8	80.95	4,924.8	70.9123	4,924.8	82.1533
5,098.39	83.9825	5,098.39	80.813	5,098.39	84.2407	5,098.39	81.1545	5,098.39	71.5264	5,098.39	82.2031
5,277.83	84.1512	5,277.83	80.552	5,277.83	83.3507	5,277.83	80.5593	5,277.83	70.03	5,277.83	81.6512
5,463.87	83.9118	5,463.87	80.2147	5,463.87	83.3114	5,463.87	79.979	5,463.87	69.5578	5,463.87	81.3847
5,656.49	83.3493	5,656.49	80.4013	5,656.49	82.3146	5,656.49	79.5711	5,656.49	69.5069	5,656.49	80.7684
5,856.45	82.4446	5,856.45	80.9786	5,856.45	81.6075	5,856.45	79.3074	5,856.45	68.5802	5,856.45	80.3068
6,062.99	81.8122	6,062.99	80.9231	6,062.99	81.2762	6,062.99	78.6832	6,062.99	67.3113	6,062.99	79.8644
6,276.86	80.9901	6,276.86	80.1458	6,276.86	81.9379	6,276.86	78.618	6,276.86	68.2763	6,276.86	79.8786
6,498.05	80.4411	6,498.05	79.7624	6,498.05	81.8372	6,498.05	79.3129	6,498.05	69.1569	6,498.05	79.9379
6,727.29	79.9625	6,727.29	79.2101	6,727.29	81.0972	6,727.29	80.103	6,727.29	70.0979	6,727.29	79.8356
6,964.6	80.1562	6,964.6	78.8003	6,964.6	80.4488	6,964.6	80.7579	6,964.6	70.9927	6,964.6	79.904
7,209.96	81.3763	7,209.96	78.8068	7,209.96	81.3686	7,209.96	80.8006	7,209.96	70.6371	7,209.96	80.3777
7,464.11	82.0626	7,464.11	78.4226	7,464.11	81.8838	7,464.11	79.7614	7,464.11	69.4482	7,464.11	80.2343
7,727.78	82.4147	7,727.78	77.7029	7,727.78	81.844	7,727.78	78.2762	7,727.78	66.6807	7,727.78	79.7535
8,000.24	82.2883	8,000.24	77.5096	8,000.24	82.2995	8,000.24	76.9561	8,000.24	64.2786	8,000.24	79.5977
8,282.23	81.9156	8,282.23	77.5847	8,282.23	83.6492	8,282.23	77.3632	8,282.23	62.6295	8,282.23	80.3383
8,574.46	81.9906	8,574.46	77.2676	8,574.46	84.7817	8,574.46	78.0543	8,574.46	62.6118	8,574.46	81.1443
8,876.22	82.1735	8,876.22	76.6583	8,876.22	84.7962	8,876.22	77.6539	8,876.22	62.1054	8,876.22	81.0792
9,189.7	81.7698	9,189.7	75.6045	9,189.7	83.6369	9,189.7	75.8715	9,189.7	59.9046	9,189.7	79.944
9,513.43	80.966	9,513.43	75.1353	9,513.43	81.786	9,513.43	74.088	9,513.43	59.4111	9,513.43	78.3731
9,848.88	80.4601	9,848.88	75.3655	9,848.88	81.6494	9,848.88	72.7939	9,848.88	56.4946	9,848.88	78.0297
10,196.8	80.004	10,196.8	74.9519	10,196.8	82.4676	10,196.8	72.7418	10,196.8	55.6965	10,196.8	78.4481
10,556.4	79.955	10,556.4	73.4974	10,556.4	83.2736	10,556.4	73.3663	10,556.4	56.3612	10,556.4	79.0098
10,928.5	79.8483	10,928.5	71.527	10,928.5	83.7035	10,928.5	73.9323	10,928.5	56.5449	10,928.5	79.3202
11,313.7	80.0495	11,313.7	71.2145	11,313.7	83.4031	11,313.7	73.2328	11,313.7	56.1594	11,313.7	79.0463
11,712.9	79.6445	11,712.9	71.2376	11,712.9	82.0744	11,712.9	71.6951	11,712.9	55.2642	11,712.9	77.8743
12,126	78.9866	12,126	70.3167	12,126	81.4127	12,126	70.0001	12,126	51.2834	12,126	77.1191
12,553.7	78.5414	12,553.7	68.5037	12,553.7	81.8897	12,553.7	70.4779	12,553.7	53.1333	12,553.7	77.4022
12,996.1	78.2722	12,996.1	69.7327	12,996.1	81.7014	12,996.1	71.2794	12,996.1	55.2388	12,996.1	77.3137
13,454.6	77.4217	13,454.6	70.0843	13,454.6	81.0823	13,454.6	71.1441	13,454.6	57.3697	13,454.6	76.7357
13,928.5	77.2545	13,928.5	69.3445	13,928.5	79.311	13,928.5	69.0661	13,928.5	56.0085	13,928.5	75.2173
14,419.9	77.1133	14,419.9	67.9598	14,419.9	78.8464	14,419.9	66.5913	14,419.9	51.0401	14,419.9	74.6343
14,928.2	76.0639	14,928.2	69.0497	14,928.2	79.1507	14,928.2	66.8655	14,928.2	51.6452	14,928.2	74.7152
15,454.8	75.5823	15,454.8	69.6799	15,454.8	79.067	15,454.8	67.9611	15,454.8	52.8475	15,454.8	74.682
15,999.8	75.6108	15,999.8	69.1413	15,999.8	78.4085	15,999.8	68.1548	15,999.8	53.6747	15,999.8	74.208
16,564.5	75.8159	16,564.5	67.3923	16,564.5	77.7217	16,564.5	66.4232	16,564.5	52.3396	16,564.5	73.5558
17,148.2	75.7911	17,148.2	67.6175	17,148.2	78.402	17,148.2	64.6093	17,148.2	49.381	17,148.2	73.9447
17,753.2	75.3343	17,753.2	65.3688	17,753.2	79.0561	17,753.2	64.1176	17,753.2	50.4378	17,753.2	74.3148
18,379.4	73.7748	18,379.4	63.1	18,379.4	78.1363	18,379.4	63.6657	18,379.4	53.4521	18,379.4	73.3115
19,027.6	70.9627	19,027.6	62.6259	19,027.6	76.5701	19,027.6	62.0253	19,027.6	52.1816	19,027.6	71.6153
