"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	53.2197	20.5078	52.2186	20.5078	52.7479
21.9727	56.2281	21.9727	55.5496	21.9727	55.9021
23.4375	55.9269	23.4375	55.3078	23.4375	55.6284
24.9023	56.4808	24.9023	55.7105	24.9023	56.1127
26.3672	57.1037	26.3672	56.4278	26.3672	56.7789
27.832	58.0188	27.832	57.3939	27.832	57.7176
29.2969	59.0858	29.2969	58.3183	29.2969	58.719
30.7617	59.8448	30.7617	59.21	30.7617	59.539
32.2266	60.4699	32.2266	59.7663	32.2266	60.1323
33.6914	61.2992	33.6914	60.6168	33.6914	60.9714
35.1562	62.2144	35.1562	61.551	35.1562	61.8954
36.6211	62.7887	36.6211	62.0655	36.6211	62.4421
38.0859	63.7968	38.0859	63.1131	38.0859	63.4684
39.5508	64.3799	39.5508	63.6689	39.5508	64.0389
41.0156	63.3689	41.0156	62.57	41.0156	62.9878
42.4805	64.6606	42.4805	63.9786	42.4805	64.333
43.9453	65.459	43.9453	64.7742	43.9453	65.1301
45.4102	66.1363	45.4102	65.4092	45.4102	65.7879
46.875	66.7417	46.875	66.0761	46.875	66.4216
48.3398	67.2918	48.3398	66.6587	48.3398	66.9868
51.2695	68.4018	51.2695	67.7394	51.2695	68.0832
52.7344	68.8672	52.7344	68.2015	52.7344	68.5471
54.1992	69.3415	54.1992	68.6757	54.1992	69.0213
55.6641	69.9055	55.6641	69.2306	55.6641	69.5811
58.5938	70.7901	58.5938	70.1119	58.5938	70.4642
60.0586	71.2684	60.0586	70.5918	60.0586	70.9433
62.9883	72.119	62.9883	71.4308	62.9883	71.7885
64.4531	72.5606	64.4531	71.8567	64.4531	72.2229
67.3828	73.4172	67.3828	72.6806	67.3828	73.0645
68.8477	73.7887	68.8477	73.0859	68.8477	73.4515
71.7773	74.5666	71.7773	73.8638	71.7773	74.2294
74.707	75.3462	74.707	74.6618	74.707	75.0174
77.6367	76.0508	77.6367	75.3699	77.6367	75.7237
79.1016	76.4087	79.1016	75.7183	79.1016	76.0772
82.0312	77.1223	82.0312	76.4134	82.0312	76.7823
84.9609	77.795	84.9609	77.0646	84.9609	77.4451
87.8906	78.2067	87.8906	77.5341	87.8906	77.8834
90.8203	78.8861	90.8203	78.1948	90.8203	78.5542
95.2148	79.7525	95.2148	79.0558	95.2148	79.4181
98.1445	80.3807	98.1445	79.708	98.1445	80.0574
101.074	80.9579	101.074	80.2867	101.074	80.6353
105.469	81.5331	105.469	80.7458	105.469	81.1573
108.398	82.0331	108.398	81.2275	108.398	81.649
112.793	82.6254	112.793	81.8166	112.793	82.2398
117.188	83.2591	117.188	82.5055	117.188	82.8986
120.117	83.6749	120.117	82.8559	120.117	83.2847
124.512	84.2605	124.512	83.4454	124.512	83.872
128.906	84.6257	128.906	83.9116	128.906	84.2833
133.301	84.755	133.301	84.0095	133.301	84.3982
139.16	85.045	139.16	84.1968	139.16	84.6416
143.555	85.2742	143.555	84.3207	143.555	84.8236
147.949	85.6661	147.949	84.6309	147.949	85.1793
153.809	85.7684	153.809	84.8483	153.809	85.3327
159.668	85.7272	159.668	84.9748	159.668	85.3673
165.527	85.6498	165.527	84.7642	165.527	85.2296
171.387	85.8244	171.387	84.8605	171.387	85.3692
177.246	85.7129	177.246	84.7954	177.246	85.2783
183.105	85.8001	183.105	84.7444	183.105	85.3042
188.965	85.5162	188.965	84.6155	188.965	85.0892
196.289	85.4676	196.289	84.5794	196.289	85.0462
203.613	85.4864	203.613	84.4389	203.613	84.9942
210.938	85.323	210.938	84.3724	210.938	84.8736
218.262	85.0273	218.262	84.2957	218.262	84.6769
225.586	84.7506	225.586	84.0159	225.586	84.3988
232.91	84.6234	232.91	83.6944	232.91	84.1837
241.699	84.7028	241.699	83.3755	241.699	84.0897
250.488	84.75	250.488	83.5038	250.488	84.1714
259.277	84.6999	259.277	83.3664	259.277	84.0841
268.066	84.2368	268.066	82.6803	268.066	83.5279
276.855	84.2244	276.855	82.9417	276.855	83.6302
287.109	83.8042	287.109	82.6232	287.109	83.2537
297.363	83.8673	297.363	82.6334	297.363	83.2941
307.617	83.9379	307.617	82.4273	307.617	83.248
319.336	83.9156	319.336	82.0853	319.336	83.0962
329.59	83.3866	329.59	81.7198	329.59	82.6327
341.309	83.5515	341.309	81.8519	341.309	82.7843
353.027	83.3917	353.027	81.7851	353.027	82.6623
366.211	83.3146	366.211	81.8049	366.211	82.625
379.395	83.678	379.395	81.6595	379.395	82.785
392.578	83.5116	392.578	81.4664	392.578	82.6083
405.762	83.0772	405.762	81.372	405.762	82.3078
420.41	83.3649	420.41	81.5714	420.41	82.5601
435.059	83.291	435.059	81.4417	435.059	82.4641
451.172	83.7093	451.172	81.5235	451.172	82.7525
465.82	83.4482	465.82	81.0729	465.82	82.4209
