"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	1.06561	20.5078	0.404194
21.9727	0.671802	21.9727	0.247971
23.4375	0.52137	23.4375	0.195767
24.9023	0.421305	24.9023	0.168246
26.3672	0.254282	26.3672	0.103648
27.832	0.330382	27.832	0.140818
29.2969	0.397646	29.2969	0.169341
30.7617	0.40025	30.7617	0.163544
32.2266	0.29771	32.2266	0.134379
33.6914	0.344771	33.6914	0.150561
35.1562	0.303244	35.1562	0.135421
36.6211	0.363226	36.6211	0.158645
38.0859	0.337267	38.0859	0.148655
39.5508	0.201004	39.5508	0.0955243
41.0156	0.127086	41.0156	0.0470709
42.4805	0.448373	42.4805	0.185312
43.9453	0.456853	43.9453	0.188709
45.4102	0.400478	45.4102	0.169405
46.875	0.289075	46.875	0.13016
48.3398	0.24965	48.3398	0.115345
51.2695	0.278122	51.2695	0.13018
52.7344	0.277532	52.7344	0.127712
54.1992	0.26677	54.1992	0.123748
55.6641	0.306675	55.6641	0.138413
58.5938	0.247524	58.5938	0.122366
60.0586	0.277739	60.0586	0.131197
62.9883	0.295529	62.9883	0.138571
64.4531	0.326168	64.4531	0.149716
67.3828	0.325382	67.3828	0.14818
68.8477	0.261898	68.8477	0.123897
71.7773	0.27177	71.7773	0.131634
74.707	0.305893	74.707	0.140698
77.6367	0.286887	77.6367	0.134084
79.1016	0.283337	79.1016	0.133939
82.0312	0.295376	82.0312	0.141049
84.9609	0.321541	84.9609	0.148324
87.8906	0.201574	87.8906	0.104402
90.8203	0.218801	90.8203	0.118629
95.2148	0.271303	95.2148	0.136341
98.1445	0.30283	98.1445	0.151163
101.074	0.379697	101.074	0.175114
105.469	0.267766	105.469	0.136451
108.398	0.248839	108.398	0.139317
112.793	0.249647	112.793	0.133722
117.188	0.289869	117.188	0.158472
120.117	0.311587	120.117	0.17604
124.512	0.430823	124.512	0.215325
128.906	0.60716	128.906	0.269138
133.301	0.407906	133.301	0.200464
139.16	0.330118	139.16	0.181676
143.555	0.381153	143.555	0.205371
147.949	0.548477	147.949	0.273233
153.809	0.626051	153.809	0.298339
159.668	0.590456	159.668	0.275294
165.527	0.409878	165.527	0.224234
171.387	0.52631	171.387	0.273439
177.246	0.469368	177.246	0.249988
183.105	0.582373	183.105	0.315246
188.965	0.615381	188.965	0.326978
196.289	0.681743	196.289	0.349039
203.613	0.704454	203.613	0.361891
210.938	0.842412	210.938	0.404463
218.262	0.735398	218.262	0.355549
225.586	0.641975	225.586	0.341258
232.91	0.663903	232.91	0.354683
241.699	0.783265	241.699	0.447743
250.488	1.05531	250.488	0.51767
259.277	1.13389	259.277	0.576299
268.066	1.08366	268.066	0.55232
276.855	1.174	276.855	0.605886
287.109	0.955608	287.109	0.42829
297.363	1.13613	297.363	0.656961
307.617	1.09607	307.617	0.533479
319.336	1.49635	319.336	0.813291
329.59	1.38723	329.59	0.656688
341.309	1.4631	341.309	0.784368
353.027	1.70278	353.027	0.819912
366.211	1.65119	366.211	0.814306
379.395	1.76961	379.395	0.87601
392.578	1.98019	392.578	0.912432
405.762	1.86507	405.762	0.936836
420.41	2.12647	420.41	1.0874
435.059	2.20227	435.059	1.0918
451.172	2.69608	451.172	1.19067
465.82	2.58292	465.82	1.18154
483.398	2.84794	483.398	1.23141
499.512	2.77665	499.512	1.2136
517.09	3.01138	517.09	1.33718
536.133	3.08148	536.133	1.35166
555.176	3.31162	555.176	1.35198
574.219	3.27387	574.219	1.30404
594.727	3.44973	594.727	1.4263
615.234	3.59685	615.234	1.40755
637.207	3.42375	637.207	1.22225
659.18	3.44917	659.18	1.32001
682.617	3.5781	682.617	1.37932
707.52	3.48438	707.52	1.17356
732.422	3.50286	732.422	1.27801
757.324	3.4383	757.324	1.16938
785.156	3.54703	785.156	1.12806
811.523	3.51053	811.523	1.04895
840.82	3.17819	840.82	0.856369
870.117	3.36783	870.117	0.986179
900.879	3.61725	900.879	1.10297
933.105	3.58885	933.105	1.13794
965.332	3.88534	965.332	1.28071
1,000.49	3.5605	1,000.49	1.14138
1,035.64	4.18381	1,035.64	1.58277
1,072.27	4.13622	1,072.27	1.68673
1,108.89	4.67516	1,108.89	1.88256
1,148.44	4.79676	1,148.44	2.03049
1,189.45	4.74778	1,189.45	1.99612
1,230.47	5.2247	1,230.47	2.31063
1,274.41	5.70257	1,274.41	2.55019
1,319.82	5.90557	1,319.82	2.68205
1,366.7	5.8074	1,366.7	2.56012
1,413.57	5.71847	1,413.57	2.58511
1,463.38	6.05131	1,463.38	2.6772
1,516.11	5.68359	1,516.11	2.33034
1,568.85	5.85472	1,568.85	2.47056
1,624.51	6.27852	1,624.51	2.65173
1,681.64	6.69274	1,681.64	2.87238
1,741.7	7.22288	1,741.7	3.02032
1,803.22	7.14581	1,803.22	2.98959
1,866.21	6.98683	1,866.21	2.91318
1,932.13	7.1457	1,932.13	3.05849
1,999.51	7.60335	1,999.51	3.18574
2,069.82	7.93317	2,069.82	3.40024
2,143.07	8.04772	2,143.07	3.55579
2,219.24	7.47355	2,219.24	3.47352
2,296.88	7.4933	2,296.88	3.31804
2,378.91	7.64449	2,378.91	3.59105
2,462.4	8.20405	2,462.4	3.7387
2,548.83	8.09643	2,548.83	3.76029
2,639.65	7.60772	2,639.65	3.50145
2,731.93	7.25089	2,731.93	3.20199
2,828.61	6.99125	2,828.61	3.09846
2,928.22	6.53612	2,928.22	2.90596
3,030.76	6.1584	3,030.76	2.65857
3,137.7	5.66745	3,137.7	2.33324
3,249.02	4.90751	3,249.02	2.0208
3,363.28	4.82914	3,363.28	1.93867
3,481.93	4.39708	3,481.93	1.70094
3,604.98	4.32886	3,604.98	1.64365
3,732.42	4.85563	3,732.42	1.9249
3,864.26	4.52504	3,864.26	1.66924
4,000.49	4.30061	4,000.49	1.40515
4,141.11	4.64839	4,141.11	1.67662
4,287.6	3.8681	4,287.6	1.12528
4,438.48	3.48795	4,438.48	0.865548
4,595.21	4.21313	4,595.21	1.63174
4,756.35	4.71002	4,756.35	1.79412
4,924.8	4.2938	4,924.8	1.35212
5,097.66	4.87604	5,097.66	1.4317
5,277.83	5.49973	5,277.83	1.90184
5,463.87	5.5131	5,463.87	1.85366
5,657.23	5.49725	5,657.23	1.93715
5,856.45	5.00518	5,856.45	1.90328
6,062.99	4.73726	6,062.99	1.69617
6,276.86	4.70614	6,276.86	1.4265
6,498.05	5.22684	6,498.05	1.57459
6,726.56	5.6003	6,726.56	1.77485
6,963.87	5.90695	6,963.87	2.06239
7,209.96	6.22017	7,209.96	2.417
7,464.84	6.35756	7,464.84	2.57466
7,727.05	6.59906	7,727.05	2.45648
7,999.51	6.70964	7,999.51	2.57332
8,282.23	7.02717	8,282.23	2.85521
8,573.73	6.77886	8,573.73	2.59195
8,876.95	7.25452	8,876.95	2.77739
9,188.96	7.32334	9,188.96	2.92686
9,514.16	7.77955	9,514.16	3.25934
9,849.61	8.13249	9,849.61	3.51941
10,196.8	8.3892	10,196.8	3.66732
10,555.7	8.5722	10,555.7	3.73408
10,927.7	8.73665	10,927.7	3.93721
11,313	8.80936	11,313	4.03273
11,712.9	8.91693	11,712.9	4.08628
12,126	9.24028	12,126	4.29992
12,553.7	9.61426	12,553.7	4.44006
12,996.1	9.84228	12,996.1	4.56855
13,454.6	10.0696	13,454.6	4.71076
13,929.2	10.3274	13,929.2	4.80638
14,419.9	10.5185	14,419.9	4.78633
14,928.2	10.7801	14,928.2	4.9042
15,455.6	11.058	15,455.6	5.06659
16,000.5	11.3575	16,000.5	5.22564
16,564.5	11.6049	16,564.5	5.38712
17,148.9	11.894	17,148.9	5.49957
17,752.4	12.1435	17,752.4	5.65691
18,379.4	12.4349	18,379.4	5.7138
19,026.9	12.5873	19,026.9	5.7462
19,697.8	12.4237	19,697.8	5.67571
19,999.5	12.0686	19,999.5	5.58282
