"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency / Hz"	"/ dB Directivity Index "	"Frequency / Hz"	"/ dB Directivity Index "
20.5078	-1.96983	20.5078	-0.74085
21.9727	-1.89468	21.9727	-0.719259
23.4375	-1.97402	23.4375	-0.759121
24.9023	-1.91581	24.9023	-0.73755
26.3672	-1.90461	26.3672	-0.730981
27.832	-1.91244	27.832	-0.730793
29.2969	-1.94113	29.2969	-0.743042
30.7617	-1.98196	30.7617	-0.760286
32.2266	-1.98315	32.2266	-0.758554
33.6914	-2.00909	33.6914	-0.766
35.1563	-2.0197	35.1563	-0.767443
36.6211	-2.0201	36.6211	-0.76513
38.0859	-2.02122	38.0859	-0.762201
39.5508	-1.9857	39.5508	-0.744747
41.0156	-2.01196	41.0156	-0.750629
42.4805	-2.03989	42.4805	-0.761894
43.9453	-1.99626	43.9453	-0.737947
45.4102	-1.9589	45.4102	-0.719277
46.875	-1.94795	46.875	-0.71163
48.3398	-1.85231	48.3398	-0.66633
51.2695	-1.7413	51.2695	-0.604205
52.7344	-1.75777	52.7344	-0.608046
54.1992	-1.71384	54.1992	-0.587706
55.6641	-1.61925	55.6641	-0.54549
58.5938	-1.46248	58.5938	-0.468341
60.0586	-1.40201	60.0586	-0.438018
62.9883	-1.21509	62.9883	-0.351656
64.4531	-1.11755	64.4531	-0.304157
67.3828	-1.02296	67.3828	-0.256199
68.8477	-0.964688	68.8477	-0.230087
71.7773	-0.724694	71.7773	-0.132531
74.707	-0.443874	74.707	-0.0152566
77.6367	-0.218199	77.6367	0.07807
79.1016	-0.0990974	79.1016	0.129197
82.0313	0.159263	82.0313	0.239472
84.9609	0.319663	84.9609	0.313388
87.8906	0.468681	87.8906	0.371764
90.8203	0.760727	90.8203	0.472103
95.2148	1.22015	95.2148	0.63807
98.1445	1.51937	98.1445	0.745061
101.074	1.73505	101.074	0.823826
105.469	2.16683	105.469	0.979385
108.398	2.364	108.398	1.04989
112.793	2.67139	112.793	1.15621
117.188	2.94622	117.188	1.2668
120.117	3.05267	120.117	1.2966
124.512	3.32155	124.512	1.35872
128.906	3.62503	128.906	1.43895
133.301	3.91429	133.301	1.52385
