"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "	"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "	"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "	"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "	"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "	"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "	"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "
20.5078	99.6273	20.5078	99.697	20.5078	100.438	20.5078	101.667	20.5078	58.0096	20.5078	59.2386	20.5078	59.9794
21.9727	102.114	21.9727	102.183	21.9727	102.903	21.9727	104.078	21.9727	58.0847	21.9727	59.2601	21.9727	59.9794
23.4375	103.416	23.4375	103.491	23.4375	104.25	23.4375	105.465	23.4375	58.0054	23.4375	59.2203	23.4375	59.9794
24.9023	104.594	24.9023	104.668	24.9023	105.405	24.9023	106.584	24.9023	58.0636	24.9023	59.2419	24.9023	59.9794
26.3672	105.214	26.3672	105.287	26.3672	106.017	26.3672	107.191	26.3672	58.0748	26.3672	59.2484	26.3672	59.9794
27.832	105.704	27.832	105.775	27.832	106.506	27.832	107.687	27.832	58.067	27.832	59.2486	27.832	59.9794
29.2969	105.995	29.2969	106.067	29.2969	106.81	29.2969	108.008	29.2969	58.0383	29.2969	59.2364	29.2969	59.9794
30.7617	106.132	30.7617	106.206	30.7617	106.966	30.7617	108.188	30.7617	57.9974	30.7617	59.2191	30.7617	59.9794
32.2266	106.24	32.2266	106.313	32.2266	107.071	32.2266	108.296	32.2266	57.9963	32.2266	59.2208	32.2266	59.9794
33.6914	106.211	33.6914	106.283	33.6914	107.049	33.6914	108.293	33.6914	57.9703	33.6914	59.2134	33.6914	59.9794
35.1563	106.209	35.1563	106.282	35.1563	107.049	35.1563	108.302	35.1563	57.9597	35.1563	59.212	35.1563	59.9794
36.6211	106.153	36.6211	106.224	36.6211	106.99	36.6211	108.245	36.6211	57.9593	36.6211	59.2143	36.6211	59.9794
38.0859	106.045	38.0859	106.115	38.0859	106.877	38.0859	108.136	38.0859	57.9582	38.0859	59.2172	38.0859	59.9794
39.5508	106.002	39.5508	106.07	39.5508	106.815	39.5508	108.056	39.5508	57.9937	39.5508	59.2347	39.5508	59.9794
41.0156	105.813	41.0156	105.88	41.0156	106.631	41.0156	107.892	41.0156	57.9674	41.0156	59.2288	41.0156	59.9794
42.4805	105.638	42.4805	105.705	42.4805	106.467	42.4805	107.745	42.4805	57.9395	42.4805	59.2175	42.4805	59.9794
43.9453	105.593	43.9453	105.656	43.9453	106.394	43.9453	107.653	43.9453	57.9831	43.9453	59.2415	43.9453	59.9794
45.4102	105.537	45.4102	105.599	45.4102	106.318	45.4102	107.558	45.4102	58.0205	45.4102	59.2601	45.4102	59.9794
46.875	105.441	46.875	105.501	46.875	106.213	46.875	107.449	46.875	58.0315	46.875	59.2678	46.875	59.9794
48.3398	105.456	48.3398	105.511	48.3398	106.177	48.3398	107.363	48.3398	58.1271	48.3398	59.3131	48.3398	59.9794
51.2695	105.35	51.2695	105.394	51.2695	105.998	51.2695	107.135	51.2695	58.2381	51.2695	59.3752	51.2695	59.9794
52.7344	105.189	52.7344	105.233	52.7344	105.841	52.7344	106.991	52.7344	58.2216	52.7344	59.3714	52.7344	59.9794
54.1992	105.229	54.1992	105.27	54.1992	105.858	54.1992	106.984	54.1992	58.2656	54.1992	59.3917	54.1992	59.9794
55.6641	105.314	55.6641	105.35	55.6641	105.895	55.6641	106.969	55.6641	58.3602	55.6641	59.4339	55.6641	59.9794
58.5938	105.333	58.5938	105.358	58.5938	105.826	58.5938	106.82	58.5938	58.5169	58.5938	59.5111	58.5938	59.9794
60.0586	105.354	60.0586	105.375	60.0586	105.813	60.0586	106.777	60.0586	58.5774	60.0586	59.5414	60.0586	59.9794
62.9883	105.537	62.9883	105.548	62.9883	105.899	62.9883	106.763	62.9883	58.7643	62.9883	59.6277	62.9883	59.9794
64.4531	105.502	64.4531	105.505	64.4531	105.809	64.4531	106.623	64.4531	58.8619	64.4531	59.6752	64.4531	59.9794
67.3828	105.6	67.3828	105.596	67.3828	105.852	67.3828	106.619	67.3828	58.9564	67.3828	59.7232	67.3828	59.9794
68.8477	105.63	68.8477	105.623	68.8477	105.853	68.8477	106.588	68.8477	59.0147	68.8477	59.7493	68.8477	59.9794
71.7773	105.694	71.7773	105.677	71.7773	105.81	71.7773	106.402	71.7773	59.2547	71.7773	59.8469	71.7773	59.9794
74.707	105.84	74.707	105.809	74.707	105.825	74.707	106.253	74.707	59.5355	74.707	59.9641	74.707	59.9794
77.6367	105.999	77.6367	105.958	77.6367	105.879	77.6367	106.176	77.6367	59.7612	77.6367	60.0575	77.6367	59.9794
79.1016	106.045	79.1016	105.997	79.1016	105.868	79.1016	106.097	79.1016	59.8803	79.1016	60.1086	79.1016	59.9794
82.0313	106.033	82.0313	105.972	82.0313	105.732	82.0313	105.812	82.0313	60.1387	82.0313	60.2189	82.0313	59.9794
84.9609	105.993	84.9609	105.921	84.9609	105.608	84.9609	105.601	84.9609	60.2991	84.9609	60.2928	84.9609	59.9794
87.8906	106.018	87.8906	105.939	87.8906	105.568	87.8906	105.471	87.8906	60.4481	87.8906	60.3512	87.8906	59.9794
90.8203	106.275	90.8203	106.186	90.8203	105.714	90.8203	105.425	90.8203	60.7401	90.8203	60.4515	90.8203	59.9794
95.2148	106.366	95.2148	106.258	95.2148	105.62	95.2148	105.038	95.2148	61.1995	95.2148	60.6175	95.2148	59.9794
98.1445	106.421	98.1445	106.3	98.1445	105.555	98.1445	104.781	98.1445	61.4988	98.1445	60.7245	98.1445	59.9794
101.074	106.392	101.074	106.26	101.074	105.437	101.074	104.525	101.074	61.7144	101.074	60.8032	101.074	59.9794
105.469	106.411	105.469	106.259	105.469	105.28	105.469	104.092	105.469	62.1462	105.469	60.9588	105.469	59.9794
108.398	106.445	108.398	106.283	108.398	105.233	108.398	103.919	108.398	62.3434	108.398	61.0293	108.398	59.9794
112.793	106.386	112.793	106.209	112.793	105.053	112.793	103.538	112.793	62.6508	112.793	61.1356	112.793	59.9794
117.188	106.183	117.188	105.989	117.188	104.722	117.188	103.043	117.188	62.9256	117.188	61.2462	117.188	59.9794
120.117	106.245	120.117	106.048	120.117	104.751	120.117	102.995	120.117	63.0321	120.117	61.276	120.117	59.9794
124.512	106.449	124.512	106.246	124.512	104.888	124.512	102.925	124.512	63.3009	124.512	61.3381	124.512	59.9794
128.906	106.559	128.906	106.346	128.906	104.907	128.906	102.721	128.906	63.6044	128.906	61.4184	128.906	59.9794
133.301	106.628	133.301	106.403	133.301	104.879	133.301	102.489	133.301	63.8937	133.301	61.5033	133.301	59.9794
139.16	106.543	139.16	106.302	139.16	104.683	139.16	102.15	139.16	64.1313	139.16	61.598	139.16	59.9794
143.555	106.67	143.555	106.422	143.555	104.762	143.555	102.175	143.555	64.226	143.555	61.6387	143.555	59.9794
147.949	106.75	147.949	106.499	147.949	104.818	147.949	102.124	147.949	64.3546	147.949	61.661	147.949	59.9794
153.809	106.685	153.809	106.423	153.809	104.678	153.809	101.845	153.809	64.5579	153.809	61.7245	153.809	59.9794
159.668	106.494	159.668	106.23	159.668	104.48	159.668	101.637	159.668	64.5727	159.668	61.7301	159.668	59.9794
165.527	106.468	165.527	106.196	165.527	104.409	165.527	101.516	165.527	64.6587	165.527	61.7658	165.527	59.9794
171.387	106.637	171.387	106.362	171.387	104.58	171.387	101.697	171.387	64.6448	171.387	61.7618	171.387	59.9794
177.246	106.695	177.246	106.412	177.246	104.594	177.246	101.685	177.246	64.7061	177.246	61.7972	177.246	59.9794
183.105	106.628	183.105	106.341	183.105	104.527	183.105	101.674	183.105	64.6459	183.105	61.7932	183.105	59.9794
188.965	107.007	188.965	106.717	188.965	104.89	188.965	102.024	188.965	64.673	188.965	61.8071	188.965	59.9794
196.289	106.825	196.289	106.531	196.289	104.706	196.289	101.885	196.289	64.625	196.289	61.8035	196.289	59.9794
203.613	106.845	203.613	106.541	203.613	104.671	203.613	101.834	203.613	64.687	203.613	61.8494	203.613	59.9794
210.938	107.07	210.938	106.762	210.938	104.863	210.938	101.975	210.938	64.7671	210.938	61.8783	210.938	59.9794
218.262	106.81	218.262	106.508	218.262	104.692	218.262	102.018	218.262	64.4699	218.262	61.7962	218.262	59.9794
225.586	106.575	225.586	106.256	225.586	104.385	225.586	101.826	225.586	64.41	225.586	61.8508	225.586	59.9794
232.91	106.676	232.91	106.362	232.91	104.438	232.91	101.711	232.91	64.6308	232.91	61.9035	232.91	59.9794
241.699	106.359	241.699	106.037	241.699	104.107	241.699	101.393	241.699	64.6227	241.699	61.9089	241.699	59.9794
250.488	106.172	250.488	105.834	250.488	103.827	250.488	101.039	250.488	64.774	250.488	61.9865	250.488	59.9794
259.277	106.598	259.277	106.296	259.277	104.397	259.277	101.577	259.277	64.6981	259.277	61.8786	259.277	59.9794
268.066	106.495	268.066	106.19	268.066	104.392	268.066	101.853	268.066	64.3167	268.066	61.7777	268.066	59.9794
276.855	106.002	276.855	105.67	276.855	103.737	276.855	101.308	276.855	64.3409	276.855	61.912	276.855	59.9794
287.109	106.605	287.109	106.256	287.109	104.218	287.109	101.69	287.109	64.5454	287.109	62.0173	287.109	59.9794
297.363	106.534	297.363	106.203	297.363	104.207	297.363	101.523	297.363	64.6591	297.363	61.9757	297.363	59.9794
307.617	105.952	307.617	105.628	307.617	103.703	307.617	101.249	307.617	64.358	307.617	61.904	307.617	59.9794
319.336	105.201	319.336	104.844	319.336	102.867	319.336	100.589	319.336	64.2347	319.336	61.9564	319.336	59.9794
329.59	105.475	329.59	105.081	329.59	102.949	329.59	100.629	329.59	64.4309	329.59	62.1111	329.59	59.9794
341.309	105.608	341.309	105.268	341.309	103.161	341.309	100.62	341.309	64.6265	341.309	62.0855	341.309	59.9794
353.027	106.599	353.027	106.264	353.027	104.189	353.027	101.383	353.027	64.8608	353.027	62.0547	353.027	59.9794
366.211	106.868	366.211	106.598	366.211	104.713	366.211	101.793	366.211	64.7844	366.211	61.8641	366.211	59.9794
379.395	106.76	379.395	106.486	379.395	104.667	379.395	101.91	379.395	64.5563	379.395	61.7984	379.395	59.9794
392.578	107.116	392.578	106.834	392.578	104.978	392.578	102.084	392.578	64.7298	392.578	61.8353	392.578	59.9794
405.762	107.369	405.762	107.045	405.762	105.032	405.762	102.212	405.762	64.8125	405.762	61.9923	405.762	59.9794
420.41	106.653	420.41	106.362	420.41	104.402	420.41	101.554	420.41	64.7867	420.41	61.9388	420.41	59.9794
435.059	107.471	435.059	107.178	435.059	105.094	435.059	101.954	435.059	65.2037	435.059	62.0638	435.059	59.9794
451.172	106.382	451.172	106.07	451.172	104.093	451.172	101.122	451.172	64.9271	451.172	61.9564	451.172	59.9794
465.82	105.36	465.82	105.056	465.82	103.216	465.82	100.603	465.82	64.4328	465.82	61.8196	465.82	59.9794
483.398	106.39	483.398	106.06	483.398	103.818	483.398	100.734	483.398	65.305	483.398	62.2205	483.398	59.9794
499.512	105.863	499.512	105.521	499.512	103.404	499.512	100.641	499.512	64.8597	499.512	62.0965	499.512	59.9794
