"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "	"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "	"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "	"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "	"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "	"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "
20.5078	99.8235	20.5078	100.185	20.5078	99.7107	20.5078	100.421	20.5078	102.372	20.5078	100.438
21.9727	102.286	21.9727	102.69	21.9727	102.197	21.9727	102.902	21.9727	104.751	21.9727	102.903
23.4375	103.599	23.4375	104.027	23.4375	103.506	23.4375	104.261	23.4375	106.149	23.4375	104.25
24.9023	104.783	24.9023	105.18	24.9023	104.683	24.9023	105.421	24.9023	107.251	24.9023	105.405
26.3672	105.379	26.3672	105.829	26.3672	105.301	26.3672	106.028	26.3672	107.853	26.3672	106.017
27.832	105.875	27.832	106.301	27.832	105.789	27.832	106.51	27.832	108.361	27.832	106.506
29.2969	106.159	29.2969	106.611	29.2969	106.081	29.2969	106.813	29.2969	108.691	29.2969	106.81
30.7617	106.288	30.7617	106.775	30.7617	106.221	30.7617	106.967	30.7617	108.884	30.7617	106.966
32.2266	106.394	32.2266	106.883	32.2266	106.327	32.2266	107.068	32.2266	108.993	32.2266	107.071
33.6914	106.386	33.6914	106.821	33.6914	106.298	33.6914	107.044	33.6914	109.003	33.6914	107.049
35.1563	106.407	35.1563	106.785	35.1563	106.296	35.1563	107.043	35.1563	109.017	35.1563	107.049
36.6211	106.355	36.6211	106.713	36.6211	106.239	36.6211	106.98	36.6211	108.964	36.6211	106.99
38.0859	106.249	38.0859	106.592	38.0859	106.129	38.0859	106.863	38.0859	108.86	38.0859	106.877
39.5508	106.195	39.5508	106.539	39.5508	106.084	39.5508	106.797	39.5508	108.773	39.5508	106.815
41.0156	106.01	41.0156	106.338	41.0156	105.893	41.0156	106.605	41.0156	108.623	41.0156	106.631
42.4805	105.838	42.4805	106.168	42.4805	105.719	42.4805	106.44	42.4805	108.485	42.4805	106.467
43.9453	105.796	43.9453	106.082	43.9453	105.669	43.9453	106.36	43.9453	108.389	43.9453	106.394
45.4102	105.739	45.4102	106.005	45.4102	105.611	45.4102	106.281	45.4102	108.287	45.4102	106.318
46.875	105.643	46.875	105.896	46.875	105.513	46.875	106.171	46.875	108.178	46.875	106.213
48.3398	105.651	48.3398	105.863	48.3398	105.521	48.3398	106.129	48.3398	108.072	48.3398	106.177
51.2695	105.529	51.2695	105.676	51.2695	105.402	51.2695	105.928	51.2695	107.833	51.2695	105.998
52.7344	105.379	52.7344	105.502	52.7344	105.241	52.7344	105.767	52.7344	107.695	52.7344	105.841
54.1992	105.417	54.1992	105.52	54.1992	105.278	54.1992	105.781	54.1992	107.68	54.1992	105.858
55.6641	105.486	55.6641	105.573	55.6641	105.356	55.6641	105.813	55.6641	107.643	55.6641	105.895
58.5938	105.486	58.5938	105.515	58.5938	105.363	58.5938	105.725	58.5938	107.463	58.5938	105.826
60.0586	105.504	60.0586	105.497	60.0586	105.379	60.0586	105.704	60.0586	107.409	60.0586	105.813
62.9883	105.683	62.9883	105.574	62.9883	105.549	62.9883	105.773	62.9883	107.351	62.9883	105.899
64.4531	105.642	64.4531	105.469	64.4531	105.506	64.4531	105.671	64.4531	107.195	64.4531	105.809
67.3828	105.689	67.3828	105.584	67.3828	105.595	67.3828	105.689	67.3828	107.169	67.3828	105.852
68.8477	105.72	68.8477	105.587	68.8477	105.621	68.8477	105.684	68.8477	107.119	68.8477	105.853
71.7773	105.778	71.7773	105.552	71.7773	105.673	71.7773	105.629	71.7773	106.859	71.7773	105.81
74.707	105.893	74.707	105.591	74.707	105.802	74.707	105.617	74.707	106.631	74.707	105.825
77.6367	106.036	77.6367	105.656	77.6367	105.948	77.6367	105.647	77.6367	106.485	77.6367	105.879
79.1016	106.08	79.1016	105.639	79.1016	105.986	79.1016	105.62	79.1016	106.37	79.1016	105.868
82.0313	106.056	82.0313	105.481	82.0313	105.958	82.0313	105.446	82.0313	106.014	82.0313	105.732
84.9609	105.991	84.9609	105.358	84.9609	105.905	84.9609	105.289	84.9609	105.753	84.9609	105.608
87.8906	106.007	87.8906	105.347	87.8906	105.922	87.8906	105.229	87.8906	105.545	87.8906	105.568
90.8203	106.226	90.8203	105.574	90.8203	106.166	90.8203	105.35	90.8203	105.344	90.8203	105.714
95.2148	106.301	95.2148	105.495	95.2148	106.233	95.2148	105.195	95.2148	104.733	95.2148	105.62
98.1445	106.336	98.1445	105.435	98.1445	106.272	98.1445	105.084	98.1445	104.324	98.1445	105.555
101.074	106.295	101.074	105.317	101.074	106.231	101.074	104.927	101.074	103.948	101.074	105.437
105.469	106.267	105.469	105.182	105.469	106.225	105.469	104.685	105.469	103.249	105.469	105.28
108.398	106.294	108.398	105.163	108.398	106.246	108.398	104.59	108.398	102.907	108.398	105.233
112.793	106.24	112.793	104.975	112.793	106.169	112.793	104.338	112.793	102.262	112.793	105.053
117.188	106.08	117.188	104.504	117.188	105.945	117.188	103.925	117.188	101.559	117.188	104.722
120.117	106.101	120.117	104.559	120.117	106.003	120.117	103.948	120.117	101.4	120.117	104.751
124.512	106.301	124.512	104.727	124.512	106.2	124.512	104.064	124.512	100.959	124.512	104.888
128.906	106.401	128.906	104.754	128.906	106.297	128.906	104.034	128.906	100.353	128.906	104.907
133.301	106.435	133.301	104.766	133.301	106.351	133.301	103.936	133.301	99.7128	133.301	104.879
139.16	106.375	139.16	104.523	139.16	106.246	139.16	103.63	139.16	98.9491	139.16	104.683
143.555	106.521	143.555	104.51	143.555	106.364	143.555	103.679	143.555	98.7791	143.555	104.762
147.949	106.569	147.949	104.624	147.949	106.441	147.949	103.731	147.949	98.3805	147.949	104.818
153.809	106.477	153.809	104.513	153.809	106.362	153.809	103.521	153.809	97.6502	153.809	104.678
159.668	106.275	159.668	104.396	159.668	106.168	159.668	103.302	159.668	97.2583	159.668	104.48
165.527	106.282	165.527	104.249	165.527	106.132	165.527	103.191	165.527	96.8758	165.527	104.409
171.387	106.418	171.387	104.573	171.387	106.297	171.387	103.344	171.387	96.8503	171.387	104.58
177.246	106.479	177.246	104.568	177.246	106.345	177.246	103.307	177.246	96.6032	177.246	104.594
183.105	106.432	183.105	104.585	183.105	106.271	183.105	103.21	183.105	96.4111	183.105	104.527
188.965	106.843	188.965	104.902	188.965	106.647	188.965	103.555	188.965	96.5555	188.965	104.89
196.289	106.626	196.289	104.915	196.289	106.458	196.289	103.326	196.289	96.2741	196.289	104.706
203.613	106.745	203.613	104.689	203.613	106.467	203.613	103.227	203.613	95.8862	203.613	104.671
210.938	106.911	210.938	104.936	210.938	106.687	210.938	103.385	210.938	95.8256	210.938	104.863
218.262	106.709	218.262	104.932	218.262	106.432	218.262	103.249	218.262	96.2599	218.262	104.692
225.586	106.693	225.586	104.43	225.586	106.174	225.586	102.783	225.586	95.4221	225.586	104.385
232.91	106.757	232.91	104.187	232.91	106.284	232.91	102.883	232.91	95.1353	232.91	104.438
241.699	106.403	241.699	103.96	241.699	105.956	241.699	102.52	241.699	94.8473	241.699	104.107
250.488	106.146	250.488	103.513	250.488	105.752	250.488	102.183	250.488	94.3629	250.488	103.827
259.277	106.484	259.277	104.255	259.277	106.223	259.277	102.97	259.277	95.4749	259.277	104.397
268.066	106.333	268.066	104.773	268.066	106.113	268.066	102.94	268.066	96.3435	268.066	104.392
276.855	106.298	276.855	103.343	276.855	105.584	276.855	102.046	276.855	94.5879	276.855	103.737
287.109	106.536	287.109	104.148	287.109	106.17	287.109	102.434	287.109	94.6496	287.109	104.218
297.363	106.091	297.363	104.659	297.363	106.123	297.363	102.558	297.363	94.4419	297.363	104.207
307.617	105.825	307.617	103.895	307.617	105.547	307.617	102.06	307.617	95.1876	307.617	103.703
319.336	104.898	319.336	103.826	319.336	104.75	319.336	100.899	319.336	93.0797	319.336	102.867
329.59	105.042	329.59	104.207	329.59	104.977	329.59	100.551	329.59	91.4131	329.59	102.949
341.309	105.112	341.309	104.076	341.309	105.184	341.309	101.141	341.309	90.5231	341.309	103.161
353.027	105.983	353.027	105.173	353.027	106.186	353.027	102.267	353.027	92.2614	353.027	104.189
366.211	106.389	366.211	105.061	366.211	106.539	366.211	103.373	366.211	95.1958	366.211	104.713
379.395	106.459	379.395	104.782	379.395	106.427	379.395	103.41	379.395	95.9584	379.395	104.667
392.578	106.383	392.578	105.149	392.578	106.778	392.578	103.825	392.578	96.9512	392.578	104.978
405.762	106.841	405.762	104.625	405.762	106.98	405.762	103.68	405.762	96.6187	405.762	105.032
420.41	105.896	420.41	104.681	420.41	106.302	420.41	103.068	420.41	95.3578	420.41	104.402
435.059	106.538	435.059	104.804	435.059	107.126	435.059	103.801	435.059	96.4441	435.059	105.094
451.172	105.35	451.172	104.337	451.172	106.008	451.172	102.853	451.172	95.6193	451.172	104.093
465.82	104.466	465.82	103.738	465.82	104.995	465.82	102.003	465.82	95.4993	465.82	103.216
483.398	105.258	483.398	103.872	483.398	106.001	483.398	102.185	483.398	94.4617	483.398	103.818
499.512	104.68	499.512	103.631	499.512	105.459	499.512	101.974	499.512	94.5074	499.512	103.404
517.09	104.855	517.09	103.224	517.09	106.191	517.09	102.771	517.09	95.2122	517.09	103.947
536.133	104.311	536.133	103.156	536.133	105.612	536.133	102.328	536.133	95.4103	536.133	103.478
555.176	103.088	555.176	102.874	555.176	104.554	555.176	101.342	555.176	94.3029	555.176	102.509
574.219	103.864	574.219	103.824	574.219	105.394	574.219	101.923	574.219	94.9283	574.219	103.276
594.727	102.764	594.727	103.884	594.727	104.948	594.727	101.898	594.727	95.5384	594.727	102.963
615.234	102.899	615.234	103.888	615.234	105.101	615.234	101.654	615.234	95.0659	615.234	102.964
637.207	102.929	637.207	103.277	637.207	105.388	637.207	102.263	637.207	94.5768	637.207	103.188
659.18	103.224	659.18	103.706	659.18	106.002	659.18	102.458	659.18	95.0137	659.18	103.617
682.617	102.528	682.617	103.467	682.617	105.312	682.617	102.187	682.617	95.9653	682.617	103.138
707.52	103.42	707.52	103.918	707.52	105.712	707.52	102.273	707.52	94.9456	707.52	103.476
732.422	102.789	732.422	103.331	732.422	105.697	732.422	102.161	732.422	95.1063	732.422	103.299
757.324	103.167	757.324	103.632	757.324	105.577	757.324	101.778	757.324	95.6295	757.324	103.221
785.156	102.484	785.156	102.753	785.156	105.739	785.156	102.102	785.156	94.9786	785.156	103.204
811.523	102.609	811.523	102.502	811.523	105.501	811.523	101.435	811.523	94.3314	811.523	102.873
840.82	101.642	840.82	101.848	840.82	105.173	840.82	101.442	840.82	94.1889	840.82	102.546
870.117	102.424	870.117	101.472	870.117	105.836	870.117	101.605	870.117	94.4782	870.117	102.977
900.879	101.74	900.879	100.585	900.879	105.217	900.879	101.572	900.879	92.8021	900.879	102.488
933.105	102.249	933.105	100.216	933.105	105.65	933.105	101.77	933.105	94.5485	933.105	102.821
965.332	101.993	965.332	100.803	965.332	105.482	965.332	101.717	965.332	94.7911	965.332	102.738
1,000.49	101.946	1,000.49	100.022	1,000.49	105.742	1,000.49	101.937	1,000.49	94.0046	1,000.49	102.87
1,035.64	100.414	1,035.64	98.814	1,035.64	105.227	1,035.64	101.641	1,035.64	93.6351	1,035.64	102.303
1,072.27	99.4738	1,072.27	96.7436	1,072.27	105.523	1,072.27	101.579	1,072.27	93.1738	1,072.27	102.29
1,108.89	98.6518	1,108.89	94.0163	1,108.89	105.427	1,108.89	101.949	1,108.89	93.7372	1,108.89	102.26
1,148.44	98.6027	1,148.44	93.3931	1,148.44	105.721	1,148.44	102.074	1,148.44	92.9263	1,148.44	102.447
1,189.45	97.699	1,189.45	91.7952	1,189.45	105.56	1,189.45	101.724	1,189.45	93.3196	1,189.45	102.177
1,230.47	97.2537	1,230.47	89.5439	1,230.47	105.665	1,230.47	101.594	1,230.47	92.8643	1,230.47	102.152
