"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency / Hz"	"Sound Pessure Level / dB  / [2.83V 1m] "
20.5078	100.95
21.9727	103.389
23.4375	104.753
24.9023	105.891
26.3672	106.502
27.832	106.994
29.2969	107.305
30.7617	107.472
32.2266	107.579
33.6914	107.566
35.1563	107.571
36.6211	107.513
38.0859	107.403
39.5508	107.333
41.0156	107.158
42.4805	107.003
43.9453	106.922
45.4102	106.837
46.875	106.731
48.3398	106.673
51.2695	106.475
52.7344	106.324
54.1992	106.331
55.6641	106.345
58.5938	106.244
60.0586	106.219
62.9883	106.263
64.4531	106.154
67.3828	106.179
68.8477	106.167
71.7773	106.066
74.707	106.017
77.6367	106.021
79.1016	105.986
82.0313	105.797
84.9609	105.644
87.8906	105.572
90.8203	105.65
95.2148	105.46
98.1445	105.335
101.074	105.176
105.469	104.942
108.398	104.862
112.793	104.629
117.188	104.262
120.117	104.271
124.512	104.353
128.906	104.318
133.301	104.245
139.16	104.027
143.555	104.099
147.949	104.129
153.809	103.964
159.668	103.765
165.527	103.689
171.387	103.861
177.246	103.876
183.105	103.823
188.965	104.185
196.289	104.013
203.613	103.983
210.938	104.168
218.262	104.037
225.586	103.774
232.91	103.791
241.699	103.466
250.488	103.182
259.277	103.72
268.066	103.771
276.855	103.176
287.109	103.652
297.363	103.588
307.617	103.133
319.336	102.359
329.59	102.462
341.309	102.606
353.027	103.555
366.211	104.007
379.395	103.99
392.578	104.272
405.762	104.38
420.41	103.731
435.059	104.375
451.172	103.393
465.82	102.583
483.398	103.15
499.512	102.791
517.09	103.261
536.133	102.788
555.176	101.875
574.219	102.579
594.727	102.247
615.234	102.291
637.207	102.48
659.18	102.944
682.617	102.468
707.52	102.78
732.422	102.62
757.324	102.546
785.156	102.535
811.523	102.267
840.82	101.897
870.117	102.308
900.879	101.814
933.105	102.128
965.332	102.015
1,000.49	102.145
1,035.64	101.597
1,072.27	101.624
1,108.89	101.55
1,148.44	101.761
1,189.45	101.499
1,230.47	101.51
1,274.41	101.239
1,319.82	100.816
1,366.7	100.796
1,413.57	100.662
1,463.38	100.648
1,516.11	100.836
1,568.85	100.889
1,624.51	100.697
1,681.64	100.721
1,741.7	101.249
1,803.22	101.495
1,866.21	101.137
1,932.13	100.727
1,999.51	100.89
2,069.82	101.169
2,143.07	100.667
2,219.24	100.395
2,296.88	100.419
2,378.91	100.67
2,462.4	100.509
2,548.83	100.479
2,639.65	100.616
2,731.93	100.851
2,828.61	100.652
2,928.22	100.423
3,030.76	100.884
3,137.7	100.371
3,249.02	100.57
3,363.28	100.592
3,481.93	100.644
3,604.98	100.688
3,732.42	100.9
3,864.26	100.814
4,000.49	100.765
4,141.11	100.689
4,287.6	100.179
4,438.48	100.694
4,595.21	100.683
4,756.35	101.059
4,924.8	100.889
5,097.66	100.979
5,277.83	100.891
5,463.87	101.054
5,657.23	101.033
5,856.45	101.315
6,062.99	101.563
6,276.86	101.378
6,498.05	101.576
6,726.56	101.6
6,963.87	101.431
7,209.96	101.411
7,464.84	101.46
7,727.05	101.394
7,999.51	101.267
8,282.23	101.178
8,573.73	101.145
8,876.95	101.139
9,188.96	101.137
9,514.16	101.137
9,849.61	101.141
10,196.8	101.046
10,555.7	100.922
10,927.7	101.014
11,313	101.083
11,712.9	100.896
12,126	100.942
12,553.7	101.188
12,996.1	101.315
13,454.6	101.224
13,929.2	101.007
14,419.9	100.84
14,928.2	101.13
15,455.6	101.279
16,000.5	101.117
16,564.5	100.854
17,148.9	100.583
17,752.4	99.995
18,379.4	98.9964
19,026.9	97.9879
19,697.8	97.5512
19,999.5	97.4878
