"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"
20.5078	59.5649	20.5078	59.5084	20.5078	59.5368
21.9727	63.8407	21.9727	63.8163	21.9727	63.8285
23.4375	66.5829	23.4375	66.4925	23.4375	66.538
24.9023	69.2255	24.9023	69.1468	24.9023	69.1863
26.3672	71.5714	26.3672	71.4958	26.3672	71.5338
27.832	73.4651	27.832	73.3862	27.832	73.4258
29.2969	75.1506	29.2969	75.0493	29.2969	75.1002
30.7617	76.6121	30.7617	76.516	30.7617	76.5643
32.2266	77.8234	32.2266	77.7287	32.2266	77.7763
33.6914	78.789	33.6914	78.6727	33.6914	78.7313
35.1562	79.6826	35.1562	79.5666	35.1562	79.625
36.6211	80.3838	36.6211	80.2739	36.6211	80.3292
38.0859	80.9643	38.0859	80.8382	38.0859	80.9017
39.5508	81.5191	39.5508	81.4009	39.5508	81.4604
41.0156	81.9653	41.0156	81.8381	41.0156	81.9022
42.4805	82.6159	42.4805	82.5147	42.4805	82.5656
43.9453	82.8748	43.9453	82.7458	43.9453	82.8108
45.4102	83.1391	45.4102	82.998	45.4102	83.0691
46.875	83.3674	46.875	83.2359	46.875	83.3022
48.3398	83.622	48.3398	83.4753	48.3398	83.5493
51.2695	84.0065	51.2695	83.8381	51.2695	83.9231
52.7344	84.238	52.7344	84.0834	52.7344	84.1614
54.1992	84.3881	54.1992	84.2602	54.1992	84.3246
55.6641	84.5408	55.6641	84.4058	55.6641	84.4738
58.5938	84.7635	58.5938	84.5845	58.5938	84.6749
60.0586	84.9245	60.0586	84.7589	60.0586	84.8425
62.9883	85.0972	62.9883	84.9217	62.9883	85.0103
64.4531	85.1802	64.4531	84.9937	64.4531	85.0879
67.3828	85.2398	67.3828	85.0541	67.3828	85.148
68.8477	85.3171	68.8477	85.1118	68.8477	85.2157
71.7773	85.5698	71.7773	85.3525	71.7773	85.4625
74.707	85.688	74.707	85.4992	74.707	85.5946
77.6367	85.8211	77.6367	85.6283	77.6367	85.7257
79.1016	85.8584	79.1016	85.6726	79.1016	85.7665
82.0312	85.8388	82.0312	85.6621	82.0312	85.7513
84.9609	85.8828	84.9609	85.6957	84.9609	85.7903
87.8906	85.9862	87.8906	85.7783	87.8906	85.8835
90.8203	86.0896	90.8203	85.8601	90.8203	85.9764
95.2148	85.9717	95.2148	85.7225	95.2148	85.8489
98.1445	85.962	98.1445	85.7386	98.1445	85.8518
101.074	85.8742	101.074	85.704	101.074	85.7899
105.469	85.8799	105.469	85.7899	105.469	85.8351
108.398	86.0322	108.398	85.9006	108.398	85.9669
112.793	86.1521	112.793	85.9809	112.793	86.0673
117.188	86.1215	117.188	85.9266	117.188	86.0251
120.117	86.1378	120.117	85.981	120.117	86.0601
124.512	86.1327	124.512	85.8848	124.512	86.0105
128.906	86.0124	128.906	85.7014	128.906	85.8597
133.301	86.0204	133.301	85.6092	133.301	85.8196
139.16	85.9396	139.16	85.46	139.16	85.7064
143.555	85.8302	143.555	85.2962	143.555	85.5714
147.949	85.7242	147.949	85.1718	147.949	85.4568
153.809	85.6955	153.809	85.1481	153.809	85.4304
159.668	85.5853	159.668	84.9307	159.668	85.2703
165.527	85.6553	165.527	85.1402	165.527	85.4054
171.387	85.6901	171.387	85.2545	171.387	85.4778
177.246	85.7364	177.246	85.2628	177.246	85.5061
183.105	85.5545	183.105	85.0432	183.105	85.3064
188.965	85.2094	188.965	84.7859	188.965	85.0028
196.289	85.1478	196.289	84.8859	196.289	85.0188
203.613	84.7972	203.613	84.6477	203.613	84.7231
210.938	85.0519	210.938	84.6891	210.938	84.8743
218.262	84.7973	218.262	84.635	218.262	84.7169
225.586	84.4582	225.586	84.2735	225.586	84.3668
232.91	84.1086	232.91	83.963	232.91	84.0364
241.699	84.036	241.699	83.2621	241.699	83.6663
250.488	84.5139	250.488	82.9519	250.488	83.8028
259.277	85.1373	259.277	83.7092	259.277	84.4817
268.066	84.6421	268.066	83.3965	268.066	84.0638
276.855	84.7515	276.855	83.4691	276.855	84.1575
287.109	84.6071	287.109	84.2186	287.109	84.4172
297.363	84.4622	297.363	84.1442	297.363	84.3061
307.617	84.4137	307.617	84.227	307.617	84.3214
319.336	84.3351	319.336	83.4483	319.336	83.9143
329.59	84.3269	329.59	83.4167	329.59	83.8956
341.309	84.2081	341.309	83.1089	341.309	83.6932
353.027	84.1255	353.027	83.049	353.027	83.6205
366.211	84.4232	366.211	83.2875	366.211	83.8924
379.395	84.8711	379.395	84.0137	379.395	84.4635
392.578	84.5759	392.578	83.4402	392.578	84.0451
405.762	84.5744	405.762	83.1749	405.762	83.9308
420.41	84.5106	420.41	83.8105	420.41	84.1746
435.059	84.5617	435.059	83.26	435.059	83.9594
451.172	85.1301	451.172	83.1171	451.172	84.2392
465.82	85.5543	465.82	83.4838	465.82	84.6413
483.398	85.2107	483.398	84.1735	483.398	84.723
499.512	85.0164	499.512	84.1274	499.512	84.5946
517.09	85.6207	517.09	83.7456	517.09	84.7836
536.133	85.2324	536.133	82.8406	536.133	84.1991
555.176	86.1758	555.176	83.263	555.176	84.9591
574.219	86.3078	574.219	84.1047	574.219	85.3445
594.727	85.6814	594.727	83.1176	594.727	84.586
615.234	85.6557	615.234	83.7452	615.234	84.8046
637.207	85.8309	637.207	84.0962	637.207	85.0496
659.18	85.2723	659.18	83.2901	659.18	84.3933
682.617	84.328	682.617	83.5797	682.617	83.9699
707.52	85.5975	707.52	83.1243	707.52	84.5346
732.422	84.8361	732.422	83.0328	732.422	84.0274
757.324	85.4879	757.324	84.0529	757.324	84.8294
785.156	84.8593	785.156	85.2393	785.156	85.0534
811.523	84.4181	811.523	85.8588	811.523	85.1979
840.82	84.3499	840.82	83.5499	840.82	83.9683
870.117	83.0663	870.117	82.945	870.117	83.006
900.879	83.2883	900.879	82.5064	900.879	82.9149
933.105	82.8169	933.105	82.6881	933.105	82.7529
965.332	82.7528	965.332	83.6884	965.332	83.2458
1,000.49	82.4575	1,000.49	83.2234	1,000.49	82.8573
1,035.64	82.5704	1,035.64	82.8793	1,035.64	82.7276
1,072.27	82.6068	1,072.27	83.2288	1,072.27	82.9289
1,108.89	81.4864	1,108.89	83.52	1,108.89	82.6212
1,148.44	82.3087	1,148.44	84.3643	1,148.44	83.457
1,189.45	82.1067	1,189.45	82.5968	1,189.45	82.3587
1,230.47	82.4864	1,230.47	82.9177	1,230.47	82.7074
1,274.41	82.3888	1,274.41	81.8061	1,274.41	82.1072
1,319.82	83.1886	1,319.82	81.7116	1,319.82	82.5126
1,366.7	84.7434	1,366.7	82.463	1,366.7	83.7512
1,413.57	85.7137	1,413.57	82.6223	1,413.57	84.4374
1,463.38	86.1263	1,463.38	81.0105	1,463.38	84.2818
1,516.11	85.6308	1,516.11	83.4733	1,516.11	84.6847
1,568.85	85.726	1,568.85	83.3354	1,568.85	84.6932
1,624.51	85.3012	1,624.51	84.0011	1,624.51	84.6996
1,681.64	84.8596	1,681.64	85.235	1,681.64	85.0514
1,741.7	85.4376	1,741.7	84.8801	1,741.7	85.1678
1,803.22	86.0113	1,803.22	83.9774	1,803.22	85.1123
1,866.21	85.7301	1,866.21	83.6914	1,866.21	84.8293
1,932.13	84.7812	1,932.13	82.5807	1,932.13	83.8188
1,999.51	82.9891	1,999.51	83.3241	1,999.51	83.1599
2,069.82	81.586	2,069.82	84.4428	2,069.82	83.2452
2,143.07	81.933	2,143.07	85.662	2,143.07	84.186
2,219.24	83.0492	2,219.24	85.9434	2,219.24	84.7331
2,296.88	84.078	2,296.88	85.0867	2,296.88	84.6116
2,378.91	83.8605	2,378.91	85.2612	2,378.91	84.6171
2,462.4	83.7303	2,462.4	86.3062	2,462.4	85.2065
2,548.83	84.0833	2,548.83	87.6096	2,548.83	86.1949
2,639.65	84.6274	2,639.65	87.1712	2,639.65	86.0829
2,731.93	85.1688	2,731.93	84.7817	2,731.93	84.9795
2,828.61	84.9837	2,828.61	84.5829	2,828.61	84.7879
2,928.22	85.6334	2,928.22	84.4609	2,928.22	85.0866
3,030.76	85.6949	3,030.76	82.8275	3,030.76	84.4937
3,137.7	85.3998	3,137.7	81.1362	3,137.7	83.7714
3,249.02	85.3234	3,249.02	81.6792	3,249.02	83.8728
3,363.28	85.3931	3,363.28	81.3323	3,363.28	83.821
3,481.93	85.6235	3,481.93	82.0202	3,481.93	84.1853
3,604.98	85.5153	3,604.98	82.7131	3,604.98	84.3363
3,732.42	83.8318	3,732.42	82.4317	3,732.42	83.1879
3,864.26	82.8753	3,864.26	83.1673	3,864.26	83.0238
4,000.49	82.6308	4,000.49	83.0917	4,000.49	82.8674
4,141.11	81.7243	4,141.11	82.5997	4,141.11	82.184
4,287.6	81.3787	4,287.6	82.2463	4,287.6	81.8341
4,438.48	80.8615	4,438.48	81.0408	4,438.48	80.9521
4,595.21	80.4752	4,595.21	80.2062	4,595.21	80.3428
4,756.35	80.6202	4,756.35	80.0344	4,756.35	80.3372
4,924.8	80.1976	4,924.8	79.9261	4,924.8	80.0639
5,097.66	79.6456	5,097.66	80.0526	5,097.66	79.8539
5,277.83	79.7651	5,277.83	79.0019	5,277.83	79.4002
5,463.87	80.3566	5,463.87	78.4335	5,463.87	79.5006
5,657.23	80.6642	5,657.23	78.1111	5,657.23	79.5726
5,856.45	81.0505	5,856.45	77.5066	5,856.45	79.6304
6,062.99	80.7893	6,062.99	77.8924	6,062.99	79.578
6,276.86	80.7809	6,276.86	78.4604	6,276.86	79.7738
6,498.05	81.7793	6,498.05	79.1871	6,498.05	80.6738
6,726.56	82.4798	6,726.56	79.4811	6,726.56	81.2343
6,963.87	81.748	6,963.87	79.8078	6,963.87	80.8853
7,209.96	81.945	7,209.96	79.7058	7,209.96	80.9681
7,464.84	82.0651	7,464.84	79.5647	7,464.84	80.9924
7,727.05	82.3604	7,727.05	79.3812	7,727.05	81.1214
7,999.51	82.0362	7,999.51	79.2215	7,999.51	80.853
8,282.23	81.0326	8,282.23	79.3347	8,282.23	80.2661
8,573.73	80.5372	8,573.73	79.059	8,573.73	79.8607
8,876.95	81.6257	8,876.95	78.8287	8,876.95	80.4486
9,188.96	82.4536	9,188.96	78.1586	9,188.96	80.8167
9,514.16	82.3333	9,514.16	77.3317	9,514.16	80.516
9,849.61	81.3231	9,849.61	77.1546	9,849.61	79.7209
10,196.8	81.2167	10,196.8	77.3954	10,196.8	79.7134
10,555.7	81.8027	10,555.7	77.4888	10,555.7	80.1607
10,927.7	81.7904	10,927.7	77.593	10,927.7	80.1802
11,313	80.9953	11,313	77.6566	11,313	79.6392
11,712.9	82.2417	11,712.9	77.1517	11,712.9	80.4033
12,126	81.6666	12,126	76.1702	12,126	79.7354
12,553.7	81.0251	12,553.7	75.2752	12,553.7	79.0394
12,996.1	81.0063	12,996.1	74.8604	12,996.1	78.9404
13,454.6	81.5564	13,454.6	74.8459	13,454.6	79.3857
13,929.2	81.5136	13,929.2	73.6198	13,929.2	79.1569
14,419.9	80.5409	14,419.9	72.1884	14,419.9	78.123
14,928.2	80.1378	14,928.2	70.4864	14,928.2	77.5743
15,455.6	79.3009	15,455.6	69.518	15,455.6	76.7248
16,000.5	78.4791	16,000.5	68.0462	16,000.5	75.8451
16,564.5	78.4302	16,564.5	66.3831	16,564.5	75.6828
17,148.9	77.6824	17,148.9	65.9962	17,148.9	74.9571
17,752.4	76.6089	17,752.4	66.2973	17,752.4	73.9851
18,379.4	75.7607	18,379.4	66.0765	18,379.4	73.194
19,026.9	74.6441	19,026.9	65.1888	19,026.9	72.1001
19,697.8	73.4398	19,697.8	62.6331	19,697.8	70.776
19,999.5	72.5909	19,999.5	60.5765	19,999.5	69.8455
