"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"
20.5078	59.6422	20.5078	60.1709	20.5078	60.0317	20.5078	59.9985
21.9727	63.917	21.9727	64.3282	21.9727	64.1572	21.9727	64.1602
23.4375	66.6485	23.4375	67.0063	23.4375	66.7208	23.4375	66.7883
24.9023	69.3001	24.9023	69.588	24.9023	69.2292	24.9023	69.3454
26.3672	71.6429	26.3672	71.8754	26.3672	71.4759	26.3672	71.6227
27.832	73.5375	27.832	73.7225	27.832	73.2863	27.832	73.4605
29.2969	75.2113	29.2969	75.3592	29.2969	74.9126	29.2969	75.0993
30.7617	76.6754	30.7617	76.7814	30.7617	76.3226	30.7617	76.5238
32.2266	77.8903	32.2266	77.9664	32.2266	77.4653	32.2266	77.6936
33.6914	78.8476	33.6914	78.8955	33.6914	78.3844	33.6914	78.6234
35.1562	79.744	35.1562	79.7614	35.1562	79.2122	35.1562	79.4766
36.6211	80.4472	36.6211	80.445	36.6211	79.898	36.6211	80.1653
38.0859	81.0241	38.0859	81.0015	38.0859	80.4364	38.0859	80.7171
39.5508	81.5812	39.5508	81.5383	39.5508	80.9666	39.5508	81.2549
41.0156	82.0292	41.0156	81.9508	41.0156	81.3137	41.0156	81.6428
42.4805	82.6787	42.4805	82.6173	42.4805	82.062	42.4805	82.3459
43.9453	82.9313	43.9453	82.8597	43.9453	82.2953	43.9453	82.586
45.4102	83.192	45.4102	83.1136	45.4102	82.5536	45.4102	82.8435
46.875	83.425	46.875	83.3415	46.875	82.783	46.875	83.0732
48.3398	83.6761	48.3398	83.5825	48.3398	83.0186	48.3398	83.3137
51.2695	84.0556	51.2695	83.9418	51.2695	83.3688	51.2695	83.6728
52.7344	84.2948	52.7344	84.1656	52.7344	83.5901	52.7344	83.8986
54.1992	84.4614	54.1992	84.3184	54.1992	83.7178	54.1992	84.042
55.6641	84.6113	55.6641	84.4661	55.6641	83.8505	55.6641	84.1828
58.5938	84.819	58.5938	84.6685	58.5938	84.0499	58.5938	84.3849
60.0586	84.9862	60.0586	84.8229	60.0586	84.1853	60.0586	84.5328
62.9883	85.1535	62.9883	84.9916	62.9883	84.4217	62.9883	84.7343
64.4531	85.2366	64.4531	85.0656	64.4531	84.4913	64.4531	84.8081
67.3828	85.2972	67.3828	85.1297	67.3828	84.5817	67.3828	84.8844
68.8477	85.3699	68.8477	85.1958	68.8477	84.6448	68.8477	84.9504
71.7773	85.6264	71.7773	85.4168	71.7773	84.8123	71.7773	85.1529
74.707	85.7633	74.707	85.535	74.707	84.9015	74.707	85.261
77.6367	85.8954	77.6367	85.6463	77.6367	85.0171	77.6367	85.3789
79.1016	85.9372	79.1016	85.6813	79.1016	85.0618	79.1016	85.4201
82.0312	85.9257	82.0312	85.6712	82.0312	85.0738	82.0312	85.4205
84.9609	85.9768	84.9609	85.6865	84.9609	85.1079	84.9609	85.4528
87.8906	86.0764	87.8906	85.7623	87.8906	85.1295	87.8906	85.5075
90.8203	86.1891	90.8203	85.8256	90.8203	85.0927	90.8203	85.5338
95.2148	86.0599	95.2148	85.7636	95.2148	85.0875	95.2148	85.484
98.1445	86.0604	98.1445	85.747	98.1445	85.1411	98.1445	85.5051
101.074	86.0144	101.074	85.6651	101.074	85.0212	101.074	85.4128
105.469	86.066	105.469	85.6695	105.469	84.9109	105.469	85.373
108.398	86.2126	108.398	85.7701	108.398	84.9335	108.398	85.4474
112.793	86.3116	112.793	85.8462	112.793	85.072	112.793	85.5581
117.188	86.2946	117.188	85.7754	117.188	84.9126	117.188	85.4584
120.117	86.3293	120.117	85.8072	120.117	84.8956	120.117	85.4682
