"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.4706	20.5078	60.4968	20.5078	60.5441	20.5078	60.5168
21.2402	58.9497	21.2402	58.9155	21.2402	58.8369	21.2402	58.8809
21.9727	60.4715	21.9727	60.4444	21.9727	60.3503	21.9727	60.4003
22.7051	60.4687	22.7051	60.4044	22.7051	60.2157	22.7051	60.3187
23.4375	60.9748	23.4375	60.912	23.4375	60.7297	23.4375	60.8293
24.1699	61.1991	24.1699	61.1271	24.1699	60.9262	24.1699	61.0366
25.6348	62.2197	25.6348	62.1429	25.6348	61.9282	25.6348	62.0464
26.3672	62.863	26.3672	62.7856	26.3672	62.5672	26.3672	62.6872
27.0996	63.2596	27.0996	63.1808	27.0996	62.96	27.0996	63.0815
27.832	63.6904	27.832	63.6137	27.832	63.4004	27.832	63.5178
29.2969	64.3862	29.2969	64.2996	29.2969	64.0605	29.2969	64.1925
30.0293	64.9216	30.0293	64.8503	30.0293	64.653	30.0293	64.7616
31.4941	65.5156	31.4941	65.4321	31.4941	65.2036	31.4941	65.3298
32.2266	65.945	32.2266	65.8496	32.2266	65.5895	32.2266	65.7336
33.6914	66.5348	33.6914	66.4367	33.6914	66.1717	33.6914	66.3187
34.4238	66.9365	34.4238	66.8373	34.4238	66.5731	34.4238	66.7199
35.8887	67.6185	35.8887	67.5192	35.8887	67.2574	35.8887	67.4031
37.3535	68.3072	37.3535	68.2035	37.3535	67.9313	37.3535	68.083
38.8184	68.8206	38.8184	68.7007	38.8184	68.386	38.8184	68.5619
39.5508	69.2151	39.5508	69.101	39.5508	68.8041	39.5508	68.9701
41.0156	69.9615	41.0156	69.843	41.0156	69.5384	41.0156	69.709
42.4805	70.2768	42.4805	70.1401	42.4805	69.7853	42.4805	69.9845
43.9453	70.8755	43.9453	70.7229	43.9453	70.313	43.9453	70.543
45.4102	71.3994	45.4102	71.2516	45.4102	70.848	45.4102	71.0738
47.6074	72.2011	47.6074	72.077	47.6074	71.75	47.6074	71.9329
49.0723	72.7596	49.0723	72.647	49.0723	72.3594	49.0723	72.5205
50.5371	73.2539	50.5371	73.1458	50.5371	72.8776	50.5371	73.0282
52.7344	73.9443	52.7344	73.8297	52.7344	73.5501	52.7344	73.7077
54.1992	74.4398	54.1992	74.3189	54.1992	74.0239	54.1992	74.1903
56.3965	75.1458	56.3965	75.0252	56.3965	74.733	56.3965	74.898
58.5938	75.8115	58.5938	75.6957	58.5938	75.4265	58.5938	75.5792
60.0586	76.1721	60.0586	76.0623	60.0586	75.8163	60.0586	75.9564
62.2559	76.8485	62.2559	76.7342	62.2559	76.4814	62.2559	76.6257
64.4531	77.4712	64.4531	77.3553	64.4531	77.1045	64.4531	77.2482
66.6504	78.0517	66.6504	77.933	66.6504	77.6826	66.6504	77.8267
69.5801	78.8021	69.5801	78.6823	69.5801	78.4398	69.5801	78.5803
71.7773	79.3608	71.7773	79.2386	71.7773	79.0009	71.7773	79.1395
73.9746	79.8986	73.9746	79.7709	73.9746	79.5243	73.9746	79.6684
76.9043	80.5533	76.9043	80.4215	76.9043	80.1732	76.9043	80.3189
79.834	81.2074	79.834	81.0666	79.834	80.8041	79.834	80.9587
82.7637	81.7637	82.7637	81.6223	82.7637	81.3608	82.7637	81.515
85.6934	82.29	85.6934	82.1534	85.6934	81.9227	85.6934	82.0608
88.623	82.7715	88.623	82.6336	88.623	82.4194	88.623	82.5497
91.5527	83.2397	91.5527	83.0859	91.5527	82.8468	91.5527	82.9925
94.4824	83.7421	94.4824	83.567	94.4824	83.2686	94.4824	83.4479
98.1445	84.1398	98.1445	83.9874	98.1445	83.7586	98.1445	83.899
101.807	84.5133	101.807	84.3561	101.807	84.1414	101.807	84.2759
105.469	84.8565	105.469	84.6835	105.469	84.4539	105.469	84.5989
109.131	85.2071	109.131	85.0201	109.131	84.7673	109.131	84.9266
112.793	85.4646	112.793	85.2764	112.793	85.0386	112.793	85.1908
116.455	85.6707	116.455	85.4741	116.455	85.2342	116.455	85.3892
120.85	85.8513	120.85	85.6464	120.85	85.4068	120.85	85.5634
125.244	85.9799	125.244	85.7654	125.244	85.5258	125.244	85.6844
129.639	86.0584	129.639	85.827	129.639	85.5752	129.639	85.7433
134.033	86.1484	134.033	85.9032	134.033	85.6449	134.033	85.8191
138.428	86.1706	138.428	85.9122	138.428	85.6402	138.428	85.8239
143.555	86.1495	143.555	85.8819	143.555	85.6078	143.555	85.7945
148.682	86.1359	148.682	85.8537	148.682	85.5808	148.682	85.77
153.809	86.0757	153.809	85.7747	153.809	85.483	153.809	85.6855
159.668	86.0952	159.668	85.7751	159.668	85.4913	159.668	85.6939
164.795	86.0969	164.795	85.762	164.795	85.4586	164.795	85.6742
170.654	86.0025	170.654	85.656	170.654	85.3818	170.654	85.5853
176.514	85.8972	176.514	85.5205	176.514	85.2175	176.514	85.4418
183.105	85.7998	183.105	85.3954	183.105	85.0452	183.105	85.2992
189.697	85.7432	189.697	85.3231	189.697	84.9601	189.697	85.2239
