"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.3935	20.5078	54.9611	20.5078	55.7361
21.2402	57.2625	21.2402	55.7717	21.2402	56.5807
21.9727	57.7982	21.9727	56.3587	21.9727	57.1378
22.7051	58.0408	22.7051	56.5692	22.7051	57.367
23.4375	58.7807	23.4375	57.342	23.4375	58.1207
24.1699	59.1823	24.1699	57.7367	24.1699	58.5194
25.6348	59.8581	25.6348	58.3921	25.6348	59.1866
26.3672	60.197	26.3672	58.7223	26.3672	59.5219
27.0996	60.55	27.0996	59.0786	27.0996	59.8763
27.832	60.8884	27.832	59.4052	27.832	60.2098
29.2969	61.4967	29.2969	60.0079	29.2969	60.8158
30.0293	61.9281	30.0293	60.4434	30.0293	61.2489
31.4941	62.4107	31.4941	60.9413	31.4941	61.7379
32.2266	62.6453	32.2266	61.1693	32.2266	61.9697
33.6914	63.1528	33.6914	61.6465	33.6914	62.4646
34.4238	63.4706	34.4238	61.9632	34.4238	62.782
35.8887	64.0076	35.8887	62.5075	35.8887	63.322
37.3535	64.431	37.3535	62.9155	37.3535	63.739
38.8184	64.8069	38.8184	63.3312	38.8184	64.1314
39.5508	64.9501	39.5508	63.4794	39.5508	64.2767
41.0156	65.3862	41.0156	63.8304	41.0156	64.6776
42.4805	65.8552	42.4805	64.2901	42.4805	65.1428
43.9453	66.2128	43.9453	64.6489	43.9453	65.5009
45.4102	66.6284	45.4102	65.0577	45.4102	65.9136
47.6074	67.1222	47.6074	65.5755	47.6074	66.4173
49.0723	67.4042	49.0723	65.8511	49.0723	66.6968
50.5371	67.6955	50.5371	66.1096	50.5371	66.9746
52.7344	68.1796	52.7344	66.5989	52.7344	67.4608
54.1992	68.4133	54.1992	66.8465	54.1992	67.7002
56.3965	68.8315	56.3965	67.2473	56.3965	68.1113
58.5938	69.2408	58.5938	67.6519	58.5938	68.5186
60.0586	69.3927	60.0586	67.7908	60.0586	68.6652
62.2559	69.7275	62.2559	68.0937	62.2559	68.987
64.4531	70.0504	64.4531	68.4023	64.4531	69.3041
66.6504	70.3421	66.6504	68.6868	66.6504	69.5928
69.5801	70.6752	69.5801	68.9966	69.5801	69.9165
71.7773	70.8744	71.7773	69.2175	71.7773	70.1245
73.9746	71.1193	73.9746	69.4765	73.9746	70.3751
76.9043	71.356	76.9043	69.6943	76.9043	70.6042
79.834	71.7029	79.834	69.9881	79.834	70.9296
82.7637	71.9662	82.7637	70.2488	82.7637	71.1918
85.6934	72.0637	85.6934	70.3238	85.6934	71.2803
88.623	72.2586	88.623	70.5047	88.623	71.4696
91.5527	72.3864	91.5527	70.6023	91.5527	71.5853
94.4824	72.5683	94.4824	70.6837	94.4824	71.7274
98.1445	72.8888	98.1445	71.0457	98.1445	72.0643
101.807	72.9526	101.807	71.0792	101.807	72.1161
105.469	73.0545	105.469	71.1314	105.469	72.1985
109.131	73.3152	109.131	71.3223	109.131	72.4321
112.793	73.5184	112.793	71.5221	112.793	72.634
116.455	73.5941	116.455	71.5359	116.455	72.6858
120.85	73.8088	120.85	71.784	120.85	72.9134
125.244	73.8718	125.244	71.7492	125.244	72.9389
129.639	73.9452	129.639	71.8305	129.639	73.0153
134.033	73.9528	134.033	71.8365	134.033	73.0223
138.428	73.8992	138.428	71.6799	138.428	72.9298
143.555	74.0225	143.555	71.5734	143.555	72.9683
148.682	74.2192	148.682	71.5853	148.682	73.0989
153.809	74.4093	153.809	71.7438	153.809	73.2779
159.668	74.5229	159.668	71.8072	159.668	73.374
164.795	74.5642	164.795	71.8841	164.795	73.4277
170.654	74.552	170.654	71.9347	170.654	73.4376
176.514	74.5231	176.514	71.8117	176.514	73.3756
183.105	74.5932	183.105	71.5476	183.105	73.3321
189.697	74.7188	189.697	71.6779	189.697	73.4592
196.289	74.8096	196.289	71.8062	196.289	73.5625
202.881	74.8848	202.881	71.7128	202.881	73.5822
210.205	74.8449	210.205	71.5764	210.205	73.5111
217.529	74.7928	217.529	71.517	217.529	73.4567
225.586	74.9259	225.586	71.3184	225.586	73.4864
232.91	75.1551	232.91	71.5583	232.91	73.7189
241.699	75.0949	241.699	71.3503	241.699	73.6143
249.756	75.4321	249.756	71.0909	249.756	73.7827
258.545	75.4944	258.545	71.767	258.545	74.0189
268.066	75.2717	268.066	70.9092	268.066	73.6166
277.588	75.4103	277.588	71.261	277.588	73.8134
287.109	75.0736	287.109	71.2934	287.109	73.5825
297.363	75.442	297.363	71.2594	297.363	73.8359
307.617	75.3625	307.617	71.6752	307.617	73.899
318.604	75.1089	318.604	70.9418	318.604	73.5071
329.59	75.1189	329.59	71.1343	329.59	73.5684
341.309	74.8912	341.309	70.0278	341.309	73.1074
353.76	75.4126	353.76	70.1938	353.76	73.544
366.211	75.6421	366.211	70.5674	366.211	73.8073
378.662	75.644	378.662	71.3471	378.662	74.0066
392.578	75.1229	392.578	71.2879	392.578	73.6157
405.762	74.586	405.762	70.3672	405.762	72.97
420.41	75.1121	420.41	71.0361	420.41	73.5357
435.059	74.3928	435.059	70.8959	435.059	72.9872
450.439	74.3898	450.439	71.0753	450.439	73.0414
466.553	73.8827	466.553	71.0237	466.553	72.6844
482.666	73.5049	482.666	70.6639	482.666	72.3127
500.244	73.5258	500.244	70.6956	500.244	72.3373
517.822	73.0678	517.822	70.2022	517.822	71.8672
536.133	72.733	536.133	69.9581	536.133	71.5635
554.443	72.7461	554.443	70.1476	554.443	71.6384
574.219	73.1957	574.219	70.2164	574.219	71.9567
594.727	72.8498	594.727	70.4863	594.727	71.8269
615.234	72.8465	615.234	70.9188	615.234	71.9887
637.207	73.7668	637.207	70.2465	637.207	72.3539
659.912	72.8287	659.912	70.7694	659.912	71.92
683.35	72.7175	683.35	71.3319	683.35	72.0797
706.787	72.953	706.787	70.9701	706.787	72.0737
731.689	72.3896	731.689	71.5292	731.689	71.9807
758.057	71.6121	758.057	71.3291	758.057	71.4729
784.424	71.521	784.424	71.7636	784.424	71.644
812.256	71.137	812.256	70.7296	812.256	70.9381
840.82	70.3254	840.82	70.969	840.82	70.6591
870.85	69.9323	870.85	70.6364	870.85	70.2986
901.611	70.0601	901.611	70.3951	901.611	70.2308
933.105	69.9034	933.105	70.4846	933.105	70.2037
966.064	69.7776	966.064	70.3438	966.064	70.0699
999.756	70.2305	999.756	71.0364	999.756	70.6521
1,034.91	70.3248	1,034.91	71.496	1,034.91	70.9498
1,071.53	70.1148	1,071.53	72.1647	1,071.53	71.2596
1,109.62	70.3145	1,109.62	72.1708	1,109.62	71.3411
1,148.44	70.3362	1,148.44	72.9709	1,148.44	71.8504
1,189.45	71.2652	1,189.45	73.6115	1,189.45	72.5949
1,231.2	71.8969	1,231.2	73.6924	1,231.2	72.8868
1,274.41	72.235	1,274.41	74.2139	1,274.41	73.3362
1,319.82	73.3035	1,319.82	73.9342	1,319.82	73.6303
1,365.97	73.7798	1,365.97	73.7475	1,365.97	73.7637
1,414.31	73.8203	1,414.31	74.1528	1,414.31	73.9897
1,464.11	73.7424	1,464.11	73.0512	1,464.11	73.4105
1,515.38	74.126	1,515.38	73.1321	1,515.38	73.6575
1,568.85	73.9333	1,568.85	74.1794	1,568.85	74.0581
1,624.51	74.0697	1,624.51	72.4628	1,624.51	73.3401
1,681.64	74.6006	1,681.64	73.116	1,681.64	73.9214
1,740.97	73.7015	1,740.97	72.4563	1,740.97	73.1234
1,802.49	74.0443	1,802.49	72.9301	1,802.49	73.5228
1,866.21	73.4618	1,866.21	72.3391	1,866.21	72.9367
1,932.13	73.2798	1,932.13	71.8872	1,932.13	72.639
2,000.24	72.7295	2,000.24	72.5588	2,000.24	72.645
2,070.56	72.9943	2,070.56	72.1408	2,070.56	72.5885
2,143.8	73.0884	2,143.8	71.8845	2,143.8	72.528
2,219.24	72.4332	2,219.24	71.9496	2,219.24	72.1981
2,297.61	71.8644	2,297.61	72.0145	2,297.61	71.9401
2,378.17	72.3675	2,378.17	71.6076	2,378.17	72.0042
2,462.4	72.2299	2,462.4	71.2805	2,462.4	71.7811
2,548.83	71.9055	2,548.83	71.241	2,548.83	71.586
2,638.92	71.7894	2,638.92	69.7781	2,638.92	70.8992
2,731.93	71.8869	2,731.93	68.826	2,731.93	70.6207
2,828.61	71.7311	2,828.61	68.9433	2,828.61	70.5571
2,928.22	71.8633	2,928.22	68.3567	2,928.22	70.4547
3,031.49	71.6022	3,031.49	68.1613	3,031.49	70.214
3,138.43	71.0953	3,138.43	67.372	3,138.43	69.621
3,249.02	70.5116	3,249.02	66.9476	3,249.02	69.0854
3,363.28	70.0726	3,363.28	66.2134	3,363.28	68.5582
3,481.93	69.5364	3,481.93	65.1847	3,481.93	67.8842
3,604.98	69.325	3,604.98	65.2656	3,604.98	67.7533
3,732.42	69.0596	3,732.42	65.659	3,732.42	67.684
3,863.53	68.9564	3,863.53	65.9633	3,863.53	67.7128
3,999.76	69.1693	3,999.76	66.2311	3,999.76	67.9441
4,141.11	68.9466	4,141.11	66.5039	4,141.11	67.8948
4,286.87	69.0663	4,286.87	67.1207	4,286.87	68.2015
4,438.48	69.214	4,438.48	67.5263	4,438.48	68.4516
4,594.48	69.8854	4,594.48	68.0047	4,594.48	69.0461
4,757.08	70.5468	4,757.08	67.8669	4,757.08	69.4103
4,924.8	71.1782	4,924.8	67.7564	4,924.8	69.796
5,098.39	71.6342	5,098.39	67.547	5,098.39	70.0547
5,277.83	72.3884	5,277.83	67.1549	5,277.83	70.5164
5,463.87	72.415	5,463.87	66.6441	5,463.87	70.4249
5,656.49	72.1365	5,656.49	66.2506	5,656.49	70.1226
5,856.45	71.8509	5,856.45	66.63	5,856.45	69.9818
6,062.99	71.5909	6,062.99	66.2865	6,062.99	69.7027
6,276.86	71.2836	6,276.86	65.3968	6,276.86	69.2695
6,498.05	71.2314	6,498.05	64.1306	6,498.05	68.9946
6,727.29	71.3537	6,727.29	63.1169	6,727.29	68.9507
6,964.6	71.2233	6,964.6	62.2115	6,964.6	68.7266
7,209.96	71.4433	7,209.96	61.2577	7,209.96	68.8304
7,464.11	71.6183	7,464.11	60.0109	7,464.11	68.898
7,727.78	71.1308	7,727.78	58.4811	7,727.78	68.3503
8,000.24	70.0103	8,000.24	58.9297	8,000.24	67.3261
8,282.23	69.3103	8,282.23	57.4224	8,282.23	66.5724
8,574.46	69.2856	8,574.46	54.7579	8,574.46	66.4257
8,876.22	68.9635	8,876.22	54.7549	8,876.22	66.1149
9,189.7	69.7885	9,189.7	50.8529	9,189.7	66.8334
