"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.122091	20.5078	0.0890897
21.2402	0.114679	21.2402	0.0883615
21.9727	0.0926488	21.9727	0.078986
22.7051	0.11795	22.7051	0.089755
23.4375	0.0758137	23.4375	0.0729613
24.1699	0.0687601	24.1699	0.0705672
25.6348	0.0801037	25.6348	0.0755514
26.3672	0.0818201	26.3672	0.0765864
27.0996	0.0821199	27.0996	0.0766904
27.832	0.0980899	27.832	0.0830858
29.2969	0.101493	29.2969	0.0843796
30.0293	0.0854213	30.0293	0.0782009
31.4941	0.0549805	31.4941	0.0669089
32.2266	0.0572525	32.2266	0.0682463
33.6914	0.0784217	33.6914	0.0776719
34.4238	0.0694323	34.4238	0.0743817
35.8887	0.043492	35.8887	0.0646517
37.3535	0.037353	37.3535	0.0632139
38.8184	0.0195836	38.8184	0.0555632
39.5508	0.0175898	39.5508	0.0552256
41.0156	0.0580144	41.0156	0.0735717
42.4805	0.0816701	42.4805	0.0820648
43.9453	0.0892808	43.9453	0.085064
45.4102	0.115867	45.4102	0.0949576
47.6074	0.0801373	47.6074	0.080796
49.0723	0.0598957	49.0723	0.0742772
50.5371	0.0676388	50.5371	0.0786164
52.7344	0.0704986	52.7344	0.0792772
54.1992	0.0710905	54.1992	0.0795636
56.3965	0.0625753	56.3965	0.0774311
58.5938	0.0386288	58.5938	0.069375
60.0586	0.0335085	60.0586	0.0689319
62.2559	0.0734185	62.2559	0.0850664
64.4531	0.103912	64.4531	0.0970741
66.6504	0.14604	66.6504	0.112291
69.5801	0.113729	69.5801	0.100549
71.7773	0.0822457	71.7773	0.0890603
73.9746	0.0690552	73.9746	0.0848872
76.9043	0.0497016	76.9043	0.0798416
79.834	0.080014	79.834	0.0941841
82.7637	0.136646	82.7637	0.115685
85.6934	0.0840274	85.6934	0.0962387
88.623	0.0493233	88.623	0.0854895
91.5527	0.0579617	91.5527	0.0926128
94.4824	0.0990088	94.4824	0.115296
98.1445	0.174316	98.1445	0.137152
101.807	0.121905	101.807	0.122963
105.469	0.132402	105.469	0.130459
109.131	0.188309	109.131	0.154638
