"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	55.8206	20.5078	55.732	20.5078	55.4666	20.5078	55.6119
21.2402	56.6669	21.2402	56.5802	21.2402	56.3168	21.2402	56.4607
21.9727	57.2186	21.9727	57.1421	21.9727	56.9138	21.9727	57.0385
22.7051	57.4519	22.7051	57.3619	22.7051	57.0993	22.7051	57.2435
23.4375	58.1984	23.4375	58.1288	23.4375	57.9219	23.4375	58.0348
24.1699	58.5961	24.1699	58.5293	24.1699	58.3314	24.1699	58.4393
25.6348	59.2655	25.6348	59.1926	25.6348	58.9796	25.6348	59.0961
26.3672	59.6011	26.3672	59.5267	26.3672	59.3112	26.3672	59.4292
27.0996	59.9551	27.0996	59.8803	27.0996	59.6652	27.0996	59.7831
27.832	60.291	27.832	60.2085	27.832	59.9715	27.832	60.1016
29.2969	60.8974	29.2969	60.8133	29.2969	60.5715	29.2969	60.7043
30.0293	61.3276	30.0293	61.2512	30.0293	61.0281	30.0293	61.1502
31.4941	61.8111	31.4941	61.7474	31.4941	61.5671	31.4941	61.6659
32.2266	62.0438	32.2266	61.9781	32.2266	61.7973	32.2266	61.8968
33.6914	62.5418	33.6914	62.464	33.6914	62.2541	33.6914	62.3701
34.4238	62.8576	34.4238	62.7838	34.4238	62.5848	34.4238	62.6947
35.8887	63.393	35.8887	63.3305	35.8887	63.1658	35.8887	63.2568
37.3535	63.8101	37.3535	63.7489	37.3535	63.5938	37.3535	63.6799
38.8184	64.1978	38.8184	64.1447	38.8184	64.0183	38.8184	64.089
39.5508	64.3414	39.5508	64.2875	39.5508	64.1671	39.5508	64.2351
41.0156	64.7505	41.0156	64.6743	41.0156	64.4965	41.0156	64.5966
42.4805	65.2203	42.4805	65.1348	42.4805	64.9242	42.4805	65.0421
43.9453	65.5786	43.9453	65.4889	43.9453	65.2687	43.9453	65.3922
45.4102	65.9952	45.4102	65.8937	45.4102	65.6375	45.4102	65.7809
47.6074	66.4909	47.6074	66.4062	47.6074	66.1952	47.6074	66.3132
49.0723	66.7667	49.0723	66.6887	49.0723	66.5061	49.0723	66.6089
50.5371	67.0466	50.5371	66.9629	50.5371	66.7711	50.5371	66.8795
52.7344	67.5334	52.7344	67.449	52.7344	67.2539	52.7344	67.3641
54.1992	67.7706	54.1992	67.6845	54.1992	67.4914	54.1992	67.6009
56.3965	68.1788	56.3965	68.0945	56.3965	67.9101	56.3965	68.015
58.5938	68.5819	58.5938	68.5062	58.5938	68.3539	58.5938	68.4416
60.0586	68.7271	60.0586	68.6501	60.0586	68.5097	60.0586	68.5919
62.2559	69.0556	62.2559	68.9584	62.2559	68.7687	62.2559	68.8788
64.4531	69.3773	64.4531	69.265	64.4531	69.0368	64.4531	69.1687
66.6504	69.6713	66.6504	69.5409	66.6504	69.2552	66.6504	69.419
69.5801	69.9889	69.5801	69.8734	69.5801	69.6205	69.5801	69.7651
71.7773	70.1903	71.7773	70.0868	71.7773	69.8823	71.7773	70.0009
73.9746	70.4353	73.9746	70.3341	73.9746	70.1515	73.9746	70.259
76.9043	70.6587	76.9043	70.561	76.9043	70.4054	76.9043	70.4991
79.834	70.9901	79.834	70.8727	79.834	70.6855	79.834	70.7985
82.7637	71.2599	82.7637	71.1149	82.7637	70.86	82.7637	71.0117
85.6934	71.336	85.6934	71.2152	85.6934	71.0115	85.6934	71.1332
88.623	71.5184	88.623	71.4074	88.623	71.2576	88.623	71.3512
91.5527	71.6346	91.5527	71.5101	91.5527	71.3653	91.5527	71.4592
94.4824	71.7888	94.4824	71.6313	94.4824	71.4574	94.4824	71.5721
98.1445	72.1308	98.1445	71.9519	98.1445	71.6509	98.1445	71.8323
101.807	72.1718	101.807	72.0035	101.807	71.7884	101.807	71.9254
105.469	72.2547	105.469	72.0727	105.469	71.8569	105.469	71.9971
109.131	72.4967	109.131	72.2831	109.131	71.995	109.131	72.1773
112.793	72.6961	112.793	72.4857	112.793	72.2149	112.793	72.388
116.455	72.7448	116.455	72.5292	116.455	72.2976	116.455	72.4525
120.85	72.982	120.85	72.7213	120.85	72.4291	120.85	72.6233
125.244	73.0107	125.244	72.7181	125.244	72.3086	125.244	72.5681
129.639	73.0834	129.639	72.7987	129.639	72.3704	129.639	72.6377
134.033	73.0616	134.033	72.8059	134.033	72.491	134.033	72.6954
138.428	72.9537	138.428	72.6994	138.428	72.5376	138.428	72.6664
143.555	73.0165	143.555	72.6671	143.555	72.3386	143.555	72.5698
148.682	73.1802	148.682	72.7718	148.682	72.2833	148.682	72.6082
153.809	73.3777	153.809	72.9434	153.809	72.3409	153.809	72.7301
159.668	73.4714	159.668	73.0522	159.668	72.5229	159.668	72.871
