"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.4135	20.5078	60.2678	20.5078	59.9917	20.5078	60.1539
21.9727	62.9544	21.9727	62.7525	21.9727	62.4296	21.9727	62.6266
23.4375	63.7443	23.4375	63.5358	23.4375	63.1261	23.4375	63.3678
24.9023	64.5854	24.9023	64.3674	24.9023	63.8732	24.9023	64.1595
26.3672	65.9071	26.3672	65.7862	26.3672	65.4977	26.3672	65.6609
27.832	66.5738	27.832	66.4481	27.832	66.1373	27.832	66.3125
29.2969	67.2416	29.2969	67.0895	29.2969	66.7052	29.2969	66.9223
30.7617	68.3789	30.7617	68.1992	30.7617	67.7215	30.7617	67.9912
32.2266	69.0135	32.2266	68.8628	32.2266	68.4956	32.2266	68.7039
33.6914	70.0006	33.6914	69.8523	33.6914	69.471	33.6914	69.6858
35.1562	70.693	35.1562	70.5341	35.1562	70.1331	35.1562	70.36
36.6211	71.3567	36.6211	71.2096	36.6211	70.8409	36.6211	71.0492
38.0859	71.9765	38.0859	71.8473	38.0859	71.5318	38.0859	71.7101
39.5508	72.7822	39.5508	72.6468	39.5508	72.3346	39.5508	72.5125
41.0156	73.2211	41.0156	73.0802	41.0156	72.8406	41.0156	72.9839
42.4805	73.8777	42.4805	73.7155	42.4805	73.326	42.4805	73.5478
43.9453	74.3906	43.9453	74.2213	43.9453	73.7991	43.9453	74.0388
45.4102	75.0112	45.4102	74.8535	45.4102	74.4639	45.4102	74.6848
46.875	75.617	46.875	75.4457	46.875	75.0012	46.875	75.2524
48.3398	76.2311	48.3398	76.0543	48.3398	75.6065	48.3398	75.8606
51.2695	77.1508	51.2695	76.9807	51.2695	76.5667	51.2695	76.8024
52.7344	77.6955	52.7344	77.535	52.7344	77.1588	52.7344	77.3736
54.1992	78.2071	54.1992	78.0538	54.1992	77.7148	54.1992	77.9097
55.6641	78.7421	55.6641	78.5793	55.6641	78.2487	55.6641	78.4414
58.5938	79.6426	58.5938	79.4357	58.5938	78.9787	58.5938	79.2438
60.0586	80.0895	60.0586	79.8821	60.0586	79.4371	60.0586	79.6963
62.9883	80.9046	62.9883	80.6893	62.9883	80.1688	62.9883	80.4678
64.4531	81.2397	64.4531	81.038	64.4531	80.5618	64.4531	80.8355
67.3828	81.7832	67.3828	81.6014	67.3828	81.2144	67.3828	81.4391
68.8477	82.0364	68.8477	81.8657	68.8477	81.5244	68.8477	81.724
71.7773	82.6939	71.7773	82.523	71.7773	82.2054	71.7773	82.3933
74.707	83.2427	74.707	83.064	74.707	82.7461	74.707	82.9358
77.6367	83.7129	77.6367	83.5368	77.6367	83.2391	77.6367	83.4183
79.1016	83.9661	79.1016	83.7698	79.1016	83.4564	79.1016	83.6476
82.0312	84.2418	82.0312	84.0221	82.0312	83.6631	82.0312	83.8819
84.9609	84.4995	84.9609	84.2815	84.9609	83.9187	84.9609	84.139
87.8906	84.7475	87.8906	84.5437	87.8906	84.2197	87.8906	84.4177
90.8203	84.938	90.8203	84.6917	90.8203	84.3412	90.8203	84.5613
95.2148	85.2282	95.2148	84.9873	95.2148	84.6582	95.2148	84.8665
