"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
10,555.7	82.1031	10,555.7	78.1181	10,555.7	80.5525
10,927.7	81.7875	10,927.7	78.541	10,927.7	80.4608
11,313	81.5626	11,313	79.096	11,313	80.5021
11,712.9	81.1766	11,712.9	79.4196	11,712.9	80.3863
12,126	80.625	12,126	79.6244	12,126	80.1535
12,553.7	80.7192	12,553.7	79.8577	12,553.7	80.3098
12,996.1	80.5297	12,996.1	79.7278	12,996.1	80.1472
13,454.6	81.2545	13,454.6	79.782	13,454.6	80.5804
13,929.2	82.0785	13,929.2	79.1345	13,929.2	80.8513
14,419.9	82.8239	14,419.9	77.9156	14,419.9	81.0291
14,928.2	83.422	14,928.2	76.666	14,928.2	81.2433
15,455.6	83.853	15,455.6	74.9356	15,455.6	81.367
16,000.5	84.3058	16,000.5	72.1531	16,000.5	81.5523
16,564.5	83.7985	16,564.5	69.4135	16,564.5	80.9436
17,148.9	82.8414	17,148.9	69.1307	17,148.9	80.0121
17,752.4	81.8906	17,752.4	70.9606	17,752.4	79.2174
18,379.4	81.5176	18,379.4	70.9512	18,379.4	78.8727
19,026.9	81.4699	19,026.9	71.4575	19,026.9	78.8724
19,697.8	81.5636	19,697.8	72.0397	19,697.8	79.0127
19,999.5	81.4107	19,999.5	72.2889	19,999.5	78.902
