"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.6826	20.5078	56.1811	20.5078	56.9964
23.4375	59.8481	23.4375	59.3302	23.4375	59.5969
26.3672	63.5621	26.3672	63.3477	26.3672	63.4562
29.2969	67.1679	29.2969	67.0787	29.2969	67.1235
32.2266	70.9309	32.2266	71.0013	32.2266	70.9663
35.1563	74.7204	35.1563	74.7057	35.1563	74.713
38.0859	78.0125	38.0859	77.9809	38.0859	77.9967
41.0156	80.7439	41.0156	80.6971	41.0156	80.7205
43.9453	82.5994	43.9453	82.5025	43.9453	82.5512
46.875	83.6406	46.875	83.5177	46.875	83.5796
49.8047	84.1394	49.8047	83.9849	49.8047	84.0629
52.7344	84.4228	52.7344	84.253	52.7344	84.3387
55.6641	84.6158	55.6641	84.4226	55.6641	84.5203
58.5938	84.8113	58.5938	84.5936	58.5938	84.7038
61.5234	84.9587	61.5234	84.7062	61.5234	84.8343
64.4531	85.1615	64.4531	84.8674	64.4531	85.0169
67.3828	85.4455	67.3828	85.0961	67.3828	85.2743
70.3125	85.606	70.3125	85.2359	70.3125	85.4249
73.2422	85.8951	73.2422	85.5241	73.2422	85.7136
76.1719	86.1616	76.1719	85.7574	76.1719	85.9642
79.1016	86.2975	79.1016	85.8901	79.1016	86.0986
82.0313	86.6259	82.0313	86.2026	82.0313	86.4194
84.9609	87.0021	84.9609	86.5143	84.9609	86.7651
87.8906	86.9515	87.8906	86.499	87.8906	86.7311
90.8203	87.0385	90.8203	86.5739	90.8203	86.8124
93.75	87.3561	93.75	86.7782	93.75	87.0768
96.6797	87.6355	96.6797	87.0882	96.6797	87.3705
102.539	87.9009	102.539	87.3013	102.539	87.6114
105.469	88.0193	105.469	87.3618	105.469	87.703
108.398	88.1464	108.398	87.5124	108.398	87.841
111.328	88.3613	111.328	87.7068	111.328	88.0463
117.188	88.683	117.188	87.9835	117.188	88.3473
120.117	88.8493	120.117	88.0951	120.117	88.4885
125.977	88.9553	125.977	88.1851	125.977	88.5872
128.906	88.938	128.906	88.1557	128.906	88.5645
134.766	88.9584	134.766	88.1021	134.766	88.5513
137.695	88.99	137.695	88.0496	137.695	88.5452
143.555	89.045	143.555	87.9698	143.555	88.5406
149.414	89.1808	149.414	87.9979	149.414	88.6295
155.273	89.3668	155.273	88.1678	155.273	88.8085
158.203	89.3583	158.203	88.1578	158.203	88.7994
164.063	89.34	164.063	88.0796	164.063	88.7553
169.922	89.1209	169.922	88.0042	169.922	88.5983
175.781	88.9916	175.781	87.7846	175.781	88.4299
181.641	88.9721	181.641	87.5875	181.641	88.3347
190.43	88.9191	190.43	87.4788	190.43	88.2584
196.289	88.8144	196.289	87.2967	196.289	88.1215
202.148	88.9799	202.148	87.3528	202.148	88.2421
210.938	88.8794	210.938	87.4736	210.938	88.2331
216.797	88.6546	216.797	87.1924	216.797	87.9847
225.586	88.7149	225.586	87.0593	225.586	87.9655
234.375	88.6685	234.375	86.9785	234.375	87.9052
240.234	88.5672	240.234	86.7115	240.234	87.7378
249.023	88.7197	249.023	86.5176	249.023	87.7567
257.813	88.6428	257.813	86.9484	257.813	87.8777
266.602	88.157	266.602	86.2463	266.602	87.3059
278.32	87.8745	278.32	85.7416	278.32	86.9377
287.109	87.9575	287.109	85.945	287.109	87.0668
295.898	88.0838	295.898	85.8503	295.898	87.1091
307.617	87.9	307.617	85.1358	307.617	86.7342
319.336	89.0947	319.336	86.2748	319.336	87.9097
331.055	88.599	331.055	85.4036	331.055	87.2888
342.773	89.6486	342.773	86.6921	342.773	88.4173
354.492	89.1542	354.492	87.1271	354.492	88.2579
366.211	88.8661	366.211	86.9036	366.211	87.9948
377.93	88.6624	377.93	86.8284	377.93	87.8415
392.578	88.0267	392.578	86.3328	392.578	87.2619
407.227	87.8285	407.227	86.0666	407.227	87.0363
421.875	86.6466	421.875	85.6688	421.875	86.1852
436.523	87.7015	436.523	84.224	436.523	86.3019
451.172	89.0481	451.172	85.7566	451.172	87.707
465.82	89.0704	465.82	85.9872	465.82	87.7969
483.398	89.0005	483.398	86.196	483.398	87.8208
500.977	88.9877	500.977	85.8793	500.977	87.7059
518.555	87.9922	518.555	85.5236	518.555	86.931
536.133	88.1706	536.133	84.9252	536.133	86.8442
553.711	87.938	553.711	84.8232	553.711	86.6541
574.219	87.9008	574.219	85.2712	574.219	86.7821
594.727	87.9106	594.727	85.8958	594.727	87.019
615.234	88.3967	615.234	85.8959	615.234	87.3239
638.672	89.8389	638.672	86.2223	638.672	88.3967
659.18	89.2845	659.18	86.7106	659.18	88.1855
682.617	89.3076	682.617	86.3207	682.617	88.0661
706.055	89.2848	706.055	86.1955	706.055	88.0092
732.422	87.3105	732.422	86.8764	732.422	87.0989
758.789	88.8582	758.789	88.602	758.789	88.732
785.156	89.2642	785.156	89.5755	785.156	89.4226
811.523	88.7495	811.523	88.855	811.523	88.8026
840.82	88.7674	840.82	88.9053	840.82	88.8369
870.117	88.8705	870.117	88.3736	870.117	88.6292
902.344	88.6212	902.344	88.4373	902.344	88.5302
931.641	88.9052	931.641	87.6916	931.641	88.3406
966.797	89.1218	966.797	86.6583	966.797	88.0625
999.023	88.6016	999.023	85.6474	999.023	87.371
1,034.18	88.8339	1,034.18	85.2128	1,034.18	87.3903
1,072.27	88.7334	1,072.27	85.2468	1,072.27	87.331
1,110.35	88.7395	1,110.35	85.2869	1,110.35	87.3476
1,148.44	88.7693	1,148.44	84.9868	1,148.44	87.2775
1,189.45	87.9843	1,189.45	83.6734	1,189.45	86.3431
1,230.47	87.2544	1,230.47	81.9779	1,230.47	85.3725
1,274.41	86.2796	1,274.41	81.1293	1,274.41	84.427
1,318.36	85.4481	1,318.36	78.6989	1,318.36	83.2706
1,365.23	84.139	1,365.23	78.1776	1,365.23	82.1097
1,415.04	82.4875	1,415.04	77.4941	1,415.04	80.6721
1,464.84	81.1606	1,464.84	75.8265	1,464.84	79.2656
1,514.65	80.2979	1,514.65	74.998	1,514.65	78.4107
1,570.31	79.2453	1,570.31	75.1852	1,570.31	77.6734
1,623.05	77.8517	1,623.05	73.6599	1,623.05	76.2431
1,681.64	76.4426	1,681.64	73.2962	1,681.64	75.1483
1,740.23	75.6849	1,740.23	74.3693	1,740.23	75.0768
1,801.76	75.6587	1,801.76	74.2417	1,801.76	75.0077
1,866.21	76.4597	1,866.21	76.0381	1,866.21	76.2541
1,930.66	76.4246	1,930.66	77.6797	1,930.66	77.0973
2,000.98	76.9955	2,000.98	77.4242	2,000.98	77.2151
2,071.29	78.2862	2,071.29	78.1684	2,071.29	78.2277
2,144.53	79.9408	2,144.53	79.0144	2,144.53	79.5023
2,217.77	80.7153	2,217.77	79.6041	2,217.77	80.1951
2,296.88	81.6354	2,296.88	80.2153	2,296.88	80.9831
2,378.91	82.4237	2,378.91	80.6594	2,378.91	81.6306
